method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.3551744428705111,-0.6272149192034003,0.0022964904994114167,0.0024753068939094842,0.002117674104913349
Classical,2,10,0,1.0,,-0.6272149192034003,0.007488559686920502,0.009341210300956443,0.005635909072884562
PPI,2,10,1,1.0,0.892954265701659,-0.6272149192034003,0.012005505265743996,0.014712456242778943,0.00929855428870905
Classical,2,10,1,1.0,,-0.6272149192034003,0.38619936456895215,0.6095929525520136,0.1628057765858907
PPI,2,10,2,1.0,0.8999944262248503,-0.6272149192034003,0.0018903359231271946,0.003465300577643128,0.0003153712686112615
Classical,2,10,2,1.0,,-0.6272149192034003,0.0628117229424217,0.1163048874492124,0.009318558435630984
PPI,2,10,3,1.0,0.9216574132313933,-0.6272149192034003,0.00037063221372674493,0.0007084041680896123,3.286025936387757e-05
Classical,2,10,3,1.0,,-0.6272149192034003,0.10753082067403764,0.12102284031915188,0.09403880102892341
PPI,2,10,4,1.0,0.13118835722523203,-0.6272149192034003,0.03490237095078209,0.054026474006517645,0.015778267895046525
Classical,2,10,4,1.0,,-0.6272149192034003,0.04509043724125891,0.07129293122227935,0.01888794326023848
PPI,2,10,5,1.0,0.712636597230061,-0.6272149192034003,0.0009598692502611853,0.0018845440660494861,3.5194434472884335e-05
Classical,2,10,5,1.0,,-0.6272149192034003,0.004294314152876072,0.008210232491320324,0.00037839581443181844
PPI,2,10,6,1.0,1.0,-0.6272149192034003,4.6835167344787714e-05,9.259243107624861e-05,1.0779036133268134e-06
Classical,2,10,6,1.0,,-0.6272149192034003,0.4702280519857718,0.5236018457344117,0.4168542582371319
PPI,2,10,7,1.0,0.5547673590786985,-0.6272149192034003,0.009271687858526672,0.017640990270344364,0.0009023854467089806
Classical,2,10,7,1.0,,-0.6272149192034003,0.035520217137901,0.07096032345072138,8.011082508061787e-05
PPI,2,10,8,1.0,0.624001615050312,-0.6272149192034003,0.011983362374225207,0.0200865904981085,0.003880134250341916
Classical,2,10,8,1.0,,-0.6272149192034003,0.08543620267637689,0.1372440578734729,0.033628347479280854
PPI,2,10,9,1.0,1.0,-0.6272149192034003,0.001321546144783418,0.001710514485211145,0.0009325778043556911
Classical,2,10,9,1.0,,-0.6272149192034003,0.05117658950991794,0.1022946168944029,5.856212543298074e-05
PPI,2,10,10,1.0,0.39187193992307995,-0.6272149192034003,0.08435894998079746,0.165102610148089,0.0036152898135059348
Classical,2,10,10,1.0,,-0.6272149192034003,0.22222473298908152,0.4259584079917962,0.018491057986366872
