method,p,n,ratio,trial,std,lower,upper,coverage,error,width
PPI,1000,100,0.1,3,0.1,-0.0036125021765536936,-0.0036125021765528948,0,0.052397898770800505,7.988401606873197e-16
PPI,1000,100,0.1,4,0.1,-0.0019605367663086733,-0.0019605367663078294,0,0.05074593336055546,8.439429710627167e-16
PPI,1000,100,0.1,5,0.1,-0.009239881328287321,-0.00923871301749289,0,0.058024693767137314,1.1683107944311655e-06
PPI,1000,100,0.1,6,0.1,,,0,,
PPI,1000,100,0.1,7,0.1,,,0,,
PPI,1000,100,0.1,8,0.1,0.0030363733573206294,0.003036397809443457,0,0.04574901101086516,2.4452122827402223e-08
PPI,1000,100,0.1,9,0.1,-0.0015251944418476382,-0.0015251944418471126,0,0.05031059103609459,5.2562121322097255e-16
PPI,1000,100,0.1,10,0.1,0.007332756917630468,0.007332841460877349,0,0.0414525974049933,8.454324688066117e-08
PPI,1000,100,0.1,11,0.1,,,0,,
PPI,1000,100,0.1,12,0.1,0.004395609503899725,0.004395609503900736,0,0.04438978709034698,1.0113437864944785e-15
PPI,1000,100,0.1,13,0.1,0.008780989086235579,0.008780989086236276,0,0.04000440750801128,6.973588373426765e-16
PPI,1000,100,0.1,14,0.1,0.006953264063510958,0.006953522606968816,0,0.04183200325900732,2.5854345785808475e-07
PPI,1000,100,0.1,15,0.1,0.004559861894637227,0.004559861894638025,0,0.04422553469960958,7.979727989493313e-16
PPI,1000,100,0.1,16,0.1,0.0061646529678182505,0.0061646529678188525,0,0.042620743626428655,6.019490461639521e-16
PPI,1000,100,0.1,17,0.1,-0.004941879486345136,-0.004941879486344324,0,0.05372727608059194,8.118505867571457e-16
PPI,1000,100,0.1,18,0.1,-0.002429303230201613,-0.0024293032302005833,0,0.051214699824448304,1.029558382992235e-15
PPI,1000,100,0.1,19,0.1,,,0,,
PPI,1000,100,0.1,20,0.1,-0.013634241496203903,-0.01363424149620316,0,0.062419638090450744,7.424616477180734e-16
PPI,1000,100,0.1,21,0.1,,,0,,
PPI,1000,100,0.1,22,0.1,0.007452198065757485,0.007452198065758076,0,0.04133319852848943,5.915407053080912e-16
PPI,1000,100,0.1,23,0.1,-0.009987358786277007,-0.009987358786276285,0,0.05877275538052386,7.216449660063518e-16
PPI,1000,100,0.1,24,0.1,0.012402886106191708,0.012402886106192229,0,0.03638251048805524,5.204170427930421e-16
PPI,1000,100,0.1,25,0.1,-0.012229281472483299,-0.012229003169770594,0,0.06101453891537416,2.783027127049864e-07
PPI,1000,100,0.1,26,0.1,4.407759348420128e-05,4.407759348505584e-05,0,0.04874131900076258,8.545545998259185e-16
PPI,1000,100,0.1,27,0.1,,,0,,
PPI,1000,100,0.1,28,0.1,-0.003537633039400255,-0.003537633039399646,0,0.052323029633647156,6.088879400678593e-16
PPI,1000,100,0.1,29,0.1,0.006953467842114901,0.0069535460339931075,0,0.04183188965619321,7.819187820660989e-08
PPI,500,100,0.2,0,0.1,-0.2851941751129351,0.16896447378749296,1,0.10690024725696828,0.45415864890042806
PPI,500,100,0.2,1,0.1,-0.2267776594843923,0.17116203341570715,1,0.07659320962858979,0.39793969290009945
PPI,500,100,0.2,2,0.1,-0.2840211682942849,0.17717400498830588,1,0.10220897824723674,0.4611951732825908
PPI,500,100,0.2,3,0.1,-0.20379837400856407,0.18249005015668304,1,0.05943955852018772,0.3862884241652471
PPI,500,100,0.2,4,0.1,-0.27270941193623716,0.2719716813541238,1,0.04915426188530388,0.544681093290361
PPI,500,100,0.2,5,0.1,-0.2296984672922594,0.12805082495956926,1,0.09960921776059228,0.35774929225182867
PPI,500,100,0.2,6,0.1,-0.26330197209308376,0.17165417141306955,1,0.09460929693425432,0.4349561435061533
PPI,500,100,0.2,7,0.1,-0.3171524452806537,0.19146193409122386,1,0.11163065218896215,0.5086143793718776
PPI,500,100,0.2,8,0.1,-0.28018837342878633,0.14518934681082732,1,0.11628490990322671,0.4253777202396136
PPI,500,100,0.2,9,0.1,-0.23097005983405627,0.11297874023824257,1,0.10778105639215406,0.34394880007229883
PPI,500,100,0.2,10,0.1,-0.25357911402641076,0.1753251530321582,1,0.08791237709137348,0.428904267058569
PPI,500,100,0.2,11,0.1,-0.2836760518230076,0.14736830687723346,1,0.11693926906713428,0.43104435870024105
PPI,500,100,0.2,12,0.1,-0.3204604711503858,0.14739922566401123,1,0.13531601933743448,0.467859696814397
PPI,500,100,0.2,13,0.1,-0.28786371783797504,0.19646135453191121,1,0.09448657824727913,0.48432507236988626
PPI,500,100,0.2,14,0.1,-0.3193562265234483,0.25558231382239005,1,0.08067235294477634,0.5749385403458384
PPI,500,100,0.2,15,0.1,-0.30514107609200747,0.2523268519202183,1,0.0751925086801418,0.5574679280122258
PPI,500,100,0.2,16,0.1,-0.32416085460320304,0.1549772026495151,1,0.1333772225710912,0.47913805725271813
PPI,500,100,0.2,17,0.1,-0.22888967535660742,0.21325045450557129,1,0.05660500701976528,0.4421401298621787
PPI,500,100,0.2,18,0.1,-0.21931357357955097,0.09065811905504342,1,0.11311312385650099,0.3099716926345944
PPI,500,100,0.2,19,0.1,-0.2657454312267505,0.16303045358527096,1,0.10014288541498698,0.42877588481202145
PPI,500,100,0.2,20,0.1,-0.2551606346037394,0.16717933010946817,1,0.09277604884138282,0.42233996471320756
PPI,500,100,0.2,21,0.1,-0.27475636326063513,0.13071986225898374,1,0.12080364709507291,0.40547622551961887
PPI,500,100,0.2,22,0.1,-0.21717761320977155,0.19024206397828522,1,0.062253171209990375,0.4074196771880568
PPI,500,100,0.2,23,0.1,-0.2703386557984724,0.19116019680756452,1,0.08837462608970115,0.4614988526060369
PPI,500,100,0.2,24,0.1,-0.2858184818818336,0.18489596831709082,1,0.09924665337661862,0.47071445019892444
PPI,500,100,0.2,25,0.1,-0.21240570593212424,0.15413190904564136,1,0.07792229503748865,0.3665376149777656
PPI,500,100,0.2,26,0.1,-0.28384204697112475,0.18313569986189052,1,0.09913857014886432,0.4669777468330153
PPI,500,100,0.2,27,0.1,-0.24396792382901056,0.1705804165661821,1,0.08547915022566144,0.41454834039519267
PPI,500,100,0.2,28,0.1,-0.2535191171387229,0.16083068697068903,1,0.09512961167826414,0.4143498041094119
PPI,500,100,0.2,29,0.1,-0.2162449625275187,0.2132877156617277,1,0.05026402002714272,0.4295326781892464
PPI,200,100,0.5,0,0.1,-0.03835140126923396,0.19586198497468316,1,0.02996989525847738,0.23421338624391713
PPI,200,100,0.5,1,0.1,-0.10497453382975712,0.17797470633853435,1,0.012285310339858593,0.2829492401682915
PPI,200,100,0.5,2,0.1,-0.1082340307737979,0.293403628945708,1,0.043799402491707835,0.4016376597195059
PPI,200,100,0.5,3,0.1,-0.0964382354007366,0.11907085575302762,1,0.0374690864181017,0.2155090911537642
PPI,200,100,0.5,4,0.1,-0.07408036072542733,0.12408395812074093,1,0.02378359789659041,0.19816431884616825
PPI,200,100,0.5,5,0.1,-0.08866432272582918,0.2052616287520071,1,0.00951325641884175,0.2939259514778363
PPI,200,100,0.5,6,0.1,-0.12746381584796157,0.15125420838931053,1,0.03689020032357273,0.2787180242372721
PPI,200,100,0.5,7,0.1,-0.054834266105795254,0.09929446030756603,1,0.02655529949336182,0.15412872641336128
PPI,200,100,0.5,8,0.1,-0.07391460623642906,0.17464391550245031,1,0.0015792580387634161,0.24855852173887938
PPI,200,100,0.5,9,0.1,-0.0294209650388719,0.34062642541998644,1,0.10681733359631004,0.37004739045885837
PPI,200,100,0.5,10,0.1,-0.1361038434238477,0.18463275580952712,1,0.024520940401407502,0.32073659923337483
PPI,200,100,0.5,11,0.1,0.002347865689602241,0.25910487711711994,1,0.08194097480911386,0.2567570114275177
PPI,200,100,0.5,12,0.1,-0.15628936222785983,0.11579401286202194,1,0.06903307127716615,0.2720833750898818
PPI,200,100,0.5,13,0.1,-0.060427218488322554,0.21618341895712123,1,0.02909270364015213,0.2766106374454438
PPI,200,100,0.5,14,0.1,-0.13553524846520482,0.19681224368075428,1,0.018146898986472475,0.3323474921459591
PPI,200,100,0.5,15,0.1,0.052202231524346124,0.20680146003505046,0,0.08071644918545107,0.15459922851070435
PPI,200,100,0.5,16,0.1,-0.22180150949372768,0.2084209228929626,1,0.05547568989462975,0.4302224323866903
PPI,200,100,0.5,17,0.1,-0.3091536397929858,0.08255969726755594,1,0.16208236785696215,0.3917133370605418
PPI,200,100,0.5,18,0.1,-0.16255874255529845,0.3995572687269513,1,0.06971386649157921,0.5621160112822498
PPI,200,100,0.5,19,0.1,-0.2398950547790345,0.15192873858100392,1,0.0927685546932625,0.3918237933600384
PPI,200,100,0.5,20,0.1,-0.23654630691053585,0.1894935581894709,1,0.0723117709547797,0.42603986510000674
PPI,200,100,0.5,21,0.1,-0.08634237633678556,0.22664904109445894,1,0.021367935784589488,0.3129914174312445
PPI,200,100,0.5,22,0.1,-0.05718345601886818,0.2548387882321965,1,0.05004226951241696,0.31202224425106473
PPI,200,100,0.5,23,0.1,-0.05596377645468517,0.20332588535969962,1,0.024895657858260013,0.2592896618143848
PPI,200,100,0.5,24,0.1,-0.0723052230451263,0.261561245186968,1,0.04584261447667364,0.3338664682320943
PPI,200,100,0.5,25,0.1,-0.09954816869375084,0.3243786958886125,1,0.06362986700318363,0.42392686458236334
PPI,200,100,0.5,26,0.1,-0.00953914887536983,0.15621428984112906,1,0.024552173888632407,0.1657534387164989
PPI,200,100,0.5,27,0.1,-0.32404642263405076,0.13478320523205017,1,0.1434170052952475,0.45882962786610093
PPI,200,100,0.5,28,0.1,0.021510289729843257,0.3380990733557172,1,0.13101928494853302,0.31658878362587395
PPI,200,100,0.5,29,0.1,-0.18752000344307232,0.07955251801565352,1,0.10276913930795661,0.26707252145872584
PPI,125,100,0.8,0,0.1,-0.056744161203931894,0.053319796524803016,1,0.05049757893381165,0.11006395772873491
PPI,125,100,0.8,1,0.1,0.18937547804345306,0.20920586437315458,0,0.1505052746140566,0.01983038632970152
PPI,125,100,0.8,2,0.1,-0.10418640234475154,0.00035669398644845585,0,0.10070025077339875,0.1045430963312
PPI,125,100,0.8,3,0.1,0.18853779153779393,0.2500943173632905,0,0.170530657856295,0.06155652582549659
PPI,125,100,0.8,4,0.1,0.13374253069695444,0.2143651994401586,0,0.1252684684743093,0.08062266874320417
PPI,125,100,0.8,5,0.1,0.1685138071844563,0.26907610899824597,0,0.17000956149710392,0.10056230181378967
PPI,125,100,0.8,6,0.1,-0.17822131418279819,-0.05334454950317156,0,0.16456832843723207,0.12487676467962663
PPI,125,100,0.8,7,0.1,0.0050569486329756635,0.093094220904537,1,0.00029018817450912615,0.08803727227156134
PPI,125,100,0.8,8,0.1,-0.21968815192801322,-0.15486122130405278,0,0.2360600832102802,0.06482693062396044
PPI,125,100,0.8,9,0.1,-0.18774516262717944,-0.12895590388152,0,0.20713592984859694,0.058789258745659434
PPI,125,100,0.8,10,0.1,-0.1319253168881443,-0.04963737872198183,0,0.13956674439931027,0.08228793816616246
PPI,125,100,0.8,11,0.1,0.06599696401254034,0.1723022164318092,0,0.07036419362792756,0.10630525241926887
PPI,125,100,0.8,12,0.1,0.058968226902264664,0.15619039891671332,0,0.058793916315241786,0.09722217201444866
PPI,125,100,0.8,13,0.1,-0.09431807783693492,-0.047269205668710415,0,0.11957903834706987,0.04704887216822451
PPI,125,100,0.8,14,0.1,-0.15867938475294696,-0.08750674521599164,0,0.1718784615787165,0.07117263953695532
PPI,125,100,0.8,15,0.1,0.030766387665776815,0.07652217179785457,1,0.004858883137568486,0.04575578413207776
PPI,125,100,0.8,16,0.1,-0.18533258720934442,-0.06114070972473874,0,0.1720220450612888,0.12419187748460568
PPI,125,100,0.8,17,0.1,-0.0655800999065722,0.03379283388713676,0,0.06467902960396493,0.09937293379370896
PPI,125,100,0.8,18,0.1,-0.03179613581546881,0.053787351746294856,1,0.037789788628834184,0.08558348756176366
PPI,125,100,0.8,19,0.1,-0.052553150099045876,-0.007165646794950516,0,0.07864479504124541,0.045387503304095356
PPI,125,100,0.8,20,0.1,-0.050762945875574735,0.03250085480288533,0,0.05791644213059191,0.08326380067846006
PPI,125,100,0.8,21,0.1,-0.18410969271292071,-0.02546675377933645,0,0.1535736198403758,0.15864293893358428
PPI,125,100,0.8,22,0.1,-0.13645013201135026,-0.0649426607557768,0,0.14948179297781075,0.07150747125557345
PPI,125,100,0.8,23,0.1,-0.08744080396091107,0.014241619336849518,0,0.08538498890627799,0.10168242329776059
PPI,125,100,0.8,24,0.1,-0.06236149477906476,-0.009003804396453995,0,0.0844680461820066,0.05335769038261076
PPI,125,100,0.8,25,0.1,0.13145574379271477,0.2109923293377827,0,0.12243863997100152,0.07953658554506793
PPI,125,100,0.8,26,0.1,-0.03751886322515486,0.07806503583304439,1,0.028512310290302444,0.11558389905819924
PPI,125,100,0.8,27,0.1,0.02786144450752754,0.10477614110352645,1,0.017533396211279785,0.07691469659599892
PPI,125,100,0.8,28,0.1,-0.2584939436556093,-0.15128035217445238,0,0.253672544509278,0.10721359148115692
PPI,125,100,0.8,29,0.1,-0.20822070421693847,-0.15269621042655565,0,0.22924385391599428,0.05552449379038282
PPI,100,100,1.0,0,0.1,0.1712011426239326,0.17366899131660518,0,0.12364967037602168,0.0024678486926725807
Classical,100,100,1.0,0,0.1,0.17095261974777054,0.1709526197478196,0,0.12216722315354786,4.907185768843192e-14
PPI,100,100,1.0,1,0.1,-1.8928818319854839,-1.8928635291519937,0,1.941658077162986,1.830283349013584e-05
Classical,100,100,1.0,1,0.1,-1.892869005437967,-1.8928690054378894,0,1.9416544020321755,7.771561172376096e-14
PPI,100,100,1.0,2,0.1,1.7750625854340722,1.7751026092541269,0,1.7262972007498523,4.002382005463545e-05
Classical,100,100,1.0,2,0.1,1.775001785323001,1.7750017853231448,0,1.7262163887288255,1.438849039914203e-13
PPI,100,100,1.0,3,0.1,-0.2881113615118733,-0.28789653453072145,0,0.33678934461554455,0.00021482698115182775
Classical,100,100,1.0,3,0.1,-0.2881460226419225,-0.28814602264183947,0,0.3369314192361282,8.304468224196171e-14
PPI,100,100,1.0,4,0.1,1.7426752195913935,1.742690985199239,0,1.693897705801069,1.5765607845441565e-05
Classical,100,100,1.0,4,0.1,1.7428520674250723,1.7428520674252224,0,1.6940666708309,1.5010215292932116e-13
PPI,100,100,1.0,5,0.1,-1.9066884977037455,-1.9066100262391037,0,1.955434658565672,7.847146464179389e-05
Classical,100,100,1.0,5,0.1,-1.9067002229661747,-1.906700222966089,0,1.9554856195603791,8.570921750106208e-14
PPI,100,100,1.0,6,0.1,-1.8375236321106658,-1.8375236223984464,0,1.8863090238488034,9.712219473101413e-09
Classical,100,100,1.0,6,0.1,-1.837523630403238,-1.8375236304005287,0,1.8863090269961307,2.709388269295232e-12
PPI,100,100,1.0,7,0.1,-0.3980874814312829,-0.3977363253490257,0,0.4466972999844015,0.00035115608225722017
Classical,100,100,1.0,7,0.1,-0.3981371999643776,-0.3981371999643416,0,0.4469225965586068,3.597122599785507e-14
PPI,100,100,1.0,8,0.1,0.5120847972957483,0.5132128149646651,0,0.4638634095359595,0.001128017668916792
Classical,100,100,1.0,8,0.1,0.5141503398645468,0.5141503398645777,0,0.4653649432703151,3.086420008457935e-14
PPI,100,100,1.0,9,0.1,0.6515756313231597,0.6521321240401071,0,0.6030684810873862,0.0005564927169474654
Classical,100,100,1.0,9,0.1,0.6522306927713216,0.6522306927713774,0,0.6034452961771023,5.573319583618286e-14
PPI,100,100,1.0,10,0.1,1.3390303440492206,1.3391033193837718,0,1.290281435122249,7.29753345511952e-05
Classical,100,100,1.0,10,0.1,1.3392443710235507,1.3392443710237767,0,1.2904589744294164,2.2604140781368187e-13
PPI,100,100,1.0,11,0.1,0.9696283212564848,0.9696615523640352,0,0.9208595402160128,3.3231107550379946e-05
Classical,100,100,1.0,11,0.1,0.9696650559971204,0.9696650559971712,0,0.9208796594028986,5.084821452783217e-14
PPI,100,100,1.0,12,0.1,0.531683215273336,0.5316998084424658,0,0.4829061152636537,1.6593169129830443e-05
Classical,100,100,1.0,12,0.1,0.5316950425617879,0.5316950425618585,0,0.482909645967576,7.061018436615996e-14
PPI,100,100,1.0,13,0.1,-0.2102911544697493,-0.20886860249539776,0,0.2583652750768207,0.001422551974351538
Classical,100,100,1.0,13,0.1,-0.20959835915069547,-0.20959835915066571,0,0.2583837557449278,2.9753977059954195e-14
PPI,100,100,1.0,14,0.1,-1.2381690427641654,-1.2381512955860325,0,1.2869455657693463,1.7747178132854202e-05
Classical,100,100,1.0,14,0.1,-1.2381597746726176,-1.2381597746725892,0,1.2869451712668507,2.842170943040401e-14
PPI,100,100,1.0,15,0.1,1.1110480054715566,1.1110861716520068,0,1.0622816919675344,3.816618045027198e-05
Classical,100,100,1.0,15,0.1,1.1112136430410693,1.111213643041127,0,1.0624282464468509,5.773159728050814e-14
PPI,100,100,1.0,16,0.1,-0.04719024342233753,-0.04718623961746114,0,0.09597363811414655,4.003804876390182e-06
Classical,100,100,1.0,16,0.1,-0.04718640406796092,-0.04718640406788694,0,0.09597180066217115,7.398248680345887e-14
PPI,100,100,1.0,17,0.1,2.8113509412404563,2.8113509552094706,0,2.762565551630716,1.3969014389658696e-08
Classical,100,100,1.0,17,0.1,2.8113509314881338,2.811350931492205,0,2.762565534895922,4.071409875905374e-12
PPI,100,100,1.0,18,0.1,-0.8849490866877784,-0.8848365976617957,0,0.9336782387690342,0.00011248902598270938
Classical,100,100,1.0,18,0.1,-0.8849881514799061,-0.8849881514798821,0,0.9337735480741413,2.398081733190338e-14
PPI,100,100,1.0,19,0.1,-15.09125039136714,-15.091250332797706,0,15.140035758676671,5.856943374737966e-08
Classical,100,100,1.0,19,0.1,-15.091250210281332,-15.091250210272035,0,15.140035606870931,9.297451697420911e-12
PPI,100,100,1.0,20,0.1,0.35396830833961906,0.35407333349858366,0,0.3052354243248542,0.00010502515896460007
Classical,100,100,1.0,20,0.1,0.3539115587514536,0.35391155875148955,0,0.3051261621572244,3.597122599785507e-14
PPI,100,100,1.0,21,0.1,0.48113164426921134,0.4815361649355541,0,0.43254850800813555,0.00040452066634277806
Classical,100,100,1.0,21,0.1,0.48121211580078427,0.4812121158007938,0,0.43242671920654185,9.547918011776346e-15
PPI,100,100,1.0,22,0.1,0.8909821449527727,0.8909979956163089,0,0.8422046736902936,1.5850663536154386e-05
Classical,100,100,1.0,22,0.1,0.8909455437779547,0.8909455437781942,0,0.8421601471838273,2.395861287141088e-13
PPI,100,100,1.0,23,0.1,5.837743099305584,5.837746403058379,0,5.7889593545877345,3.3037527948920342e-06
Classical,100,100,1.0,23,0.1,5.837747838640518,5.8377478386413815,0,5.788962442046703,8.633094239485217e-13
PPI,100,100,1.0,24,0.1,2.0683846903739407,2.06841445458577,0,2.019614175885608,2.9764211829430565e-05
Classical,100,100,1.0,24,0.1,2.0684676790439998,2.0684676790441623,0,2.0196822824498337,1.6253665080512292e-13
PPI,100,100,1.0,25,0.1,-0.34683349059224755,-0.3467502115380299,0,0.3955772476593859,8.327905421767756e-05
Classical,100,100,1.0,25,0.1,-0.3465470971599769,-0.3465470971599449,0,0.3953324937542081,3.197442310920451e-14
PPI,100,100,1.0,26,0.1,1.0134506763330224,1.014909774945212,0,0.9653948290448701,0.0014590986121896243
Classical,100,100,1.0,26,0.1,1.0188469511556029,1.01884695115563,0,0.9700615545613692,2.708944180085382e-14
PPI,100,100,1.0,27,0.1,0.6799858879442515,0.6814832348506874,0,0.6319491648032223,0.0014973469064358813
Classical,100,100,1.0,27,0.1,0.6819872828823453,0.6819872828823911,0,0.633201886288121,4.574118861455645e-14
PPI,100,100,1.0,28,0.1,-17.316427491558525,-17.31642724625095,0,17.365212765498985,2.45307575141851e-07
Classical,100,100,1.0,28,0.1,-17.31642764952262,-17.31642764951035,0,17.365213046110732,1.227107304657693e-11
PPI,100,100,1.0,29,0.1,0.29040280415715825,0.2905277533290781,0,0.24167988214887096,0.00012494917191985255
Classical,100,100,1.0,29,0.1,0.29064422584787786,0.2906442258478893,0,0.24185882925363636,1.1435297153639112e-14
PPI,50,100,2.0,0,0.1,-0.3714640686786447,-0.10602395957986266,0,0.28752941072350086,0.265440109098782
Classical,50,100,2.0,0,0.1,-0.580971061033117,-0.13558846128885257,0,0.407065157755232,0.4453825997442644
PPI,50,100,2.0,1,0.1,-0.15664594730484807,0.08801368930222134,1,0.08310152559556058,0.2446596366070694
Classical,50,100,2.0,1,0.1,-0.24342133611729916,0.1522030308809823,1,0.09439454921240564,0.39562436699828146
PPI,50,100,2.0,2,0.1,-0.06131367527672349,0.15167973894117265,1,0.0036023647620226293,0.21299341421789614
Classical,50,100,2.0,2,0.1,-0.19972706999348916,0.2222223570275384,1,0.03753775307722259,0.42194942702102756
PPI,50,100,2.0,3,0.1,-0.21510227819665564,0.023456429829163544,0,0.14460832077799327,0.2385587080258192
Classical,50,100,2.0,3,0.1,-0.4113082206095642,-0.005197699590973104,0,0.25703835669451586,0.4061105210185911
PPI,50,100,2.0,4,0.1,-0.27873360589957613,-0.043032876698838776,0,0.20966863789345466,0.23570072920073737
Classical,50,100,2.0,4,0.1,-0.3349307869975341,-0.01637399145616078,0,0.22443778582109467,0.3185567955413733
PPI,50,100,2.0,5,0.1,-0.3772198383682675,-0.10559467270313277,0,0.2901926521299473,0.2716251656651347
Classical,50,100,2.0,5,0.1,-0.5706286373940199,-0.1567765507807628,0,0.41248799068163855,0.4138520866132571
PPI,50,100,2.0,6,0.1,-0.17879932392265707,0.10537265225450587,1,0.08549873242832282,0.28417197617716294
Classical,50,100,2.0,6,0.1,-0.14545175603848426,0.24839693283987624,1,0.0026871918064487813,0.3938486888783605
PPI,50,100,2.0,7,0.1,-0.22717571680501747,-0.03602329707883724,0,0.18038490353617456,0.19115241972618024
Classical,50,100,2.0,7,0.1,-0.19027886898668395,0.13270567515830822,1,0.07757199350843508,0.32298454414499217
PPI,50,100,2.0,8,0.1,-0.28791612151467477,-0.04823775534126473,0,0.21686233502221697,0.23967836617341004
Classical,50,100,2.0,8,0.1,-0.2779971880473764,0.2103392442683551,1,0.08261436848375786,0.4883364323157315
PPI,50,100,2.0,9,0.1,-0.07968053458274829,0.14405298904235378,1,0.016599169364444465,0.22373352362510207
Classical,50,100,2.0,9,0.1,-0.025335180546092073,0.45389910771097197,1,0.16549656698819273,0.47923428825706404
PPI,50,100,2.0,10,0.1,-0.10010668718116827,0.16532907062913593,1,0.01617420487026338,0.2654357578103042
Classical,50,100,2.0,10,0.1,-0.25381165161048097,0.08369899889454424,1,0.13384172295221558,0.3375106505050252
PPI,50,100,2.0,11,0.1,0.039669464403117916,0.2815376276832929,1,0.11181814944895818,0.24186816328017496
Classical,50,100,2.0,11,0.1,0.0886455691733431,0.46523184857072797,0,0.22815331227778832,0.37658627939738487
PPI,50,100,2.0,12,0.1,0.03328762297739919,0.2778768088453524,1,0.10679681931712856,0.2445891858679532
Classical,50,100,2.0,12,0.1,-0.038416307322873794,0.33345566962093653,1,0.09873428455478414,0.37187197694381036
PPI,50,100,2.0,13,0.1,-0.13297255988612722,0.05911080619750281,1,0.08571627343855942,0.19208336608363002
Classical,50,100,2.0,13,0.1,-0.22494412523217802,0.11544562835449954,1,0.10353464503308646,0.34038975358667756
PPI,50,100,2.0,14,0.1,-0.10123079534363566,0.14038536198704896,1,0.02920811327254056,0.24161615733068462
Classical,50,100,2.0,14,0.1,-0.16460999863514975,0.22885721237421924,1,0.01666178972471246,0.393467211009369
PPI,50,100,2.0,15,0.1,0.020205172601066884,0.32147345837372865,1,0.12205391889315056,0.30126828577266174
Classical,50,100,2.0,15,0.1,-0.27887032074478013,0.1798692111983103,1,0.09828595136748211,0.4587395319430905
PPI,50,100,2.0,16,0.1,-0.23106775843712007,0.028440282457770763,0,0.15009913458392188,0.2595080408948908
Classical,50,100,2.0,16,0.1,-0.5676152545866873,-0.23134818410463237,0,0.448267115939907,0.3362670704820549
PPI,50,100,2.0,17,0.1,-0.17333769476740601,0.03955803714064876,0,0.11567522540762584,0.21289573190805477
Classical,50,100,2.0,17,0.1,-0.1688867383187097,0.12595123007585207,1,0.07025315071567603,0.2948379683945618
PPI,50,100,2.0,18,0.1,0.011575019698993064,0.22629346429110686,1,0.07014884540080274,0.2147184445921138
Classical,50,100,2.0,18,0.1,-0.07603861288440221,0.30359787468721117,1,0.06499423430715726,0.3796364875716134
PPI,50,100,2.0,19,0.1,-0.20046996140915424,-0.0030177810638652297,0,0.15052926783075696,0.197452180345289
Classical,50,100,2.0,19,0.1,-0.2845356854281086,0.03343517355734971,0,0.17433565252962666,0.3179708589854583
PPI,50,100,2.0,20,0.1,-0.15365285215832794,0.07078596478962101,1,0.09021884027860066,0.22443881694794895
Classical,50,100,2.0,20,0.1,-0.20585757184415887,0.18747784386881577,1,0.05797526058191876,0.39333541571297465
PPI,50,100,2.0,21,0.1,-0.06119654261757211,0.18828919020817936,1,0.014760927201056408,0.24948573282575148
Classical,50,100,2.0,21,0.1,-0.24453285461713853,0.16894166085526213,1,0.08658099347518541,0.41347451547240066
PPI,50,100,2.0,22,0.1,-0.3158857563256622,-0.09543495887357033,0,0.25444575419386345,0.22045079745209184
Classical,50,100,2.0,22,0.1,-0.6781030546986494,-0.2078252423302389,0,0.49174954510869134,0.4702778123684105
PPI,50,100,2.0,23,0.1,-0.03598593322013975,0.15330558499489888,1,0.009874429293132356,0.18929151821503865
Classical,50,100,2.0,23,0.1,-0.3036827709990997,0.1048322189272725,1,0.1482106726301608,0.4085149899263722
PPI,50,100,2.0,24,0.1,-0.04270612185937138,0.1971417195958548,1,0.028432402273994496,0.2398478414552262
Classical,50,100,2.0,24,0.1,-0.3603197636627099,0.22184526483624487,1,0.11802264600747972,0.5821650284989548
PPI,50,100,2.0,25,0.1,-0.15073206643466397,0.07251055620654837,1,0.087896151708305,0.22324262264121233
Classical,50,100,2.0,25,0.1,-0.18295614465817853,0.11669236525795398,1,0.08191728629435949,0.2996485099161325
PPI,50,100,2.0,26,0.1,-0.05044158539082932,0.16150096837058178,1,0.00674429489562902,0.2119425537614111
Classical,50,100,2.0,26,0.1,0.01123482912698974,0.2520673935962407,1,0.08286571476736801,0.24083256446925094
PPI,50,100,2.0,27,0.1,-0.02294613413256194,0.2289052700547816,1,0.054194171366862616,0.25185140418734353
Classical,50,100,2.0,27,0.1,0.06007033806723877,0.45333542108504604,0,0.2079174829818952,0.39326508301780727
PPI,50,100,2.0,28,0.1,-0.13318639472416166,0.046868985484906985,0,0.09194410121387456,0.18005538020906864
Classical,50,100,2.0,28,0.1,-0.19578277835971247,0.13815457829199085,1,0.07759949662810803,0.3339373566517033
PPI,50,100,2.0,29,0.1,-0.1123731556653407,0.07835466348072329,1,0.06579464268655591,0.190727819146064
Classical,50,100,2.0,29,0.1,0.008788955472212728,0.35728777552242263,1,0.13425296890307045,0.34849882005020993
PPI,20,100,5.0,0,0.1,-0.1384866354072452,0.17704062450728447,1,0.029508402044227576,0.3155272599145297
Classical,20,100,5.0,0,0.1,-0.12026347335608442,0.23688742279686706,1,0.00952657812614411,0.3571508961529515
PPI,20,100,5.0,1,0.1,0.016723822153157458,0.2674791592409176,1,0.09331609410279032,0.2507553370877601
Classical,20,100,5.0,1,0.1,-0.08128829771811083,0.3529247706669565,1,0.0870328398801756,0.43421306838506735
PPI,20,100,5.0,2,0.1,-0.17505003989596746,0.15700404446836796,1,0.057808394308046955,0.3320540843643354
Classical,20,100,5.0,2,0.1,-0.1267783638018765,0.27147843745478983,1,0.023564640232209465,0.3982568012566663
PPI,20,100,5.0,3,0.1,-0.10069184323370524,0.17199868468234375,1,0.013131975869927953,0.272690527916049
Classical,20,100,5.0,3,0.1,-0.15183102674347249,0.20259143992621265,1,0.02340519000287713,0.35442246666968513
