method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.7448656884369609,0.7334929887427519,2.674636087730795e-05,4.9249061679749154e-05,4.24366007486675e-06
Classical,2,1000,0,1.0,,0.7334929887427519,4.282279682327271e-06,6.021981858173316e-06,2.542577506481225e-06
PPI,2,1000,1,1.0,0.9006297123613759,0.7334929887427519,1.397189023868844e-05,1.8330789731321817e-05,9.612990746055065e-06
Classical,2,1000,1,1.0,,0.7334929887427519,0.0016561015291174956,0.0023158910771726516,0.0009963119810623394
PPI,2,1000,2,1.0,0.7789356237808714,0.7334929887427519,1.1639742764103546e-05,2.0370684450825227e-05,2.908801077381865e-06
Classical,2,1000,2,1.0,,0.7334929887427519,0.0007848538745205294,0.0014169714541257565,0.00015273629491530243
PPI,2,1000,3,1.0,0.8589924557766611,0.7334929887427519,8.336335495094365e-06,1.667266515033937e-05,5.839849358530596e-12
Classical,2,1000,3,1.0,,0.7334929887427519,0.0019983171732845177,0.0038690545655409117,0.00012757978102812385
PPI,2,1000,4,1.0,0.7303725658378551,0.7334929887427519,1.4299162678395734e-05,1.7898788846141854e-05,1.0699536510649616e-05
Classical,2,1000,4,1.0,,0.7334929887427519,0.0003387418783278042,0.0004063440279425025,0.00027113972871310586
PPI,2,1000,5,1.0,0.8677165377777516,0.7334929887427519,8.222715753988435e-07,1.6428406360996591e-06,1.7025146980279396e-09
Classical,2,1000,5,1.0,,0.7334929887427519,0.0033638276982058137,0.006367031366880315,0.00036062402953131254
PPI,2,1000,6,1.0,0.919070289820929,0.7334929887427519,3.484248917266734e-05,6.967172965621166e-05,1.3248689123021191e-08
Classical,2,1000,6,1.0,,0.7334929887427519,0.001951845552903864,0.0027834120847373607,0.0011202790210703673
PPI,2,1000,7,1.0,0.9007597434664348,0.7334929887427519,1.2131863175634442e-05,1.7044004001770803e-05,7.219722349498081e-06
Classical,2,1000,7,1.0,,0.7334929887427519,0.0002371086319528348,0.00036630843391642507,0.00010790882998924451
