method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.2291156428718168,-0.33945686457251645,0.07317383867540643,0.11610596987374061,0.03024170747707226
Classical,2,10,0,1.0,,-0.33945686457251645,0.1213672122158874,0.17490307792764362,0.06783134650413117
PPI,2,10,1,1.0,0.532967433596468,-0.33945686457251645,0.30126357793686537,0.4098685012236197,0.1926586546501111
Classical,2,10,1,1.0,,-0.33945686457251645,0.12428620854854693,0.15965912352249279,0.08891329357460107
PPI,2,10,2,1.0,0.3096396353927594,-0.33945686457251645,0.09070975717141076,0.17186958770893757,0.009549926633883972
Classical,2,10,2,1.0,,-0.33945686457251645,0.0496952531621745,0.057783008276121726,0.04160749804822727
PPI,2,10,3,1.0,0.32434814849884347,-0.33945686457251645,0.008883036505096309,0.017764501396377124,1.5716138154941577e-06
Classical,2,10,3,1.0,,-0.33945686457251645,0.009308049588238557,0.010366731461099135,0.008249367715377981
PPI,2,10,4,1.0,0.3333090493648114,-0.33945686457251645,0.17900417574049793,0.28361223001077945,0.07439612147021638
Classical,2,10,4,1.0,,-0.33945686457251645,0.07808335513371543,0.10215537452399008,0.05401133574344078
PPI,2,10,5,1.0,0.0,-0.33945686457251645,0.03790014029677841,0.06166423846369369,0.014136042129863134
Classical,2,10,5,1.0,,-0.33945686457251645,0.03790014029677841,0.06166423846369369,0.014136042129863134
PPI,2,10,6,1.0,0.2128038305955335,-0.33945686457251645,0.03826329566469442,0.07517707203240838,0.001349519296980463
Classical,2,10,6,1.0,,-0.33945686457251645,0.04484313549217336,0.08888276182342762,0.0008035091609190892
PPI,2,10,7,1.0,0.6514230089521682,-0.33945686457251645,0.06647954024877396,0.07451090763463518,0.058448172862912755
Classical,2,10,7,1.0,,-0.33945686457251645,0.0687135473545998,0.13741881878639023,8.275922809361536e-06
PPI,2,10,8,1.0,0.08132102786148991,-0.33945686457251645,0.026187421964642695,0.03467959065529247,0.017695253273992923
Classical,2,10,8,1.0,,-0.33945686457251645,0.021327607886812375,0.03421974258096741,0.00843547319265734
PPI,2,10,9,1.0,0.15772344598499755,-0.33945686457251645,0.05396771005467143,0.08083974784437864,0.02709567226496422
Classical,2,10,9,1.0,,-0.33945686457251645,0.10423559032068735,0.14944147314725148,0.05902970749412324
PPI,2,10,10,1.0,0.974314881824672,-0.33945686457251645,1.595223865080183,3.190260709123647,0.00018702103671944836
Classical,2,10,10,1.0,,-0.33945686457251645,0.11707030549282939,0.17921712123325448,0.0549234897524043
PPI,2,10,11,1.0,0.191029758040944,-0.33945686457251645,0.036101745090621626,0.03670551430140528,0.03549797587983797
Classical,2,10,11,1.0,,-0.33945686457251645,0.05940966262211474,0.11192972664780729,0.006889598596422189
PPI,2,10,12,1.0,0.6560311795395821,-0.33945686457251645,0.7203195787687919,0.7504418385653937,0.69019731897219
Classical,2,10,12,1.0,,-0.33945686457251645,0.00675451950557389,0.010701642680498473,0.0028073963306493067
PPI,2,10,13,1.0,0.2143147303628631,-0.33945686457251645,0.15315367584817796,0.21788590151074147,0.08842145018561448
Classical,2,10,13,1.0,,-0.33945686457251645,0.06675636850852704,0.0955223973092218,0.03799033970783226
PPI,2,10,14,1.0,0.5584678905331955,-0.33945686457251645,0.2573444119126453,0.36452292546804604,0.15016589835724453
Classical,2,10,14,1.0,,-0.33945686457251645,0.18138762769151917,0.3627619658941614,1.3289488876955819e-05
PPI,2,10,15,1.0,0.41723814353156397,-0.33945686457251645,0.11137880547081229,0.16504978210738258,0.057707828834242005
Classical,2,10,15,1.0,,-0.33945686457251645,0.03472778392894506,0.06763240142174533,0.001823166436144786
PPI,2,10,16,1.0,0.17667368917349513,-0.33945686457251645,0.04062044686911934,0.05686665465230376,0.024374239085934904
Classical,2,10,16,1.0,,-0.33945686457251645,0.06228814177246236,0.10775399110607001,0.016822292438854723
PPI,2,10,17,1.0,0.6311158214438299,-0.33945686457251645,0.06596208458454374,0.1092570741235247,0.022667095045562774
Classical,2,10,17,1.0,,-0.33945686457251645,0.024124536709224376,0.03733526498207018,0.010913808436378566
PPI,2,10,18,1.0,0.070589482213845,-0.33945686457251645,0.22254656843891102,0.438363359162497,0.006729777715325026
Classical,2,10,18,1.0,,-0.33945686457251645,0.1500499170982172,0.29855183981195316,0.00154799438448122
PPI,2,10,19,1.0,0.2568775583607553,-0.33945686457251645,0.06115240357286878,0.11700032380802797,0.005304483337709596
Classical,2,10,19,1.0,,-0.33945686457251645,0.061620758724201134,0.11520359929945012,0.00803791814895215
PPI,2,10,20,1.0,0.19447085982320175,-0.33945686457251645,0.22605924388042628,0.3187506300724964,0.13336785768835618
Classical,2,10,20,1.0,,-0.33945686457251645,0.4273957480634594,0.5066658195369196,0.34812567658999927
PPI,2,10,21,1.0,0.9222255854288927,-0.33945686457251645,0.204543500400832,0.22089139784984668,0.1881956029518173
Classical,2,10,21,1.0,,-0.33945686457251645,0.07216659016997645,0.13812360039469668,0.006209579945256238
PPI,2,10,22,1.0,0.08690974113947185,-0.33945686457251645,0.011918792094199033,0.01691096836155855,0.006926615826839517
