method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.04385708672937231,-0.013577883331986507,0.0007625797680492296,0.000843252143161689,0.0006819073929367702
Classical,2,1000,0,1.0,,-0.013577883331986507,0.0006839491013674386,0.001131019122147244,0.0002368790805876332
PPI,2,1000,1,1.0,0.03496196973460132,-0.013577883331986507,0.0018220179717071616,0.002476784397868528,0.001167251545545795
Classical,2,1000,1,1.0,,-0.013577883331986507,0.002463763427438063,0.003255254100253627,0.0016722727546224989
PPI,2,1000,2,1.0,0.033696369205343614,-0.013577883331986507,0.0017532111242961757,0.0020235830894912974,0.001482839159101054
Classical,2,1000,2,1.0,,-0.013577883331986507,0.0015062492576497304,0.001680049501775258,0.0013324490135242031
PPI,2,1000,3,1.0,0.028760456458529163,-0.013577883331986507,0.0022753105899814855,0.0035496146648131195,0.001001006515149852
Classical,2,1000,3,1.0,,-0.013577883331986507,0.0018540892363378603,0.0028153797841435424,0.000892798688532178
PPI,2,1000,4,1.0,0.03324194737101612,-0.013577883331986507,0.00033981716049391386,0.000642056038191561,3.757828279626669e-05
Classical,2,1000,4,1.0,,-0.013577883331986507,0.0003534956306087954,0.0007069886743608353,2.5868567554873e-09
PPI,2,1000,5,1.0,0.03349314699498817,-0.013577883331986507,0.0006487986308590174,0.0011770976511022364,0.00012049961061579844
Classical,2,1000,5,1.0,,-0.013577883331986507,0.0007312336925363096,0.001350477126510512,0.00011199025856210728
PPI,2,1000,6,1.0,0.023148841365907443,-0.013577883331986507,0.0004175076890951842,0.0007590398419754583,7.59755362149101e-05
Classical,2,1000,6,1.0,,-0.013577883331986507,0.0005329596133406311,0.0009404757676272114,0.00012544345905405067
PPI,2,1000,7,1.0,0.033578745737597386,-0.013577883331986507,0.00013344369436734679,0.00023506167824052858,3.1825710494165015e-05
Classical,2,1000,7,1.0,,-0.013577883331986507,0.00010854310184998993,0.00020595678287535718,1.1129420824622683e-05
PPI,2,1000,8,1.0,0.050130503680384984,-0.013577883331986507,0.0005059546187247057,0.0007461270714810928,0.00026578216596831857
Classical,2,1000,8,1.0,,-0.013577883331986507,0.00043107964556139103,0.0006839576665554202,0.00017820162456736187
PPI,2,1000,9,1.0,0.038015974443133226,-0.013577883331986507,0.0011881720933720676,0.0014534052692727045,0.0009229389174714307
Classical,2,1000,9,1.0,,-0.013577883331986507,0.0008684692245805633,0.0009905412097881462,0.0007463972393729805
PPI,2,1000,10,1.0,0.03622382323557357,-0.013577883331986507,0.0011246376947107502,0.0013484111245994572,0.0009008642648220431
Classical,2,1000,10,1.0,,-0.013577883331986507,0.0007791571257725223,0.0012672912940134185,0.0002910229575316261
PPI,2,1000,11,1.0,0.04129237487699359,-0.013577883331986507,0.0012368254281288722,0.0012579027395218931,0.0012157481167358515
Classical,2,1000,11,1.0,,-0.013577883331986507,0.0009075349604516863,0.0010085831369536114,0.0008064867839497611
PPI,2,1000,12,1.0,0.03599083908133393,-0.013577883331986507,0.0007333367330353668,0.001158816608857804,0.00030785685721292945
Classical,2,1000,12,1.0,,-0.013577883331986507,0.0005850862411986792,0.0009420849980885289,0.00022808748430882945
PPI,2,1000,13,1.0,0.03745077568606895,-0.013577883331986507,0.0022926429476141114,0.0042248942052195435,0.0003603916900086793
Classical,2,1000,13,1.0,,-0.013577883331986507,0.002900170894924188,0.004781977960859254,0.001018363828989122
PPI,2,1000,14,1.0,0.031110690405298777,-0.013577883331986507,0.002422466858985688,0.00483833723972611,6.596478245265299e-06
Classical,2,1000,14,1.0,,-0.013577883331986507,0.0026182272934078504,0.005212534201966509,2.3920384849192117e-05
PPI,2,1000,15,1.0,0.03952522624730498,-0.013577883331986507,3.2470547962157094e-05,5.7949668598231586e-05,6.991427326082599e-06
Classical,2,1000,15,1.0,,-0.013577883331986507,2.5827078216794338e-05,4.279679465503153e-05,8.857361778557145e-06
PPI,2,1000,16,1.0,0.06637232262275154,-0.013577883331986507,0.0013965755041183687,0.0016226992640261337,0.001170451744210604
Classical,2,1000,16,1.0,,-0.013577883331986507,0.0003775265280042473,0.000676477348219571,7.857570778892362e-05
PPI,2,1000,17,1.0,0.034867149736573254,-0.013577883331986507,5.699773570883775e-05,9.124582744600317e-05,2.274964397167232e-05
Classical,2,1000,17,1.0,,-0.013577883331986507,0.00015058117738648509,0.00018537734352993537,0.00011578501124303479
PPI,2,1000,18,1.0,0.047522258597561144,-0.013577883331986507,0.0032595019745311157,0.00510218579975004,0.0014168181493121913
Classical,2,1000,18,1.0,,-0.013577883331986507,0.00410128520250017,0.006859721366308442,0.0013428490386918986
PPI,2,1000,19,1.0,0.04769328287180951,-0.013577883331986507,0.0008976701153397368,0.0013268649911938226,0.000468475239485651
Classical,2,1000,19,1.0,,-0.013577883331986507,0.0011013665319427814,0.0018286083329664036,0.0003741247309191593
PPI,2,1000,20,1.0,0.03152604127699972,-0.013577883331986507,5.641637249722305e-05,8.694304013382372e-05,2.5889704860622376e-05
Classical,2,1000,20,1.0,,-0.013577883331986507,0.0001829927894988884,0.00036462071855364233,1.3648604441344844e-06
PPI,2,1000,21,1.0,0.04564749172306428,-0.013577883331986507,0.0022911130060685133,0.004365298524720541,0.000216927487416485
