method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Tuned PPI,3000,0.49863992464647994,0.504425746743355,0,0.0,1.0,True,1.5577391248366381e-06,0.0,0.005785822096875115
Classical,3000,0.49864040683850736,0.5044252645513275,0,0.0,1.0,True,1.5577391248366381e-06,,0.005784857712820168
PPI,3000,0.472354123233169,0.5330201508797183,1,0.0,1.0,True,0.00017731254617848688,,0.060666027646549325
Tuned PPI,3000,0.5008013264372835,0.5066703645905541,1,0.0,1.0,False,7.4458279218800485e-06,0.00016461574014012338,0.005869038153270667
Classical,3000,0.5006413241198924,0.5068307122326285,1,0.0,1.0,False,7.449599660597867e-06,,0.006189388112736172
PPI,3000,0.45327719199182287,0.514763331309573,2,0.0,1.0,True,0.00035357016379254863,,0.0614861393177501
Tuned PPI,3000,0.5001683980470063,0.5062157406393185,2,0.0,1.0,False,5.19903391067656e-06,0.0,0.00604734259231221
Classical,3000,0.5001689020342247,0.5062152366521001,2,0.0,1.0,False,5.19903391067656e-06,,0.006046334617875404
PPI,3000,0.4771991328379341,0.5401461708908957,3,0.0,1.0,True,0.00015513376816460517,,0.06294703805296159
Tuned PPI,3000,0.49354750688011967,0.4992300511995185,3,0.0,1.0,False,8.334966164821918e-06,0.0,0.005682544319398852
Classical,3000,0.4935479804649483,0.4992295776146899,3,0.0,1.0,False,8.334966164821918e-06,,0.005681597149741591
PPI,3000,0.4540765314633125,0.5153106495151358,4,0.0,1.0,True,0.0001396383837159765,,0.06123411805182333
Tuned PPI,3000,0.49703867177422134,0.503009289199113,4,0.0,1.0,True,1.7569211563532663e-06,0.0,0.005970617424891689
Classical,3000,0.49703916936714293,0.5030087916061914,4,0.0,1.0,True,1.7569211563532663e-06,,0.0059696222390484555
PPI,3000,0.4394863981756675,0.5024733062943904,5,0.0,1.0,True,0.0008135829865050137,,0.06298690811872287
Tuned PPI,3000,0.49804670771729326,0.5040037405251412,5,0.0,1.0,True,6.889014474193049e-07,0.0002762222227342087,0.0059570328078479284
Classical,3000,0.498112944948324,0.5039541062790346,5,0.0,1.0,True,7.019931241604851e-07,,0.005841161330710609
PPI,3000,0.44863179600862063,0.5139581725615595,6,0.0,1.0,True,0.0010766463628704634,,0.06532637655293888
Tuned PPI,3000,0.49555391950258776,0.5014654902217903,6,0.0,1.0,True,2.9439235692403017e-06,0.0021719725124727204,0.0059115707192025635
Classical,3000,0.49574001489687514,0.5013543374005187,6,0.0,1.0,True,2.723651230810093e-06,,0.005614322503643576
PPI,3000,0.46452739103514884,0.5264334813479808,7,0.0,1.0,True,1.8552482232684965e-05,,0.06190609031283201
Tuned PPI,3000,0.498387044125477,0.5044150598283367,7,0.0,1.0,True,1.65380497172149e-06,0.0,0.006028015702859657
Classical,3000,0.49838754650198713,0.5044145574518266,7,0.0,1.0,True,1.6538049717213613e-06,,0.006027010949839484
PPI,3000,0.45652843791512865,0.5195099745842706,8,0.0,1.0,True,0.00023143514422733022,,0.06298153666914197
Tuned PPI,3000,0.49665960151704186,0.5023085671940272,8,0.0,1.0,True,2.7582317074563966e-07,0.0,0.005648965676985307
Classical,3000,0.4966600723034171,0.502308096407652,8,0.0,1.0,True,2.7582317074563966e-07,,0.005648024104234872
PPI,3000,0.49424580211050084,0.5558335109693443,9,0.0,1.0,True,0.0003279728924552054,,0.06158770885884346
Tuned PPI,3000,0.5005460397817836,0.5066105882487921,9,0.0,1.0,False,7.27143237567736e-06,0.0,0.006064548467008546
Classical,3000,0.5005465452029444,0.5066100828276313,9,0.0,1.0,False,7.27143237567736e-06,,0.006063537624686921
PPI,4000,0.47858038342551973,0.5338764223291309,0,0.0,1.0,True,1.9926449402067828e-05,,0.05529603890361118
Tuned PPI,4000,0.49725484067624237,0.502400348798316,0,0.0,1.0,True,8.255250248784334e-08,0.0,0.005145508122073594
Classical,4000,0.4972551622906021,0.5024000271839562,0,0.0,1.0,True,8.255250248785292e-08,,0.005144864893354029
PPI,4000,0.4767878654200738,0.5297532325401918,1,0.0,1.0,True,5.4135894294164956e-05,,0.05296536712011801
Tuned PPI,4000,0.49860241815339795,0.5036300306943607,1,0.0,1.0,True,1.2413536261455827e-06,0.000977414919167873,0.005027612540962789
Classical,4000,0.4985664351146674,0.5036617982749156,1,0.0,1.0,True,1.2510186338485679e-06,,0.005095363160248223
PPI,4000,0.44345196019291006,0.495047846271041,2,0.0,1.0,False,0.000497359030182693,,0.051595886078130926
Tuned PPI,4000,0.4990193475764525,0.504056185021094,2,0.0,1.0,True,7.761504785045034e-06,4.9691156433278456e-05,0.005036837444641451
Classical,4000,0.4989931489764067,0.5040855926231075,2,0.0,1.0,True,7.763363569161264e-06,,0.005092443646700806
PPI,4000,0.47300452727454667,0.5281695556027111,3,0.0,1.0,True,8.132971828539729e-05,,0.05516502832816439
Tuned PPI,4000,0.49799935077006846,0.5033621908948765,3,0.0,1.0,True,4.824328193328599e-07,0.0,0.005362840124808088
Classical,4000,0.4979996859685275,0.5033618556964176,3,0.0,1.0,True,4.824328193328599e-07,,0.005362169727890054
PPI,4000,0.46982209094969696,0.5237636071578076,4,0.0,1.0,True,1.977872142071839e-05,,0.05394151620811061
Tuned PPI,4000,0.49636252271713394,0.5015013430808429,4,0.0,1.0,True,9.155278171700465e-06,0.0,0.005138820363708996
Classical,4000,0.49636284391348273,0.5015010218844942,4,0.0,1.0,True,9.155278171700406e-06,,0.0051381779710114595
PPI,4000,0.47556412241553025,0.5288459519413524,5,0.0,1.0,True,9.144385146140156e-05,,0.053281829525822166
Tuned PPI,4000,0.4970058040264159,0.502401430270658,5,0.0,1.0,True,5.87776987546432e-07,0.0006872404137946738,0.005395626244242058
Classical,4000,0.4970691957826444,0.5023345979960941,5,0.0,1.0,True,5.795022790355037e-07,,0.0052654022134497325
PPI,4000,0.469250065848126,0.5234208864937189,6,0.0,1.0,True,6.719155905077586e-06,,0.054170820645592865
Tuned PPI,4000,0.4965088820939023,0.5017288788088343,6,0.0,1.0,True,3.893163224738843e-07,0.0009422516392072946,0.005219996714932007
Classical,4000,0.4964978233165314,0.5017451878677837,6,0.0,1.0,True,3.870044501193418e-07,,0.005247364551252243
PPI,4000,0.46725108583773695,0.5205693255053362,7,0.0,1.0,True,0.0003704652051749569,,0.05331823966759924
Tuned PPI,4000,0.49864427303460407,0.5038316003477038,7,0.0,1.0,True,2.4203727605641045e-06,0.0,0.005187327313099732
Classical,4000,0.4986445972628266,0.5038312761194812,7,0.0,1.0,True,2.4203727605641045e-06,,0.005186678856654581
PPI,4000,0.5161043290188995,0.570948974941197,8,0.0,1.0,False,0.0010581531395496514,,0.05484464592229754
Tuned PPI,4000,0.4982682600473541,0.5033021628294351,8,0.0,1.0,True,3.114185578075024e-07,0.0,0.00503390278208099
Classical,4000,0.4982685746859441,0.5033018481908451,8,0.0,1.0,True,3.114185578075024e-07,,0.005033273504901015
PPI,4000,0.48987265611319,0.5423888677025416,9,0.0,1.0,True,0.00016548549065792325,,0.0525162115893516
Tuned PPI,4000,0.4978138977431021,0.5028983727116888,9,0.0,1.0,True,8.594922702049786e-07,0.005301755808160472,0.005084474968586716
Classical,4000,0.49772422362817814,0.5028198888568699,9,0.0,1.0,True,7.857184203922826e-07,,0.005095665228691759
PPI,5000,0.47121415361851987,0.5197104640037934,0,0.0,1.0,True,1.7996063828109588e-05,,0.04849631038527352
Tuned PPI,5000,0.49865276736969844,0.5033010409009554,0,0.0,1.0,True,4.879133567591731e-07,0.0,0.004648273531256963
Classical,5000,0.49865299979499683,0.5033008084756571,0,0.0,1.0,True,4.879133567591731e-07,,0.004647808680660226
PPI,5000,0.49195936725543765,0.5405527702898767,1,0.0,1.0,True,0.00016631603640471996,,0.04859340303443904
Tuned PPI,5000,0.4982916959511301,0.5030561226209551,1,0.0,1.0,True,4.56501660281715e-07,0.0015568147938909006,0.004764426669825017
Classical,5000,0.4983358109765773,0.5029634148728191,1,0.0,1.0,True,4.4996953197150597e-07,,0.004627603896241839
PPI,5000,0.48027639943591316,0.5277847321901272,2,0.0,1.0,True,3.0900737852445605e-05,,0.04750833275421407
Tuned PPI,5000,0.4974889944099237,0.5020488698703016,2,0.0,1.0,True,1.7801693841163965e-06,0.00015003918253226258,0.0045598754603778935
Classical,5000,0.49742100990627247,0.5021155753579848,2,0.0,1.0,True,1.7789471467283149e-06,,0.004694565451712318
PPI,5000,0.4669877310625239,0.5157327226404064,3,0.0,1.0,True,3.733743947857422e-05,,0.04874499157788248
Tuned PPI,5000,0.4979561775124653,0.5024817435821481,3,0.0,1.0,True,7.607523678276592e-06,0.0,0.0045255660696828515
Classical,5000,0.49795640380208384,0.5024815172925297,3,0.0,1.0,True,7.607523678276592e-06,,0.00452511349044582
PPI,5000,0.4778338086262347,0.5262672482038301,4,0.0,1.0,True,2.4595488444234975e-06,,0.04843343957759538
Tuned PPI,5000,0.49807165167359096,0.502693085539798,4,0.0,1.0,True,4.573892321573103e-07,0.0,0.004621433866207003
Classical,5000,0.49807188275683906,0.50269285445655,4,0.0,1.0,True,4.5738923215726163e-07,,0.00462097169971093
PPI,5000,0.455663337911043,0.5020515852528953,5,0.0,1.0,True,0.0002624281987424153,,0.04638824734185226
Tuned PPI,5000,0.5014112756075575,0.5059479886582121,5,0.0,1.0,False,7.994737533528394e-06,0.0019127375242036363,0.004536713050654617
Classical,5000,0.5013720481535947,0.5060823546813754,5,0.0,1.0,False,8.14923252705001e-06,,0.0047103065277807055
PPI,5000,0.4974015469524555,0.5465406398810524,6,0.0,1.0,True,0.0006914331812952417,,0.04913909292859692
Tuned PPI,5000,0.49961273860172456,0.504361080219777,6,0.0,1.0,True,2.25390517209602e-06,0.0012313196355329462,0.004748341618052432
Classical,5000,0.4996426207352755,0.5042819235772221,6,0.0,1.0,True,2.1789181404199765e-06,,0.004639302841946635
PPI,5000,0.442170857047521,0.4914592745946236,7,0.0,1.0,False,0.0006480431488899236,,0.04928841754710256
Tuned PPI,5000,0.49916099023501137,0.503748515899499,7,0.0,1.0,True,1.1845689330287419e-06,3.6985854422092606e-05,0.004587525664487613
Classical,5000,0.49912555960406735,0.5037865089820768,7,0.0,1.0,True,1.1861834911326626e-06,,0.004660949378009427
PPI,5000,0.4897056261705125,0.5390467068479553,8,0.0,1.0,True,0.00016441220021331493,,0.049341080677442806
Tuned PPI,5000,0.49854028332117145,0.5031980834511863,8,0.0,1.0,True,1.4443622097131214e-06,0.0018762661206014539,0.0046578001300148775
Classical,5000,0.4985685930334868,0.503118993071174,8,0.0,1.0,True,1.3964439614510565e-06,,0.004550400037687252
PPI,5000,0.5023654122085308,0.5502076540345828,9,0.0,1.0,False,0.0005419754812574096,,0.04784224182605201
Tuned PPI,5000,0.5022737334299477,0.5067951842577626,9,0.0,1.0,False,1.2530404847213164e-05,0.0,0.004521450827814855
Classical,5000,0.5022739595137939,0.5067949581739164,9,0.0,1.0,False,1.2530404847213164e-05,,0.004520998660122455
PPI,1000,0.49166232931013404,0.5017051175173101,0,-0.01,0.01,True,4.1407889412049305e-05,,0.010042788207176023
Tuned PPI,1000,0.49166071629946756,0.5015971792763445,0,-0.01,0.01,True,3.831430973449779e-05,0.21187778086337683,0.009936462976876947
Classical,1000,0.49163127792892986,0.5015971660269138,0,-0.01,0.01,True,3.750988028320418e-05,,0.009965888097983988
PPI,1000,0.5002661850498795,0.5106867729980169,1,-0.01,0.01,False,1.56963533203725e-05,,0.010420587948137383
Tuned PPI,1000,0.5004801390952041,0.5109037698233305,1,-0.01,0.01,False,1.8111318899958052e-05,0.09387175587252589,0.010423630728126465
Classical,1000,0.5002956348956789,0.5111329190443346,1,-0.01,0.01,False,1.8398223319604717e-05,,0.010837284148655701
PPI,1000,0.5019313703121061,0.5122369494816613,2,-0.01,0.01,False,2.5556539540677605e-05,,0.010305579169555212
Tuned PPI,1000,0.5024425474633737,0.5126142054938391,2,-0.01,0.01,False,2.851128978648584e-05,0.0,0.01017165803046538
Classical,1000,0.502445091013928,0.5126116619432848,2,-0.01,0.01,False,2.8511289786485774e-05,,0.0101665709293568
PPI,1000,0.4956661013442376,0.5060594691387401,3,-0.01,0.01,True,1.8079118641103984e-06,,0.010393367794502506
Tuned PPI,1000,0.4960076565242174,0.5062661470156259,3,-0.01,0.01,True,1.552826375874414e-06,0.25151103063053787,0.010258490491408478
Classical,1000,0.49572668534224584,0.5067313382286206,3,-0.01,0.01,True,1.5111636990214689e-06,,0.011004652886374755
PPI,1000,0.49544420532253736,0.505899797549852,4,-0.01,0.01,True,3.8084547924972528e-06,,0.01045559222731468
Tuned PPI,1000,0.49606803718530734,0.5056574207743153,4,-0.01,0.01,True,3.564085522247497e-06,0.0,0.00958938358900796
Classical,1000,0.4960704351308409,0.5056550228287817,4,-0.01,0.01,True,3.5640855222473566e-06,,0.009584587697940794
PPI,1000,0.49470219548099287,0.5047433832664167,5,-0.01,0.01,True,3.842528108460058e-08,,0.010041187785423789
Tuned PPI,1000,0.4947290323686457,0.5046232686655108,5,-0.01,0.01,True,5.2440366630951894e-08,0.22325144601704106,0.009894236296865089
Classical,1000,0.49459763127476714,0.5047278600739923,5,-0.01,0.01,True,5.687108189088568e-08,,0.01013022879922515
PPI,1000,0.49482353763981085,0.5063290444894514,6,-0.01,0.01,True,3.907254788099646e-06,,0.011505506849640523
Tuned PPI,1000,0.4953443277267214,0.5067204300896864,6,-0.01,0.01,True,3.670568331766387e-06,0.0023914469043371835,0.01137610236296499
Classical,1000,0.4957429837783901,0.5063239606869959,6,-0.01,0.01,True,3.6703146188893678e-06,,0.010580976908605821
PPI,1000,0.49714327685103,0.5071940463165774,7,-0.01,0.01,True,9.939615101240507e-06,,0.010050769465547393
Tuned PPI,1000,0.4973481626035053,0.5072933331644769,7,-0.01,0.01,True,1.1330374962934859e-05,0.0,0.009945170560971606
Classical,1000,0.49735064951802965,0.5072908462499525,7,-0.01,0.01,True,1.1330374962934859e-05,,0.009940196731922812
PPI,1000,0.49446197054019697,0.5048913235317936,8,-0.01,0.01,True,7.274857614130062e-07,,0.010429352991596585
Tuned PPI,1000,0.494412556782639,0.5048063724491532,8,-0.01,0.01,True,9.886150818238047e-07,0.4014383282969257,0.01039381566651415
Classical,1000,0.49397923196247434,0.5051495825837617,8,-0.01,0.01,True,1.1862341156490694e-06,,0.011170350621287406
PPI,1000,0.49267248223947385,0.5038370248839747,9,-0.01,0.01,True,3.323049213806543e-06,,0.011164542644500897
Tuned PPI,1000,0.49263649305878815,0.5039499043773009,9,-0.01,0.01,True,2.9040985100472083e-06,0.0,0.011313411318512767
Classical,1000,0.49263932211905975,0.5039470753170293,9,-0.01,0.01,True,2.9040985100472083e-06,,0.011307753197969561
PPI,2000,0.49617617230009015,0.5034445798293106,0,-0.01,0.01,True,2.6775045274945226e-06,,0.007268407529220422
Tuned PPI,2000,0.4964496051226702,0.503659515248643,0,-0.01,0.01,True,2.0564095618364414e-06,0.19794422316671642,0.007209910125972829
Classical,2000,0.4965859141364573,0.5036437336034716,0,-0.01,0.01,True,1.9242781182604177e-06,,0.007057819467014281
PPI,2000,0.49971545402330164,0.5069257234859715,1,-0.01,0.01,True,5.830516741596896e-06,,0.007210269462669894
Tuned PPI,2000,0.4998990814621288,0.5070489070112815,1,-0.01,0.01,True,6.148891431558033e-06,0.1674602984975548,0.007149825549152666
Classical,2000,0.4999125609664308,0.5070971406667768,1,-0.01,0.01,True,6.227989536342211e-06,,0.007184579700346028
PPI,2000,0.4993943626340503,0.5070180197395423,2,-0.01,0.01,True,6.48939125161362e-06,,0.00762365710549201
Tuned PPI,2000,0.4990970769895753,0.5067770814405739,2,-0.01,0.01,True,5.236726551223863e-06,0.0,0.00768000445099859
Classical,2000,0.49909803711016176,0.5067761213199874,2,-0.01,0.01,True,5.236726551223863e-06,,0.007678084209825631
PPI,2000,0.49780373935984784,0.5054571107931406,3,-0.01,0.01,True,2.114229862352111e-06,,0.007653371433292755
Tuned PPI,2000,0.49762506369856074,0.5052392678716174,3,-0.01,0.01,True,1.565002621000429e-06,0.14687240187245126,0.007614204173056693
Classical,2000,0.4976879138513015,0.5051081540303348,3,-0.01,0.01,True,1.4790512931856046e-06,,0.007420240179033311
PPI,2000,0.49707473238566957,0.5046727295356513,4,-0.01,0.01,True,4.704639774613766e-07,,0.007597997149981772
Tuned PPI,2000,0.4972625857575131,0.5048905509266696,4,-0.01,0.01,True,6.309771094346343e-07,0.0,0.007627965169156481
Classical,2000,0.497263539372376,0.5048895973118067,4,-0.01,0.01,True,6.309771094346343e-07,,0.007626057939430719
PPI,2000,0.4936319716135625,0.5010029012887195,5,-0.01,0.01,True,4.849194567346296e-06,,0.007370929675157012
Tuned PPI,2000,0.49365234590531304,0.5010030666345978,5,-0.01,0.01,True,5.189212599528545e-06,0.22663674881835863,0.0073507207292847765
Classical,2000,0.4935901309154557,0.5010713008355917,5,-0.01,0.01,True,5.297830285720072e-06,,0.007481169920135977
PPI,2000,0.49633226046048284,0.5039126936146988,6,-0.01,0.01,True,1.0528959712742784e-06,,0.007580433154215971
Tuned PPI,2000,0.49614483014472865,0.5036901487131583,6,-0.01,0.01,True,1.354472199574753e-06,0.25844958235716686,0.00754531856842966
Classical,2000,0.4961470889903245,0.5035450028552084,6,-0.01,0.01,True,1.4786538662503515e-06,,0.0073979138648839204
PPI,2000,0.49939803252651255,0.5067211038745468,7,-0.01,0.01,True,1.0662789807782527e-05,,0.007323071348034282
Tuned PPI,2000,0.49950591826629337,0.5067452267159349,7,-0.01,0.01,True,1.02324145302908e-05,0.06809597774714547,0.007239308449641546
Classical,2000,0.49958646760036624,0.506674323496902,7,-0.01,0.01,True,1.020253117357608e-05,,0.007087855896535766
PPI,2000,0.496732187789857,0.5041381304000219,8,-0.01,0.01,True,4.640673641120525e-06,,0.007405942610164862
Tuned PPI,2000,0.4966908798188918,0.5040154772947385,8,-0.01,0.01,True,3.93635578870922e-06,0.0960157411048408,0.007324597475846684
Classical,2000,0.4967907088243318,0.5038982333353395,8,-0.01,0.01,True,3.8650980864829245e-06,,0.007107524511007657
PPI,2000,0.4964589970095472,0.5038748292952993,9,-0.01,0.01,True,5.961637491991258e-07,,0.007415832285752044
Tuned PPI,2000,0.49642063753770915,0.5037556486587667,9,-0.01,0.01,True,7.035890796440559e-07,0.0,0.0073350111210575
Classical,2000,0.4964215545287375,0.5037547316677383,9,-0.01,0.01,True,7.035890796440559e-07,,0.007333177139000835
PPI,3000,0.49765724304900877,0.5037234783982351,0,-0.01,0.01,True,1.9971273303025912e-06,,0.00606623534922629
Tuned PPI,3000,0.4979521771563436,0.5039158095460973,0,-0.01,0.01,True,2.6127310465025965e-06,0.0,0.00596363238975367
Classical,3000,0.49795267416713046,0.5039153125353105,0,-0.01,0.01,True,2.6127310465025965e-06,,0.005962638368180062
PPI,3000,0.49738604878961057,0.5033253402652446,1,-0.01,0.01,True,7.48867750909528e-08,,0.00593929147563399
Tuned PPI,3000,0.49749744717308503,0.5033786288920112,1,-0.01,0.01,True,1.3105660540327882e-07,0.07792167074482638,0.0058811817189262094
Classical,3000,0.4974673842554734,0.5034226089428866,1,-0.01,0.01,True,1.3669424720378153e-07,,0.005955224687413219
PPI,3000,0.4943807903818652,0.5004032174003051,2,-0.01,0.01,True,4.132211710220329e-06,,0.006022427018439913
Tuned PPI,3000,0.49429729731096367,0.5002871800878441,2,-0.01,0.01,True,4.348016922969996e-06,0.4253690730514907,0.005989882776880451
Classical,3000,0.4942761989461018,0.5001605765970695,2,-0.01,0.01,True,4.5152875998635825e-06,,0.005884377650967665
PPI,3000,0.49883191176570335,0.504831735197416,3,-0.01,0.01,True,1.4539093818741246e-05,,0.005999823431712625
Tuned PPI,3000,0.49877713905820065,0.5046899528019279,3,-0.01,0.01,True,1.3484338951607355e-05,0.0,0.005912813743727208
Classical,3000,0.49877763183374735,0.5046894600263812,3,-0.01,0.01,True,1.3484338951607355e-05,,0.005911828192633806
PPI,3000,0.4950136609320088,0.5011024864071372,4,-0.01,0.01,True,2.401988054236905e-06,,0.0060888254751283455
Tuned PPI,3000,0.4951437503267541,0.5013272988889477,4,-0.01,0.01,True,1.9511098857270694e-06,0.0,0.006183548562193553
Classical,3000,0.4951442656654161,0.5013267835502856,4,-0.01,0.01,True,1.9511098857272655e-06,,0.0061825178848695095
PPI,3000,0.4930450991138745,0.4993058663747212,5,-0.01,0.01,False,8.975994428810491e-06,,0.006260767260846678
Tuned PPI,3000,0.4929687141107384,0.49912688299087826,5,-0.01,0.01,False,9.55335777131007e-06,0.0,0.006158168880139869
Classical,3000,0.4929692273342506,0.4991263697673661,5,-0.01,0.01,False,9.55335777131007e-06,,0.006157142433115492
PPI,3000,0.4954615875817828,0.5016849582130524,6,-0.01,0.01,True,1.0181208374593165e-06,,0.0062233706312695425
Tuned PPI,3000,0.4959696943265815,0.5019037476267497,6,-0.01,0.01,True,5.686684418880136e-07,0.0,0.005934053300168218
Classical,3000,0.49597018887223876,0.5019032530810925,6,-0.01,0.01,True,5.686684418880136e-07,,0.0059330642088537555
PPI,3000,0.4970638806181197,0.502836330532335,7,-0.01,0.01,True,7.235986570932749e-08,,0.005772449914215327
Tuned PPI,3000,0.49664230600230314,0.502773630653507,7,-0.01,0.01,True,5.692158992306121e-08,0.0,0.006131324651203862
Classical,3000,0.49664281698860985,0.5027731196672004,7,-0.01,0.01,True,5.692158992306121e-08,,0.006130302678590549
PPI,3000,0.49550417004927805,0.5015089835930592,8,-0.01,0.01,True,1.8103581622934649e-06,,0.006004813543781129
Tuned PPI,3000,0.4951490905207339,0.5010958317621025,8,-0.01,0.01,True,2.1838177460303576e-06,0.19551501218303582,0.005946741241368569
Classical,3000,0.49504943834262,0.5010087796935406,8,-0.01,0.01,True,2.3071784146533813e-06,,0.005959341350920633
PPI,3000,0.49760085343688465,0.5037619949038327,9,-0.01,0.01,True,8.74794633146424e-07,,0.006161141466948017
Tuned PPI,3000,0.4974122678289173,0.5035468457410792,9,-0.01,0.01,True,7.564482569361724e-07,0.2950133738785128,0.0061345779121619315
Classical,3000,0.49736701527831784,0.5034231487649086,9,-0.01,0.01,True,7.190189042796911e-07,,0.006056133486590731
PPI,4000,0.49685784868391264,0.5021584259817569,0,-0.01,0.01,True,9.237201465713426e-07,,0.005300577297844222
Tuned PPI,4000,0.49687947034758806,0.5020011385692247,0,-0.01,0.01,True,7.466402483714558e-07,0.0,0.005121668221636622
Classical,4000,0.4968797904718609,0.5020008184449518,0,-0.01,0.01,True,7.466402483714558e-07,,0.005121027973090886
PPI,4000,0.49516008411242957,0.5005792113246476,1,-0.01,0.01,True,3.5163346993538017e-06,,0.005419127212217989
Tuned PPI,4000,0.49549939395018455,0.5007537702327227,1,-0.01,0.01,True,3.0562982881093736e-06,0.0,0.005254376282538165
Classical,4000,0.4954997223692297,0.5007534418136775,1,-0.01,0.01,True,3.0562982881094777e-06,,0.0052537194444478574
PPI,4000,0.49599776892106107,0.5011303225343159,2,-0.01,0.01,True,2.506645992077381e-06,,0.00513255361325482
Tuned PPI,4000,0.49612082320629614,0.5012275163578749,2,-0.01,0.01,True,2.944644965816251e-06,0.07152556241588463,0.005106693151578745
Classical,4000,0.4961218446100802,0.501243461893852,2,-0.01,0.01,True,2.982996978042731e-06,,0.005121617283771862
PPI,4000,0.49908429930120973,0.5042119236991368,3,-0.01,0.01,True,2.4378266358804136e-06,,0.0051276243979270775
Tuned PPI,4000,0.4991051704631374,0.5040215518936163,3,-0.01,0.01,True,1.8898215313254215e-06,0.0,0.0049163814304789
Classical,4000,0.4991054777561838,0.5040212446005699,3,-0.01,0.01,True,1.8898215313254215e-06,,0.004915766844386049
PPI,4000,0.49764391150141346,0.5029283545239162,4,-0.01,0.01,True,2.659508012063628e-07,,0.005284443022502694
Tuned PPI,4000,0.4977096128343313,0.5029537116405314,4,-0.01,0.01,True,1.887334391579159e-07,0.17699625728530496,0.0052440988062000815
Classical,4000,0.4977422323142448,0.5029406753094238,4,-0.01,0.01,True,1.7548320053559169e-07,,0.005198442995178965
PPI,4000,0.49431967688775813,0.4995549923873336,5,-0.01,0.01,False,5.126200691081204e-06,,0.005235315499575455
Tuned PPI,4000,0.4942773803653972,0.49968306367575804,5,-0.01,0.01,False,5.031697418787907e-06,0.0,0.005405683310360843
Classical,4000,0.4942777182417227,0.49968272579943257,5,-0.01,0.01,False,5.031697418787907e-06,,0.0054050075577098955
PPI,4000,0.49945467608123556,0.5046076546069809,6,-0.01,0.01,True,2.7248187906127677e-06,,0.005152978525745311
Tuned PPI,4000,0.49941476387822037,0.504503086031212,6,-0.01,0.01,True,2.44226207740893e-06,0.026527844050224805,0.005088322152991598
Classical,4000,0.4993129112380401,0.5046010014621516,6,-0.01,0.01,True,2.4348622628816722e-06,,0.005288090224111475
PPI,4000,0.49692415921409355,0.5020813980500896,7,-0.01,0.01,True,1.2406641119109458e-07,,0.005157238835996003
Tuned PPI,4000,0.4971765452264857,0.5021161249949615,7,-0.01,0.01,True,7.251879175698857e-08,0.0,0.00493957976847581
Classical,4000,0.4971768539695189,0.5021158162519284,7,-0.01,0.01,True,7.251879175696893e-08,,0.004938962282409476
PPI,4000,0.4969153357111912,0.5021406244223554,8,-0.01,0.01,True,1.0306310359644636e-06,,0.005225288711164233
Tuned PPI,4000,0.4966651399292899,0.5019664566475277,8,-0.01,0.01,True,1.4438703481583186e-06,0.0,0.005301316718237803
Classical,4000,0.49666547128229566,0.5019661252945219,8,-0.01,0.01,True,1.4438703481583186e-06,,0.005300654012226236
PPI,4000,0.4953291635972315,0.500567063665279,9,-0.01,0.01,True,3.3541330596079015e-06,,0.00523790006804753
Tuned PPI,4000,0.4952914887888235,0.500353894506288,9,-0.01,0.01,True,2.94460260110092e-06,0.0,0.005062405717464469
Classical,4000,0.4952918052089583,0.5003535780861531,9,-0.01,0.01,True,2.9446026011009813e-06,,0.005061772877194781
PPI,5000,0.4967593927650712,0.5014328781738644,0,-0.01,0.01,True,1.1369514209110024e-06,,0.004673485408793199
Tuned PPI,5000,0.49664924032731034,0.5013688116158393,0,-0.01,0.01,True,1.278289034970433e-06,0.0,0.004719571288529012
Classical,5000,0.49664947631767487,0.5013685756254748,0,-0.01,0.01,True,1.278289034970433e-06,,0.004719099307799901
PPI,5000,0.49704576903201436,0.5016848034411716,1,-0.01,0.01,True,2.050179443088291e-07,,0.00463903440915725
Tuned PPI,5000,0.4967648452495562,0.5013870599606444,1,-0.01,0.01,True,4.269551493237373e-07,0.0,0.004622214711088146
Classical,5000,0.49676507637184847,0.5013868288383522,1,-0.01,0.01,True,4.269551493237373e-07,,0.0046217524665037035
PPI,5000,0.4988422775848543,0.5035331915909357,2,-0.01,0.01,True,1.795375486372912e-06,,0.004690914006081404
Tuned PPI,5000,0.4989289047435311,0.5035708641517308,2,-0.01,0.01,True,1.4113001013212334e-06,0.24587576433917713,0.004641959408199725
Classical,5000,0.498920188080517,0.5036201076763507,2,-0.01,0.01,True,1.313973579247032e-06,,0.004699919595833657
PPI,5000,0.4964882504020979,0.5012738411648406,3,-0.01,0.01,True,6.696709299992104e-07,,0.004785590762742764
Tuned PPI,5000,0.4966179229354423,0.5013489641124549,3,-0.01,0.01,True,5.168055811120024e-07,0.029675300406509033,0.004731041177012563
Classical,5000,0.49665176162533137,0.501321388653236,3,-0.01,0.01,True,5.138141905005498e-07,,0.004669627027904688
PPI,5000,0.4959589892907319,0.5005236620691774,4,-0.01,0.01,True,3.901308901570239e-06,,0.004564672778445522
Tuned PPI,5000,0.495907998042078,0.5006055997410804,4,-0.01,0.01,True,3.8825580839571654e-06,0.0,0.004697601699002407
Classical,5000,0.4959082329339082,0.5006053648492503,4,-0.01,0.01,True,3.8825580839571654e-06,,0.0046971319153421565
PPI,5000,0.4970195111084005,0.5017711053916066,5,-0.01,0.01,True,5.176755785691537e-06,,0.004751594283206151
