method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.4592141723356445,0.04136117551486434,0.00047366983164998306,0.002633372487073466,4.369815423522853e-08
Classical,50,1000,0,1.0,,0.04136117551486434,0.001061006014527784,0.006424834695161933,9.894043956111228e-07
PPI,50,1000,1,1.0,0.43233534599023454,0.04136117551486434,0.0005765768811680206,0.003709709747780433,9.90396895629545e-10
Classical,50,1000,1,1.0,,0.04136117551486434,0.0008261301413958735,0.005820158018967547,5.046359785332253e-07
PPI,50,1000,2,1.0,0.50315028582061,0.04136117551486434,0.00046937843224268734,0.002485562225189787,2.1752522388385097e-08
Classical,50,1000,2,1.0,,0.04136117551486434,0.0008534019993579224,0.005982912528845635,2.1073076955056992e-08
PPI,50,1000,3,1.0,0.525364656283932,0.04136117551486434,0.0004534715104911042,0.0033010399348391245,2.336497868529875e-06
Classical,50,1000,3,1.0,,0.04136117551486434,0.0008962226277695613,0.006629573706502535,2.906669757247663e-06
PPI,50,1000,4,1.0,0.4574142026793807,0.04136117551486434,0.0007261886663306896,0.0059886010806389205,2.306513121316197e-06
Classical,50,1000,4,1.0,,0.04136117551486434,0.0013419159016266878,0.007608071970566732,2.5799400904257825e-08
PPI,50,1000,5,1.0,0.47831813819542435,0.04136117551486434,0.0005684122088952381,0.0029022707976310127,1.9280073440380732e-06
Classical,50,1000,5,1.0,,0.04136117551486434,0.001076083161203059,0.009720945778154149,1.825534583453367e-07
PPI,50,1000,6,1.0,0.4783417430727579,0.04136117551486434,0.0007013145091257064,0.004039036595338295,6.484656761581775e-07
Classical,50,1000,6,1.0,,0.04136117551486434,0.0010798147261713356,0.0077759929691515834,2.6623172476634183e-08
PPI,50,1000,7,1.0,0.520458140649086,0.04136117551486434,0.0005435204816579445,0.004701302260020079,1.7689908728234517e-08
Classical,50,1000,7,1.0,,0.04136117551486434,0.0012166344314407148,0.010004873907795302,1.3699975519757238e-08
PPI,50,1000,8,1.0,0.4601738506655046,0.04136117551486434,0.000658495212010708,0.003827030344492818,1.340655680673916e-07
Classical,50,1000,8,1.0,,0.04136117551486434,0.0016542546293843666,0.012031815065476912,4.841176163066606e-07
PPI,50,1000,9,1.0,0.4893406256346005,0.04136117551486434,0.0006002259996079352,0.00505778705966069,1.0266820786793512e-08
Classical,50,1000,9,1.0,,0.04136117551486434,0.0012257737132687354,0.010592627243909579,1.9995874780101622e-07
PPI,50,1000,10,1.0,0.5067770010270183,0.04136117551486434,0.0005371868549621003,0.0028395666508110617,6.317712534715925e-10
Classical,50,1000,10,1.0,,0.04136117551486434,0.0013827500888495183,0.017671777742601917,1.3953910602964696e-06
PPI,50,1000,11,1.0,0.48223628414170633,0.04136117551486434,0.00046534897716492794,0.0050290345660667785,6.109809860997966e-06
Classical,50,1000,11,1.0,,0.04136117551486434,0.0011019943218699487,0.012152291693594802,6.565105111789159e-07
PPI,50,1000,12,1.0,0.439140409652367,0.04136117551486434,0.0009178684288360683,0.0048964414937553635,2.99747192184364e-08
Classical,50,1000,12,1.0,,0.04136117551486434,0.001268279175951124,0.007517412334191713,9.736384025038607e-09
PPI,50,1000,13,1.0,0.48989301729904033,0.04136117551486434,0.0005115584988326722,0.002619709849887395,6.055178515843366e-08
Classical,50,1000,13,1.0,,0.04136117551486434,0.0010740792779003032,0.006207019068093033,1.7133322436397904e-07
PPI,50,1000,14,1.0,0.43607294227874915,0.04136117551486434,0.0006314745380142011,0.00409202733801946,2.690488880826602e-08
Classical,50,1000,14,1.0,,0.04136117551486434,0.000850472918325854,0.004121509838759118,4.95106101552967e-07
PPI,50,1000,15,1.0,0.4648213479321586,0.04136117551486434,0.0006116403201761267,0.0018511644558373912,7.572184052669171e-08
Classical,50,1000,15,1.0,,0.04136117551486434,0.000864287766957265,0.00617982474647019,1.5176434144851176e-07
PPI,50,1000,16,1.0,0.4597940599643778,0.04136117551486434,0.0005229783677529884,0.002784954890323974,8.927080091541563e-08
Classical,50,1000,16,1.0,,0.04136117551486434,0.0006559958082820528,0.0024494963076284438,2.4072299345693717e-06
PPI,50,1000,17,1.0,0.4738712946903198,0.04136117551486434,0.0006848160937625684,0.004564962527723478,1.458192896262232e-07
