method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,100,0,1.0,0.7605686348281199,0.08788242286293868,0.005776758692966514,0.009424623379922075,0.002128894006010954
Debias,2,100,0,1.0,,0.08788242286293868,0.008087011390101831,0.01605728729302591,0.00011673548717775288
Classical,2,100,0,1.0,,0.08788242286293868,0.03213504373562925,0.06338609485057156,0.00088399262068693
PPI,2,100,1,1.0,0.613682749896148,0.08788242286293868,0.00886393412924847,0.012008125632956486,0.005719742625540454
Debias,2,100,1,1.0,,0.08788242286293868,0.005133539525075174,0.010130985737813502,0.00013609331233684606
Classical,2,100,1,1.0,,0.08788242286293868,0.032251999825326796,0.04901517371024612,0.015488825940407467
PPI,2,100,2,1.0,0.7954697372412298,0.08788242286293868,0.005162763343182917,0.008278813572448215,0.002046713113917618
Debias,2,100,2,1.0,,0.08788242286293868,0.0030498805733486854,0.0042251442146240496,0.0018746169320733215
Classical,2,100,2,1.0,,0.08788242286293868,0.025717626927010656,0.038605824758828566,0.012829429095192742
PPI,2,100,3,1.0,0.6605900279022984,0.08788242286293868,0.00744412067455698,0.010352177549239167,0.004536063799874793
Debias,2,100,3,1.0,,0.08788242286293868,0.006388139240864601,0.012273850490798072,0.00050242799093113
Classical,2,100,3,1.0,,0.08788242286293868,0.019391212812886527,0.030548951623843287,0.00823347400192977
PPI,2,100,4,1.0,0.6988935946960221,0.08788242286293868,0.009126689661558409,0.01288699953808791,0.005366379785028908
Debias,2,100,4,1.0,,0.08788242286293868,0.008277933255041425,0.016550073530945477,5.79297913737273e-06
Classical,2,100,4,1.0,,0.08788242286293868,0.033799446404412715,0.05888822726558521,0.00871066554324022
PPI,2,100,5,1.0,0.8350145060293385,0.08788242286293868,0.005586003431081799,0.009810176670186922,0.0013618301919766755
Debias,2,100,5,1.0,,0.08788242286293868,0.007841972771525478,0.015190215618516864,0.000493729924534092
Classical,2,100,5,1.0,,0.08788242286293868,0.015746905336684998,0.028409403631889433,0.003084407041480566
PPI,2,100,6,1.0,0.8124346739802425,0.08788242286293868,0.0026988334542574245,0.002760130657067742,0.0026375362514471064
Debias,2,100,6,1.0,,0.08788242286293868,0.0018214473208835358,0.003086721572088118,0.0005561730696789539
Classical,2,100,6,1.0,,0.08788242286293868,0.028149666131564742,0.04647879412912586,0.009820538134003624
PPI,2,100,7,1.0,0.7883990115772529,0.08788242286293868,0.009090579849905146,0.012852165841902345,0.005328993857907947
Debias,2,100,7,1.0,,0.08788242286293868,0.014290511307398139,0.018174034343655145,0.010406988271141133
Classical,2,100,7,1.0,,0.08788242286293868,0.0007244238216209606,0.0014352727277063848,1.3574915535536344e-05
PPI,2,100,8,1.0,0.5709360054374593,0.08788242286293868,0.006721355778445073,0.009597801543490025,0.0038449100134001213
Debias,2,100,8,1.0,,0.08788242286293868,0.01037799481946109,0.01050969686928885,0.010246292769633333
Classical,2,100,8,1.0,,0.08788242286293868,0.005283835326698154,0.01056751076602239,1.598873739194599e-07
PPI,2,100,9,1.0,0.662470271771162,0.08788242286293868,0.00641949515051015,0.010535364378666314,0.002303625922353987
Debias,2,100,9,1.0,,0.08788242286293868,0.019570410452237074,0.028440701454961453,0.010700119449512697
Classical,2,100,9,1.0,,0.08788242286293868,0.002268857091532764,0.0027982243329840303,0.0017394898500814975
PPI,2,100,10,1.0,0.6256749587898315,0.08788242286293868,0.006345459472459726,0.009127126971792424,0.0035637919731270292
Debias,2,100,10,1.0,,0.08788242286293868,0.022338919407398607,0.03144501712597141,0.0132328216888258
Classical,2,100,10,1.0,,0.08788242286293868,0.012652797717706186,0.02067087529762631,0.004634720137786063
PPI,2,100,11,1.0,0.617615945197714,0.08788242286293868,0.007789623889854907,0.011378275156022704,0.00420097262368711
Debias,2,100,11,1.0,,0.08788242286293868,0.013234861513140685,0.022546623685190417,0.003923099341090954
Classical,2,100,11,1.0,,0.08788242286293868,0.0033220525808582663,0.006193636639218348,0.0004504685224981844
PPI,2,100,12,1.0,0.6410065221814085,0.08788242286293868,0.00942008393041972,0.012153659881976992,0.0066865079788624455
Debias,2,100,12,1.0,,0.08788242286293868,0.01187165022080993,0.02365157989792893,9.17205436909303e-05
Classical,2,100,12,1.0,,0.08788242286293868,0.024029793232406903,0.047273643185148345,0.0007859432796654638
PPI,2,100,13,1.0,0.6463825775102905,0.08788242286293868,0.010286057956607558,0.017656196982283278,0.002915918930931837
Debias,2,100,13,1.0,,0.08788242286293868,0.008811057637668769,0.016221994831246138,0.0014001204440913992
Classical,2,100,13,1.0,,0.08788242286293868,0.04353938862344184,0.07900620717745332,0.008072570069430353
PPI,2,100,14,1.0,0.6217648705435345,0.08788242286293868,0.005747293840656476,0.00796641406838879,0.003528173612924164
Debias,2,100,14,1.0,,0.08788242286293868,0.005128323414820454,0.010077080576389374,0.00017956625325153374
Classical,2,100,14,1.0,,0.08788242286293868,0.011656012290557082,0.018222762138697675,0.005089262442416491
PPI,2,100,15,1.0,0.4559937077352676,0.08788242286293868,0.006473206235531374,0.008900770137996443,0.004045642333066307
Debias,2,100,15,1.0,,0.08788242286293868,0.008209133888423027,0.010895329704635456,0.005522938072210595
Classical,2,100,15,1.0,,0.08788242286293868,0.005718097584887156,0.008525163250243264,0.0029110319195310478
PPI,2,100,16,1.0,0.7078072787843191,0.08788242286293868,0.0072568494752487936,0.009948385371421857,0.00456531357907573
Debias,2,100,16,1.0,,0.08788242286293868,0.012764654179688504,0.014778356497466965,0.010750951861910043
Classical,2,100,16,1.0,,0.08788242286293868,0.002019245429437897,0.0038509505506614445,0.00018754030821434961
PPI,2,100,17,1.0,0.673304333561498,0.08788242286293868,0.0068227664134726095,0.010651284688915819,0.0029942481380294
Debias,2,100,17,1.0,,0.08788242286293868,0.011327022919271004,0.021826349044675647,0.0008276967938663592
Classical,2,100,17,1.0,,0.08788242286293868,0.00879744912217473,0.017579355084581492,1.5543159767965944e-05
PPI,2,100,18,1.0,0.6576103341299512,0.08788242286293868,0.008203329705180106,0.010296993323598524,0.006109666086761688
Debias,2,100,18,1.0,,0.08788242286293868,0.014500395313303997,0.01508508542605793,0.013915705200550065
Classical,2,100,18,1.0,,0.08788242286293868,0.0039058599767617325,0.00773884407738004,7.287587614342549e-05
PPI,2,100,19,1.0,0.56222922540831,0.08788242286293868,0.011038671669014267,0.011751706004520407,0.010325637333508128
Debias,2,100,19,1.0,,0.08788242286293868,0.008750901813452,0.017501600928681877,2.0269822212285696e-07
Classical,2,100,19,1.0,,0.08788242286293868,0.03212841018127392,0.06028081664404572,0.003976003718502124
PPI,2,100,20,1.0,0.6276736872577775,0.08788242286293868,0.006560860696408812,0.009189615326529926,0.003932106066287697
Debias,2,100,20,1.0,,0.08788242286293868,0.00850076937734501,0.01544549529186749,0.0015560434628225275
Classical,2,100,20,1.0,,0.08788242286293868,0.007594975775474073,0.013412803571009303,0.001777147979938844
PPI,2,100,21,1.0,0.7005445351161141,0.08788242286293868,0.007065129951261676,0.009003739108470046,0.0051265207940533065
Debias,2,100,21,1.0,,0.08788242286293868,0.006833970599851873,0.007055580799104413,0.0066123604005993335
Classical,2,100,21,1.0,,0.08788242286293868,0.011752194815864193,0.021830207558713555,0.0016741820730148283
PPI,2,100,22,1.0,0.6578244811751985,0.08788242286293868,0.0068970073368196895,0.010125151970873022,0.003668862702766358
Debias,2,100,22,1.0,,0.08788242286293868,0.006505611829319495,0.007198835696076051,0.0058123879625629395
Classical,2,100,22,1.0,,0.08788242286293868,0.010319958681636418,0.01862821869023157,0.0020116986730412687
PPI,2,100,23,1.0,0.7559171156973585,0.08788242286293868,0.00825623198376761,0.010697923705985974,0.005814540261549247
Debias,2,100,23,1.0,,0.08788242286293868,0.012226089711404814,0.012999094659109329,0.0114530847637003
Classical,2,100,23,1.0,,0.08788242286293868,0.003926608311793232,0.007718224005623731,0.0001349926179627333
PPI,2,100,24,1.0,0.6961181896535824,0.08788242286293868,0.007130872360955862,0.010155918167978896,0.0041058265539328275
Debias,2,100,24,1.0,,0.08788242286293868,0.010597576080035212,0.015494783274245926,0.005700368885824497
Classical,2,100,24,1.0,,0.08788242286293868,0.0027445222757780325,0.0029865422451648208,0.0025025023063912437
PPI,2,100,25,1.0,0.5596627478137818,0.08788242286293868,0.009271168014605098,0.010468054256534307,0.008074281772675891
Debias,2,100,25,1.0,,0.08788242286293868,0.007405202531883307,0.014433501321131456,0.0003769037426351574
Classical,2,100,25,1.0,,0.08788242286293868,0.03163697953656219,0.056931611963303604,0.0063423471098207895
PPI,2,100,26,1.0,0.6384044720337863,0.08788242286293868,0.006230823263227194,0.007894283567038803,0.004567362959415585
Debias,2,100,26,1.0,,0.08788242286293868,0.0029902120479594453,0.003950171290125043,0.002030252805793848
Classical,2,100,26,1.0,,0.08788242286293868,0.020670888797010234,0.025788732521720162,0.015553045072300303
PPI,2,100,27,1.0,0.6888600750380496,0.08788242286293868,0.007678407944084479,0.010137959990735145,0.005218855897433813
Debias,2,100,27,1.0,,0.08788242286293868,0.0054681282910347346,0.010822955562528849,0.0001133010195406211
Classical,2,100,27,1.0,,0.08788242286293868,0.0267422925107896,0.04249828627331568,0.010986298748263523
PPI,2,100,28,1.0,0.6095147941664013,0.08788242286293868,0.006852551549804862,0.010735029254106814,0.0029700738455029105
Debias,2,100,28,1.0,,0.08788242286293868,0.008236203975417281,0.010023081887640896,0.0064493260631936665
Classical,2,100,28,1.0,,0.08788242286293868,0.006496483125895044,0.012103434835436386,0.0008895314163537023
PPI,2,100,29,1.0,0.6857399067578994,0.08788242286293868,0.0078120195372048794,0.010542623850941452,0.005081415223468308
Debias,2,100,29,1.0,,0.08788242286293868,0.020035135000157148,0.022026069870117897,0.0180442001301964
Classical,2,100,29,1.0,,0.08788242286293868,0.0034281882039207167,0.00614272569709374,0.0007136507107476931
Imputed,2,100,29,1.0,,0.08788242286293868,0.007767894860859239,0.010778047326886923,0.004757742394831555
PPI,10,100,0,1.0,0.8101632915253106,-0.004395090841556248,0.009438937156423856,0.03497063148089615,0.0002622017296622442
Debias,10,100,0,1.0,,-0.004395090841556248,0.011339145705376998,0.04246594992717341,0.0007447599641636507
Classical,10,100,0,1.0,,-0.004395090841556248,0.005587653398518251,0.020055489067523323,4.349049374487034e-05
PPI,10,100,1,1.0,0.7348627101417278,-0.004395090841556248,0.006790121015457886,0.026458595982042154,0.0003697089573796514
Debias,10,100,1,1.0,,-0.004395090841556248,0.006954451334191684,0.016212068807489675,0.0002093072361394496
Classical,10,100,1,1.0,,-0.004395090841556248,0.020047336033307533,0.06880051387171338,3.7064268893357557e-07
PPI,10,100,2,1.0,0.6865407983442712,-0.004395090841556248,0.0075827416456416205,0.03348013984914188,0.00029151360590773964
Debias,10,100,2,1.0,,-0.004395090841556248,0.010447892854578145,0.04266567654693132,0.00018578527556694646
Classical,10,100,2,1.0,,-0.004395090841556248,0.010549458341590339,0.02646777456126913,0.003360386088733865
PPI,10,100,3,1.0,0.7391548613603717,-0.004395090841556248,0.00557992281166271,0.01806372504850187,1.4414485009636195e-05
Debias,10,100,3,1.0,,-0.004395090841556248,0.0030000293891124406,0.009380206113621524,1.0233913618498789e-06
Classical,10,100,3,1.0,,-0.004395090841556248,0.02445065078618175,0.06178359257589708,0.002556991566147299
PPI,10,100,4,1.0,0.7729508296576956,-0.004395090841556248,0.007350071263258663,0.024041123008349267,0.0001878243346819907
Debias,10,100,4,1.0,,-0.004395090841556248,0.01081991086777325,0.03513987187505386,0.00016633085595119403
Classical,10,100,4,1.0,,-0.004395090841556248,0.007919010544514628,0.0543034415057449,2.8010821943925694e-06
PPI,10,100,5,1.0,0.6246517951894729,-0.004395090841556248,0.005726561426850566,0.020504785332826857,0.0008654207101231856
Debias,10,100,5,1.0,,-0.004395090841556248,0.006508183607407543,0.031613937110689404,5.440278245473459e-06
Classical,10,100,5,1.0,,-0.004395090841556248,0.0118291639156772,0.049974587267848335,0.00017287143811938575
PPI,10,100,6,1.0,0.8269766754950254,-0.004395090841556248,0.004970927764402594,0.024114198303844415,2.809481042380301e-06
Debias,10,100,6,1.0,,-0.004395090841556248,0.006923780974551046,0.0330362299704621,9.067305700487519e-05
Classical,10,100,6,1.0,,-0.004395090841556248,0.015142246851300351,0.09721307667514095,5.5307977468155364e-05
PPI,10,100,7,1.0,0.5512624704573132,-0.004395090841556248,0.005936583069293715,0.019312819098313193,0.00010093756821256084
Debias,10,100,7,1.0,,-0.004395090841556248,0.009736997511264254,0.041357691500863186,1.591121878972557e-07
Classical,10,100,7,1.0,,-0.004395090841556248,0.009457948578075264,0.05063397896253076,2.9062915689860854e-05
PPI,10,100,8,1.0,0.8155322565395687,-0.004395090841556248,0.006344516815292449,0.024020069082152644,0.0006383160107351606
Debias,10,100,8,1.0,,-0.004395090841556248,0.00803184377371718,0.02254609894712752,0.0008460322603361946
Classical,10,100,8,1.0,,-0.004395090841556248,0.013226156214449863,0.055422968193745925,1.7792254430774482e-06
PPI,10,100,9,1.0,0.7535440706270616,-0.004395090841556248,0.004492614337589211,0.018763194496815752,0.00023776685899313347
Debias,10,100,9,1.0,,-0.004395090841556248,0.004366354985834525,0.01763308375679772,3.950281018001439e-05
Classical,10,100,9,1.0,,-0.004395090841556248,0.0204338299055197,0.07015613648440189,1.530187009427682e-05
PPI,10,100,10,1.0,0.7546921707661032,-0.004395090841556248,0.006229979265551395,0.02789440762198489,5.076367481884827e-06
Debias,10,100,10,1.0,,-0.004395090841556248,0.005945694317187735,0.02205346388298289,3.211377028077388e-06
Classical,10,100,10,1.0,,-0.004395090841556248,0.009364258625547874,0.027638123705171404,0.000592282265416423
PPI,10,100,11,1.0,0.587924082810719,-0.004395090841556248,0.007225851998923126,0.026869206215231787,0.0001324804658791863
Debias,10,100,11,1.0,,-0.004395090841556248,0.006596692207884433,0.017375432723487818,4.4611696397059517e-07
Classical,10,100,11,1.0,,-0.004395090841556248,0.012862415729282673,0.03953645192826148,2.9606069366683375e-05
PPI,10,100,12,1.0,0.7240574172073861,-0.004395090841556248,0.006678866297054947,0.024602855954934912,1.968325619803294e-05
