method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.828526533348912,0.03935233908446449,0.0001145738377163641,0.0006572865093445809,1.1969176251983812e-07
Classical,50,1000,0,1.0,,0.03935233908446449,0.00112999671912994,0.008883300625191649,2.0866780812815814e-08
PPI,50,1000,1,1.0,0.9114663029732377,0.03935233908446449,0.00010429044578821917,0.0007969134185184062,1.0107453804682214e-14
Classical,50,1000,1,1.0,,0.03935233908446449,0.0009508333819418116,0.005502499205914457,1.6716293205410443e-07
PPI,50,1000,2,1.0,0.8929443429815689,0.03935233908446449,0.00010456327956143815,0.0007270677726620433,1.082405328006993e-08
Classical,50,1000,2,1.0,,0.03935233908446449,0.0009745471048110501,0.005543730906424313,4.148305792891262e-08
PPI,50,1000,3,1.0,0.8964306682432761,0.03935233908446449,0.00010427882689405038,0.0007722913812869251,1.902954749773268e-08
Classical,50,1000,3,1.0,,0.03935233908446449,0.0010499595550996946,0.009535665433167058,4.476523194686248e-06
PPI,50,1000,4,1.0,0.8906393203530574,0.03935233908446449,0.00010448208261751189,0.0008116353413221142,1.8913723056550984e-08
Classical,50,1000,4,1.0,,0.03935233908446449,0.0011156631813822476,0.01104076419240482,1.6702875437419271e-06
PPI,50,1000,5,1.0,0.9689919711531486,0.03935233908446449,0.0001107855658017154,0.0007434079441088039,7.208902277257335e-09
Classical,50,1000,5,1.0,,0.03935233908446449,0.0013483118206867384,0.009666306768646906,1.6016338050019782e-07
PPI,50,1000,6,1.0,0.8597220980142565,0.03935233908446449,0.00011157885826582628,0.0009089669386693136,3.869878568477216e-08
Classical,50,1000,6,1.0,,0.03935233908446449,0.0008926547308189707,0.005219195526078974,2.632651063474895e-06
PPI,50,1000,7,1.0,0.8571364324525365,0.03935233908446449,0.0001082543297492974,0.0007173283276979195,7.288024917291742e-11
Classical,50,1000,7,1.0,,0.03935233908446449,0.0008841154910850596,0.006952037595808727,5.462834073906488e-06
