method,p,n,trial,std,theta,error,error_max,error_min
PPI,500,1000,0,1.0,0.01682903038842482,0.0020661548405820633,0.023951315326959984,1.2077373383863516e-08
Classical,500,1000,0,1.0,0.01682903038842482,0.0020661548405820664,0.023951315326961358,1.207737338357069e-08
PPI,500,1000,1,1.0,0.01682903038842482,0.0022630349997033315,0.028340926676203144,2.4935056914143615e-12
Classical,500,1000,1,1.0,0.01682903038842482,0.002263034999703315,0.028340926676204078,2.4935056796683556e-12
PPI,500,1000,2,1.0,0.01682903038842482,0.0020194501157994767,0.02782528143789851,5.529586211820084e-10
Classical,500,1000,2,1.0,0.01682903038842482,0.0020194501157994775,0.027825281437898065,5.529586212864363e-10
PPI,500,1000,3,1.0,0.01682903038842482,0.002041263455341041,0.01525914298655981,9.82588212699277e-10
Classical,500,1000,3,1.0,0.01682903038842482,0.002041263455341068,0.015259142986559863,9.82588212650555e-10
PPI,500,1000,4,1.0,0.01682903038842482,0.001799432157697737,0.019076909766264073,7.381016623508284e-09
Classical,500,1000,4,1.0,0.01682903038842482,0.0017994321576977432,0.019076909766264194,7.381016623603666e-09
PPI,500,1000,5,1.0,0.01682903038842482,0.0017956167824290294,0.025793888403205942,2.3557105408157233e-08
Classical,500,1000,5,1.0,0.01682903038842482,0.0017956167824290277,0.02579388840320505,2.3557105408668437e-08
PPI,500,1000,6,1.0,0.01682903038842482,0.0017339358464663918,0.021677513937319013,4.205843847674963e-09
Classical,500,1000,6,1.0,0.01682903038842482,0.0017339358464663862,0.021677513937317427,4.205843847037757e-09
PPI,500,1000,7,1.0,0.01682903038842482,0.001740427431580897,0.0202634815088142,8.904218829964366e-09
Classical,500,1000,7,1.0,0.01682903038842482,0.0017404274315808823,0.020263481508813165,8.904218829629123e-09
PPI,500,1000,8,1.0,0.01682903038842482,0.0018987444787809333,0.0182069886520293,7.788862996919907e-09
Classical,500,1000,8,1.0,0.01682903038842482,0.0018987444787809374,0.01820698865202882,7.788862997027687e-09
PPI,500,1000,9,1.0,0.01682903038842482,0.001964848660662874,0.02049192552874373,7.030012934818699e-12
Classical,500,1000,9,1.0,0.01682903038842482,0.001964848660662851,0.02049192552874385,7.030012934671516e-12
PPI,800,1000,0,1.0,0.01775378253861172,0.00480791988019333,0.06546048245639736,6.52305528312548e-10
Classical,800,1000,0,1.0,0.01775378253861172,0.004807919880193383,0.0654604824563985,6.523055282685971e-10
PPI,800,1000,1,1.0,0.01775378253861172,0.00450962198856443,0.05127696564986886,2.4062704576910186e-09
Classical,800,1000,1,1.0,0.01775378253861172,0.0045096219885644604,0.05127696564986921,2.40627045779994e-09
PPI,800,1000,2,1.0,0.01775378253861172,0.004919227872978866,0.04991174271454478,5.107443101260779e-09
Classical,800,1000,2,1.0,0.01775378253861172,0.004919227872978866,0.04991174271454488,5.107443101467072e-09
PPI,800,1000,3,1.0,0.01775378253861172,0.004383841540935038,0.04540608481550984,6.138898081756394e-08
Classical,800,1000,3,1.0,0.01775378253861172,0.004383841540935036,0.045406084815509035,6.138898081891183e-08
PPI,800,1000,4,1.0,0.01775378253861172,0.005547096573639246,0.06561154654727526,2.4844902051999413e-07
Classical,800,1000,4,1.0,0.01775378253861172,0.0055470965736391905,0.06561154654727504,2.4844902052115626e-07
PPI,800,1000,5,1.0,0.01775378253861172,0.005683101111591153,0.06195628506925014,1.9824801735374008e-09
Classical,800,1000,5,1.0,0.01775378253861172,0.005683101111591118,0.06195628506924873,1.982480173670869e-09
PPI,800,1000,6,1.0,0.01775378253861172,0.0049055734720910606,0.06785166329456875,1.3668404108906985e-09
Classical,800,1000,6,1.0,0.01775378253861172,0.00490557347209107,0.06785166329456843,1.3668404108619664e-09
PPI,800,1000,7,1.0,0.01775378253861172,0.0050446548757055445,0.04609581145246587,2.6739017599761843e-09
Classical,800,1000,7,1.0,0.01775378253861172,0.005044654875705526,0.04609581145246439,2.6739017600680394e-09
PPI,800,1000,8,1.0,0.01775378253861172,0.00519249091800994,0.050710986672083215,7.905854610550056e-10
Classical,800,1000,8,1.0,0.01775378253861172,0.005192490918009915,0.05071098667208361,7.905854608421479e-10
PPI,800,1000,9,1.0,0.01775378253861172,0.0052346709885454975,0.05966484903335031,1.4359817794621977e-08
Classical,800,1000,9,1.0,0.01775378253861172,0.005234670988545491,0.05966484903335004,1.4359817794888058e-08
PPI,1000,1000,0,1.0,0.01035082286818349,0.6760992838981663,8.312562402138257,4.942311836550024e-07
Classical,1000,1000,0,1.0,0.01035082286818349,0.6760992838981802,8.3125624021384,4.942311835564247e-07
PPI,1000,1000,1,1.0,0.01035082286818349,1.1122761519451132,12.311026260820865,7.106938696360577e-09
Classical,1000,1000,1,1.0,0.01035082286818349,1.1122761519451076,12.311026260821162,7.106938701026275e-09
PPI,1000,1000,2,1.0,0.01035082286818349,78.22811631465473,888.3538765362679,1.3577871826040537e-06
Classical,1000,1000,2,1.0,0.01035082286818349,78.22811631465297,888.3538765362451,1.3577871826030189e-06
PPI,1000,1000,3,1.0,0.01035082286818349,3.544227914451797,37.737364605114344,0.00015703272609165567
Classical,1000,1000,3,1.0,0.01035082286818349,3.544227914451892,37.737364605115324,0.0001570327260918894
PPI,1000,1000,4,1.0,0.01035082286818349,58.305715496268135,544.4018607849115,5.275241212492027e-05
Classical,1000,1000,4,1.0,0.01035082286818349,58.30571549626934,544.4018607849251,5.275241212441871e-05
PPI,1000,1000,5,1.0,0.01035082286818349,0.49519786015690465,4.815403091618491,1.7175539449368857e-06
Classical,1000,1000,5,1.0,0.01035082286818349,0.4951978601568262,4.815403091617622,1.7175539450806405e-06
PPI,1000,1000,6,1.0,0.01035082286818349,7.100059358975417,92.47354793975119,2.9337520476378888e-05
Classical,1000,1000,6,1.0,0.01035082286818349,7.10005935898219,92.47354793983615,2.933752048206789e-05
PPI,1000,1000,7,1.0,0.01035082286818349,5.430942679671133,68.47223684087076,1.8413719260245938e-05
Classical,1000,1000,7,1.0,0.01035082286818349,5.430942679671179,68.47223684087137,1.8413719260234503e-05
PPI,1000,1000,8,1.0,0.01035082286818349,10.99333757156122,145.44231259754292,1.6103318168747776e-06
Classical,1000,1000,8,1.0,0.01035082286818349,10.993337571561002,145.44231259754025,1.6103318168480092e-06
PPI,1000,1000,9,1.0,0.01035082286818349,0.8686593761131519,9.357079760726634,5.656616343062695e-07
Classical,1000,1000,9,1.0,0.01035082286818349,0.8686593761131224,9.35707976072646,5.656616343248066e-07
PPI,2000,1000,0,1.0,0.013650213859792721,31.392373706307726,460.38441106485976,4.323727066817102e-07
Classical,2000,1000,0,1.0,0.013650213859792721,0.17359067227764996,2.2079546494927973,6.712198952738636e-08
PPI,2000,1000,1,1.0,0.013650213859792721,31.95993943241159,484.22915485444275,6.517339593205546e-06
Classical,2000,1000,1,1.0,0.013650213859792721,0.1708804835810605,1.869073997699166,2.618180108469688e-08
PPI,2000,1000,2,1.0,0.013650213859792721,31.64195949191352,409.64988029227203,8.130738587819366e-07
Classical,2000,1000,2,1.0,0.013650213859792721,0.16938598741742134,1.912234024106006,6.420073932493354e-08
PPI,2000,1000,3,1.0,0.013650213859792721,32.9363275573755,405.6596586223146,1.0378321317981341e-05
Classical,2000,1000,3,1.0,0.013650213859792721,0.17284480433272234,2.3832674627469435,4.692806679464575e-10
PPI,2000,1000,4,1.0,0.013650213859792721,30.10179274942719,374.6984325701813,0.0001040215131062613
Classical,2000,1000,4,1.0,0.013650213859792721,0.17784986641465975,2.3774256023749807,7.727062597164394e-08
PPI,2000,1000,5,1.0,0.013650213859792721,32.59724670357068,506.64875986555217,1.324670693977744e-05
Classical,2000,1000,5,1.0,0.013650213859792721,0.17419973768948657,1.7296499305444322,2.349455142928717e-07
PPI,2000,1000,6,1.0,0.013650213859792721,30.287329283103,467.0418339473636,4.604970314465209e-06
Classical,2000,1000,6,1.0,0.013650213859792721,0.17889820705035445,1.690645931089984,1.518506164930092e-09
PPI,2000,1000,7,1.0,0.013650213859792721,31.554937860491226,425.61716464519094,8.899138481329404e-07
Classical,2000,1000,7,1.0,0.013650213859792721,0.1772844636833343,1.7811206349807704,1.6003471939407642e-07
PPI,2000,1000,8,1.0,0.013650213859792721,31.992856018535978,391.5004100141941,1.587699886908717e-05
Classical,2000,1000,8,1.0,0.013650213859792721,0.16829155120051478,1.6227420868983917,8.292344283893494e-09
PPI,2000,1000,9,1.0,0.013650213859792721,32.02453782952916,338.41629526576946,2.28983681952663e-07
Classical,2000,1000,9,1.0,0.013650213859792721,0.17751459820636295,1.6094579773508233,1.936636312859489e-09
PPI,3000,1000,0,1.0,0.02149937331859252,0.07462918872872014,1.0353382026879974,1.5491541356284726e-08
Classical,3000,1000,0,1.0,0.02149937331859252,0.2288266176436354,2.4080653885614685,3.898622901017127e-10
PPI,3000,1000,1,1.0,0.02149937331859252,0.07355716659753324,1.0203928964325661,6.218358143523594e-09
Classical,3000,1000,1,1.0,0.02149937331859252,0.22672187879562278,1.905769649942036,4.866628008442568e-08
PPI,3000,1000,2,1.0,0.02149937331859252,0.07170722821343548,1.1190649609137524,1.0290449166479321e-07
Classical,3000,1000,2,1.0,0.02149937331859252,0.22107853067985897,1.851883416620084,2.2539048191224298e-07
PPI,3000,1000,3,1.0,0.02149937331859252,0.07152636261208642,0.9333124094746129,7.723507217200964e-08
Classical,3000,1000,3,1.0,0.02149937331859252,0.22277653676183456,1.9239427291229196,5.884524380228696e-08
PPI,3000,1000,4,1.0,0.02149937331859252,0.07261838859389687,1.0446015439046132,7.279530382634335e-09
Classical,3000,1000,4,1.0,0.02149937331859252,0.22689260655904653,2.133774830985162,3.0621915895428777e-07
PPI,3000,1000,5,1.0,0.02149937331859252,0.07425136092343845,0.9177609148887756,1.818428885439729e-10
Classical,3000,1000,5,1.0,0.02149937331859252,0.22103788241452407,1.9384732736082573,5.286602562964141e-09
PPI,3000,1000,6,1.0,0.02149937331859252,0.07535455446217453,1.024082895904332,4.058633251254778e-08
Classical,3000,1000,6,1.0,0.02149937331859252,0.23041700970387335,2.1452021253232942,1.494540580096354e-07
PPI,3000,1000,7,1.0,0.02149937331859252,0.07277824357585369,1.1287314628104892,3.383935675440194e-09
Classical,3000,1000,7,1.0,0.02149937331859252,0.22909433788355918,1.766403152210577,3.715459950372796e-08
PPI,3000,1000,8,1.0,0.02149937331859252,0.07195964964104423,0.7923750843483963,7.869334429248227e-08
Classical,3000,1000,8,1.0,0.02149937331859252,0.22846935921710587,1.8985647177094234,1.9713195578562237e-08
PPI,3000,1000,9,1.0,0.02149937331859252,0.07352573250235732,0.7609473512662128,8.688765412464539e-09
Classical,3000,1000,9,1.0,0.02149937331859252,0.22357402067030668,2.2836290816916476,4.160938524523605e-08
PPI,4000,1000,0,1.0,0.011756072078650953,0.12834344586173577,1.4349400462246917,2.1637912468948293e-09
Classical,4000,1000,0,1.0,0.011756072078650953,0.25116081596945833,1.86861943928388,5.7550510490559396e-08
PPI,4000,1000,1,1.0,0.011756072078650953,0.13006435687559154,1.448823426914179,3.138729719814773e-08
Classical,4000,1000,1,1.0,0.011756072078650953,0.2571320953397662,1.971905427333962,1.181181212664796e-09
PPI,4000,1000,2,1.0,0.011756072078650953,0.1280954588203865,1.4666768293730645,5.043734453806907e-09
Classical,4000,1000,2,1.0,0.011756072078650953,,,
PPI,4000,1000,3,1.0,0.011756072078650953,0.1286177035804124,1.5337094695704991,5.569701639205248e-10
Classical,4000,1000,3,1.0,0.011756072078650953,0.25214175181917337,2.0258627104879197,1.4254554496426435e-09
PPI,4000,1000,4,1.0,0.011756072078650953,0.12861004323495304,1.6222015835999035,1.4635549967010424e-08
Classical,4000,1000,4,1.0,0.011756072078650953,,,
PPI,4000,1000,5,1.0,0.011756072078650953,0.12691486657121792,1.5934619708733122,1.6500367855752334e-08
Classical,4000,1000,5,1.0,0.011756072078650953,0.25393446644812756,1.8921709467393046,2.5566803505579007e-07
PPI,4000,1000,6,1.0,0.011756072078650953,0.12780864397399042,1.486118613614186,6.472859841683188e-08
Classical,4000,1000,6,1.0,0.011756072078650953,0.2523741316070547,2.1118854185182263,5.087880634953915e-08
PPI,4000,1000,7,1.0,0.011756072078650953,0.12776251435194108,1.488213023006253,1.531769541852696e-11
Classical,4000,1000,7,1.0,0.011756072078650953,0.25372075075322864,2.058713994477638,2.0407111492349552e-12
PPI,4000,1000,8,1.0,0.011756072078650953,0.1308518670585919,1.4719399093739534,5.1450925192141233e-11
Classical,4000,1000,8,1.0,0.011756072078650953,0.24979246115216125,2.3383052182740998,1.1951873029885739e-08
PPI,4000,1000,9,1.0,0.011756072078650953,0.12933260172685104,1.44773851877149,2.0514167744448537e-08
Classical,4000,1000,9,1.0,0.011756072078650953,0.2537163572288772,2.2345903991136624,8.796564327747747e-10
PPI,5000,1000,0,1.0,0.016930875521823704,0.18625522480428033,2.0089577261650096,3.3601747961305536e-09
Classical,5000,1000,0,1.0,0.016930875521823704,,,
PPI,5000,1000,1,1.0,0.016930875521823704,0.18685170424917882,1.6949600461459995,4.156385188030236e-10
Classical,5000,1000,1,1.0,0.016930875521823704,0.2678508512717238,1.925806387971241,1.3134799963885146e-08
PPI,5000,1000,2,1.0,0.016930875521823704,0.19121241820647875,1.9198744716402731,2.8000728338198918e-08
Classical,5000,1000,2,1.0,0.016930875521823704,,,
PPI,5000,1000,3,1.0,0.016930875521823704,0.18647243655274628,1.8072655257874906,2.7667764469719055e-08
Classical,5000,1000,3,1.0,0.016930875521823704,,,
PPI,5000,1000,4,1.0,0.016930875521823704,0.18553388264277526,1.8494497464925854,3.170912676983363e-08
Classical,5000,1000,4,1.0,0.016930875521823704,,,
PPI,5000,1000,5,1.0,0.016930875521823704,0.18850053244726456,2.101623284080155,8.723776886330826e-08
Classical,5000,1000,5,1.0,0.016930875521823704,,,
PPI,5000,1000,6,1.0,0.016930875521823704,0.19070213277262965,1.9726381497518546,2.76747931246179e-09
Classical,5000,1000,6,1.0,0.016930875521823704,,,
PPI,5000,1000,7,1.0,0.016930875521823704,0.18847827459872127,2.2644545665457634,1.2942455716058591e-10
Classical,5000,1000,7,1.0,0.016930875521823704,,,
PPI,5000,1000,8,1.0,0.016930875521823704,0.19068564538857416,2.28582759790122,4.447726052070912e-08
Classical,5000,1000,8,1.0,0.016930875521823704,,,
PPI,5000,1000,9,1.0,0.016930875521823704,0.19015637622434062,2.021639338802398,4.881106417497309e-08
Classical,5000,1000,9,1.0,0.016930875521823704,,,
PPI,8000,1000,0,1.0,0.01403557809165572,0.2621440561617141,2.23905773264454,2.3512605996329587e-09
Classical,8000,1000,0,1.0,0.01403557809165572,,,
PPI,8000,1000,1,1.0,0.01403557809165572,0.2633397031437199,2.3320374225731264,1.3574388576200797e-09
Classical,8000,1000,1,1.0,0.01403557809165572,,,
PPI,8000,1000,2,1.0,0.01403557809165572,0.2610467734509236,2.504824678158337,1.1820204502300632e-08
Classical,8000,1000,2,1.0,0.01403557809165572,,,
PPI,8000,1000,3,1.0,0.01403557809165572,0.2633843341979501,2.278264308178517,2.601315588235011e-09
Classical,8000,1000,3,1.0,0.01403557809165572,,,
PPI,8000,1000,4,1.0,0.01403557809165572,0.26662445593382306,2.344174713491424,3.991182127370832e-09
Classical,8000,1000,4,1.0,0.01403557809165572,,,
PPI,8000,1000,5,1.0,0.01403557809165572,0.2617184281211458,2.065411854178072,1.400168334061243e-08
Classical,8000,1000,5,1.0,0.01403557809165572,,,
PPI,8000,1000,6,1.0,0.01403557809165572,0.26424005911168624,2.1762082594868195,4.603654460680749e-09
Classical,8000,1000,6,1.0,0.01403557809165572,,,
PPI,8000,1000,7,1.0,0.01403557809165572,0.26472010776820354,2.3822666606848326,1.1336624515269683e-10
Classical,8000,1000,7,1.0,0.01403557809165572,,,
PPI,8000,1000,8,1.0,0.01403557809165572,0.2633833307808604,2.0480564904659846,9.357958383838595e-11
Classical,8000,1000,8,1.0,0.01403557809165572,,,
PPI,8000,1000,9,1.0,0.01403557809165572,0.26412455434414756,1.9823989409948528,2.0546861984161312e-07
Classical,8000,1000,9,1.0,0.01403557809165572,,,
PPI,10000,1000,0,1.0,0.010351856513743084,0.28254249242812024,2.1400966463389706,5.331173503017152e-10
Classical,10000,1000,0,1.0,0.010351856513743084,,,
PPI,10000,1000,1,1.0,0.010351856513743084,0.2813531513852378,2.233200402423906,2.279324109646979e-09
Classical,10000,1000,1,1.0,0.010351856513743084,,,
PPI,10000,1000,2,1.0,0.010351856513743084,0.28064554241989004,2.1264006572752847,4.028502245208295e-09
Classical,10000,1000,2,1.0,0.010351856513743084,,,
PPI,10000,1000,3,1.0,0.010351856513743084,0.28160792659876,2.2359955826264684,7.731223333747893e-10
Classical,10000,1000,3,1.0,0.010351856513743084,,,
PPI,10000,1000,4,1.0,0.010351856513743084,0.28034794896259185,2.1825781035531753,1.6912040763552488e-09
Classical,10000,1000,4,1.0,0.010351856513743084,,,
PPI,10000,1000,5,1.0,0.010351856513743084,0.28064439384741247,2.1715186088103335,4.222043894976336e-08
Classical,10000,1000,5,1.0,0.010351856513743084,,,
PPI,10000,1000,6,1.0,0.010351856513743084,0.2802591107873923,2.6725001810577957,5.435985477363547e-10
Classical,10000,1000,6,1.0,0.010351856513743084,,,
PPI,10000,1000,7,1.0,0.010351856513743084,0.28078081040242214,2.395527235829043,1.5555979431147675e-08
Classical,10000,1000,7,1.0,0.010351856513743084,,,
PPI,10000,1000,8,1.0,0.010351856513743084,0.281470190526777,2.1838626577355935,4.839585712571832e-09
Classical,10000,1000,8,1.0,0.010351856513743084,,,
PPI,10000,1000,9,1.0,0.010351856513743084,0.2804988850404329,2.589398137411583,1.8747974350202507e-09
Classical,10000,1000,9,1.0,0.010351856513743084,,,
