method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Tuned PPI,5000,0.5006952642284466,0.5224956261237614,6,0.0,0.01,False,8.313839097438903e-05,0.11287672307078374,0.021800361895314868
Classical,5000,0.4999824605668884,0.5231906358189815,6,0.0,0.01,True,8.291598501585306e-05,,0.02320817525209312
PPI,5000,0.4935279840810425,0.5166990654883641,7,0.0,0.01,True,1.980680683944227e-05,,0.023171081407321603
Tuned PPI,5000,0.49381108800859874,0.5164201570273311,7,0.0,0.01,True,2.044974058119648e-05,0.0,0.022609069018732386
Classical,5000,0.49381221851857804,0.5164190265173518,7,0.0,0.01,True,2.044974058119648e-05,,0.022606807998773792
PPI,5000,0.48774110582992813,0.5116481531759011,8,0.0,0.01,True,1.3754834286778904e-06,,0.02390704734597293
Tuned PPI,5000,0.4880442874739595,0.511444248932532,8,0.0,0.01,True,1.2302470780623511e-06,0.0,0.023399961458572538
Classical,5000,0.48804545753053813,0.5114430788759533,8,0.0,0.01,True,1.2302470780623795e-06,,0.023397621345415176
PPI,5000,0.47791831293323345,0.500657008259188,9,0.0,0.01,True,5.7851793572331124e-05,,0.022738695325954572
Tuned PPI,5000,0.4778883197499024,0.5006244258290602,9,0.0,0.01,True,5.815923282371518e-05,0.5732742737129128,0.02273610607915777
Classical,5000,0.47756230494962365,0.5008663749469862,9,0.0,0.01,True,5.857515631137966e-05,,0.02330406999736251
PPI,1000,0.4866432897993357,0.5374580403897703,0,0.0,0.1,True,8.373041748838257e-05,,0.05081475059043461
Tuned PPI,1000,0.4837743652040823,0.532094269046337,0,0.0,0.1,True,5.086238900659384e-05,0.0,0.04831990384225476
Classical,1000,0.4837864482015478,0.5320821860488715,0,0.0,0.1,True,5.086238900659384e-05,,0.04829573784732366
PPI,1000,0.4828144759565649,0.5324518314180338,1,0.0,0.1,True,0.0001716718127866996,,0.04963735546146886
Tuned PPI,1000,0.48292197619671307,0.5323147512376706,1,0.0,0.1,True,0.0001546209672765776,0.0,0.049392775040957515
Classical,1000,0.4829343274790662,0.5323023999553174,1,0.0,0.1,True,0.0001546209672765776,,0.049368072476251135
PPI,1000,0.4544571807779484,0.5064032609117882,2,0.0,0.1,True,0.0001954599317418853,,0.051946080133839834
Tuned PPI,1000,0.45732966124334334,0.508006669501639,2,0.0,0.1,True,0.0001785532560280516,0.0018424764836514349,0.05067700825829563
Classical,1000,0.4549184826523197,0.5104261100354259,2,0.0,0.1,True,0.000178547212886022,,0.05550762738310622
PPI,1000,0.5130395055426933,0.565817769758791,3,0.0,0.1,False,0.0008220873069494273,,0.05277826421609766
Tuned PPI,1000,0.5131111015922966,0.5683197751214412,3,0.0,0.1,False,0.0008295916255403272,0.0,0.0552086735291446
Classical,1000,0.5131249072129473,0.5683059695007904,3,0.0,0.1,False,0.0008295916255403272,,0.05518106228784303
PPI,1000,0.5005434870119883,0.5565410378481144,4,0.0,0.1,False,0.0005890760641904994,,0.05599755083612612
Tuned PPI,1000,0.5010225787645596,0.5529671337929444,4,0.0,0.1,False,0.0005474333451303669,0.0,0.0519445550283848
Classical,1000,0.5010355681514757,0.5529541444060283,4,0.0,0.1,False,0.0005474333451303669,,0.05191857625455265
PPI,1000,0.48700106853836655,0.53873826039404,5,0.0,0.1,True,0.00014104782604755267,,0.05173719185567349
Tuned PPI,1000,0.48540914820619585,0.5357373685199479,5,0.0,0.1,True,0.0001642314734589226,0.17047879723978288,0.05032822031375206
Classical,1000,0.48417524367891873,0.5360273826460317,5,0.0,0.1,True,0.00017156029529007323,,0.05185213896711294
PPI,1000,0.47420939225748165,0.5284446213456738,6,0.0,0.1,True,5.377238304947649e-06,,0.05423522908819217
Tuned PPI,1000,0.47402425102339885,0.5253343779318033,6,0.0,0.1,True,4.706408291985931e-05,0.0,0.05131012690840442
Classical,1000,0.47403708176361337,0.5253215471915887,6,0.0,0.1,True,4.706408291985931e-05,,0.05128446542797538
PPI,1000,0.4582265929867152,0.5155658190798209,7,0.0,0.1,True,0.00011378913426262474,,0.05733922609310571
Tuned PPI,1000,0.4613603467292275,0.5146175729712825,7,0.0,0.1,True,8.444390906782918e-05,0.0,0.053257226242055034
Classical,1000,0.46137366436602995,0.5146042553344801,7,0.0,0.1,True,8.444390906782918e-05,,0.05323059096845012
PPI,1000,0.4460539513876045,0.5042256218738477,8,0.0,0.1,True,0.0005294886783323524,,0.058171670486243165
Tuned PPI,1000,0.449424228251072,0.5028971996448962,8,0.0,0.1,True,0.00044982983908243624,0.0,0.05347297139382423
Classical,1000,0.4494375998376532,0.502883828058315,8,0.0,0.1,True,0.00044982983908243624,,0.05344622822066181
PPI,1000,0.4636429845421003,0.5138097359174213,9,0.0,0.1,True,0.00014092433443412165,,0.050166751375321006
Tuned PPI,1000,0.45561345818985355,0.504499277342504,9,0.0,0.1,True,0.0002829374210250514,0.0,0.048885819152650445
Classical,1000,0.45562568270153403,0.5044870528308235,9,0.0,0.1,True,0.0002829374210250514,,0.04886137012928948
PPI,2000,0.48822961759685557,0.5256725156797731,0,0.0,0.1,True,6.711750774605476e-05,,0.037442898082917564
Tuned PPI,2000,0.48625482027104744,0.5228616495884877,0,0.0,0.1,True,7.189081611634894e-05,0.0,0.03660682931744025
Classical,2000,0.4862593966968369,0.5228570731626982,0,0.0,0.1,True,7.189081611634894e-05,,0.03659767646586137
PPI,2000,0.48859315030321954,0.5277562585632172,1,0.0,0.1,True,0.00020812048081864204,,0.03916310825999764
Tuned PPI,2000,0.4890648824971123,0.5279538038800946,1,0.0,0.1,True,0.0002154462801513074,0.3261978444607154,0.03888892138298233
Classical,2000,0.4892147409050362,0.5281279528674636,1,0.0,0.1,True,0.00021905390721654327,,0.03891321196242742
PPI,2000,0.4724990816113556,0.5117610456120869,2,0.0,0.1,True,3.965968976382901e-05,,0.039261964000731286
Tuned PPI,2000,0.4755958606737435,0.5130505043560784,2,0.0,0.1,True,2.498850588145567e-05,0.0,0.037454643682334865
Classical,2000,0.47560054308957894,0.513045821940243,2,0.0,0.1,True,2.4988505881455905e-05,,0.03744527885066401
PPI,2000,0.4941655776008264,0.5311395178851555,3,0.0,0.1,True,8.26181045351139e-05,,0.03697394028432904
Tuned PPI,2000,0.4954384242344594,0.5292496860313209,3,0.0,0.1,True,7.619562779645302e-05,0.0,0.03381126179686156
Classical,2000,0.4954426511706171,0.5292454590951632,3,0.0,0.1,True,7.619562779645302e-05,,0.0338028079245461
PPI,2000,0.4823503804528602,0.521896726427369,4,0.0,0.1,True,2.1513423664082903e-05,,0.039546345974508734
Tuned PPI,2000,0.4820844399707606,0.5199436911833493,4,0.0,0.1,True,1.0113077572250892e-05,0.0,0.03785925121258865
Classical,2000,0.48208917296886095,0.519938958185249,4,0.0,0.1,True,1.0113077572250892e-05,,0.0378497852163881
PPI,2000,0.47714167555194653,0.5133119584883752,5,0.0,0.1,True,3.220957161821937e-05,,0.036170282936428655
Tuned PPI,2000,0.4786444856909242,0.5149026163328216,5,0.0,0.1,True,1.6654359628299905e-05,0.0,0.036258130641897424
Classical,2000,0.47864901852392944,0.5148980834998164,5,0.0,0.1,True,1.6654359628299905e-05,,0.036249064975886924
PPI,2000,0.4919690158136271,0.5303331337424517,6,0.0,0.1,True,0.00011581817737402966,,0.038364117928824604
Tuned PPI,2000,0.49295357906875925,0.5296508544602622,6,0.0,0.1,True,0.00013535311357035421,0.0,0.036697275391502915
Classical,2000,0.49295816680172144,0.5296462667273,6,0.0,0.1,True,0.00013535311357035421,,0.03668809992557853
PPI,2000,0.47149410166295913,0.510666736262282,7,0.0,0.1,True,0.00014084975213984565,,0.03917263459932285
Tuned PPI,2000,0.46979504559812924,0.5072005786123288,7,0.0,0.1,True,0.00018107791800578963,0.0,0.03740553301419958
Classical,2000,0.46979972187436364,0.5071959023360945,7,0.0,0.1,True,0.00018107791800578963,,0.03739618046173082
PPI,2000,0.4689287767756777,0.5068843362204348,8,0.0,0.1,True,0.00010056495761503936,,0.03795555944475715
Tuned PPI,2000,0.4726514740565123,0.5093486456646317,8,0.0,0.1,True,6.140530737017811e-05,0.0,0.03669717160811936
Classical,2000,0.4726560617765,0.509344057944644,8,0.0,0.1,True,6.140530737017811e-05,,0.036687996168144
PPI,2000,0.47405467474644136,0.513187738483491,9,0.0,0.1,True,2.256265139173576e-05,,0.03913306373704961
Tuned PPI,2000,0.47457819535387874,0.5104337756951295,9,0.0,0.1,True,2.9350473027837788e-05,0.0,0.03585558034125075
Classical,2000,0.4745826778618049,0.5104292931872032,9,0.0,0.1,True,2.9350473027837788e-05,,0.03584661532539829
PPI,3000,0.4782659196152579,0.5101221100338788,0,0.0,0.1,True,1.882128279574749e-05,,0.03185619041862087
Tuned PPI,3000,0.47914828086666206,0.5103495752316968,0,0.0,0.1,True,1.4389588037516266e-05,0.09425311111926228,0.031201294365034715
Classical,3000,0.4800955978607277,0.5095177481133634,0,0.0,0.1,True,1.3991131223386717e-05,,0.02942215025263567
PPI,3000,0.5050280618482947,0.5355688308795541,1,0.0,0.1,False,0.00020855912981960473,,0.03054076903125935
Tuned PPI,3000,0.5057518988005469,0.5356195863637909,1,0.0,0.1,False,0.00021399761440823534,0.16430454650701912,0.029867687563243983
Classical,3000,0.5058544748293431,0.5356693015296797,1,0.0,0.1,False,0.00021553075756963248,,0.02981482670033664
PPI,3000,0.4858049331856502,0.517528944141814,2,0.0,0.1,True,3.2569615732191348e-06,,0.03172401095616384
Tuned PPI,3000,0.4883314447923715,0.5197365615557307,2,0.0,0.1,True,8.943001042578257e-06,0.0,0.031405116763359164
Classical,3000,0.48833406210356256,0.5197339442445397,2,0.0,0.1,True,8.943001042578257e-06,,0.03139988214097711
PPI,3000,0.47530269507198963,0.5052473725502016,3,0.0,0.1,True,0.0003281444094020607,,0.029944677478211945
Tuned PPI,3000,0.47697055913458425,0.505737281852586,3,0.0,0.1,True,0.0003305218330111748,0.0,0.02876672271800179
Classical,3000,0.47697295656127964,0.5057348844258907,3,0.0,0.1,True,0.0003305218330111748,,0.028761927864611014
PPI,3000,0.4926591760264736,0.5232463394138953,4,0.0,0.1,True,5.463013980135913e-05,,0.030587163387421734
Tuned PPI,3000,0.4916659833780863,0.5209461150498735,4,0.0,0.1,True,4.1172056478294214e-05,0.0,0.029280131671787224
Classical,3000,0.49166842359242713,0.5209436748355327,4,0.0,0.1,True,4.1172056478294214e-05,,0.029275251243105593
PPI,3000,0.49647611648452084,0.5276990430223985,5,0.0,0.1,True,0.0001287826790960192,,0.031222926537877616
Tuned PPI,3000,0.4964405870392369,0.5272862016269219,5,0.0,0.1,True,0.00011582682932746004,0.15037234840560737,0.030845614587684977
Classical,3000,0.4965993482093727,0.5270480850166055,5,0.0,0.1,True,0.0001136479319230974,,0.030448736807232812
PPI,3000,0.4689036523417138,0.5002479002779081,6,0.0,0.1,True,0.00013154749046926856,,0.031344247936194336
