method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.8725268577843057,0.1276600267528204,0.00016251370706464195,0.0002588005134998607,6.62269006294232e-05
Classical,2,1000,0,1.0,,0.1276600267528204,0.003938108893969387,0.005585445227050861,0.002290772560887914
PPI,2,1000,1,1.0,0.8768754398203811,0.1276600267528204,6.413338800054118e-05,0.00012723188422291863,1.0348917781637311e-06
Classical,2,1000,1,1.0,,0.1276600267528204,0.0009914085036290766,0.0018893032836585614,9.351372359959196e-05
PPI,2,1000,2,1.0,0.9530751355563333,0.1276600267528204,5.749323175836182e-05,0.00011394053468075388,1.0459288359697595e-06
Classical,2,1000,2,1.0,,0.1276600267528204,0.0013797826254211133,0.0021120243949283584,0.0006475408559138682
PPI,2,1000,3,1.0,0.8219031869594621,0.1276600267528204,1.84434848992381e-05,3.5188624007777134e-05,1.6983457906990622e-06
Classical,2,1000,3,1.0,,0.1276600267528204,0.0006425971480576441,0.0006889653976746958,0.0005962288984405924
PPI,2,1000,4,1.0,0.8665015887959334,0.1276600267528204,0.00011875607570572074,0.00022546304019154214,1.2049111219899353e-05
Classical,2,1000,4,1.0,,0.1276600267528204,0.005173904614912937,0.010335389064772035,1.2420165053839265e-05
PPI,2,1000,5,1.0,0.7236365502206414,0.1276600267528204,0.00013245217469805675,0.0002464166944809848,1.8487654915128684e-05
Classical,2,1000,5,1.0,,0.1276600267528204,0.0005593226377142373,0.0008663362450571982,0.0002523090303712765
PPI,2,1000,6,1.0,0.8851848268738903,0.1276600267528204,8.090435610365679e-05,0.00016177039452961497,3.831767769859772e-08
Classical,2,1000,6,1.0,,0.1276600267528204,0.0003631023664100158,0.0006583124800966196,6.789225272341201e-05
PPI,2,1000,7,1.0,0.849231380875932,0.1276600267528204,7.802927826343575e-05,0.00014423839528869705,1.182016123817445e-05
Classical,2,1000,7,1.0,,0.1276600267528204,4.4089006968509185e-06,8.611233858387429e-06,2.0656753531440792e-07
PPI,2,1000,8,1.0,0.9004920539255947,0.1276600267528204,7.076398111602779e-05,0.00012975367045700434,1.177429177505124e-05
Classical,2,1000,8,1.0,,0.1276600267528204,0.00013759924733600633,0.00025365056574842924,2.154792892358339e-05
PPI,2,1000,9,1.0,0.9751787262179211,0.1276600267528204,0.00021049319646752437,0.00041279784892886493,8.188544006183825e-06
Classical,2,1000,9,1.0,,0.1276600267528204,0.0007524503114242221,0.0011228015320441111,0.0003820990908043331
PPI,2,1000,10,1.0,0.8064520627502751,0.1276600267528204,3.499506024777096e-05,6.848528878842684e-05,1.5048317071150723e-06
Classical,2,1000,10,1.0,,0.1276600267528204,0.0006667552926107061,0.0008645281265506315,0.0004689824586707806
PPI,2,1000,11,1.0,0.9059895232444711,0.1276600267528204,9.805165261454712e-05,0.0001917659975449046,4.337307684189628e-06
Classical,2,1000,11,1.0,,0.1276600267528204,0.0025907289322895425,0.004694637753690201,0.00048682011088888396
PPI,2,1000,12,1.0,0.8874131657986927,0.1276600267528204,6.65928308464477e-05,0.00012735720616639096,5.828455526504437e-06
Classical,2,1000,12,1.0,,0.1276600267528204,0.00019430743367793412,0.00037596836995176764,1.2646497404100612e-05
PPI,2,1000,13,1.0,0.8716951947755031,0.1276600267528204,6.947893201405324e-05,0.00013803039450368865,9.274695244178352e-07
Classical,2,1000,13,1.0,,0.1276600267528204,6.102653490294677e-05,0.0001220310535048003,2.201630109322946e-08
PPI,2,1000,14,1.0,0.9479579817489028,0.1276600267528204,5.721150795863553e-05,0.00010607943345527448,8.34358246199657e-06
Classical,2,1000,14,1.0,,0.1276600267528204,0.0036085948830937324,0.007101822989308475,0.00011536677687898941
PPI,2,1000,15,1.0,0.8639935851296654,0.1276600267528204,4.362011897809363e-05,7.611360003062498e-05,1.1126637925562286e-05
Classical,2,1000,15,1.0,,0.1276600267528204,0.0008045276952573005,0.0010780623199292095,0.0005309930705853914
PPI,2,1000,16,1.0,0.9646700368490106,0.1276600267528204,2.0427701892558658e-05,4.03199550680393e-05,5.35448717078017e-07
Classical,2,1000,16,1.0,,0.1276600267528204,0.0011670383243616064,0.002241523708601662,9.25529401215506e-05
PPI,2,1000,17,1.0,0.9363365916293106,0.1276600267528204,3.257041869083359e-05,6.420716029553183e-05,9.336770861353605e-07
Classical,2,1000,17,1.0,,0.1276600267528204,0.002774923900422835,0.005549169181972175,6.786188734952426e-07
PPI,2,1000,18,1.0,0.7952955658610015,0.1276600267528204,0.00014217867844969166,0.0002783047666335029,6.052590265880409e-06
Classical,2,1000,18,1.0,,0.1276600267528204,0.0014001339531282278,0.0020484647599624383,0.0007518031462940176
PPI,2,1000,19,1.0,0.8933820219499334,0.1276600267528204,0.0001316784901019438,0.0002539167098909517,9.440270312935848e-06
Classical,2,1000,19,1.0,,0.1276600267528204,0.000626465539287473,0.0012443637161020091,8.567362472936782e-06
PPI,2,1000,20,1.0,0.8142597687342796,0.1276600267528204,8.104561667969816e-05,0.0001614843519802788,6.068813791175418e-07
Classical,2,1000,20,1.0,,0.1276600267528204,0.0001271465663080806,0.0002524121913530422,1.880941263118978e-06
PPI,2,1000,21,1.0,0.9552099471607902,0.1276600267528204,4.909278923695543e-05,8.078491351199878e-05,1.7400664961912074e-05
Classical,2,1000,21,1.0,,0.1276600267528204,0.0009875148443217886,0.0018315736912309173,0.0001434559974126597
PPI,2,1000,22,1.0,0.9202211054361128,0.1276600267528204,1.3861057974745515e-05,2.352514736939681e-05,4.19696858009422e-06
Classical,2,1000,22,1.0,,0.1276600267528204,0.0009132231971849599,0.0016490413167559528,0.00017740507761396685
PPI,2,1000,23,1.0,0.8747509831170636,0.1276600267528204,5.2622178075613587e-05,0.00010431281888145719,9.315372697699815e-07
Classical,2,1000,23,1.0,,0.1276600267528204,0.0003358601254278474,0.0005697909113576342,0.00010192933949806056
PPI,2,1000,24,1.0,0.8409281073885944,0.1276600267528204,3.852513892769394e-05,7.592333293381807e-05,1.1269449215698058e-06
Classical,2,1000,24,1.0,,0.1276600267528204,5.314976637355312e-05,5.684203744027583e-05,4.9457495306830406e-05
PPI,2,1000,25,1.0,0.888745846255692,0.1276600267528204,6.252095757203025e-05,0.00010315628988529048,2.1885625258770003e-05
Classical,2,1000,25,1.0,,0.1276600267528204,0.00017630686096989695,0.00031436577556848437,3.824794637130952e-05
PPI,2,1000,26,1.0,0.8563294316051271,0.1276600267528204,0.00010337098192103868,0.0001874853453783015,1.925661846377588e-05
Classical,2,1000,26,1.0,,0.1276600267528204,0.0021109540745824955,0.0030139607051231938,0.0012079474440417977
PPI,2,1000,27,1.0,0.9003500677767824,0.1276600267528204,0.00011295984316205545,0.00022428924174714844,1.6304445769624651e-06
Classical,2,1000,27,1.0,,0.1276600267528204,0.00016703414677245976,0.00029524671399665416,3.882157954826534e-05
PPI,2,1000,28,1.0,0.8951725725055859,0.1276600267528204,0.00012950433072918125,0.00024207069551023303,1.6937965948129447e-05
Classical,2,1000,28,1.0,,0.1276600267528204,0.0009482092609069199,0.0017184726838436483,0.00017794583797019138
PPI,2,1000,29,1.0,0.8168209947174162,0.1276600267528204,0.0001513056546209893,0.0002678316602490472,3.477964899293138e-05
Classical,2,1000,29,1.0,,0.1276600267528204,0.000977780231809698,0.0019391691499152412,1.639131370415502e-05
