method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,1.0,0.22392909580076226,3.809752634488153e-05,5.112388722000752e-05,2.5071165469755537e-05
Classical,2,10,0,1.0,,0.22392909580076226,1.3192303579570328,2.6216881690336336,0.01677254688043216
PPI,2,10,1,1.0,1.0,0.22392909580076226,0.0003969909566334457,0.00041486658048071174,0.0003791153327861796
Classical,2,10,1,1.0,,0.22392909580076226,0.09442412957344817,0.1870048621526118,0.001843396994284534
PPI,2,10,2,1.0,1.0,0.22392909580076226,0.0001250717553089474,0.00016110488216277734,8.903862845511747e-05
Classical,2,10,2,1.0,,0.22392909580076226,0.07944812747237542,0.09316310822301142,0.06573314672173941
PPI,2,10,3,1.0,0.19268900580807194,0.22392909580076226,0.001656796527412726,0.0027773290642275645,0.0005362639905978875
Classical,2,10,3,1.0,,0.22392909580076226,0.002752698175072046,0.004573043287010047,0.0009323530631340447
PPI,2,10,4,1.0,0.5881287151551975,0.22392909580076226,0.007751429273473414,0.015368876520236038,0.0001339820267107887
Classical,2,10,4,1.0,,0.22392909580076226,0.04624645299036961,0.09233958065810967,0.00015332532262955475
PPI,2,10,5,1.0,0.16958951461146152,0.22392909580076226,0.05537163696765135,0.1027434754781379,0.007999798457164793
Classical,2,10,5,1.0,,0.22392909580076226,0.07867989985643933,0.14614700854571971,0.011212791167158944
PPI,2,10,6,1.0,0.10953052224538604,0.22392909580076226,0.016619710393949903,0.02452224327168944,0.008717177516210367
Classical,2,10,6,1.0,,0.22392909580076226,0.02092968167928,0.031188432699717508,0.010670930658842491
PPI,2,10,7,1.0,1.0,0.22392909580076226,0.00013002614792551607,0.00016721274286710103,9.283955298393108e-05
Classical,2,10,7,1.0,,0.22392909580076226,0.022871708740846826,0.026528944067421536,0.01921447341427212
PPI,2,10,8,1.0,0.6529403106929641,0.22392909580076226,0.009766276186803242,0.018987392822705534,0.0005451595509009487
Classical,2,10,8,1.0,,0.22392909580076226,0.08846878691512082,0.17387039505832078,0.0030671787719208535
PPI,2,10,9,1.0,1.0,0.22392909580076226,3.4740831181428626e-05,6.0433182505455615e-05,9.048479857401643e-06
Classical,2,10,9,1.0,,0.22392909580076226,0.15801930275767123,0.20589359470790938,0.1101450108074331
PPI,2,10,10,1.0,0.4552890599096443,0.22392909580076226,0.47165048713057267,0.9379772324377095,0.005323741823435839
Classical,2,10,10,1.0,,0.22392909580076226,1.5973823773950897,3.1736962381720253,0.021068516618154183
PPI,2,10,11,1.0,1.0,0.22392909580076226,9.968600329657392e-05,0.0001478582224975291,5.1513784095618755e-05
Classical,2,10,11,1.0,,0.22392909580076226,0.016331953326637567,0.018225716741857908,0.01443818991141723
PPI,2,10,12,1.0,0.7530551512392956,0.22392909580076226,0.014421513122597065,0.01625964156874836,0.01258338467644577
Classical,2,10,12,1.0,,0.22392909580076226,0.25387124629120084,0.2765009864077432,0.2312415061746585
PPI,2,10,13,1.0,1.0,0.22392909580076226,9.598709877139367e-05,0.0001708422080117886,2.113198953099873e-05
Classical,2,10,13,1.0,,0.22392909580076226,0.04663667975158298,0.0932018891344154,7.147036875054195e-05
PPI,2,10,14,1.0,0.28360876041272104,0.22392909580076226,0.048227628585252785,0.09642907309735169,2.6184073153885275e-05
Classical,2,10,14,1.0,,0.22392909580076226,0.09498587247243273,0.18989824032562377,7.35046192416965e-05
PPI,2,10,15,1.0,0.599899915008683,0.22392909580076226,0.00010425376503829987,0.0002003740153762465,8.133514700353256e-06
Classical,2,10,15,1.0,,0.22392909580076226,0.0015503829448602524,0.0022095679683077187,0.000891197921412786
PPI,2,10,16,1.0,0.708536247961751,0.22392909580076226,0.012883460883878246,0.01821983576728845,0.00754708600046804
Classical,2,10,16,1.0,,0.22392909580076226,0.16671277203867357,0.2488845470109006,0.08454099706644656
PPI,2,10,17,1.0,0.20230134623222806,0.22392909580076226,0.012856195346869439,0.013615640349177185,0.012096750344561692
Classical,2,10,17,1.0,,0.22392909580076226,0.019788186622656894,0.020857052151995053,0.018719321093318735
PPI,2,10,18,1.0,1.0,0.22392909580076226,7.548715315076403e-05,9.966989157058838e-05,5.130441473093969e-05
Classical,2,10,18,1.0,,0.22392909580076226,0.09132818174066942,0.1309726386194182,0.05168372486192064
PPI,2,10,19,1.0,0.298296467831776,0.22392909580076226,0.010031658380593363,0.016707354354964777,0.00335596240622195
Classical,2,10,19,1.0,,0.22392909580076226,0.020516569072405618,0.03388794322820785,0.007145194916603382
PPI,2,10,20,1.0,0.9945927097652106,0.22392909580076226,8.065047477009433e-05,0.00014809221127864834,1.3208738261540323e-05
Classical,2,10,20,1.0,,0.22392909580076226,0.012189442620684311,0.023073734787109685,0.0013051504542589364
PPI,2,10,21,1.0,0.510877282733024,0.22392909580076226,0.11271049902463343,0.22478995976073965,0.0006310382885271951
Classical,2,10,21,1.0,,0.22392909580076226,0.47819180999896077,0.9532643424917151,0.003119277506206444
PPI,2,10,22,1.0,0.14681840395880627,0.22392909580076226,0.004551714206114931,0.006104299560667581,0.002999128851562281
Classical,2,10,22,1.0,,0.22392909580076226,0.006433018816427553,0.008583112340772053,0.004282925292083052
PPI,2,10,23,1.0,0.7103153841455988,0.22392909580076226,0.02293282898255183,0.04177691580969804,0.004088742155405616
Classical,2,10,23,1.0,,0.22392909580076226,0.2676370264621386,0.47650402880297554,0.058770024121301646
PPI,2,10,24,1.0,0.7879869935632937,0.22392909580076226,0.00031643822303273046,0.0003788719006061077,0.00025400454545935325
Classical,2,10,24,1.0,,0.22392909580076226,0.00429083619448967,0.0057209009278038365,0.0028607714611755047
PPI,2,10,25,1.0,1.0,0.22392909580076226,3.684882067376388e-05,4.62510211963402e-05,2.7446620151187562e-05
Classical,2,10,25,1.0,,0.22392909580076226,0.004610950933462431,0.007564334052431722,0.0016575678144931402
PPI,2,10,26,1.0,0.7755044640669417,0.22392909580076226,0.0032999136364572283,0.0064679231840848814,0.000131904088829575
Classical,2,10,26,1.0,,0.22392909580076226,0.06974854680952469,0.13884793290088476,0.0006491607181646305
PPI,2,10,27,1.0,0.30580440809048554,0.22392909580076226,0.01341739908061213,0.02483472663207472,0.00200007152914954
Classical,2,10,27,1.0,,0.22392909580076226,0.02657485898327629,0.04938380117056333,0.0037659167959892474
PPI,2,10,28,1.0,0.37576084866472387,0.22392909580076226,0.02198211225685133,0.03801513688472168,0.00594908762898098
Classical,2,10,28,1.0,,0.22392909580076226,0.05556730140736981,0.0979837604356398,0.013150842379099817
PPI,2,10,29,1.0,0.6530022646925017,0.22392909580076226,0.016413045859732966,0.02472011374107111,0.008105977978394822
Classical,2,10,29,1.0,,0.22392909580076226,0.13100965714734153,0.20044967020758778,0.06156964408709528
PPI,2,100,0,1.0,0.9462403956472255,0.22392909580076226,3.444092716409794e-05,3.753211306241741e-05,3.134974126577847e-05
Classical,2,100,0,1.0,,0.22392909580076226,0.0018442788872821661,0.001924296622942994,0.0017642611516213384
PPI,2,100,1,1.0,0.7779102965664797,0.22392909580076226,2.9478222630351943e-05,5.810380611811324e-05,8.52639142590642e-07
Classical,2,100,1,1.0,,0.22392909580076226,5.041731828482635e-05,9.595228129456377e-05,4.882355275088934e-06
PPI,2,100,2,1.0,0.9862159959470554,0.22392909580076226,4.387213832601312e-05,7.53982490149574e-05,1.2346027637068845e-05
Classical,2,100,2,1.0,,0.22392909580076226,0.0027183332061071304,0.005303028198891923,0.00013363821332233703
PPI,2,100,3,1.0,0.8958451868451938,0.22392909580076226,0.00014405253038352525,0.00026538068896967527,2.2724371797375223e-05
Classical,2,100,3,1.0,,0.22392909580076226,0.0027167858520514214,0.005425103340745119,8.468363357723727e-06
PPI,2,100,4,1.0,0.5121054340547968,0.22392909580076226,6.41464952894519e-05,0.00012643625941475512,1.8567311641486813e-06
Classical,2,100,4,1.0,,0.22392909580076226,0.000497583192745621,0.0009185822711699871,7.658411432125488e-05
PPI,2,100,5,1.0,1.0,0.22392909580076226,6.761480553909405e-05,0.0001013512605440193,3.387835053416881e-05
Classical,2,100,5,1.0,,0.22392909580076226,0.007976924232535923,0.009447222210509303,0.006506626254562543
PPI,2,100,6,1.0,1.0,0.22392909580076226,3.4800016160111524e-05,4.3310131753510436e-05,2.6289900566712608e-05
Classical,2,100,6,1.0,,0.22392909580076226,0.003899765945064966,0.005526038755442318,0.0022734931346876145
PPI,2,100,7,1.0,1.0,0.22392909580076226,3.016858390987279e-05,3.4685136391037994e-05,2.5652031428707585e-05
Classical,2,100,7,1.0,,0.22392909580076226,0.01961277411887627,0.03837366954558243,0.0008518786921701097
PPI,2,100,8,1.0,0.7893524634993796,0.22392909580076226,0.0005647039887699587,0.000948684395196934,0.00018072358234298336
Classical,2,100,8,1.0,,0.22392909580076226,0.01191554435878072,0.015076077831175722,0.008755010886385719
PPI,2,100,9,1.0,1.0,0.22392909580076226,6.398540868381028e-05,9.36166771775446e-05,3.4354140190075955e-05
Classical,2,100,9,1.0,,0.22392909580076226,0.002286382757816783,0.0041358670246376805,0.00043689849099588535
PPI,2,100,10,1.0,0.9716100488055776,0.22392909580076226,3.992697085731098e-05,5.438840836731378e-05,2.5465533347308176e-05
Classical,2,100,10,1.0,,0.22392909580076226,0.002005790506648196,0.0022292803317064997,0.0017823006815898923
PPI,2,100,11,1.0,0.8031374272404451,0.22392909580076226,0.0005586003427870655,0.0007779022327273342,0.0003392984528467968
Classical,2,100,11,1.0,,0.22392909580076226,0.017585565254332244,0.03194692232015912,0.0032242081885053707
PPI,2,100,12,1.0,0.8860921200123156,0.22392909580076226,0.000361950034023891,0.0006793754325299519,4.4524635517830034e-05
Classical,2,100,12,1.0,,0.22392909580076226,0.015587596902942072,0.030885877135227717,0.00028931667065642847
PPI,2,100,13,1.0,1.0,0.22392909580076226,5.47555673091147e-05,5.741794093787574e-05,5.2093193680353654e-05
Classical,2,100,13,1.0,,0.22392909580076226,0.021611333960062453,0.03857822446321541,0.0046444434569094944
PPI,2,100,14,1.0,0.7736563969721737,0.22392909580076226,0.0003154300189188008,0.0005542229724576159,7.663706537998572e-05
Classical,2,100,14,1.0,,0.22392909580076226,0.004215620215782035,0.008287267912001283,0.00014397251956278713
PPI,2,100,15,1.0,0.8385413754196632,0.22392909580076226,0.0001889295937347995,0.0003557149530250826,2.2144234444516426e-05
