method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,1.0,0.0684151466221734,1.0787203739542456e-06,1.9083259490028062e-06,2.4911479890568487e-07
Classical,2,10,0,1.0,,0.0684151466221734,0.006227409599672073,0.011886523329839367,0.0005682958695047794
PPI,2,10,1,1.0,0.6890284723566249,0.0684151466221734,0.04986840041732492,0.05742150995744154,0.04231529087720829
Classical,2,10,1,1.0,,0.0684151466221734,0.5158753620563894,0.5981186684733822,0.4336320556393965
PPI,2,10,2,1.0,1.0,0.0684151466221734,3.758263333546988e-06,5.669923286044325e-06,1.8466033810496509e-06
Classical,2,10,2,1.0,,0.0684151466221734,0.042603041188285166,0.07643507468698443,0.008771007689585894
PPI,2,10,3,1.0,1.0,0.0684151466221734,1.3718414390635507e-05,1.455184893085785e-05,1.2884979850413165e-05
Classical,2,10,3,1.0,,0.0684151466221734,0.14164832770532584,0.18424757033354103,0.09904908507711065
PPI,2,10,4,1.0,0.6098832064147147,0.0684151466221734,0.01950588076836924,0.022503752498888936,0.01650800903784954
Classical,2,10,4,1.0,,0.0684151466221734,0.13293979311311171,0.15285157858228712,0.11302800764393632
PPI,2,10,5,1.0,0.8202403391477134,0.0684151466221734,0.006874377749632687,0.011744747490083099,0.002004008009182274
Classical,2,10,5,1.0,,0.0684151466221734,0.21613009550595397,0.37283509081711674,0.05942510019479121
PPI,2,10,6,1.0,0.4524924860019294,0.0684151466221734,0.07724989010727049,0.12260180439585003,0.03189797581869094
Classical,2,10,6,1.0,,0.0684151466221734,0.2529466176633364,0.4013596441781909,0.10453359114848197
PPI,2,10,7,1.0,0.9201981943414671,0.0684151466221734,0.00038862709063041615,0.0007649177235835058,1.2336457677326488e-05
Classical,2,10,7,1.0,,0.0684151466221734,0.0656906084947591,0.13100684234539053,0.00037437464412768746
PPI,2,10,8,1.0,1.0,0.0684151466221734,1.5116750804927745e-05,1.9284238683058473e-05,1.0949262926797016e-05
Classical,2,10,8,1.0,,0.0684151466221734,0.5749701484776709,1.0960128559598687,0.05392744099547318
PPI,2,10,9,1.0,0.9803945621921923,0.0684151466221734,0.00020421917372107838,0.0002550902973295053,0.0001533480501126515
Classical,2,10,9,1.0,,0.0684151466221734,0.4243120575745096,0.7656572636174613,0.08296685153155793
PPI,2,10,10,1.0,1.0,0.0684151466221734,4.281977771299709e-06,8.519386024780513e-06,4.456951781890464e-08
Classical,2,10,10,1.0,,0.0684151466221734,0.007369620430025387,0.01302074507872907,0.0017184957813217046
PPI,2,10,11,1.0,1.0,0.0684151466221734,2.9353059108032076e-06,5.861152427176249e-06,9.459394430166416e-09
Classical,2,10,11,1.0,,0.0684151466221734,0.23802482389124066,0.2772577061877293,0.198791941594752
PPI,2,10,12,1.0,1.0,0.0684151466221734,8.859455149737711e-06,1.5648012996574198e-05,2.0708973029012254e-06
Classical,2,10,12,1.0,,0.0684151466221734,0.12535970602345753,0.12595161173103897,0.12476780031587606
PPI,2,10,13,1.0,0.6325145559166244,0.0684151466221734,0.01848874428162132,0.02531902355102005,0.011658465012222593
Classical,2,10,13,1.0,,0.0684151466221734,0.1365177329613254,0.18557356690410848,0.08746189901854237
PPI,2,10,14,1.0,1.0,0.0684151466221734,1.7237436324748753e-05,2.771925747374886e-05,6.755615175748644e-06
Classical,2,10,14,1.0,,0.0684151466221734,0.1221799356569577,0.19530691961284544,0.04905295170106997
PPI,2,10,15,1.0,0.8205949728980191,0.0684151466221734,0.014792560566162283,0.027757659837013973,0.0018274612953105961
Classical,2,10,15,1.0,,0.0684151466221734,0.4274278869530457,0.7940946723152702,0.060761101590821105
PPI,2,10,16,1.0,1.0,0.0684151466221734,2.5693871240791127e-06,3.2129877182019764e-06,1.925786529956249e-06
Classical,2,10,16,1.0,,0.0684151466221734,0.1047471466535145,0.1803514371012337,0.029142856205795327
PPI,2,10,17,1.0,1.0,0.0684151466221734,7.172030110040815e-06,1.2792742436820202e-05,1.551317783261428e-06
Classical,2,10,17,1.0,,0.0684151466221734,0.18017840625565099,0.3516455615401045,0.008711250971197439
PPI,2,10,18,1.0,1.0,0.0684151466221734,1.1372864964165819e-05,1.3631147460854004e-05,9.114582467477634e-06
Classical,2,10,18,1.0,,0.0684151466221734,0.07789191890158997,0.10347550118770836,0.052308336615471594
PPI,2,10,19,1.0,1.0,0.0684151466221734,2.815501224052565e-05,4.643975272595493e-05,9.87027175509637e-06
Classical,2,10,19,1.0,,0.0684151466221734,0.1367787650598037,0.203183919025799,0.07037361109380835
PPI,2,10,20,1.0,0.8127208087774348,0.0684151466221734,0.0021076817162856204,0.0022268993426094825,0.0019884640899617578
Classical,2,10,20,1.0,,0.0684151466221734,0.07039613183730228,0.08327148521779006,0.057520778456814504
PPI,2,10,21,1.0,1.0,0.0684151466221734,7.618406933352655e-06,7.931963312138968e-06,7.304850554566341e-06
Classical,2,10,21,1.0,,0.0684151466221734,0.22106481191109043,0.42338115944547733,0.018748464376703515
