method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.9069547513861894,0.03192561864229924,8.946505800856584e-05,0.00047445581594663896,2.6788891326590013e-07
Classical,50,1000,0,1.0,,0.03192561864229924,0.000734360395117743,0.005534645988465804,4.334859714774647e-06
PPI,50,1000,1,1.0,0.9071279303427557,0.03192561864229924,8.854588721891146e-05,0.00045568948006247887,6.320622778638908e-09
Classical,50,1000,1,1.0,,0.03192561864229924,0.000755184855500707,0.004344282494904781,3.3826505324270885e-07
PPI,50,1000,2,1.0,0.9042925267296503,0.03192561864229924,8.643649130285308e-05,0.0005296284000683619,1.3807652773369898e-08
Classical,50,1000,2,1.0,,0.03192561864229924,0.0009855208269331712,0.0069425937703253724,5.323534062693929e-07
PPI,50,1000,3,1.0,0.8941244461728904,0.03192561864229924,0.00010767341203674363,0.0005314982340436751,2.467834410882952e-09
Classical,50,1000,3,1.0,,0.03192561864229924,0.0010238081564739989,0.005230741876624374,1.7837029347838572e-06
PPI,50,1000,4,1.0,0.9078662729434097,0.03192561864229924,8.400318452914514e-05,0.0006207841613453677,7.992445858523079e-09
Classical,50,1000,4,1.0,,0.03192561864229924,0.000835016189822721,0.00527264486463615,6.688274716339266e-08
PPI,50,1000,5,1.0,0.8572179909613509,0.03192561864229924,8.266313240041208e-05,0.00043060433437278815,7.082952061447434e-07
Classical,50,1000,5,1.0,,0.03192561864229924,0.0007510377398629703,0.0035684713420622806,1.4552503227570114e-07
PPI,50,1000,6,1.0,0.9446550019505832,0.03192561864229924,0.00010505719618746781,0.00045070097541062207,4.907283555445241e-07
Classical,50,1000,6,1.0,,0.03192561864229924,0.0011050182263852187,0.008988511646832065,2.757216882211419e-08
PPI,50,1000,7,1.0,0.9149332060420627,0.03192561864229924,9.674078397336688e-05,0.0006752756714018443,7.293844524207592e-08
Classical,50,1000,7,1.0,,0.03192561864229924,0.0008564722398568287,0.007690070625105098,1.335706696080427e-06
