method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.5197602636208063,-0.10120291102344559,0.0015102499148561522,0.002967122977353169,5.337685235913562e-05
Classical,2,10,0,1.0,,-0.10120291102344559,0.024738487216317537,0.04145310596921138,0.008023868463423695
PPI,2,10,1,1.0,0.28218320658597656,-0.10120291102344559,0.03952389859081965,0.06406596755879668,0.014981829622842632
Classical,2,10,1,1.0,,-0.10120291102344559,0.07082670092065511,0.11097828891711142,0.030675112924198805
PPI,2,10,2,1.0,0.398964595383849,-0.10120291102344559,0.005393701116107956,0.008258115266627383,0.002529286965588527
Classical,2,10,2,1.0,,-0.10120291102344559,0.020502306663978925,0.03693109102693852,0.004073522301019331
PPI,2,10,3,1.0,0.9921721117173409,-0.10120291102344559,0.46160839293536465,0.9121598357806877,0.011056950090041592
Classical,2,10,3,1.0,,-0.10120291102344559,0.15023173826293595,0.2495650899302987,0.05089838659557323
PPI,2,10,4,1.0,0.5071335117347407,-0.10120291102344559,0.1401142554736314,0.21642231358322203,0.06380619736404078
Classical,2,10,4,1.0,,-0.10120291102344559,0.246622505357527,0.3462504611324361,0.14699454958261787
PPI,2,10,5,1.0,0.7513927744609128,-0.10120291102344559,0.2592400520099678,0.5040593901375543,0.014420713882381291
Classical,2,10,5,1.0,,-0.10120291102344559,0.2063877615753743,0.34885785944109055,0.06391766370965805
PPI,2,10,6,1.0,1.0,-0.10120291102344559,0.38269602271393255,0.7544583195520649,0.010933725875800233
Classical,2,10,6,1.0,,-0.10120291102344559,0.036042436758868486,0.04195492297246362,0.030129950545273353
PPI,2,10,7,1.0,0.28761812665500003,-0.10120291102344559,0.053698335596134544,0.0660854081460556,0.041311263046213485
Classical,2,10,7,1.0,,-0.10120291102344559,0.04042936993341413,0.04244081808736374,0.03841792177946453
PPI,2,10,8,1.0,0.4409299437078377,-0.10120291102344559,0.05982137782975093,0.060759627715996974,0.05888312794350488
Classical,2,10,8,1.0,,-0.10120291102344559,0.06658735893531302,0.12717392476905645,0.006000793101569591
PPI,2,10,9,1.0,0.16978926052416338,-0.10120291102344559,0.13345075668319442,0.2392481063802765,0.02765340698611234
Classical,2,10,9,1.0,,-0.10120291102344559,0.2386285249380157,0.46468631833377244,0.012570731542258944
PPI,2,10,10,1.0,0.3709560255058147,-0.10120291102344559,0.05213887585275005,0.10152326676264067,0.0027544849428594253
Classical,2,10,10,1.0,,-0.10120291102344559,0.2557502408536475,0.5115000826693985,3.990378965209817e-07
PPI,2,10,11,1.0,0.16072177664215814,-0.10120291102344559,0.009934299774150938,0.019838244882172507,3.0354666129371482e-05
Classical,2,10,11,1.0,,-0.10120291102344559,0.005197670788773859,0.010370667401985648,2.4674175562071074e-05
PPI,2,10,12,1.0,0.28109183644862934,-0.10120291102344559,0.07051667472771768,0.13708305986074673,0.0039502895946886335
Classical,2,10,12,1.0,,-0.10120291102344559,0.09191755110078138,0.14215776259594845,0.04167733960561432
PPI,2,10,13,1.0,1.0,-0.10120291102344559,0.01593799330683806,0.018572245361263715,0.013303741252412406
