method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.45173563806970074,0.45284614297068604,5.3598938643741574e-05,9.018633206307356e-05,1.7011545224409583e-05
Classical,2,1000,0,1.0,,0.45284614297068604,0.00010178596573283459,0.00019940848595645922,4.163445509209956e-06
PPI,2,1000,1,1.0,0.44077859669404923,0.45284614297068604,0.0005529808903109486,0.0011058731924119933,8.858820990374575e-08
Classical,2,1000,1,1.0,,0.45284614297068604,0.0008137205730958349,0.001050369172612509,0.0005770719735791609
PPI,2,1000,2,1.0,0.46894990161160544,0.45284614297068604,0.0005632805163298961,0.0008937491823115241,0.00023281185034826829
Classical,2,1000,2,1.0,,0.45284614297068604,0.00013044275744050857,0.0001469317910359196,0.00011395372384509757
PPI,2,1000,3,1.0,0.473429615422564,0.45284614297068604,0.00042561445507608526,0.0004979358592598642,0.0003532930508923063
Classical,2,1000,3,1.0,,0.45284614297068604,0.0012161621967960536,0.0020085475956664396,0.0004237767979256675
PPI,2,1000,4,1.0,0.48016796597291056,0.45284614297068604,0.00015945403783161315,0.00028627103498354216,3.2637040679684155e-05
Classical,2,1000,4,1.0,,0.45284614297068604,0.00033327852900466473,0.0004635164780514671,0.00020304057995786242
PPI,2,1000,5,1.0,0.4331749063397527,0.45284614297068604,0.0005794662068911512,0.001007496584510928,0.00015143582927137445
Classical,2,1000,5,1.0,,0.45284614297068604,0.0030004921377464917,0.00599607560003006,4.908675462923063e-06
PPI,2,1000,6,1.0,0.46448577886165177,0.45284614297068604,0.0007201337462972807,0.0008150556966838278,0.0006252117959107337
Classical,2,1000,6,1.0,,0.45284614297068604,0.002154837758449486,0.002597282962491351,0.0017123925544076215
PPI,2,1000,7,1.0,0.4560567471978616,0.45284614297068604,0.0011787285740315128,0.0016019190980558484,0.0007555380500071773
Classical,2,1000,7,1.0,,0.45284614297068604,0.002037124155075826,0.002854437386946697,0.0012198109232049543
PPI,2,1000,8,1.0,0.42011974444279787,0.45284614297068604,0.0001437512302910704,0.00016622670805739711,0.00012127575252474372
Classical,2,1000,8,1.0,,0.45284614297068604,0.0009511652495800515,0.0018652008148793199,3.712968428078314e-05
PPI,2,1000,9,1.0,0.47207673497429853,0.45284614297068604,0.0017787462565827653,0.0026429835139619704,0.0009145089992035604
Classical,2,1000,9,1.0,,0.45284614297068604,0.0015327720038819637,0.0016657369349978622,0.001399807072766065
PPI,2,1000,10,1.0,0.46819298380796665,0.45284614297068604,0.00042804013838581716,0.0007234229506991734,0.0001326573260724609
Classical,2,1000,10,1.0,,0.45284614297068604,0.001288713833367171,0.001962493108137882,0.00061493455859646
PPI,2,1000,11,1.0,0.47679283392451116,0.45284614297068604,0.0004819754669048929,0.0005241236276871921,0.0004398273061225937
Classical,2,1000,11,1.0,,0.45284614297068604,2.773460714223268e-05,5.484323303159641e-05,6.259812528689512e-07
PPI,2,1000,12,1.0,0.5026177449764445,0.45284614297068604,0.00045291581038088894,0.0005002139008942718,0.0004056177198675061
Classical,2,1000,12,1.0,,0.45284614297068604,0.0011070335978368552,0.0021481822547708023,6.588494090290811e-05
PPI,2,1000,13,1.0,0.4433292383873809,0.45284614297068604,0.001355379055817957,0.0016460115432406972,0.0010647465683952168
Classical,2,1000,13,1.0,,0.45284614297068604,7.305718391216364e-05,0.00011117310060579472,3.494126721853257e-05
PPI,2,1000,14,1.0,0.44709914622235725,0.45284614297068604,0.0002778290581384627,0.0005534356567061164,2.2224595708090397e-06
Classical,2,1000,14,1.0,,0.45284614297068604,0.00025818981633877607,0.0004351960490042049,8.118358367334727e-05
PPI,2,1000,15,1.0,0.40150223654901335,0.45284614297068604,0.0017566022427210138,0.0025892758068315137,0.0009239286786105139
Classical,2,1000,15,1.0,,0.45284614297068604,0.0016765775886760975,0.0025813032603867947,0.0007718519169654005
PPI,2,1000,16,1.0,0.47367797582985144,0.45284614297068604,0.00023787242249204038,0.00024370809056920722,0.00023203675441487353
Classical,2,1000,16,1.0,,0.45284614297068604,0.0003578396458370186,0.0004056158063686491,0.0003100634853053881
PPI,2,1000,17,1.0,0.4368428825751763,0.45284614297068604,0.0001705199743965907,0.0002509200219349623,9.011992685821906e-05
Classical,2,1000,17,1.0,,0.45284614297068604,0.0018794849855110125,0.00292457702020191,0.0008343929508201151
PPI,2,1000,18,1.0,0.5521087407398273,0.45284614297068604,0.0012660732774557083,0.0025118912123397244,2.0255342571692305e-05
Classical,2,1000,18,1.0,,0.45284614297068604,0.0005711301727949051,0.0011421637971150537,9.654847475642947e-08
PPI,2,1000,19,1.0,0.42072031208695687,0.45284614297068604,0.00020367695248235586,0.00027336067683598705,0.00013399322812872468
Classical,2,1000,19,1.0,,0.45284614297068604,0.000612997678760427,0.001189519090252122,3.647626726873205e-05
