method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.9578255610987664,-0.035454889179996944,7.369122043151661e-05,0.0006183038973283986,9.397377175892907e-09
Classical,50,1000,0,1.0,,-0.035454889179996944,0.0010788295654196763,0.0039989842113122235,9.057676840234716e-06
PPI,50,1000,1,1.0,0.8750650691658621,-0.035454889179996944,7.041746476496042e-05,0.0003792595643241224,3.6713550610230126e-08
Classical,50,1000,1,1.0,,-0.035454889179996944,0.0010588673980824464,0.005922789315516126,3.6098081687221605e-06
PPI,50,1000,2,1.0,0.9632279421444223,-0.035454889179996944,7.749108564755751e-05,0.0006742824329639876,9.683444543185201e-09
Classical,50,1000,2,1.0,,-0.035454889179996944,0.0012586187402112254,0.0061294907202941356,2.4742916687521355e-07
PPI,50,1000,3,1.0,0.9536651132884142,-0.035454889179996944,8.234887246368862e-05,0.0005380202219701118,3.1150183770065865e-09
Classical,50,1000,3,1.0,,-0.035454889179996944,0.0018094170460439451,0.011844811865803648,4.5549322314424553e-07
PPI,50,1000,4,1.0,0.9011934376004487,-0.035454889179996944,6.574648589901305e-05,0.0005664243942078352,1.541891124445404e-08
Classical,50,1000,4,1.0,,-0.035454889179996944,0.001157238021007708,0.004851486100473375,1.3242530750603141e-06
PPI,50,1000,5,1.0,0.8513363824844579,-0.035454889179996944,8.398346712760968e-05,0.000496765797114608,7.71762600677368e-08
Classical,50,1000,5,1.0,,-0.035454889179996944,0.0010631090279657742,0.007587225198974839,1.2957139010930682e-07
PPI,50,1000,6,1.0,0.9121538575703049,-0.035454889179996944,6.707495874895807e-05,0.000539092643829351,1.3533279858616957e-06
Classical,50,1000,6,1.0,,-0.035454889179996944,0.001149598666680588,0.0066977006784336,1.881730832840654e-08
PPI,50,1000,7,1.0,0.894314485272547,-0.035454889179996944,8.70150374973795e-05,0.0008202772237839449,2.004062237530377e-06
Classical,50,1000,7,1.0,,-0.035454889179996944,0.0013035746294188125,0.011128966688248282,9.047224959041844e-06
