method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.29011104664945836,-0.679848073245521,0.037641636978831244,0.07122465578749274,0.004058618170169758
Classical,2,10,0,1.0,,-0.679848073245521,0.056173759264331616,0.09137098586652978,0.020976532662133444
PPI,2,10,1,1.0,0.32158266474253766,-0.679848073245521,0.09697010693047378,0.1366204054870539,0.05731980837389365
Classical,2,10,1,1.0,,-0.679848073245521,0.00996885136869325,0.012186495948635075,0.007751206788751426
PPI,2,10,2,1.0,0.3906001228228146,-0.679848073245521,0.02921143670461971,0.04848738243613481,0.009935490973104607
Classical,2,10,2,1.0,,-0.679848073245521,0.04284357894892151,0.080221541568685,0.005465616329158021
PPI,2,10,3,1.0,0.32363359987375856,-0.679848073245521,0.1204334585162615,0.22523391873896487,0.01563299829355813
Classical,2,10,3,1.0,,-0.679848073245521,0.0878197955735924,0.17540697736605568,0.000232613781129114
PPI,2,10,4,1.0,0.6761400723799574,-0.679848073245521,0.08201242714403104,0.13178591242655818,0.032238941861503875
Classical,2,10,4,1.0,,-0.679848073245521,0.05019056335179563,0.07244724493941569,0.027933881764175567
PPI,2,10,5,1.0,0.40602389414014006,-0.679848073245521,0.3852800275861847,0.733759369512714,0.03680068565965533
Classical,2,10,5,1.0,,-0.679848073245521,0.6920749827557192,1.363777509787826,0.02037245572361236
PPI,2,10,6,1.0,0.39252740093060284,-0.679848073245521,0.01790597662918731,0.034787630096464024,0.0010243231619105934
Classical,2,10,6,1.0,,-0.679848073245521,0.007790359101615041,0.010270565290345318,0.0053101529128847655
PPI,2,10,7,1.0,0.26442159824970685,-0.679848073245521,0.17866715546980655,0.23691967390843857,0.12041463703117454
Classical,2,10,7,1.0,,-0.679848073245521,0.2088291008307316,0.2763735347436602,0.141284666917803
PPI,2,10,8,1.0,0.07806326762364246,-0.679848073245521,0.12285974434779422,0.18627616391554738,0.059443324780041044
Classical,2,10,8,1.0,,-0.679848073245521,0.15426019670069194,0.2411463689072449,0.06737402449413897
PPI,2,10,9,1.0,0.6979011189300183,-0.679848073245521,0.00839544471813881,0.01465272877275295,0.002138160663524671
Classical,2,10,9,1.0,,-0.679848073245521,0.0752727888451021,0.12205457016440409,0.02849100752580012
PPI,2,10,10,1.0,0.29343309547472585,-0.679848073245521,0.18179015869977735,0.21447604632505798,0.14910427107449672
Classical,2,10,10,1.0,,-0.679848073245521,0.074954151545788,0.09651190252975794,0.05339640056181804
PPI,2,10,11,1.0,0.591982799766232,-0.679848073245521,0.011105493821313532,0.018823104665722436,0.003387882976904628
Classical,2,10,11,1.0,,-0.679848073245521,0.25794854330317435,0.4082949837389799,0.10760210286736879
