method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.8793117859564216,0.3331412204415549,2.5725640036931662e-05,4.3524623452133674e-05,7.926656621729649e-06
Classical,2,1000,0,1.0,,0.3331412204415549,0.0011976025442978796,0.002395186244527393,1.8844068366599494e-08
PPI,2,1000,1,1.0,1.0,0.3331412204415549,3.343141621344317e-05,5.6638949597834e-05,1.0223882829052348e-05
Classical,2,1000,1,1.0,,0.3331412204415549,0.0012347491986516984,0.0023529867577852244,0.00011651163951817267
PPI,2,1000,2,1.0,0.9768097340183455,0.3331412204415549,4.1004458450893665e-05,7.076413501076751e-05,1.1244781891019816e-05
Classical,2,1000,2,1.0,,0.3331412204415549,0.0002916803754983819,0.0004997686540750853,8.359209692167851e-05
PPI,2,1000,3,1.0,0.8756729985630388,0.3331412204415549,2.6213747194346788e-05,3.296629577104813e-05,1.946119861764544e-05
Classical,2,1000,3,1.0,,0.3331412204415549,0.00024313766293404643,0.0004520642672647354,3.4211058603357445e-05
PPI,2,1000,4,1.0,0.9884543169193737,0.3331412204415549,3.9242263526564585e-05,7.148218584009176e-05,7.002341213037406e-06
Classical,2,1000,4,1.0,,0.3331412204415549,0.0022935107262110196,0.003646352049404593,0.0009406694030174466
PPI,2,1000,5,1.0,0.9295278400278085,0.3331412204415549,6.912453436468119e-05,0.00013380694192856272,4.442126800799669e-06
Classical,2,1000,5,1.0,,0.3331412204415549,0.003807310563953139,0.006984838901819399,0.0006297822260868789
PPI,2,1000,6,1.0,0.9798749213827299,0.3331412204415549,4.07449236002499e-05,8.096834551717519e-05,5.215016833246087e-07
Classical,2,1000,6,1.0,,0.3331412204415549,0.0009853437079757961,0.0010286247313593007,0.0009420626845922913
PPI,2,1000,7,1.0,0.9547689306837345,0.3331412204415549,4.2990553685929625e-05,8.531658444278831e-05,6.645229290709371e-07
Classical,2,1000,7,1.0,,0.3331412204415549,0.0029730917596910056,0.0052911910905702395,0.0006549924288117714
PPI,2,1000,8,1.0,0.9309381211670953,0.3331412204415549,4.5875807542438894e-05,7.826090903004771e-05,1.349070605483008e-05
Classical,2,1000,8,1.0,,0.3331412204415549,0.00047128706827433717,0.0009031319979542292,3.94421385944452e-05
PPI,2,1000,9,1.0,0.9150189682897742,0.3331412204415549,3.600312032092285e-05,5.551803329155312e-05,1.6488207350292584e-05
Classical,2,1000,9,1.0,,0.3331412204415549,4.0536442056632476e-05,4.288487743614858e-05,3.818800667711638e-05
PPI,2,1000,10,1.0,0.8721367104556171,0.3331412204415549,3.4976990018831026e-05,6.835091654771786e-05,1.6030634899441922e-06
Classical,2,1000,10,1.0,,0.3331412204415549,0.0004051884668057909,0.0006963147294029621,0.0001140622042086197
PPI,2,1000,11,1.0,0.8443094111863374,0.3331412204415549,5.4777913105405774e-05,8.711549988195058e-05,2.2440326328860966e-05
Classical,2,1000,11,1.0,,0.3331412204415549,0.0009342006418641154,0.0018595340109817517,8.867272746479053e-06
PPI,2,1000,12,1.0,0.8859355413062012,0.3331412204415549,9.732687996355119e-05,0.0001783431058600578,1.6310654067044566e-05
Classical,2,1000,12,1.0,,0.3331412204415549,0.003833866467086266,0.006215869976914918,0.0014518629572576143
