method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.2258653048565084,-0.04227582076038572,0.017546067989683455,0.03240567328546543,0.00268646269390148
Classical,2,10,0,1.0,,-0.04227582076038572,0.025269687629793737,0.03741956406843398,0.013119811191153491
PPI,2,10,1,1.0,0.5061195259671143,-0.04227582076038572,0.17028012337578033,0.287608760762633,0.052951485988927696
Classical,2,10,1,1.0,,-0.04227582076038572,0.05403108255740967,0.10677957129949714,0.0012825938153222004
PPI,2,10,2,1.0,0.3376655969010403,-0.04227582076038572,0.08935001545161518,0.10294038114280192,0.07575964976042844
Classical,2,10,2,1.0,,-0.04227582076038572,0.1010979462902548,0.13698677514478289,0.06520911743572672
PPI,2,10,3,1.0,0.7712561498624855,-0.04227582076038572,0.060585414776339774,0.09866182634996352,0.022509003202716028
Classical,2,10,3,1.0,,-0.04227582076038572,0.014767162048909611,0.02651551357652766,0.0030188105212915622
PPI,2,10,4,1.0,0.36857324504862965,-0.04227582076038572,0.10966168772594305,0.21793042773738625,0.001392947714499862
Classical,2,10,4,1.0,,-0.04227582076038572,0.019967789234412156,0.02979131409366875,0.010144264375155565
PPI,2,10,5,1.0,0.48787929087882653,-0.04227582076038572,0.04832584394381239,0.09301530359531548,0.0036363842923092977
Classical,2,10,5,1.0,,-0.04227582076038572,0.14810711496557927,0.26771212699051716,0.028502102940641365
PPI,2,10,6,1.0,0.07558365187650119,-0.04227582076038572,0.17199609230843188,0.18111366769913162,0.16287851691773214
Classical,2,10,6,1.0,,-0.04227582076038572,0.1503813127487832,0.1811142181537515,0.11964840734381488
PPI,2,10,7,1.0,0.04884386266180666,-0.04227582076038572,0.05501437829841832,0.09664977466085893,0.013378981935977708
Classical,2,10,7,1.0,,-0.04227582076038572,0.06084435140586686,0.09550891244962784,0.02617979036210589
PPI,2,10,8,1.0,0.05121640715324285,-0.04227582076038572,0.01776178920102646,0.03031203128319001,0.005211547118862909
Classical,2,10,8,1.0,,-0.04227582076038572,0.0217192004584862,0.03686870711764154,0.006569693799330857
PPI,2,10,9,1.0,0.1055852527757268,-0.04227582076038572,0.21310855501671783,0.4120827006297885,0.014134409403647108
Classical,2,10,9,1.0,,-0.04227582076038572,0.22499739176700748,0.4180889257764492,0.031905857757565756
PPI,2,10,10,1.0,0.047336902125259483,-0.04227582076038572,0.007497428393619114,0.008589189893306991,0.006405666893931237
Classical,2,10,10,1.0,,-0.04227582076038572,0.003659203027390788,0.004722427339960239,0.0025959787148213376
PPI,2,10,11,1.0,0.0,-0.04227582076038572,0.09707972661258794,0.1850546989807761,0.00910475424439981
Classical,2,10,11,1.0,,-0.04227582076038572,0.09707972661258794,0.1850546989807761,0.00910475424439981
PPI,2,10,12,1.0,0.055995302357036904,-0.04227582076038572,0.3024479030892786,0.4231292300667939,0.18176657611176325
Classical,2,10,12,1.0,,-0.04227582076038572,0.3189186302908084,0.4699808385267492,0.16785642205486764
PPI,2,10,13,1.0,0.06666757863505342,-0.04227582076038572,0.0355781393162121,0.06427588851278956,0.006880390119634641
Classical,2,10,13,1.0,,-0.04227582076038572,0.05512726359558389,0.10891596651060464,0.0013385606805631349
PPI,2,10,14,1.0,0.11794755579810631,-0.04227582076038572,0.7205294910321582,1.205415612286643,0.23564336977767333
Classical,2,10,14,1.0,,-0.04227582076038572,0.5577223479999838,0.6913536580474343,0.4240910379525332
PPI,2,10,15,1.0,0.21567181001453348,-0.04227582076038572,0.11404728712065451,0.22692442366313312,0.0011701505781759023
Classical,2,10,15,1.0,,-0.04227582076038572,0.13888448556791297,0.2695324614551603,0.008236509680665645
PPI,2,10,16,1.0,0.16412449422234685,-0.04227582076038572,0.06122490572958323,0.12115051348357986,0.0012992979755866065
