method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.12335815129697224,-0.06121692709775606,0.3855944856082336,0.7572393415187264,0.013949629697740858
Classical,2,10,0,1.0,,-0.06121692709775606,0.17749528020923847,0.338921987419466,0.016068572999010936
PPI,2,10,1,1.0,0.36231128204056384,-0.06121692709775606,0.5115955132119343,0.8895386362316409,0.13365239019222774
Classical,2,10,1,1.0,,-0.06121692709775606,0.002909093052414805,0.00511439925178519,0.0007037868530444193
PPI,2,10,2,1.0,0.13812282095772205,-0.06121692709775606,0.00808261571651752,0.014466989073363875,0.001698242359671166
Classical,2,10,2,1.0,,-0.06121692709775606,0.01939001230652728,0.03626749940187464,0.0025125252111799228
PPI,2,10,3,1.0,0.28271269094656754,-0.06121692709775606,0.02498538161148048,0.03084125101326512,0.01912951220969584
Classical,2,10,3,1.0,,-0.06121692709775606,0.13079032194841944,0.1879322947730371,0.07364834912380178
PPI,2,10,4,1.0,0.08536440662561659,-0.06121692709775606,0.05927325971311738,0.11107997176192388,0.007466547664310873
Classical,2,10,4,1.0,,-0.06121692709775606,0.06487426314395106,0.12837750868538061,0.0013710176025215066
PPI,2,10,5,1.0,0.35387695551317094,-0.06121692709775606,0.6086800537075007,1.064627209018084,0.15273289839691737
Classical,2,10,5,1.0,,-0.06121692709775606,0.2486063227277463,0.4687105882380132,0.028502057217479365
PPI,2,10,6,1.0,0.7795390353784909,-0.06121692709775606,3.739868747894449,5.580899926028324,1.8988375697605737
Classical,2,10,6,1.0,,-0.06121692709775606,0.009539102781292738,0.017879162548499923,0.001199043014085553
PPI,2,10,7,1.0,0.8995247340029732,-0.06121692709775606,1.1125398185607263,1.8199080504611769,0.4051715866602754
Classical,2,10,7,1.0,,-0.06121692709775606,0.09626878097883185,0.14108667551512005,0.051450886442543656
PPI,2,10,8,1.0,1.0,-0.06121692709775606,1.7655838549408238,2.813565132577255,0.7176025773043926
Classical,2,10,8,1.0,,-0.06121692709775606,0.1246315476999655,0.21422277777571613,0.03504031762421486
PPI,2,10,9,1.0,0.4205745834455573,-0.06121692709775606,0.23165146181712815,0.4240504405102822,0.039252483123974086
Classical,2,10,9,1.0,,-0.06121692709775606,0.08568945897833405,0.13128780379598148,0.04009111416068661
PPI,2,10,10,1.0,0.30151426297901585,-0.06121692709775606,0.768554300614253,0.8022042327443861,0.73490436848412
Classical,2,10,10,1.0,,-0.06121692709775606,0.014444737966191144,0.027796215213468648,0.0010932607189136393
PPI,2,10,11,1.0,0.8493373164874789,-0.06121692709775606,3.050186322869827,5.346253444651065,0.754119201088589
Classical,2,10,11,1.0,,-0.06121692709775606,0.09502658562002349,0.12490582406794726,0.06514734717209972
PPI,2,10,12,1.0,0.047503451866263764,-0.06121692709775606,0.13423430827934718,0.19020039180845616,0.07826822475023822
Classical,2,10,12,1.0,,-0.06121692709775606,0.07885269375899945,0.11548221359736581,0.04222317392063309
PPI,2,10,13,1.0,0.013949627475865294,-0.06121692709775606,0.7190112981948309,1.054083650225646,0.3839389461640157
Classical,2,10,13,1.0,,-0.06121692709775606,0.7678206812473344,1.1621733782209414,0.3734679842737274
PPI,2,10,14,1.0,0.3105345692529259,-0.06121692709775606,1.058891284685812,1.5917843149013489,0.5259982544702753
Classical,2,10,14,1.0,,-0.06121692709775606,0.12636123631148993,0.2172547158953608,0.03546775672761904
PPI,2,10,15,1.0,0.06953635542659968,-0.06121692709775606,0.10524045567605411,0.1398518880213004,0.0706290233308078
Classical,2,10,15,1.0,,-0.06121692709775606,0.11281532512249054,0.1819420692663862,0.04368858097859486
PPI,2,10,16,1.0,0.19970909999268788,-0.06121692709775606,0.29031201476568336,0.5764937041802008,0.004130325351165893
Classical,2,10,16,1.0,,-0.06121692709775606,0.017428688170109535,0.029532815945279973,0.0053245603949390995
PPI,2,10,17,1.0,0.9951030479788753,-0.06121692709775606,9.626626332039734,15.415583026308099,3.837669637771371
Classical,2,10,17,1.0,,-0.06121692709775606,0.005910594852510691,0.00817035316350585,0.003650836541515533
PPI,2,10,18,1.0,0.15097316181606943,-0.06121692709775606,0.2789307450369664,0.557431857923996,0.0004296321499368303
Classical,2,10,18,1.0,,-0.06121692709775606,0.10886291945352229,0.2055329586036013,0.012192880303443277
PPI,2,10,19,1.0,0.5937320241957178,-0.06121692709775606,2.1246198063418005,3.4817938258407266,0.7674457868428743
Classical,2,10,19,1.0,,-0.06121692709775606,0.07194783920904636,0.1432590332046841,0.0006366452134086095
PPI,2,10,20,1.0,0.1376243360998317,-0.06121692709775606,0.03302246494099802,0.050328757272578024,0.015716172609418017
Classical,2,10,20,1.0,,-0.06121692709775606,0.11485779342317927,0.2233020556367468,0.006413531209611732
PPI,2,10,21,1.0,0.8779640249485187,-0.06121692709775606,2.3519390255728942,3.5714339901145116,1.132444061031277
Classical,2,10,21,1.0,,-0.06121692709775606,0.0034377960793409183,0.004533114000437621,0.0023424781582442153
PPI,2,10,22,1.0,0.024011476848682056,-0.06121692709775606,0.08286760759934973,0.11479773716959824,0.05093747802910123
Classical,2,10,22,1.0,,-0.06121692709775606,0.08306851724926437,0.1135802157245235,0.052556818774005254
PPI,2,10,23,1.0,0.03203493934613135,-0.06121692709775606,0.35385507432692,0.45867773497131886,0.24903241368252108
Classical,2,10,23,1.0,,-0.06121692709775606,0.42650951274614685,0.5252038335151534,0.32781519197714026
PPI,2,10,24,1.0,0.22984194174671257,-0.06121692709775606,0.7181798301705337,1.0172927347414222,0.4190669255996451
