method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.035429651035740084,0.20415179651358228,0.0005866607866607728,0.0010409067732771184,0.00013241480004442721
Classical,2,1000,0,1.0,,0.20415179651358228,0.0006349060353063499,0.0011550008831714628,0.0001148111874412371
PPI,2,1000,1,1.0,0.02955387435883701,0.20415179651358228,0.0031057969163313924,0.003274540194492231,0.0029370536381705535
Classical,2,1000,1,1.0,,0.20415179651358228,0.0035688678968120425,0.003895519590245442,0.003242216203378643
PPI,2,1000,2,1.0,0.03229578657557746,0.20415179651358228,0.0016847488647997555,0.0018674198673090288,0.0015020778622904824
Classical,2,1000,2,1.0,,0.20415179651358228,0.0015004273158741254,0.001648350976104825,0.001352503655643426
PPI,2,1000,3,1.0,0.037128725369437725,0.20415179651358228,0.001750808485110793,0.0025134709391632275,0.0009881460310583584
Classical,2,1000,3,1.0,,0.20415179651358228,0.0014650967799017367,0.0020192258392154874,0.000910967720587986
PPI,2,1000,4,1.0,0.03980759873079832,0.20415179651358228,0.00035746516007448297,0.0005066564547298281,0.00020827386541913783
Classical,2,1000,4,1.0,,0.20415179651358228,0.0002111304841907081,0.00028907742037445123,0.00013318354800696496
PPI,2,1000,5,1.0,0.038545892423825535,0.20415179651358228,0.000474993782050183,0.0005454289216159262,0.0004045586424844399
Classical,2,1000,5,1.0,,0.20415179651358228,0.0004646423910849493,0.0007275420750800644,0.00020174270708983412
PPI,2,1000,6,1.0,0.03436598059867988,0.20415179651358228,0.0006869447787138553,0.000746035449179079,0.0006278541082486317
Classical,2,1000,6,1.0,,0.20415179651358228,0.0004971149900025931,0.0006446209609414393,0.0003496090190637469
PPI,2,1000,7,1.0,0.026159962099710075,0.20415179651358228,0.0012075259741183271,0.0023236331473824637,9.141880085419033e-05
Classical,2,1000,7,1.0,,0.20415179651358228,0.0011043660921151038,0.00210834951389648,0.00010038267033372791
PPI,2,1000,8,1.0,0.037035249424291025,0.20415179651358228,0.00021706336719403446,0.0004323747521984978,1.7519821895711134e-06
Classical,2,1000,8,1.0,,0.20415179651358228,0.00013031142759165436,0.0002606115710468468,1.1284136461929165e-08
PPI,2,1000,9,1.0,0.028467125346392494,0.20415179651358228,0.0009792883048524142,0.0018835350705878598,7.504153911696853e-05
Classical,2,1000,9,1.0,,0.20415179651358228,0.0013267418733882983,0.0026044667655228623,4.90169812537344e-05
