method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,1.0,0.7140004190129841,0.0013869624874976072,0.0015317526356700786,0.001242172339325136
Classical,2,10,0,1.0,,0.7140004190129841,0.005726814292358428,0.010076864322402934,0.0013767642623139205
PPI,2,10,1,1.0,0.09049311641406403,0.7140004190129841,0.0015354038549300704,0.0029933745539029214,7.743315595721924e-05
Classical,2,10,1,1.0,,0.7140004190129841,0.0020412753887939653,0.003985936202880266,9.661457470766437e-05
PPI,2,10,2,1.0,0.6846471815158525,0.7140004190129841,0.04205769294212647,0.05878972610247297,0.025325659781779964
Classical,2,10,2,1.0,,0.7140004190129841,0.3168276932506614,0.5002397770859166,0.13341560941540614
PPI,2,10,3,1.0,1.0,0.7140004190129841,3.411678180671685e-05,4.572670100105211e-05,2.2506862612381587e-05
Classical,2,10,3,1.0,,0.7140004190129841,0.19570589976010377,0.2565516081869238,0.13486019133328375
PPI,2,10,4,1.0,1.0,0.7140004190129841,8.377960160928498e-06,1.471243237687903e-05,2.0434879449779685e-06
Classical,2,10,4,1.0,,0.7140004190129841,0.20132051409526017,0.358017469428025,0.04462355876249535
PPI,2,10,5,1.0,0.5385739733589244,0.7140004190129841,0.0384651428567373,0.03863779215264952,0.03829249356082507
Classical,2,10,5,1.0,,0.7140004190129841,0.1517101562392555,0.16664374950046545,0.1367765629780455
PPI,2,10,6,1.0,1.0,0.7140004190129841,0.00012796456217508822,0.00017618304797511664,7.974607637505976e-05
Classical,2,10,6,1.0,,0.7140004190129841,0.051727193772802604,0.07245690726708388,0.03099748027852132
PPI,2,10,7,1.0,0.18724312824274753,0.7140004190129841,0.3901182474604702,0.6498875901180623,0.13034890480287803
Classical,2,10,7,1.0,,0.7140004190129841,0.6028759657266156,1.0062438414803405,0.1995080899728907
PPI,2,10,8,1.0,1.0,0.7140004190129841,0.002397888544893443,0.0029650903996797924,0.0018306866901070928
Classical,2,10,8,1.0,,0.7140004190129841,0.21548094175182428,0.3370603212691595,0.09390156223448903
PPI,2,10,9,1.0,1.0,0.7140004190129841,0.00020708373805616007,0.0002383143211401493,0.00017585315497217082
Classical,2,10,9,1.0,,0.7140004190129841,0.13315348344455832,0.2607377132385912,0.005569253650525475
PPI,2,10,10,1.0,1.0,0.7140004190129841,0.00035554593091528374,0.0005221800486639726,0.00018891181316659484
Classical,2,10,10,1.0,,0.7140004190129841,0.2659058762325217,0.26997891907513194,0.26183283338991153
PPI,2,10,11,1.0,0.8127588943557663,0.7140004190129841,0.0009285667109602421,0.0013447306794304385,0.0005124027424900458
Classical,2,10,11,1.0,,0.7140004190129841,0.008588068447931628,0.017032247749609906,0.00014388914625335176
PPI,2,10,12,1.0,0.4240294660350697,0.7140004190129841,0.0718347167411597,0.10704570935491997,0.03662372412739943
Classical,2,10,12,1.0,,0.7140004190129841,0.22728058701297604,0.3394283361980977,0.11513283782785436
PPI,2,10,13,1.0,0.24066312987867108,0.7140004190129841,0.17154748605076936,0.34194134646593427,0.0011536256356044561
