method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,20,100,16,1.0,0.8838873240366032,0.12481541289174929,0.018820793330329474,0.07217367557882583,0.0002580504512770383
Classical,20,100,16,1.0,,0.12481541289174929,0.3369005859145194,2.0520192691821277,0.00044236083502970775
PPI,20,100,17,1.0,0.8914952434145672,0.12481541289174929,0.019366029158242357,0.09671160329777839,1.5784328850727722e-05
Classical,20,100,17,1.0,,0.12481541289174929,0.18096509384084752,0.667696687612837,5.533669334367545e-06
PPI,20,100,18,1.0,0.8536358384137006,0.12481541289174929,0.021465167809725936,0.1521239154309137,2.1332898879808692e-05
Classical,20,100,18,1.0,,0.12481541289174929,0.24229492859647736,1.058666520959067,0.0018969568533638121
PPI,20,100,19,1.0,1.0,0.12481541289174929,0.017155147086328537,0.08298462849634577,0.000343754239002799
Classical,20,100,19,1.0,,0.12481541289174929,0.30376919663457086,1.0888527294632013,0.0007985269609330483
PPI,20,100,20,1.0,0.8636333613269387,0.12481541289174929,0.03777925097033084,0.19349934468323832,3.38958481159553e-06
Classical,20,100,20,1.0,,0.12481541289174929,0.3406030163318556,1.2749758517710357,1.3359246379888095e-05
PPI,20,100,21,1.0,0.7877393674506601,0.12481541289174929,0.025898195499385775,0.1695374422022051,0.00016374026034992838
Classical,20,100,21,1.0,,0.12481541289174929,0.26929959534478715,1.9585033539440575,0.001660594620356724
PPI,20,100,22,1.0,0.8899281917139575,0.12481541289174929,0.014661208489574187,0.05598028280534403,0.00016179843958922513
Classical,20,100,22,1.0,,0.12481541289174929,0.14861591151675654,0.7666317919873338,0.00011343614467083352
PPI,20,100,23,1.0,1.0,0.12481541289174929,0.033540158828144595,0.1803218644714477,5.688598050367934e-05
Classical,20,100,23,1.0,,0.12481541289174929,0.21101241990834926,1.2608945920963108,0.0028578106602815978
PPI,20,100,24,1.0,0.9515478695301604,0.12481541289174929,0.03427369422331892,0.2367466299840306,7.241825785498049e-05
Classical,20,100,24,1.0,,0.12481541289174929,0.21828734195177182,0.8070876281424034,0.00461732033232249
PPI,20,100,25,1.0,0.8306409345790693,0.12481541289174929,0.01710488478078834,0.13837780640332445,9.346416795631413e-07
Classical,20,100,25,1.0,,0.12481541289174929,0.3847325674163948,1.263714271136683,0.0011059419125578366
PPI,20,100,26,1.0,1.0,0.12481541289174929,0.02393173401533047,0.10882205410946848,0.0002713189967642512
Classical,20,100,26,1.0,,0.12481541289174929,0.2137720023061173,0.8737162297741126,0.0006578983835609585
PPI,20,100,27,1.0,0.8525315935015226,0.12481541289174929,0.025653727064158093,0.13222005281461063,6.1616530758572295e-06
Classical,20,100,27,1.0,,0.12481541289174929,0.20162675205587707,1.7017939036688507,0.0013064725827072615
PPI,20,100,28,1.0,0.9848219288020522,0.12481541289174929,0.01714395826213291,0.09909504483515406,5.6255494625323227e-08
Classical,20,100,28,1.0,,0.12481541289174929,0.19379101301709373,0.9335825942655823,4.247472501472285e-06
PPI,20,100,29,1.0,0.8196737627231735,0.12481541289174929,0.01775926720433714,0.0830195013206025,4.371654345070983e-06
Classical,20,100,29,1.0,,0.12481541289174929,0.3695859018823991,1.740275777074699,3.705299852825161e-05
PPI,50,100,0,1.0,0.9263333444748065,-0.002850058330029621,0.015500436732803085,0.09693643398609257,4.729812245104083e-09
Classical,50,100,0,1.0,,-0.002850058330029621,0.44428195951908495,2.882591113580026,1.0709396688395393e-06
PPI,50,100,1,1.0,1.0,-0.002850058330029621,0.020004543706943823,0.146719895647135,1.1743066417175187e-05
Classical,50,100,1,1.0,,-0.002850058330029621,0.3638165067623411,3.81376588146686,0.00018171187660284701
PPI,50,100,2,1.0,1.0,-0.002850058330029621,0.027834587758464178,0.15248753594791248,3.172176842091932e-06
Classical,50,100,2,1.0,,-0.002850058330029621,0.603719816848136,2.570941986041815,0.00030394800262051
PPI,50,100,3,1.0,1.0,-0.002850058330029621,0.02804413028679821,0.13755498806347805,6.562993118755299e-06
Classical,50,100,3,1.0,,-0.002850058330029621,0.4994831620508115,2.7016157421840954,0.0009206246241979843
PPI,50,100,4,1.0,0.8822517617278816,-0.002850058330029621,0.025987767546517358,0.1622303909825001,5.853258782636381e-05
Classical,50,100,4,1.0,,-0.002850058330029621,0.4250044788562019,1.845212673422765,0.0012409720140134637
PPI,50,100,5,1.0,1.0,-0.002850058330029621,0.021503049607890935,0.10534995920562636,0.0001417301980897632
Classical,50,100,5,1.0,,-0.002850058330029621,0.6637044194193079,6.245904607892627,9.977383723570678e-05
PPI,50,100,6,1.0,0.9601604162481641,-0.002850058330029621,0.025335924216428718,0.18233519170215448,2.2833057714784365e-06
Classical,50,100,6,1.0,,-0.002850058330029621,0.5222037781006107,2.342158093749599,0.00019208209275763002
PPI,50,100,7,1.0,1.0,-0.002850058330029621,0.018268741640114366,0.10884063864426145,1.253782622436189e-05
Classical,50,100,7,1.0,,-0.002850058330029621,0.43862115209097574,3.9408233588843027,8.580275003972191e-07
PPI,50,100,8,1.0,0.7707356519625198,-0.002850058330029621,0.03539890658772738,0.3264273208418091,3.238076640123671e-05
Classical,50,100,8,1.0,,-0.002850058330029621,0.4121216992461244,3.8009884442566224,8.751190442418462e-09
PPI,50,100,9,1.0,0.8997468433608614,-0.002850058330029621,0.0219087161446251,0.09529155494082787,6.086602531495203e-06
Classical,50,100,9,1.0,,-0.002850058330029621,0.2883701968298616,1.7583249040229205,0.0007252285569103743
PPI,50,100,10,1.0,0.9425126296083989,-0.002850058330029621,0.026364959490473176,0.09873663285762874,2.131688847682903e-05
Classical,50,100,10,1.0,,-0.002850058330029621,0.5074286483770433,3.0748577326624544,5.929086790825448e-05
PPI,50,100,11,1.0,1.0,-0.002850058330029621,0.04336693310509064,0.37343427593819645,5.518779583100022e-06
Classical,50,100,11,1.0,,-0.002850058330029621,0.7366055506655972,5.165728776417538,6.245986268689945e-06
PPI,50,100,12,1.0,0.8943780395229793,-0.002850058330029621,0.047529451423477885,0.19845751228821265,9.055929810221731e-05
Classical,50,100,12,1.0,,-0.002850058330029621,0.5760641163931569,4.035439029513168,8.012755277651918e-05
PPI,50,100,13,1.0,1.0,-0.002850058330029621,0.03236041871765798,0.20872143374788574,0.00029045875294812296
Classical,50,100,13,1.0,,-0.002850058330029621,0.5055972145799903,1.6894933786179878,0.0030565912734066506
PPI,50,100,14,1.0,1.0,-0.002850058330029621,0.040370105974446416,0.2908306931382304,5.006936609142371e-08
Classical,50,100,14,1.0,,-0.002850058330029621,0.5264840776073825,4.6213587057090555,0.0002352165345962156
PPI,50,100,15,1.0,0.8814873800406778,-0.002850058330029621,0.014573585655556689,0.10497674964351153,6.77987151778966e-06
Classical,50,100,15,1.0,,-0.002850058330029621,0.4325259563867769,3.239485856829425,0.00020233339079133076
PPI,50,100,16,1.0,1.0,-0.002850058330029621,0.020373033983995984,0.1039645588516707,4.169448489440787e-06
Classical,50,100,16,1.0,,-0.002850058330029621,0.4437534290461106,1.8952224286486863,2.5016001578510288e-05
PPI,50,100,17,1.0,0.9724567469871701,-0.002850058330029621,0.018509334138288897,0.10299158527295456,1.709191071828041e-06
Classical,50,100,17,1.0,,-0.002850058330029621,0.5892060884488676,4.067427642214451,5.5483196806622035e-05
PPI,50,100,18,1.0,1.0,-0.002850058330029621,0.027181972835092605,0.2603974087069791,9.562580199622998e-06
Classical,50,100,18,1.0,,-0.002850058330029621,0.6305528968498951,5.298643873902804,0.00411976461769513
PPI,50,100,19,1.0,1.0,-0.002850058330029621,0.022948053809462597,0.12777122229240576,4.290777411431556e-07
Classical,50,100,19,1.0,,-0.002850058330029621,0.6697833300358543,3.2215822193505548,0.005323505729473906
PPI,50,100,20,1.0,0.8176690466044101,-0.002850058330029621,0.020936151653957447,0.0926058803360085,2.6014297334163545e-05
Classical,50,100,20,1.0,,-0.002850058330029621,0.37425102955068446,2.529305610687946,0.0006844105035708245
PPI,50,100,21,1.0,1.0,-0.002850058330029621,0.024503387520732077,0.17690271421346615,5.610199484561724e-06
Classical,50,100,21,1.0,,-0.002850058330029621,0.5175699796262342,2.872250800993995,2.63894366599471e-06
PPI,50,100,22,1.0,0.8492259608921361,-0.002850058330029621,0.04106535074554692,0.6306935966947903,2.0660268102060137e-05
Classical,50,100,22,1.0,,-0.002850058330029621,0.46279315615051464,4.9642685203330075,0.0002183226344770603
PPI,50,100,23,1.0,0.8569263292650772,-0.002850058330029621,0.02554570914470798,0.27945115678131394,4.022804099337574e-09
Classical,50,100,23,1.0,,-0.002850058330029621,0.3810327568778868,3.751288739679516,2.3923416788334532e-05
PPI,50,100,24,1.0,0.8722047592072933,-0.002850058330029621,0.03306410903156756,0.1846360781716158,9.692704679952313e-05
Classical,50,100,24,1.0,,-0.002850058330029621,0.32700242250483474,1.923260488611796,1.1916266032862627e-05
PPI,50,100,25,1.0,1.0,-0.002850058330029621,0.03344680868573307,0.1524382506240845,4.790916663332279e-05
Classical,50,100,25,1.0,,-0.002850058330029621,0.8027049905114229,6.600201894738373,0.0007305018446801365
PPI,50,100,26,1.0,1.0,-0.002850058330029621,0.020521116832319292,0.10381729588868237,2.3673249244456397e-06
Classical,50,100,26,1.0,,-0.002850058330029621,1.0936035001907798,7.858469812942314,0.00015491502041063677
PPI,50,100,27,1.0,0.9242837347917311,-0.002850058330029621,0.01777673737734203,0.17400933469953025,2.4970714693078237e-05
Classical,50,100,27,1.0,,-0.002850058330029621,0.3819333820377905,2.875616559218483,1.837765920323235e-08
PPI,50,100,28,1.0,0.7991868698201544,-0.002850058330029621,0.03223579366269638,0.12650722665187455,8.560803221836564e-05
Classical,50,100,28,1.0,,-0.002850058330029621,0.5557242302375136,4.176196298077997,5.715128515136072e-05
PPI,50,100,29,1.0,1.0,-0.002850058330029621,0.024073222453129546,0.16694082392418974,1.1412587269001935e-07
Classical,50,100,29,1.0,,-0.002850058330029621,0.2867376883854657,2.56949630666265,2.1365566538191895e-05
PPI,100,100,0,1.0,0.22227736717316954,0.018787628779935343,26.2820791456651,150.60047817814055,0.01610695643280273
Classical,100,100,0,1.0,,0.018787628779935343,44.98550203995646,264.18420849549625,0.04153145905226024
PPI,100,100,1,1.0,0.22166619322914205,0.018787628779935343,24.8156511259887,114.05277432029789,0.007481613366154866
