method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.10900949450044262,0.13963781432131184,0.21614265306799282,0.26018445756027353,0.17210084857571212
Classical,2,10,0,1.0,,0.13963781432131184,0.2388418822519116,0.2803641699439487,0.1973195945598745
PPI,2,10,1,1.0,0.30738140231004735,0.13963781432131184,0.08016581937735104,0.13571590009787976,0.02461573865682231
Classical,2,10,1,1.0,,0.13963781432131184,0.0020913004093337157,0.002208200072704553,0.0019744007459628786
PPI,2,10,2,1.0,0.2224707918812773,0.13963781432131184,0.042006800136714144,0.07492032688941547,0.009093273384012817
Classical,2,10,2,1.0,,0.13963781432131184,0.05289058621621121,0.10567023678568563,0.00011093564673679278
PPI,2,10,3,1.0,0.0,0.13963781432131184,0.1844207063506835,0.35616249817450696,0.012678914526860038
Classical,2,10,3,1.0,,0.13963781432131184,0.1844207063506835,0.35616249817450696,0.012678914526860032
PPI,2,10,4,1.0,0.4390995442367552,0.13963781432131184,0.04976709308093805,0.08801459273961251,0.011519593422263599
Classical,2,10,4,1.0,,0.13963781432131184,0.03305710859283943,0.033731666079185714,0.03238255110649315
PPI,2,10,5,1.0,0.3437966151841859,0.13963781432131184,0.04909514328596464,0.07807026505259228,0.020120021519337002
Classical,2,10,5,1.0,,0.13963781432131184,0.43537137035429785,0.8607263207925773,0.010016419916018454
PPI,2,10,6,1.0,0.31925327842909845,0.13963781432131184,0.311036972533011,0.32996498421728593,0.29210896084873605
Classical,2,10,6,1.0,,0.13963781432131184,0.3861382779964341,0.612151413278186,0.16012514271468214
PPI,2,10,7,1.0,1.0,0.13963781432131184,0.2365266085775259,0.4699120373308332,0.003141179824218576
Classical,2,10,7,1.0,,0.13963781432131184,0.06676332248390385,0.13348463657505555,4.200839275213545e-05
PPI,2,10,8,1.0,0.4376025384135266,0.13963781432131184,0.04142328669359846,0.08244096048177026,0.00040561290542666774
Classical,2,10,8,1.0,,0.13963781432131184,0.01047692493844069,0.019268024373903483,0.001685825502977898
PPI,2,10,9,1.0,0.47469162273639104,0.13963781432131184,0.00020684230688222893,0.00040222954184140604,1.145507192305183e-05
