method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.03442907941898809,-0.29961563186490203,0.3672063156581941,0.7253819821924141,0.009030649123974136
Classical,2,10,0,1.0,,-0.29961563186490203,0.4033814275774671,0.7931266306626942,0.013636224492240038
PPI,2,10,1,1.0,0.8695663782564558,-0.29961563186490203,1.3316993296133641,2.6209357663177286,0.04246289290899952
Classical,2,10,1,1.0,,-0.29961563186490203,0.11996923783299435,0.22715281375059915,0.012785661915389556
PPI,2,10,2,1.0,0.4723097644322621,-0.29961563186490203,1.1714884253623767,2.057146205588702,0.28583064513605144
Classical,2,10,2,1.0,,-0.29961563186490203,0.015969258841480996,0.02404145459102821,0.007897063091933785
PPI,2,10,3,1.0,0.7226275895318397,-0.29961563186490203,1.41917704923342,1.5058918417785736,1.332462256688266
Classical,2,10,3,1.0,,-0.29961563186490203,0.053132134126650715,0.07390160816687794,0.032362660086423495
PPI,2,10,4,1.0,0.511961717375864,-0.29961563186490203,0.5892776249145991,1.1237707570430673,0.05478449278613097
Classical,2,10,4,1.0,,-0.29961563186490203,0.15489388238407648,0.30413847851472314,0.005649286253429812
PPI,2,10,5,1.0,0.10291470422963936,-0.29961563186490203,0.3269855029070444,0.39745276773012694,0.2565182380839619
Classical,2,10,5,1.0,,-0.29961563186490203,0.13662413668762813,0.22070335187943355,0.05254492149582271
PPI,2,10,6,1.0,1.0,-0.29961563186490203,7.53574260955334,13.823353651958554,1.2481315671481268
Classical,2,10,6,1.0,,-0.29961563186490203,0.02427784506352227,0.029768855748882713,0.018786834378161824
PPI,2,10,7,1.0,0.31392158085098637,-0.29961563186490203,0.7611861110356238,1.4931440935054228,0.02922812856582492
Classical,2,10,7,1.0,,-0.29961563186490203,0.06441204756031574,0.12756642620273653,0.001257668917894939
PPI,2,10,8,1.0,0.1904653565042163,-0.29961563186490203,0.011353923104518309,0.021773745574868882,0.0009341006341677343
Classical,2,10,8,1.0,,-0.29961563186490203,0.16327991629982808,0.20812121221335952,0.11843862038629664
PPI,2,10,9,1.0,0.42310494726044157,-0.29961563186490203,0.4721770701570607,0.5148805575883638,0.42947358272575753
Classical,2,10,9,1.0,,-0.29961563186490203,0.07748213060438394,0.12409354848212781,0.030870712726640083
PPI,2,10,10,1.0,0.19199416370550082,-0.29961563186490203,0.16945572392280941,0.2695089626845305,0.06940248516108834
Classical,2,10,10,1.0,,-0.29961563186490203,0.3806315481911063,0.3813021210507111,0.37996097533150147
PPI,2,10,11,1.0,0.0,-0.29961563186490203,0.2399207192040064,0.47728070040526616,0.0025607380027466427
Classical,2,10,11,1.0,,-0.29961563186490203,0.2399207192040064,0.47728070040526616,0.0025607380027466427
PPI,2,10,12,1.0,0.31534058937855614,-0.29961563186490203,0.3664459868134565,0.7258254833809697,0.0070664902459433515
Classical,2,10,12,1.0,,-0.29961563186490203,0.021233674729832747,0.03855182193125595,0.003915527528409545
PPI,2,10,13,1.0,1.0,-0.29961563186490203,2.8968984423947886,4.213058914871292,1.580737969918285
Classical,2,10,13,1.0,,-0.29961563186490203,0.08481497284957071,0.16100124470662436,0.008628700992517065
PPI,2,10,14,1.0,0.027406402313189335,-0.29961563186490203,0.0023224592711317384,0.0032418935266263094,0.0014030250156371678
Classical,2,10,14,1.0,,-0.29961563186490203,0.0012776110046911688,0.0015019031721105827,0.0010533188372717549
PPI,2,10,15,1.0,0.30299131661644857,-0.29961563186490203,0.07886572571682675,0.15214841431735102,0.005583037116302469
Classical,2,10,15,1.0,,-0.29961563186490203,0.015154659503001431,0.023076183121723565,0.007233135884279296
PPI,2,10,16,1.0,0.3424141586342942,-0.29961563186490203,0.20113453742484363,0.3132366808037445,0.08903239404594278
Classical,2,10,16,1.0,,-0.29961563186490203,0.04763934092030277,0.06907261704824662,0.026206064792358916
PPI,2,10,17,1.0,0.03163711630073782,-0.29961563186490203,0.33977805624561086,0.5344141303983514,0.14514198209287038
Classical,2,10,17,1.0,,-0.29961563186490203,0.3357881773226666,0.549724737156415,0.12185161748891812
PPI,2,10,18,1.0,0.24288962498494632,-0.29961563186490203,0.08468869859923239,0.09241645590171549,0.07696094129674928
Classical,2,10,18,1.0,,-0.29961563186490203,0.017678219426170004,0.02649556628038289,0.00886087257195712
PPI,2,10,19,1.0,0.17657890790443667,-0.29961563186490203,0.7879074621408511,1.3567982000060517,0.21901672427565047
Classical,2,10,19,1.0,,-0.29961563186490203,0.28046901862578355,0.3637366085430015,0.19720142870856566
PPI,2,10,20,1.0,1.0,-0.29961563186490203,1.1469158067519254,2.1217464367846697,0.17208517671918097
Classical,2,10,20,1.0,,-0.29961563186490203,0.13629606656594861,0.26022777948084763,0.0123643536510496
