method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.441943153124701,-0.6053337727953924,0.000557197126512463,0.0006898716078881646,0.0004245226451367613
Classical,2,1000,0,1.0,,-0.6053337727953924,0.00023516871669047228,0.00046287443387993973,7.462999501004825e-06
PPI,2,1000,1,1.0,0.44829156347651844,-0.6053337727953924,0.00020094350289206738,0.0002147188558322027,0.00018716814995193204
Classical,2,1000,1,1.0,,-0.6053337727953924,0.00018333563693678561,0.00023260284297377105,0.00013406843089980018
PPI,2,1000,2,1.0,0.4885022084541453,-0.6053337727953924,0.0007724657256027767,0.0013110470030356755,0.0002338844481698779
Classical,2,1000,2,1.0,,-0.6053337727953924,0.0008274932092430116,0.0013533210781828463,0.000301665340303177
PPI,2,1000,3,1.0,0.41230874195583145,-0.6053337727953924,0.0012923953443273657,0.002095166612638149,0.0004896240760165824
Classical,2,1000,3,1.0,,-0.6053337727953924,0.0011420688702669579,0.0022062744008692924,7.786333966462346e-05
PPI,2,1000,4,1.0,0.4081118360652558,-0.6053337727953924,0.00036623184804722116,0.0007324566476913198,7.0484031225117625e-09
Classical,2,1000,4,1.0,,-0.6053337727953924,0.0003359875821928944,0.0006664277352608748,5.547429124913996e-06
PPI,2,1000,5,1.0,0.4241807636874477,-0.6053337727953924,0.000901478848658241,0.0013649685308109276,0.00043798916650555426
Classical,2,1000,5,1.0,,-0.6053337727953924,0.0022049404783908476,0.0037702983074930263,0.0006395826492886686
PPI,2,1000,6,1.0,0.38562433596428347,-0.6053337727953924,0.0004959893793473839,0.0008163196965506214,0.0001756590621441464
Classical,2,1000,6,1.0,,-0.6053337727953924,0.0005130176713127866,0.0010213177908272406,4.717551798332432e-06
PPI,2,1000,7,1.0,0.4391466787241491,-0.6053337727953924,0.0001764738041458029,0.0003525216924275813,4.2591586402446874e-07
Classical,2,1000,7,1.0,,-0.6053337727953924,0.000492361775706225,0.0009125646514178872,7.215889999456285e-05
PPI,2,1000,8,1.0,0.42626160858525153,-0.6053337727953924,0.0013837955724931897,0.0019618146008470866,0.0008057765441392931
Classical,2,1000,8,1.0,,-0.6053337727953924,0.0013227359133037397,0.0015022549708835695,0.0011432168557239098
PPI,2,1000,9,1.0,0.5525794257318777,-0.6053337727953924,0.000576423584838634,0.0007463025618907241,0.0004065446077865438
Classical,2,1000,9,1.0,,-0.6053337727953924,0.000821709998136572,0.0010806538290726584,0.0005627661672004857
PPI,2,1000,10,1.0,0.42221360529333957,-0.6053337727953924,0.0013438704882615359,0.0019397930662277349,0.0007479479102953366
Classical,2,1000,10,1.0,,-0.6053337727953924,0.0026944796220093707,0.005251313916926427,0.00013764532709231465
