method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.171534688265632,0.9122896452490693,0.018107352505362002,0.03079604618817522,0.005418658822548789
Classical,2,10,0,1.0,,0.9122896452490693,0.016579203047705094,0.030846177719869857,0.0023122283755403297
PPI,2,10,1,1.0,0.2726382981738931,0.9122896452490693,0.12096929391427821,0.23439072869043653,0.0075478591381199014
Classical,2,10,1,1.0,,0.9122896452490693,0.08039780506229209,0.160246174298752,0.0005494358258322056
PPI,2,10,2,1.0,0.5625423462034805,0.9122896452490693,0.10131019948135181,0.16923979936780514,0.03338059959489848
Classical,2,10,2,1.0,,0.9122896452490693,0.018648423619898886,0.036637929237214796,0.0006589180025829767
PPI,2,10,3,1.0,0.24267567155911166,0.9122896452490693,0.06126229719094405,0.08854426895307486,0.03398032542881324
Classical,2,10,3,1.0,,0.9122896452490693,0.07684548875905786,0.09589742237779367,0.05779355514032206
PPI,2,10,4,1.0,0.748977233342547,0.9122896452490693,0.1328027023986385,0.22165346353955054,0.043951941257726446
Classical,2,10,4,1.0,,0.9122896452490693,0.3261403903989592,0.5558820533960225,0.09639872740189595
PPI,2,10,5,1.0,0.28623321517114225,0.9122896452490693,0.02895364420876205,0.03753625318036254,0.020371035237161553
Classical,2,10,5,1.0,,0.9122896452490693,0.013800367885686508,0.016462126798130916,0.011138608973242101
PPI,2,10,6,1.0,0.21833912885808482,0.9122896452490693,0.06667054450997562,0.1137568040068132,0.01958428501313803
Classical,2,10,6,1.0,,0.9122896452490693,0.1022698457532517,0.19898119597775699,0.005558495528746413
PPI,2,10,7,1.0,1.0,0.9122896452490693,0.06371338266186263,0.09547565014435648,0.031951115179368786
Classical,2,10,7,1.0,,0.9122896452490693,0.23283434294945202,0.2901622746663955,0.17550641123250854
PPI,2,10,8,1.0,1.0,0.9122896452490693,0.20498874003150713,0.4090144985819841,0.0009629814810302004
Classical,2,10,8,1.0,,0.9122896452490693,0.04518923158840719,0.07520920673281714,0.015169256443997232
PPI,2,10,9,1.0,0.5373315996399434,0.9122896452490693,0.03293997212714771,0.04958527597521437,0.016294668279081038
Classical,2,10,9,1.0,,0.9122896452490693,0.007631212840966745,0.01473385000502,0.000528575676913491
PPI,2,10,10,1.0,0.600698349292901,0.9122896452490693,0.06710195289340609,0.08941291865952704,0.04479098712728513
Classical,2,10,10,1.0,,0.9122896452490693,0.04042335396420048,0.049531215268638414,0.03131549265976255
PPI,2,10,11,1.0,1.0,0.9122896452490693,0.1601146526905799,0.2732204458694972,0.047008859511662615
Classical,2,10,11,1.0,,0.9122896452490693,0.01898672107390554,0.027131792388162254,0.010841649759648828
PPI,2,10,12,1.0,0.24011595897501536,0.9122896452490693,0.06074962100298191,0.08871035612801285,0.032788885877950966
Classical,2,10,12,1.0,,0.9122896452490693,0.04915847552124697,0.06177897946090971,0.03653797158158423
PPI,2,10,13,1.0,0.5865912870070595,0.9122896452490693,0.07058955592834823,0.13431548061449364,0.00686363124220283
Classical,2,10,13,1.0,,0.9122896452490693,0.2793352176231745,0.558312540126548,0.00035789511980095865
PPI,2,10,14,1.0,0.1917963263919449,0.9122896452490693,0.01855810106905858,0.027255407274864175,0.009860794863252986
Classical,2,10,14,1.0,,0.9122896452490693,0.021709207029535545,0.029908357280918736,0.013510056778152353
PPI,2,10,15,1.0,0.17058183521385506,0.9122896452490693,0.04061901287837333,0.07729285029391494,0.003945175462831719
Classical,2,10,15,1.0,,0.9122896452490693,0.09283943946959665,0.18123087373078725,0.004448005208406058
PPI,2,10,16,1.0,1.0,0.9122896452490693,0.06560114644604872,0.08966410024324549,0.041538192648851946
Classical,2,10,16,1.0,,0.9122896452490693,0.03801101767362257,0.05903407068514355,0.016987964662101594
PPI,2,10,17,1.0,0.3075439932876748,0.9122896452490693,0.10610778104798647,0.15566870868147187,0.05654685341450108
Classical,2,10,17,1.0,,0.9122896452490693,0.04862734186072894,0.07864307827902531,0.01861160544243256
PPI,2,10,18,1.0,1.0,0.9122896452490693,0.13363890027427125,0.22636702957895932,0.04091077096958316
Classical,2,10,18,1.0,,0.9122896452490693,0.028776383809142884,0.052379498782324486,0.005173268835961283
PPI,2,10,19,1.0,0.07061286818169915,0.9122896452490693,0.24159571548527004,0.2741090163618617,0.2090824146086784
Classical,2,10,19,1.0,,0.9122896452490693,0.25303128924306134,0.2617779629244957,0.24428461556162703
PPI,2,10,20,1.0,1.0,0.9122896452490693,0.0752888219100675,0.08337498099364876,0.06720266282648624
Classical,2,10,20,1.0,,0.9122896452490693,0.07066500615591831,0.10076580011881711,0.04056421219301949
PPI,2,10,21,1.0,0.32435262832482675,0.9122896452490693,0.11961141924455646,0.22534530954592805,0.013877528943184864
Classical,2,10,21,1.0,,0.9122896452490693,0.0836560238088194,0.08803284622628452,0.07927920139135429
PPI,2,10,22,1.0,0.8745788838798233,0.9122896452490693,0.04139217739851066,0.08085747761038482,0.0019268771866364888
Classical,2,10,22,1.0,,0.9122896452490693,0.01408597013748362,0.026629696633439736,0.0015422436415275043
PPI,2,10,23,1.0,0.40665841049770174,0.9122896452490693,0.048924091523588446,0.09019838303246193,0.007649800014714963
Classical,2,10,23,1.0,,0.9122896452490693,0.19369788821536502,0.30305852376882936,0.08433725266190067
PPI,2,10,24,1.0,1.0,0.9122896452490693,0.035857199979924266,0.06767914191819144,0.0040352580416571
Classical,2,10,24,1.0,,0.9122896452490693,0.018253646935479727,0.026393092063006024,0.010114201807953431
PPI,2,10,25,1.0,0.3560446270501914,0.9122896452490693,0.0038098718293776137,0.006422930299410007,0.0011968133593452212
Classical,2,10,25,1.0,,0.9122896452490693,0.002138003822417061,0.003992878354430361,0.0002831292904037612
PPI,2,10,26,1.0,0.8646977718937163,0.9122896452490693,0.22604685861799118,0.37326872891074947,0.07882498832523285
Classical,2,10,26,1.0,,0.9122896452490693,0.18621558591985524,0.3179701218483757,0.05446104999133478
PPI,2,10,27,1.0,1.0,0.9122896452490693,0.13671589454993877,0.19004148773432977,0.08339030136554776
Classical,2,10,27,1.0,,0.9122896452490693,0.21356645459085596,0.4179737287988543,0.009159180382857648
PPI,2,10,28,1.0,1.0,0.9122896452490693,0.4667634995097447,0.7784833513173745,0.15504364770211493
Classical,2,10,28,1.0,,0.9122896452490693,0.005081138800547107,0.009431516626565002,0.0007307609745292121
PPI,2,10,29,1.0,0.09177299102704435,0.9122896452490693,0.09445751361777693,0.13566977485844234,0.05324525237711152
Classical,2,10,29,1.0,,0.9122896452490693,0.09696706852997404,0.12564186149673737,0.06829227556321071
PPI,2,100,0,1.0,0.941800770221019,0.9122896452490693,0.009104918402735182,0.01287116991167549,0.0053386668937948755
Classical,2,100,0,1.0,,0.9122896452490693,0.04166788613527746,0.06104802427128686,0.022287747999268054
PPI,2,100,1,1.0,0.6485250693756963,0.9122896452490693,0.006276151005714391,0.009927914867210801,0.0026243871442179815
Classical,2,100,1,1.0,,0.9122896452490693,0.014372663552612618,0.028426365185219276,0.00031896192000596023
PPI,2,100,2,1.0,0.3656158518543471,0.9122896452490693,0.0011460390435231338,0.0020762092680680047,0.00021586881897826284
Classical,2,100,2,1.0,,0.9122896452490693,0.006009084307810536,0.011289575710107335,0.0007285929055137373
PPI,2,100,3,1.0,0.4500343204730768,0.9122896452490693,3.924939087600778e-05,7.821687416313955e-05,2.819075888760063e-07
Classical,2,100,3,1.0,,0.9122896452490693,0.0006498092943321773,0.001226097315622846,7.352127304150872e-05
PPI,2,100,4,1.0,0.3857060208603902,0.9122896452490693,0.025884309586356683,0.0280448265287862,0.023723792643927166
Classical,2,100,4,1.0,,0.9122896452490693,0.02964291745382633,0.036114256841258796,0.023171578066393857
PPI,2,100,5,1.0,0.7810239225662365,0.9122896452490693,0.018607967241561017,0.019379012298533293,0.01783692218458874
Classical,2,100,5,1.0,,0.9122896452490693,0.006260638948137696,0.007941723744056751,0.004579554152218639
PPI,2,100,6,1.0,0.3663025644984094,0.9122896452490693,0.007702868125980908,0.015364792270230583,4.0943981731232194e-05
Classical,2,100,6,1.0,,0.9122896452490693,0.0060041570526343895,0.008699792721992746,0.0033085213832760333
PPI,2,100,7,1.0,0.7268040824997579,0.9122896452490693,0.004910141502974385,0.00718572186241702,0.002634561143531751
Classical,2,100,7,1.0,,0.9122896452490693,0.014007121790034195,0.017435291696371247,0.010578951883697143
PPI,2,100,8,1.0,0.6587577178125887,0.9122896452490693,0.011336020295298527,0.014381646085193421,0.008290394505403632
Classical,2,100,8,1.0,,0.9122896452490693,0.06584808185005381,0.09721761714555531,0.03447854655455229
PPI,2,100,9,1.0,0.402799196134734,0.9122896452490693,0.003013229454377344,0.004290020989137361,0.0017364379196173271
Classical,2,100,9,1.0,,0.9122896452490693,0.003721935815041994,0.006106220544532038,0.00133765108555195
PPI,2,100,10,1.0,0.46398167915276356,0.9122896452490693,0.006930464397417898,0.01372662594766722,0.0001343028471685757
Classical,2,100,10,1.0,,0.9122896452490693,0.010485682454486098,0.018887038219522218,0.002084326689449976
PPI,2,100,11,1.0,0.6184570523722718,0.9122896452490693,0.009464375683136529,0.014766945589503698,0.00416180577676936
Classical,2,100,11,1.0,,0.9122896452490693,0.02854197040071347,0.04087994407875375,0.01620399672267319
