method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.2201248886432954,0.16181869639917879,0.05605666867630806,0.10393106642521165,0.008182270927404473
Classical,2,10,0,1.0,,0.16181869639917879,0.03182980539850497,0.04275576240477589,0.020903848392234047
PPI,2,10,1,1.0,0.1175929463470676,0.16181869639917879,0.05504017155356773,0.10992981567171292,0.00015052743542253672
Classical,2,10,1,1.0,,0.16181869639917879,0.08137028398114034,0.16178288136315933,0.0009576865991213566
PPI,2,10,2,1.0,0.1276560771186867,0.16181869639917879,0.030700536067271536,0.06013297377511992,0.0012680983594231517
Classical,2,10,2,1.0,,0.16181869639917879,0.015423691270126712,0.026457452661245398,0.004389929879008027
PPI,2,10,3,1.0,0.15409488522667505,0.16181869639917879,0.036989497310685265,0.0499280858157617,0.024050908805608836
Classical,2,10,3,1.0,,0.16181869639917879,0.06292356553775322,0.08188490051112966,0.04396223056437678
PPI,2,10,4,1.0,1.0,0.16181869639917879,0.5428965847890491,1.0828734251226144,0.002919744455483874
Classical,2,10,4,1.0,,0.16181869639917879,0.13671248432633998,0.24970910757079537,0.023715861081884587
PPI,2,10,5,1.0,0.2456421445530531,0.16181869639917879,0.12651928385300523,0.2529640391184086,7.452858760188597e-05
Classical,2,10,5,1.0,,0.16181869639917879,0.3119087596726528,0.5929472332295106,0.030870286115794975
PPI,2,10,6,1.0,0.5371720890396948,0.16181869639917879,0.03403727506575206,0.067126467433867,0.0009480826976371269
Classical,2,10,6,1.0,,0.16181869639917879,0.22925841784049497,0.4082601424236769,0.05025669325731301
PPI,2,10,7,1.0,0.33720664415117896,0.16181869639917879,0.05895372681961264,0.11544138951448789,0.002466064124737396
Classical,2,10,7,1.0,,0.16181869639917879,0.031771107876117394,0.042207886163713106,0.021334329588521675
PPI,2,10,8,1.0,0.07692677211113519,0.16181869639917879,0.017392536704765496,0.027427552800790463,0.007357520608740533
Classical,2,10,8,1.0,,0.16181869639917879,0.020385090154805087,0.03404468218169242,0.006725498127917756
PPI,2,10,9,1.0,0.20495101660076712,0.16181869639917879,0.018631419689072292,0.0343555738448536,0.00290726553329099
Classical,2,10,9,1.0,,0.16181869639917879,0.04548816132860778,0.05192486123878302,0.03905146141843255
PPI,2,10,10,1.0,0.6619950986453786,0.16181869639917879,0.06635193346374302,0.09760906519900232,0.03509480172848371
Classical,2,10,10,1.0,,0.16181869639917879,0.08861980337141966,0.17569218465003117,0.001547422092808146
PPI,2,10,11,1.0,0.17912687576413136,0.16181869639917879,0.04810963631413288,0.09357477994895907,0.0026444926793066786
Classical,2,10,11,1.0,,0.16181869639917879,0.12851211641762414,0.22839179092306522,0.028632441912183063
PPI,2,10,12,1.0,0.37342852753200806,0.16181869639917879,0.2973907946680012,0.4158249400390353,0.17895664929696714
Classical,2,10,12,1.0,,0.16181869639917879,0.17076924532544652,0.22706608392719924,0.11447240672369378
PPI,2,10,13,1.0,0.08648953363903786,0.16181869639917879,0.053044840907518036,0.07854907341008843,0.027540608404947636
Classical,2,10,13,1.0,,0.16181869639917879,0.06341203397450146,0.08824196706842864,0.03858210088057426
PPI,2,10,14,1.0,0.19727689687581132,0.16181869639917879,0.07110973695915707,0.14221345154334414,6.022374969992226e-06
Classical,2,10,14,1.0,,0.16181869639917879,0.07813315277581169,0.15315774797036552,0.003108557581257858
PPI,2,10,15,1.0,0.46358375076351827,0.16181869639917879,0.0007797940440207363,0.0015207704752405037,3.8817612800968794e-05
Classical,2,10,15,1.0,,0.16181869639917879,0.21100201986657482,0.4147165094596406,0.00728753027350904
PPI,2,10,16,1.0,0.2401194999366636,0.16181869639917879,0.011137974156323144,0.015606822343749457,0.0066691259688968305
Classical,2,10,16,1.0,,0.16181869639917879,0.0009838697908296605,0.0017212722529540104,0.00024646732870531063
PPI,2,10,17,1.0,0.21632853016097117,0.16181869639917879,0.6039730568995053,1.0835143200898232,0.12443179370918736
Classical,2,10,17,1.0,,0.16181869639917879,0.3481368674317886,0.6568785564921402,0.03939517837143701
PPI,2,10,18,1.0,0.3753886431622503,0.16181869639917879,0.027115096436230723,0.037069498133498226,0.01716069473896322
Classical,2,10,18,1.0,,0.16181869639917879,0.04306937140034728,0.0861155509481225,2.319185257206293e-05
PPI,2,10,19,1.0,0.1358424879717441,0.16181869639917879,0.06501009819329094,0.08829487495387223,0.041725321432709656
Classical,2,10,19,1.0,,0.16181869639917879,0.0576338269337142,0.11480602665311762,0.0004616272143107848
PPI,2,10,20,1.0,0.07947715923979495,0.16181869639917879,0.1343628388981553,0.25961158557809483,0.009114092218215773
Classical,2,10,20,1.0,,0.16181869639917879,0.16101728694678047,0.30938062950618045,0.012653944387380489
PPI,2,10,21,1.0,0.40189124944110743,0.16181869639917879,0.02284635874002896,0.04279707996466571,0.00289563751539221
Classical,2,10,21,1.0,,0.16181869639917879,0.11962975619069494,0.12820932818777797,0.11105018419361189
PPI,2,10,22,1.0,0.19172619123362292,0.16181869639917879,0.04410210580593179,0.07899704769882243,0.00920716391304115
Classical,2,10,22,1.0,,0.16181869639917879,0.0803514646530731,0.09755323699516678,0.06314969231097943
PPI,2,10,23,1.0,0.047413738999800226,0.16181869639917879,0.20930230001261688,0.4137055841915236,0.0048990158337101864
Classical,2,10,23,1.0,,0.16181869639917879,0.2475722449602509,0.49347606116411785,0.0016684287563839514
PPI,2,10,24,1.0,0.2590047161991686,0.16181869639917879,0.1462757658818396,0.17068631918238736,0.12186521258129183
Classical,2,10,24,1.0,,0.16181869639917879,0.1558665365536096,0.19030807116573192,0.1214250019414873
PPI,2,10,25,1.0,0.2267457927839011,0.16181869639917879,0.10378015746351295,0.2030558474920006,0.004504467435025305
Classical,2,10,25,1.0,,0.16181869639917879,0.04476650448619273,0.08852032203626874,0.001012686936116726
PPI,2,10,26,1.0,1.0,0.16181869639917879,0.14746309722220477,0.2921945104643195,0.0027316839800900694
Classical,2,10,26,1.0,,0.16181869639917879,0.08135636787648998,0.15728615866403278,0.005426577088947173
PPI,2,10,27,1.0,0.22962464508210442,0.16181869639917879,0.0013216308787546518,0.002639553137613824,3.7086198954794404e-06
Classical,2,10,27,1.0,,0.16181869639917879,0.0005971929519002581,0.0010771504770500494,0.0001172354267504668
PPI,2,10,28,1.0,0.3730630489795071,0.16181869639917879,0.27047967136200557,0.45769360753355054,0.08326573519046059
