method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,3000,0.4630574257072349,0.5229961178146083,5,0.0,0.01,True,0.0013888084561558837,,0.059938692107373404
PPI,3000,0.4658751697209238,0.5244469192189819,6,0.0,0.01,True,1.211177061138767e-05,,0.0585717494980581
Tuned PPI,3000,0.4658751697209238,0.5244469192189819,6,0.0,0.01,True,1.211177061138767e-05,1.0,0.0585717494980581
Classical,3000,0.4660358526548135,0.5238013289428755,6,0.0,0.01,True,1.3193276310177318e-05,,0.057765476288061945
PPI,3000,0.47959143660230547,0.5380598626304378,7,0.0,0.01,True,5.599384833135043e-05,,0.05846842602813235
Tuned PPI,3000,0.4790312740962538,0.5386229827018346,7,0.0,0.01,True,5.496738287011332e-05,0.0,0.05959170860558083
Classical,3000,0.4790362404858712,0.5386180163122172,7,0.0,0.01,True,5.496738287011332e-05,,0.059581775826345995
PPI,3000,0.452551945042941,0.5140543488789728,8,0.0,0.01,True,0.00014512310294064555,,0.06150240383603184
Tuned PPI,3000,0.452551945042941,0.5140543488789728,8,0.0,0.01,True,0.00014512310294064555,1.0,0.06150240383603184
Classical,3000,0.45133352570632046,0.5154510690570344,8,0.0,0.01,True,0.00014303758000430174,,0.06411754335071396
PPI,3000,0.4689025020379433,0.531517584226326,9,0.0,0.01,True,4.174451991028208e-06,,0.06261508218838269
Tuned PPI,3000,0.4689025020379433,0.531517584226326,9,0.0,0.01,True,4.174451991028208e-06,1.0,0.06261508218838269
Classical,3000,0.4696415058968217,0.5314208979620776,9,0.0,0.01,True,3.631739220023687e-06,,0.0617793920652559
PPI,4000,0.4941723239068786,0.5456080891132681,0,0.0,0.01,True,0.0002251882824267768,,0.05143576520638948
Tuned PPI,4000,0.4938812085472057,0.5458634863221864,0,0.0,0.01,True,0.00022521638371316593,0.0,0.05198227777498071
Classical,4000,0.49388445764264777,0.5458602372267443,0,0.0,0.01,True,0.00022521638371316593,,0.05197577958409649
PPI,4000,0.4568418949563489,0.5069437076307806,1,0.0,0.01,True,0.0001815915463138193,,0.050101812674431645
Tuned PPI,4000,0.45589262470024083,0.5078893037279587,1,0.0,0.01,True,0.00018100162144214877,0.0,0.051996679027717874
Classical,4000,0.4558958746958175,0.507886053732382,1,0.0,0.01,True,0.00018100162144214877,,0.051990179036564554
PPI,4000,0.4781877320984817,0.5305390811657138,2,0.0,0.01,True,0.000278067822868649,,0.0523513490672321
Tuned PPI,4000,0.47834490656684125,0.5306615762372415,2,0.0,0.01,True,0.0002781978891236548,0.0,0.05231666967040027
Classical,4000,0.4783481765630833,0.5306583062409995,2,0.0,0.01,True,0.0002781978891236535,,0.052310129677916206
PPI,4000,0.44452456222457337,0.4957659056019462,3,0.0,0.01,False,0.00047962276586285363,,0.05124134337737285
Tuned PPI,4000,0.44471574122747387,0.49592014258616707,3,0.0,0.01,False,0.00047475176367042137,0.21301834203188902,0.0512044013586932
Classical,4000,0.4456424693502931,0.4950869108493729,3,0.0,0.01,False,0.0004734386059853823,,0.04944444149907978
PPI,4000,0.47703090054963776,0.5271675849615765,4,0.0,0.01,True,4.977134667501684e-06,,0.05013668441193869
Tuned PPI,4000,0.47680228674956127,0.5277175994156275,4,0.0,0.01,True,4.647328387614559e-06,0.0,0.05091531266606619
Classical,4000,0.47680546915551564,0.527714417009673,4,0.0,0.01,True,4.647328387614559e-06,,0.050908947854157394
PPI,4000,0.47318633505369023,0.5240714379187246,5,0.0,0.01,True,0.0004660166500098216,,0.05088510286503434
Tuned PPI,4000,0.47320070418053684,0.5240741406041312,5,0.0,0.01,True,0.0004656209150835773,0.5463378098766423,0.05087343642359432
Classical,4000,0.4737199785865175,0.5235754254969416,5,0.0,0.01,True,0.00046514464539500574,,0.049855446910424095
PPI,4000,0.4915982901539099,0.5416475869354128,6,0.0,0.01,True,0.00014132292781826353,,0.05004929678150294
Tuned PPI,4000,0.49176695385949526,0.541815935040485,6,0.0,0.01,True,0.0001446496544663044,0.16279105386643847,0.050048981180989716
Classical,4000,0.4907049791399982,0.5429434400055386,6,0.0,0.01,True,0.00014530426764628452,,0.052238460865540404
PPI,4000,0.45928466533717044,0.5085313782020935,7,0.0,0.01,True,0.00023197652336378244,,0.04924671286492305
Tuned PPI,4000,0.45902944239675847,0.5082699050947225,7,0.0,0.01,True,0.00023684466938975987,0.3815610211029855,0.049240462697964005
Classical,4000,0.45857100448789373,0.5084095547668813,7,0.0,0.01,True,0.00023988259671598117,,0.04983855027898759
PPI,4000,0.47095075600506925,0.5214094336353591,8,0.0,0.01,True,2.984076859611968e-05,,0.05045867763028983
Tuned PPI,4000,0.46946315894514473,0.5223215777311756,8,0.0,0.01,True,2.9534404852140865e-05,0.0,0.05285841878603087
Classical,4000,0.4694664628028229,0.5223182738734974,8,0.0,0.01,True,2.9534404852141814e-05,,0.05285181107067449
PPI,4000,0.4603769065430471,0.5138027516480185,9,0.0,0.01,True,8.366841254692238e-05,,0.05342584510497139
Tuned PPI,4000,0.4611625154196396,0.5130975346253354,9,0.0,0.01,True,8.303586131811323e-05,0.0,0.051935019205695765
Classical,4000,0.4611657615612365,0.5130942884837385,9,0.0,0.01,True,8.303586131811323e-05,,0.051928526922501994
PPI,5000,0.46382941659742244,0.51150193989529,0,0.0,0.01,True,0.00015031165310568035,,0.047672523297867586
Tuned PPI,5000,0.46383019954285953,0.5115072416480999,0,0.0,0.01,True,0.00015011437117490388,0.7344674754874398,0.047677042105240375
Classical,5000,0.46451248341122287,0.5108417881584963,0,0.0,0.01,True,0.00014956963045545857,,0.04632930474727348
PPI,5000,0.47452751013269323,0.5209325661242051,1,0.0,0.01,True,0.00025050145354901343,,0.0464050559915119
Tuned PPI,5000,0.47388479763032365,0.5219870876262148,1,0.0,0.01,True,0.00025206239820454844,0.0,0.04810228999589117
Classical,5000,0.47388720286509123,0.5219846823914472,1,0.0,0.01,True,0.00025206239820454844,,0.04809747952635601
PPI,5000,0.4616150124069695,0.5081614318924823,2,0.0,0.01,True,0.00013641035733091866,,0.0465464194855128
Tuned PPI,5000,0.461164237535719,0.5080195302475061,2,0.0,0.01,True,0.00014066655361456246,0.0,0.04685529271178712
Classical,5000,0.4611665804175044,0.5080171873657207,2,0.0,0.01,True,0.00014066655361456246,,0.046850606948216245
PPI,5000,0.46746610322789806,0.5124468869230044,3,0.0,0.01,True,7.419770877108012e-05,,0.044980783695106386
Tuned PPI,5000,0.4675395402034275,0.5122466593898407,3,0.0,0.01,True,7.62399212862897e-05,0.0,0.044707119186413236
Classical,5000,0.4675417756711658,0.5122444239221023,3,0.0,0.01,True,7.623992128628931e-05,,0.04470264825093656
PPI,5000,0.49828844947256296,0.5448197516711348,4,0.0,0.01,True,0.0003713653136491385,,0.04653130219857188
Tuned PPI,5000,0.49844059958572173,0.5449425444966045,4,0.0,0.01,True,0.00037592071676922423,0.09008739341274966,0.046501944910882775
Classical,5000,0.4987024919716092,0.5447078732883317,4,0.0,0.01,True,0.0003763732473927097,,0.04600538131672249
PPI,5000,0.48835607086504873,0.5343352606717531,5,0.0,0.01,True,6.803821670736703e-05,,0.045979189806704346
Tuned PPI,5000,0.48831522388632587,0.5340872641576285,5,0.0,0.01,True,6.679051466439105e-05,0.0,0.04577204027130266
Classical,5000,0.488317512602781,0.5340849754411734,5,0.0,0.01,True,6.679051466439105e-05,,0.04576746283839239
PPI,5000,0.46770684253449485,0.5129083661887527,6,0.0,0.01,True,5.052395538664047e-05,,0.045201523654257836
Tuned PPI,5000,0.4669882443208616,0.5135220298213429,6,0.0,0.01,True,5.082226249576089e-05,0.0,0.04653378550048126
Classical,5000,0.4669905711264827,0.5135197030157218,6,0.0,0.01,True,5.082226249576089e-05,,0.04652913188923913
PPI,5000,0.46979864017090456,0.5173292111344033,7,0.0,0.01,True,0.00031712901896382696,,0.047530570963498775
Tuned PPI,5000,0.4697457122827257,0.5172574381330346,7,0.0,0.01,True,0.0003218631945632658,0.27502728553669015,0.047511725850308884
Classical,5000,0.46954020109284816,0.51741564251195,7,0.0,0.01,True,0.0003236683974614787,,0.04787544141910188
PPI,5000,0.4601426573829261,0.506952725487844,8,0.0,0.01,True,0.0002378396482822239,,0.04681006810491789
Tuned PPI,5000,0.4600146107176674,0.5063878912993782,8,0.0,0.01,True,0.000241163358241861,0.0,0.04637328058171081
Classical,5000,0.4600169294976412,0.5063855725194044,8,0.0,0.01,True,0.000241163358241861,,0.04636864302176319
PPI,5000,0.46334171088306103,0.5096797893170316,9,0.0,0.01,True,9.624606858373467e-05,,0.046338078433970586
Tuned PPI,5000,0.4634500273743194,0.5099349695331481,9,0.0,0.01,True,9.322812655528618e-05,0.0,0.0464849421588287
Classical,5000,0.46345235173765126,0.5099326451698162,9,0.0,0.01,True,9.322812655528618e-05,,0.04648029343216492
PPI,1000,0.4033151872879846,0.5040451408727962,0,0.0,0.1,True,0.0011266629473793927,,0.10072995358481157
Tuned PPI,1000,0.40242749743391615,0.5092046489428119,0,0.0,0.1,True,0.0010827482449349223,0.0,0.10677715150889577
Classical,1000,0.4024541983987042,0.5091779479780238,0,0.0,0.1,True,0.0010827482449349223,,0.10672374957931963
PPI,1000,0.41649734943870614,0.5211746186007613,1,0.0,0.1,True,0.00048723924182444956,,0.10467726916205516
Tuned PPI,1000,0.4164749347925208,0.5210128768227726,1,0.0,0.1,True,0.0004965008685031462,0.49334152504993845,0.10453794203025185
Classical,1000,0.4187278186879708,0.5185806768482641,1,0.0,0.1,True,0.0005101590131067956,,0.09985285816029332
PPI,1000,0.4100778072570486,0.5048748313038606,2,0.0,0.1,True,0.0012104944827655833,,0.09479702404681195
Tuned PPI,1000,0.41234775125326545,0.5071620401269095,2,0.0,0.1,True,0.0009885453700913382,0.2840873777227171,0.09481428887364401
Classical,1000,0.41234020425551193,0.5089779497013536,2,0.0,0.1,True,0.0009113877027148505,,0.09663774544584164
PPI,1000,0.5302874587688902,0.6313694916392765,3,0.0,0.1,False,0.003942161195182673,,0.1010820328703863
Tuned PPI,1000,0.5206735483930676,0.630158759666932,3,0.0,0.1,False,0.0035077326823604723,0.0,0.10948521127386446
Classical,1000,0.5207009265421353,0.6301313815178643,3,0.0,0.1,False,0.0035077326823604723,,0.10943045497572901
PPI,1000,0.4811650840888608,0.5880601950068879,4,0.0,0.1,True,0.0006770790463938409,,0.10689511091802711
Tuned PPI,1000,0.4839472633574665,0.5907217921733111,4,0.0,0.1,True,0.000788694805446769,0.0,0.1067745288158446
Classical,1000,0.48397396366641726,0.5906950918643603,4,0.0,0.1,True,0.000788694805446769,,0.10672112819794305
PPI,1000,0.4995458158460381,0.6040259196085015,5,0.0,0.1,True,0.001371419319498472,,0.10448010376246342
Tuned PPI,1000,0.4984719353122718,0.6028407649436895,5,0.0,0.1,True,0.0013150794310624607,0.7124160188398628,0.10436882963141775
Classical,1000,0.4994286173694917,0.5962878989262297,5,0.0,0.1,True,0.0011811646710070416,,0.09685928155673801
PPI,1000,0.39751433531708136,0.5228539087432336,6,0.0,0.1,True,0.0007950145521546374,,0.1253395734261522
Tuned PPI,1000,0.4005140107433222,0.5202042172261583,6,0.0,0.1,True,0.0007923669044872497,0.0,0.11969020648283607
Classical,1000,0.4005439407793234,0.520174287190157,6,0.0,0.1,True,0.0007923669044872519,,0.11963034641083359
PPI,1000,0.5079099036200989,0.6094109414345277,7,0.0,0.1,False,0.002559832550314841,,0.10150103781442876
Tuned PPI,1000,0.505424421391674,0.6068857451728445,7,0.0,0.1,False,0.002364156946899228,0.24899445494244044,0.10146132378117056
Classical,1000,0.5042557820354253,0.6063931036400944,7,0.0,0.1,False,0.0023010314539804156,,0.10213732160466904
PPI,1000,0.4885293664757587,0.5943396187923875,8,0.0,0.1,True,0.002164436719124322,,0.10581025231662883
Tuned PPI,1000,0.4924801123755078,0.5927327526088337,8,0.0,0.1,True,0.0023167409750624608,0.0,0.10025264023332592
Classical,1000,0.492505181804491,0.5927076831798506,8,0.0,0.1,True,0.0023167409750624608,,0.10020250137535958
PPI,1000,0.46429403046980355,0.5735111315445394,9,0.0,0.1,True,0.0002594064268769351,,0.10921710107473581
Tuned PPI,1000,0.4697688987075913,0.569898128277725,9,0.0,0.1,True,0.00026711553904151325,0.0,0.1001292295701337
Classical,1000,0.4697939372761916,0.5698730897091246,9,0.0,0.1,True,0.00026711553904151325,,0.10007915243293303
PPI,2000,0.4876550649328976,0.5617634918246946,0,0.0,0.1,True,0.0004073612417301673,,0.07410842689179703
Tuned PPI,2000,0.4877899215326059,0.5631961736415486,0,0.0,0.1,True,0.0004537595225908753,0.0,0.0754062521089427
Classical,2000,0.48779934849263684,0.5631867466815177,0,0.0,0.1,True,0.00045375952259087615,,0.07538739818888085
PPI,2000,0.4769496122845379,0.5517035739447179,1,0.0,0.1,True,0.0008335545823073067,,0.07475396166018
Tuned PPI,2000,0.4757180568453151,0.5514560705521513,1,0.0,0.1,True,0.0008067182690182558,0.0,0.0757380137068362
Classical,2000,0.47572752528073087,0.5514466021167355,1,0.0,0.1,True,0.0008067182690182558,,0.0757190768360046
PPI,2000,0.4812611220609519,0.5570182201703401,2,0.0,0.1,True,0.0002111853811628379,,0.07575709810938819
Tuned PPI,2000,0.48052701140124804,0.5566503340679138,2,0.0,0.1,True,0.00019532253454653312,0.0,0.07612332266666572
Classical,2000,0.48053652800630575,0.556640817462856,2,0.0,0.1,True,0.00019532253454653312,,0.07610428945655023
PPI,2000,0.4191042473112798,0.4953604771810225,3,0.0,0.1,False,0.0011237108798416088,,0.07625622986974268
Tuned PPI,2000,0.42247466124305494,0.4979469691926322,3,0.0,0.1,False,0.000966074692947732,0.0,0.07547230794957727
Classical,2000,0.42248409646109836,0.4979375339745888,3,0.0,0.1,False,0.000966074692947732,,0.07545343751349043
PPI,2000,0.49666989545745,0.5727833489320755,4,0.0,0.1,True,0.0014078829305569735,,0.0761134534746255
Tuned PPI,2000,0.4923002201994073,0.5678325427070071,4,0.0,0.1,True,0.00138424950207476,0.0,0.07553232250759984
Classical,2000,0.49230966292020834,0.567823099986206,4,0.0,0.1,True,0.00138424950207476,,0.07551343706599761
PPI,2000,0.4619791343182882,0.5326184997275384,5,0.0,0.1,True,7.277675471071699e-05,,0.0706393654092502
Tuned PPI,2000,0.4631144553438628,0.5334526588911122,5,0.0,0.1,True,6.97342286500582e-05,0.27675671082512415,0.07033820354724934
Classical,2000,0.46406362778103816,0.5332571289243782,5,0.0,0.1,True,6.882795521163207e-05,,0.06919350114334
PPI,2000,0.47325678318814585,0.5455074950297123,6,0.0,0.1,True,9.584225066830142e-05,,0.07225071184156645
Tuned PPI,2000,0.47571423595677653,0.5477295162946494,6,0.0,0.1,True,0.0001727910820435494,0.0013365440808104027,0.07201528033787286
Classical,2000,0.4747389923548108,0.5487110225903026,6,0.0,0.1,True,0.00017290981974185118,,0.07397203023549176
PPI,2000,0.4065695219681684,0.4801541600531667,7,0.0,0.1,False,0.00179972606843007,,0.07358463808499827
Tuned PPI,2000,0.4033614623517376,0.4754951864111982,7,0.0,0.1,False,0.001997659441929449,0.0,0.07213372405946061
Classical,2000,0.4033704801946163,0.4754861685683195,7,0.0,0.1,False,0.001997659441929449,,0.07211568837370319
PPI,2000,0.4531312029497221,0.5279152628784948,8,0.0,0.1,True,4.7627624775844494e-05,,0.07478405992877268
Tuned PPI,2000,0.45347969338581046,0.5281075097504864,8,0.0,0.1,True,4.3393245507870696e-05,0.4967917756081916,0.07462781636467591
Classical,2000,0.45225727101829216,0.5298637744409178,8,0.0,0.1,True,4.009576063764906e-05,,0.07760650342262565
PPI,2000,0.46885645732275866,0.540582871439492,9,0.0,0.1,True,1.120364111375365e-05,,0.07172641411673336
Tuned PPI,2000,0.46417329412885067,0.5384431745327828,9,0.0,0.1,True,3.2386853014374014e-06,0.0,0.07426988040393212
Classical,2000,0.4641825790246582,0.5384338896369752,9,0.0,0.1,True,3.2386853014374014e-06,,0.07425131061231705
PPI,3000,0.49724654836103976,0.5585587068405145,0,0.0,0.1,True,0.0004405749642187597,,0.06131215847947469
Tuned PPI,3000,0.49892628283452706,0.5600795194866053,0,0.0,0.1,True,0.0005071940227401242,0.20143180029543048,0.061153236652078224
Classical,3000,0.4997344776167225,0.5600786345477842,0,0.0,0.1,True,0.0005249546916885139,,0.060344156931061654
PPI,3000,0.4885998936283973,0.5523048911276964,1,0.0,0.1,True,0.0008289715249166185,,0.06370499749929914
Tuned PPI,3000,0.49057256429474105,0.5532651806356413,1,0.0,0.1,True,0.0008942625070433171,0.0,0.06269261634090029
Classical,3000,0.4905777891148741,0.5532599558155084,1,0.0,0.1,True,0.0008942625070433171,,0.06268216670063426
PPI,3000,0.4532328134312446,0.5132708103592095,2,0.0,0.1,True,0.00032032817404267734,,0.06003799692796491
Tuned PPI,3000,0.45539262897127053,0.5149905761573987,2,0.0,0.1,True,0.00028927780487730614,0.03880208337975122,0.05959794718612821
Classical,3000,0.45535876749428006,0.5151810503735152,2,0.0,0.1,True,0.0002881033755945503,,0.05982228287923519
PPI,3000,0.4621533884353923,0.5230752607593557,3,0.0,0.1,True,0.0003779303156207257,,0.060921872323963455
Tuned PPI,3000,0.46159698414811334,0.5226129275893746,3,0.0,0.1,True,0.0004476613212322935,0.0,0.06101594344126127
Classical,3000,0.4616020692338592,0.5226078425036287,3,0.0,0.1,True,0.0004476613212322923,,0.06100577326976947
PPI,3000,0.4514423652876502,0.5111519675850227,4,0.0,0.1,True,0.0002007159031403283,,0.05970960229737249
Tuned PPI,3000,0.45084040859779617,0.5104627190006894,4,0.0,0.1,True,0.00021363475342842345,0.022537556187298687,0.05962231040289323
Classical,3000,0.45061114432722427,0.5106622116809559,4,0.0,0.1,True,0.00021393763324132736,,0.06005106735373167
PPI,3000,0.462510302332353,0.5204730727898816,5,0.0,0.1,True,0.0001068329129041035,,0.05796277045752862
Tuned PPI,3000,0.4635239574022784,0.5212970233862788,5,0.0,0.1,True,6.974636474702439e-05,0.0,0.057773065984000394
Classical,3000,0.4635287722257125,0.5212922085628447,5,0.0,0.1,True,6.974636474702439e-05,,0.05776343633713227
PPI,3000,0.5003254315651843,0.560751343849713,6,0.0,0.1,False,0.0005782509041556328,,0.06042591228452876
Tuned PPI,3000,0.5006118222074993,0.5623272807379505,6,0.0,0.1,False,0.0005976579557046679,0.0,0.06171545853045113
Classical,3000,0.5006169655910279,0.5623221373544219,6,0.0,0.1,False,0.0005976579557046679,,0.06170517176339407
PPI,3000,0.4585035720201699,0.5182139732743237,7,0.0,0.1,True,0.00012309270020516804,,0.05971040125415383
