method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.7765829409982888,0.6345948987347264,0.001051449337101048,0.001101259677900975,0.001001638996301121
Classical,2,10,0,1.0,,0.6345948987347264,0.030630150875837467,0.03223904366852817,0.02902125808314676
PPI,2,10,1,1.0,0.37818625910944786,0.6345948987347264,0.002167287683541303,0.003961360743663449,0.00037321462341915703
Classical,2,10,1,1.0,,0.6345948987347264,0.006045063902341265,0.01158915998157892,0.0005009678231036101
PPI,2,10,2,1.0,1.0,0.6345948987347264,0.0002014227019563765,0.00038039365491129303,2.245174900145996e-05
Classical,2,10,2,1.0,,0.6345948987347264,0.05501434276620451,0.07679791483827683,0.03323077069413218
PPI,2,10,3,1.0,0.43218902136313986,0.6345948987347264,0.015191657803438969,0.03035526578184443,2.8049825033509988e-05
Classical,2,10,3,1.0,,0.6345948987347264,0.043340796846477916,0.08667538697266189,6.206720293944897e-06
PPI,2,10,4,1.0,0.4286354957448283,0.6345948987347264,0.018777333565879212,0.023063299827840215,0.014491367303918212
Classical,2,10,4,1.0,,0.6345948987347264,0.056804355022093966,0.07283157385398069,0.04077713619020725
PPI,2,10,5,1.0,0.9122410497248412,0.6345948987347264,0.0034448173088751487,0.0038667538859487186,0.0030228807318015793
Classical,2,10,5,1.0,,0.6345948987347264,0.49163905412713266,0.502519449802351,0.48075865845191434
PPI,2,10,6,1.0,0.2703215119277049,0.6345948987347264,0.010981369684126066,0.02129987161654552,0.0006628677517066119
Classical,2,10,6,1.0,,0.6345948987347264,0.020103533252188062,0.03949831718345351,0.0007087493209226167
PPI,2,10,7,1.0,1.0,0.6345948987347264,0.00017369411146870848,0.00031089202553585,3.6496197401566946e-05
Classical,2,10,7,1.0,,0.6345948987347264,0.05889821264754724,0.07981760245932185,0.037978822835772634
PPI,2,10,8,1.0,0.676580426298315,0.6345948987347264,0.005473420951738402,0.009790838725167922,0.0011560031783088831
Classical,2,10,8,1.0,,0.6345948987347264,0.046532063276261436,0.07822385573520119,0.01484027081732168
PPI,2,10,9,1.0,1.0,0.6345948987347264,7.943520794867492e-05,0.00014537250727166508,1.3497908625684761e-05
Classical,2,10,9,1.0,,0.6345948987347264,0.25192241227626566,0.4566995032772629,0.047145321275268486
PPI,2,10,10,1.0,1.0,0.6345948987347264,0.00011100075633945449,0.00013619584216735214,8.580567051155682e-05
Classical,2,10,10,1.0,,0.6345948987347264,0.03934388954990615,0.06150143302097091,0.01718634607884139
PPI,2,10,11,1.0,1.0,0.6345948987347264,0.0002493986412431917,0.00042448096128917795,7.431632119720541e-05
Classical,2,10,11,1.0,,0.6345948987347264,0.36324594251126435,0.6981272465393894,0.028364638483139307
PPI,2,10,12,1.0,1.0,0.6345948987347264,0.00013590397889236773,0.00022771569716308564,4.4092260621649835e-05
Classical,2,10,12,1.0,,0.6345948987347264,0.23548563622382881,0.46985547248478066,0.0011157999628769867
PPI,2,10,13,1.0,0.27597807186665796,0.6345948987347264,0.04359104652779226,0.08176832379428281,0.00541376926130172
Classical,2,10,13,1.0,,0.6345948987347264,0.08145967490989536,0.15308385391568147,0.009835495904109245
PPI,2,10,14,1.0,0.2944548066087635,0.6345948987347264,0.03701145411934793,0.06203423247790224,0.011988675760793613
Classical,2,10,14,1.0,,0.6345948987347264,0.07632266888986447,0.1290749941617121,0.02357034361801685
PPI,2,10,15,1.0,1.0,0.6345948987347264,0.00015400196488577086,0.00019195781444838003,0.00011604611532316168
Classical,2,10,15,1.0,,0.6345948987347264,0.006980471783814908,0.012050005148777248,0.0019109384188525686
PPI,2,10,16,1.0,0.6861662735125572,0.6345948987347264,0.004253590682447445,0.007173730960181841,0.0013334504047130481
Classical,2,10,16,1.0,,0.6345948987347264,0.04158348966727338,0.07455726661170742,0.00860971272283934
PPI,2,10,17,1.0,1.0,0.6345948987347264,0.00012115213346592457,0.00022391885321222343,1.8385413719625718e-05
Classical,2,10,17,1.0,,0.6345948987347264,0.020504449600202063,0.0334919339044287,0.007516965295975423
PPI,2,10,18,1.0,1.0,0.6345948987347264,6.462975360581093e-05,7.262841578260364e-05,5.663109142901822e-05
Classical,2,10,18,1.0,,0.6345948987347264,0.13029059424490042,0.1969646296736976,0.06361655881610324
PPI,2,10,19,1.0,0.7349557459460027,0.6345948987347264,0.026657023749493698,0.05287790400544832,0.000436143493539079
Classical,2,10,19,1.0,,0.6345948987347264,0.34071673514681516,0.6776349741837281,0.0037984961099022554
PPI,2,10,20,1.0,0.3320571112753108,0.6345948987347264,0.005692457695405235,0.006646501651546212,0.004738413739264259
Classical,2,10,20,1.0,,0.6345948987347264,0.01325163165844062,0.01660512398266551,0.009898139334215728
PPI,2,10,21,1.0,0.3800324243724939,0.6345948987347264,0.01540663389334831,0.030447018587648245,0.00036624919904837514
Classical,2,10,21,1.0,,0.6345948987347264,0.043439116327686364,0.08608237385820032,0.0007958587971724083
PPI,2,10,22,1.0,0.5231996880891034,0.6345948987347264,0.0066081557048392175,0.012924273797308506,0.00029203761236992894
Classical,2,10,22,1.0,,0.6345948987347264,0.033812221208732895,0.0671209151063916,0.0005035273110741939
PPI,2,10,23,1.0,0.5174595980874652,0.6345948987347264,0.024417639681856954,0.0465611368562245,0.002274142507489413
Classical,2,10,23,1.0,,0.6345948987347264,0.10765273792242266,0.20124911162200113,0.014056364222844208
PPI,2,10,24,1.0,1.0,0.6345948987347264,0.0001447374905711117,0.00020207545085141416,8.739953029080926e-05
Classical,2,10,24,1.0,,0.6345948987347264,0.30842191244839795,0.4510203664172244,0.1658234584795715
PPI,2,10,25,1.0,0.19510055099154153,0.6345948987347264,0.24602205875146577,0.47995945321322786,0.012084664289703648
Classical,2,10,25,1.0,,0.6345948987347264,0.38072075605938266,0.7441150992709933,0.017326412847772026
PPI,2,10,26,1.0,1.0,0.6345948987347264,0.0002579838008534166,0.00032503834106468874,0.00019092926064214445
Classical,2,10,26,1.0,,0.6345948987347264,0.14184288691891023,0.2807489953365175,0.0029367785013029546
PPI,2,10,27,1.0,0.32181051711523495,0.6345948987347264,0.04731163464510427,0.06908839670360838,0.025534872586600164
Classical,2,10,27,1.0,,0.6345948987347264,0.10181274616561141,0.1503283565950196,0.053297135736203205
PPI,2,10,28,1.0,0.3923259802804108,0.6345948987347264,0.022444071983118537,0.035603449585568187,0.009284694380668888
Classical,2,10,28,1.0,,0.6345948987347264,0.06370990585468735,0.09829325679451194,0.02912655491486276
PPI,2,10,29,1.0,0.48057618591326484,0.6345948987347264,0.011282779839146802,0.016503527855645635,0.00606203182264797
Classical,2,10,29,1.0,,0.6345948987347264,0.03735315397298582,0.05473099056662433,0.019975317379347303
PPI,2,100,0,1.0,1.0,0.6345948987347264,0.00010300118683023307,0.0001675525534629625,3.844982019750363e-05
Classical,2,100,0,1.0,,0.6345948987347264,0.012968127053181778,0.021311888239976273,0.004624365866387283
PPI,2,100,1,1.0,0.9750904044668042,0.6345948987347264,0.00011990997125439739,0.00021111911795950434,2.8700824549290438e-05
Classical,2,100,1,1.0,,0.6345948987347264,0.0020716295518221515,0.0021346758957121238,0.0020085832079321797
PPI,2,100,2,1.0,0.9629020008552225,0.6345948987347264,0.0001351464378512801,0.00026976275498607355,5.301207164866574e-07
Classical,2,100,2,1.0,,0.6345948987347264,0.032482017999756876,0.03598825030196072,0.02897578569755303
PPI,2,100,3,1.0,0.6659681318749958,0.6345948987347264,0.0004202299393406328,0.0008401276482207904,3.322304604752115e-07
Classical,2,100,3,1.0,,0.6345948987347264,0.002372637141850005,0.004683742035837753,6.153224786225736e-05
