method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.5029621815215849,0.47658996285288624,1.1042377476794105,1.761163843292968,0.4473116520658532
Classical,2,10,0,1.0,,0.47658996285288624,0.057539114050135155,0.10934932900945282,0.0057288990908174915
PPI,2,10,1,1.0,0.11234137490589116,0.47658996285288624,0.17665114649734398,0.27832964459524934,0.07497264839943864
Classical,2,10,1,1.0,,0.47658996285288624,0.49936384267719525,0.9815369901094954,0.017190695244895145
PPI,2,10,2,1.0,0.3109196593512319,0.47658996285288624,0.968505229541846,1.9348319007380157,0.002178558345676328
Classical,2,10,2,1.0,,0.47658996285288624,0.012378535813809334,0.02298199654124539,0.0017750750863732778
PPI,2,10,3,1.0,0.005274639978863633,0.47658996285288624,1.0980977768606346,2.034877106751315,0.16131844696995412
Classical,2,10,3,1.0,,0.47658996285288624,1.091709500445805,2.0246365149818075,0.15878248590980273
PPI,2,10,4,1.0,0.6369769948574241,0.47658996285288624,5.130063240342928,10.110410164476097,0.14971631620975795
Classical,2,10,4,1.0,,0.47658996285288624,0.02868810847989501,0.046786629248688504,0.010589587711101514
PPI,2,10,5,1.0,0.07875511031966273,0.47658996285288624,0.003385306120416703,0.006099732651946246,0.0006708795888871599
Classical,2,10,5,1.0,,0.47658996285288624,0.019003162435262354,0.03508164484803379,0.0029246800224909148
PPI,2,10,6,1.0,0.5297165972131783,0.47658996285288624,1.12412239234031,2.1212273942884114,0.1270173903922086
Classical,2,10,6,1.0,,0.47658996285288624,0.13066498044353164,0.25542314509911107,0.0059068157879522375
PPI,2,10,7,1.0,0.18798041688483194,0.47658996285288624,0.04481281462653877,0.082405040909492,0.007220588343585549
Classical,2,10,7,1.0,,0.47658996285288624,0.017238811793614292,0.03378153025673315,0.0006960933304954336
PPI,2,10,8,1.0,0.5500425953754309,0.47658996285288624,1.6075978170207637,2.339986156197948,0.875209477843579
Classical,2,10,8,1.0,,0.47658996285288624,0.02833977694038499,0.03643965085594026,0.020239903024829718
PPI,2,10,9,1.0,0.1237935839450797,0.47658996285288624,0.3848283883809222,0.7628535681433641,0.006803208618480247
Classical,2,10,9,1.0,,0.47658996285288624,0.040332125665397005,0.06507403689927226,0.015590214431521759
PPI,2,10,10,1.0,0.09312745984282006,0.47658996285288624,0.04739434488516836,0.0503428963499014,0.04444579342043533
Classical,2,10,10,1.0,,0.47658996285288624,0.05072582770310868,0.10137329715190235,7.835825431500612e-05
PPI,2,10,11,1.0,0.18490060080908136,0.47658996285288624,0.07020607590511971,0.11841714396626836,0.02199500784397106
Classical,2,10,11,1.0,,0.47658996285288624,0.2670320323737699,0.5334473521827768,0.000616712564762964
PPI,2,10,12,1.0,0.16352880059998795,0.47658996285288624,0.49319808831979484,0.8958902290507129,0.09050594758887673
Classical,2,10,12,1.0,,0.47658996285288624,0.4356199782100188,0.6564794488478151,0.21476050757222254
PPI,2,10,13,1.0,0.5053220609963313,0.47658996285288624,0.390129467394791,0.7451165106586369,0.03514242413094499
Classical,2,10,13,1.0,,0.47658996285288624,0.0411951348579938,0.07847114638469462,0.003919123331292986
PPI,2,10,14,1.0,0.497293703570844,0.47658996285288624,0.9678485703870272,1.814019807952768,0.12167733282128633
Classical,2,10,14,1.0,,0.47658996285288624,0.013464261822805558,0.01825885660762987,0.008669667037981244
PPI,2,10,15,1.0,1.0,0.47658996285288624,3.276971383356087,5.2468708822906915,1.307071884421482
Classical,2,10,15,1.0,,0.47658996285288624,0.37778162800010234,0.7555115978258646,5.165817434002252e-05
PPI,2,10,16,1.0,0.14350976469277205,0.47658996285288624,0.8429997392683314,1.6303214078496826,0.05567807068698027
Classical,2,10,16,1.0,,0.47658996285288624,0.09352000465208526,0.1824854779568776,0.004554531347292915
PPI,2,10,17,1.0,0.1286702687556141,0.47658996285288624,0.07703484766016618,0.139613093406593,0.014456601913739354
Classical,2,10,17,1.0,,0.47658996285288624,0.04507693350670368,0.05431105088904816,0.03584281612435919
PPI,2,10,18,1.0,0.34544296329170576,0.47658996285288624,0.4080383185356786,0.6819185370861759,0.1341580999851813
Classical,2,10,18,1.0,,0.47658996285288624,0.08740487112566354,0.13682911064117648,0.03798063161015062
PPI,2,10,19,1.0,0.20555856397248945,0.47658996285288624,0.08665918528649995,0.16726453680007866,0.006053833772921244
Classical,2,10,19,1.0,,0.47658996285288624,0.004084757757844403,0.0067088659918105534,0.0014606495238782523
PPI,2,10,20,1.0,0.08394309001310862,0.47658996285288624,0.024971495316788328,0.025551789277582206,0.024391201355994454
Classical,2,10,20,1.0,,0.47658996285288624,0.1091564929515167,0.10954414322948743,0.10876884267354599
PPI,2,10,21,1.0,0.2609471515496941,0.47658996285288624,0.07940555038647136,0.15598516702898912,0.0028259337439535998
Classical,2,10,21,1.0,,0.47658996285288624,0.07857265161299228,0.14406875133727762,0.013076551888706944
