method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.23860885996906456,0.7698745992449246,0.2327983474895515,0.4407307677094397,0.024865927269663298
Classical,2,10,0,1.0,,0.7698745992449246,0.1485300888431759,0.2713667905659476,0.02569338712040422
PPI,2,10,1,1.0,0.11427233163166932,0.7698745992449246,0.2411397615879116,0.47600688870010605,0.006272634475717111
Classical,2,10,1,1.0,,0.7698745992449246,0.3864892272014436,0.5698095758850951,0.20316887851779206
PPI,2,10,2,1.0,0.007961253610341484,0.7698745992449246,0.05356942895946157,0.1070266866244927,0.00011217129443043735
Classical,2,10,2,1.0,,0.7698745992449246,0.05322666921270901,0.10635754311377543,9.579531164258694e-05
PPI,2,10,3,1.0,0.05474107638311811,0.7698745992449246,0.23210016685721885,0.3640178634160089,0.10018247029842882
Classical,2,10,3,1.0,,0.7698745992449246,0.32924415361831094,0.5685034396690912,0.0899848675675307
PPI,2,10,4,1.0,0.17493712358197439,0.7698745992449246,0.04049308382864471,0.05488089028307763,0.02610527737421179
Classical,2,10,4,1.0,,0.7698745992449246,0.06882794198422525,0.1299900605168432,0.007665823451607288
PPI,2,10,5,1.0,0.5132893101498972,0.7698745992449246,1.0525374314795128,2.102995860605892,0.0020790023531337713
Classical,2,10,5,1.0,,0.7698745992449246,0.0733564996973669,0.08425769037193198,0.062455309022801817
PPI,2,10,6,1.0,0.06832507879932552,0.7698745992449246,0.042861929313647865,0.06540566481680009,0.020318193810495638
Classical,2,10,6,1.0,,0.7698745992449246,0.011739399738881781,0.02244003486812041,0.0010387646096431545
PPI,2,10,7,1.0,0.7581707811039547,0.7698745992449246,2.5385662942010843,2.8125695598961404,2.264563028506028
Classical,2,10,7,1.0,,0.7698745992449246,0.26560859667495995,0.4695613307543249,0.06165586259559501
PPI,2,10,8,1.0,1.0,0.7698745992449246,7.047638556973165,9.702287408951811,4.392989704994521
Classical,2,10,8,1.0,,0.7698745992449246,0.03501148244623468,0.06991856126003151,0.00010440363243784391
PPI,2,10,9,1.0,0.2902471357363574,0.7698745992449246,1.7392774911696256,3.350013822540912,0.12854115979833908
Classical,2,10,9,1.0,,0.7698745992449246,0.215496180609776,0.29139880445610333,0.13959355676344862
PPI,2,10,10,1.0,0.3376446170874824,0.7698745992449246,0.4701254332377073,0.48704259271168876,0.45320827376372586
Classical,2,10,10,1.0,,0.7698745992449246,0.053593786581317936,0.09649412059455384,0.010693452568082027
PPI,2,10,11,1.0,0.5593526450962889,0.7698745992449246,2.2494537879068934,3.7805658697889384,0.7183417060248481
Classical,2,10,11,1.0,,0.7698745992449246,0.014697224584010961,0.028804227516491514,0.0005902216515304066
PPI,2,10,12,1.0,0.2606673453003192,0.7698745992449246,0.39315891059852826,0.5094131592267152,0.27690466197034136
Classical,2,10,12,1.0,,0.7698745992449246,0.07521059572211815,0.11732461542935686,0.03309657601487943
PPI,2,10,13,1.0,0.28454403315655163,0.7698745992449246,0.5417125618350984,1.0749379016536234,0.008487222016573417
Classical,2,10,13,1.0,,0.7698745992449246,0.5104711718687597,1.0165425802715504,0.004399763465968869
PPI,2,10,14,1.0,0.23147955256968133,0.7698745992449246,0.31972421483149027,0.33349100016679784,0.3059574294961827
Classical,2,10,14,1.0,,0.7698745992449246,0.23774908466743055,0.3747222753945549,0.10077589394030625
PPI,2,10,15,1.0,0.35375920756209245,0.7698745992449246,0.7311622195784906,0.9222102584653672,0.540114180691614
Classical,2,10,15,1.0,,0.7698745992449246,0.011540781924516774,0.012410548341116545,0.010671015507917003
PPI,2,10,16,1.0,0.12737026002852914,0.7698745992449246,0.4475907385962084,0.8929225938597382,0.0022588833326786083
Classical,2,10,16,1.0,,0.7698745992449246,0.2358313749545287,0.43831905750507216,0.033343692403985215
PPI,2,10,17,1.0,0.042706234076685876,0.7698745992449246,0.017331589571859672,0.02917415627373449,0.005489022869984852
Classical,2,10,17,1.0,,0.7698745992449246,0.012675308810198953,0.024785082758044336,0.0005655348623535713
PPI,2,10,18,1.0,0.8616053223685614,0.7698745992449246,7.724683799355758,14.005371771441343,1.4439958272701738
Classical,2,10,18,1.0,,0.7698745992449246,0.04175173699185231,0.06303716208571664,0.020466311897987994
PPI,2,10,19,1.0,0.42903778300753787,0.7698745992449246,0.8049431320169725,1.5754886727414026,0.03439759129254248
Classical,2,10,19,1.0,,0.7698745992449246,0.09031060206919539,0.17053801348177267,0.010083190656618099
PPI,2,10,20,1.0,0.3187089587729403,0.7698745992449246,0.721057225613923,1.4065452693763925,0.03556918185145355
