method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.7245590364579589,0.14783436097578262,0.010015553343445886,0.011667453101467575,0.008363653585424197
Classical,2,10,0,1.0,,0.14783436097578262,0.06687851593897912,0.07617111100050863,0.05758592087744961
PPI,2,10,1,1.0,1.0,0.14783436097578262,0.0010805827977321018,0.0018083160373906198,0.0003528495580735839
Classical,2,10,1,1.0,,0.14783436097578262,0.37638900283490295,0.7110580835926429,0.04171992207716298
PPI,2,10,2,1.0,0.09597925655139662,0.14783436097578262,0.03879476392101421,0.07389385370517723,0.0036956741368511883
Classical,2,10,2,1.0,,0.14783436097578262,0.046270167385918874,0.08903240516672555,0.0035079296051122
PPI,2,10,3,1.0,1.0,0.14783436097578262,0.002675883659284328,0.005351359991972117,4.073265965385408e-07
Classical,2,10,3,1.0,,0.14783436097578262,0.03796096578343832,0.06634304566365962,0.009578885903217023
PPI,2,10,4,1.0,0.4539328384630546,0.14783436097578262,0.006421417232328789,0.009052347050152032,0.0037904874145055444
Classical,2,10,4,1.0,,0.14783436097578262,0.022202991390861116,0.029788761275705636,0.014617221506016596
PPI,2,10,5,1.0,0.54050843531865,0.14783436097578262,0.010395713482343315,0.01781246476018581,0.0029789622045008207
Classical,2,10,5,1.0,,0.14783436097578262,0.06706350106468068,0.11008103491975316,0.024045967209608193
PPI,2,10,6,1.0,0.5591992121121677,0.14783436097578262,0.028067316093388472,0.04751525331364698,0.008619378873129972
Classical,2,10,6,1.0,,0.14783436097578262,0.12091525049448332,0.2003782239523117,0.04145227703665493
PPI,2,10,7,1.0,0.714710418002311,0.14783436097578262,0.005784435282531972,0.008615895915801607,0.0029529746492623367
Classical,2,10,7,1.0,,0.14783436097578262,0.03397487039657704,0.0557539999781032,0.012195740815050878
PPI,2,10,8,1.0,0.35378787777684706,0.14783436097578262,0.18643167947845293,0.2392234175098799,0.13363994144702596
Classical,2,10,8,1.0,,0.14783436097578262,0.4163020909577234,0.48057012048311093,0.3520340614323359
PPI,2,10,9,1.0,0.20893411326278513,0.14783436097578262,0.01628489076113805,0.029232697336084905,0.0033370841861911993
Classical,2,10,9,1.0,,0.14783436097578262,0.02847190954743328,0.05195492308784588,0.004988896007020677
PPI,2,10,10,1.0,0.4679225375107479,0.14783436097578262,0.030780795585203764,0.05740976770973814,0.004151823460669388
Classical,2,10,10,1.0,,0.14783436097578262,0.10431786236047265,0.1897246968742063,0.018911027846739002
PPI,2,10,11,1.0,0.052127168372375327,0.14783436097578262,0.0376184926867423,0.04563010686064881,0.029606878512835784
Classical,2,10,11,1.0,,0.14783436097578262,0.042021592631951835,0.05037564324382736,0.03366754202007631
PPI,2,10,12,1.0,1.0,0.14783436097578262,0.0016864405917072123,0.0028489376069862236,0.000523943576428201
Classical,2,10,12,1.0,,0.14783436097578262,0.02423270099482526,0.048411190936197404,5.4211053453114486e-05
PPI,2,10,13,1.0,0.7636085014360239,0.14783436097578262,0.025150239293917562,0.029217439042962007,0.021083039544873117
Classical,2,10,13,1.0,,0.14783436097578262,0.29005930450547596,0.3039542934686927,0.27616431554225923
PPI,2,10,14,1.0,1.0,0.14783436097578262,0.0038862654850614397,0.004653642622137154,0.0031188883479857255
Classical,2,10,14,1.0,,0.14783436097578262,1.7620249960614789,2.6955144153446793,0.8285355767782783
PPI,2,10,15,1.0,1.0,0.14783436097578262,0.0009292892521103977,0.001151798983190766,0.0007067795210300293
Classical,2,10,15,1.0,,0.14783436097578262,0.04482574606577455,0.0520062651986467,0.037645226932902405
PPI,2,10,16,1.0,1.0,0.14783436097578262,0.000818318248784857,0.0009496262077708709,0.0006870102897988433
Classical,2,10,16,1.0,,0.14783436097578262,0.06720013201487356,0.11267468012971563,0.021725583900031476
PPI,2,10,17,1.0,0.9715922100253755,0.14783436097578262,0.00020998166058240988,0.00036487755821362094,5.508576295119881e-05
Classical,2,10,17,1.0,,0.14783436097578262,0.17290399495908804,0.3275569216230564,0.018251068295119705
PPI,2,10,18,1.0,0.8464466150262905,0.14783436097578262,0.0018356040836163038,0.003375119225771554,0.00029608894146105334
