method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
PPI,3000,0.4210129524789256,0.526504787595231,2,0.0,0.01,True,0.0010196167231795005,,0.10549183511630539
Tuned PPI,3000,0.4210129524789256,0.526504787595231,2,0.0,0.01,True,0.0010196167231795005,1.0,0.10549183511630539
Classical,3000,0.10126531796194799,0.6948225298597699,2,0.0,0.01,True,0.007448734763526012,,0.5935572118978218
PPI,3000,0.4091028378845365,0.5147741966376278,3,0.0,0.01,True,0.0013087103920859302,,0.1056713587530913
Tuned PPI,3000,0.4350400327504218,0.5463956336209677,3,0.0,0.01,True,0.0005889193147389581,0.9002720436904554,0.11135560087054586
Classical,3000,0.46237310837374157,1.038660362309309,3,0.0,0.01,True,0.03163679026334995,,0.5762872539355673
PPI,3000,0.4093030669173142,0.5148433638452442,4,0.0,0.01,True,0.0016535792410700498,,0.10554029692792999
Tuned PPI,3000,0.429664645603439,0.5367499430150805,4,0.0,0.01,True,0.0003590743815297606,0.9286776004494984,0.10708529741164152
Classical,3000,0.4593249693245279,1.0574565679732837,4,0.0,0.01,True,0.0698486053451974,,0.5981315986487559
PPI,3000,0.4229591107225699,0.5286571845709319,5,0.0,0.01,True,0.0009999942229385792,,0.105698073848362
Tuned PPI,3000,0.402629930666021,0.5148404340479891,5,0.0,0.01,True,0.0011481041159702395,0.8951334439858026,0.11221050338196809
Classical,3000,0.013293321944390757,0.6127098143275744,5,0.0,0.01,True,0.02142378310833763,,0.5994164923831837
PPI,3000,0.41422655663232566,0.5199158502226938,6,0.0,0.01,True,0.0011488919402939885,,0.10568929359036816
Tuned PPI,3000,0.4235585890157428,0.5299820129537878,6,0.0,0.01,True,0.0008121186279457804,0.9288395952957017,0.10642342393804499
Classical,3000,0.29783496677018534,0.9089055962521426,6,0.0,0.01,True,0.00537562695714913,,0.6110706294819572
PPI,3000,0.4158942179424317,0.5214476445288703,7,0.0,0.01,True,0.0010687327815260663,,0.10555342658643857
Tuned PPI,3000,0.41749714206055993,0.5219217072116983,7,0.0,0.01,True,0.0010333046388716987,0.9861294677158721,0.10442456515113835
Classical,3000,0.24245760216414713,0.8446252189387748,7,0.0,0.01,True,0.0013046457516163409,,0.6021676167746277
PPI,3000,0.40808246235942053,0.5137902700043843,8,0.0,0.01,True,0.0010583013120094352,,0.10570780764496374
Tuned PPI,3000,0.43000686112758346,0.5358649906290112,8,0.0,0.01,True,0.0011658880518157003,0.9329426998166835,0.1058581295014277
Classical,3000,0.5010730843049774,1.076941772369052,8,0.0,0.01,False,0.09805233256159304,,0.5758686880640745
PPI,3000,0.4271258135393001,0.5328271681783227,9,0.0,0.01,True,0.0009569385622511697,,0.10570135463902253
Tuned PPI,3000,0.39385833467416015,0.5056293391287722,9,0.0,0.01,True,0.0015373952953542634,0.8969673066613505,0.11177100445461202
Classical,3000,-0.10014083838805427,0.4732382701303695,9,0.0,0.01,False,0.05530702865708539,,0.5733791085184238
PPI,4000,0.4198393284692183,0.526002408762761,0,0.0,0.01,True,0.00109822772754932,,0.10616308029354277
Tuned PPI,4000,0.41760582357285014,0.5221838711092643,0,0.0,0.01,True,0.0009452581839719293,0.9375790821978531,0.1045780475364142
Classical,4000,0.15684521803546092,0.6920411593114284,0,0.0,0.01,True,0.005443631447752147,,0.5351959412759675
PPI,4000,0.4196147222726846,0.5257555811285964,1,0.0,0.01,True,0.0006018644152709687,,0.10614085885591185
Tuned PPI,4000,0.4190180908307624,0.5229898819463465,1,0.0,0.01,True,0.0009997650331879694,0.959608503709168,0.10397179111558413
Classical,4000,0.17594791348459238,0.6861788626167334,1,0.0,0.01,True,0.05833328280127109,,0.5102309491321411
PPI,4000,0.42268066451272307,0.5288405210672902,2,0.0,0.01,True,0.0012236980269513722,,0.10615985655456711
Tuned PPI,4000,0.41609817501994584,0.5210592736060734,2,0.0,0.01,True,0.0008607061684835726,0.9318557110607202,0.10496109858612757
Classical,4000,0.11750694860545408,0.623230073289281,2,0.0,0.01,True,0.026859202319715975,,0.505723124683827
PPI,4000,0.4228265910967711,0.52894910406263,3,0.0,0.01,True,0.0010892572151125436,,0.10612251296585884
Tuned PPI,4000,0.4153314097634111,0.5201946053930315,3,0.0,0.01,True,0.00095418318878894,0.934144398341367,0.10486319562962043
Classical,4000,0.09093791051197547,0.6140906652878644,3,0.0,0.01,True,0.01798196779430829,,0.523152754775889
PPI,4000,0.4073351596513984,0.5134025265297361,4,0.0,0.01,True,0.001507077047759668,,0.10606736687833768
Tuned PPI,4000,0.4104362549320142,0.5155887857907357,4,0.0,0.01,True,0.0013656343358359095,0.9901735066472936,0.10515253085872156
Classical,4000,0.4692729461935878,0.9895360897390806,4,0.0,0.01,True,0.02884281849956968,,0.5202631435454927
PPI,4000,0.4211591202719783,0.5273566779487531,5,0.0,0.01,True,0.0009003750464823428,,0.10619755767677475
Tuned PPI,4000,0.4152159374061082,0.5208160908430632,5,0.0,0.01,True,0.0010949460319975891,0.9228293119192043,0.10560015343695506
Classical,4000,0.1325395969861547,0.6542079148291247,5,0.0,0.01,True,0.00645433186497184,,0.52166831784297
PPI,4000,0.42898008423834905,0.5350868305344194,6,0.0,0.01,True,0.0005811898715899435,,0.10610674629607036
Tuned PPI,4000,0.4181850226858174,0.5221628326244431,6,0.0,0.01,True,0.001024322347875032,0.9576463944146314,0.10397780993862565
Classical,4000,-0.06148443851509994,0.46552679021496496,6,0.0,0.01,False,0.055446279639618595,,0.5270112287300649
PPI,4000,0.4230474148942445,0.5292432904219956,7,0.0,0.01,True,0.0007866343713426365,,0.10619587552775106
Tuned PPI,4000,0.4180657750100384,0.5221122203599341,7,0.0,0.01,True,0.0010434341094054688,0.9505002416105461,0.10404644534989571
Classical,4000,0.088033148130574,0.6195551517523434,7,0.0,0.01,True,0.014651980912420388,,0.5315220036217694
PPI,4000,0.43168858966235524,0.5379288937061318,8,0.0,0.01,True,0.0005536225684495649,,0.1062403040437766
Tuned PPI,4000,0.4080694446900614,0.5129221487926674,8,0.0,0.01,True,0.0014546607114528946,0.9310563209474767,0.104852704102606
Classical,4000,-0.1268913436944375,0.3912100882370803,8,0.0,0.01,False,0.07648151758180238,,0.5181014319315178
PPI,4000,0.4150347803076322,0.52129136677947,9,0.0,0.01,True,0.0013231380246514486,,0.10625658647183778
Tuned PPI,4000,0.42046252301598985,0.5253821587563051,9,0.0,0.01,True,0.0007868640786465311,0.9296406093090379,0.10491963574031526
Classical,4000,0.27271297522521265,0.7988976675307193,9,0.0,0.01,True,0.008061902590951494,,0.5261846923055067
PPI,5000,0.43000549215135897,0.5367005269824552,0,0.0,0.01,True,0.00045929030030116545,,0.10669503483109621
Tuned PPI,5000,0.420335892561409,0.5243488058355015,0,0.0,0.01,True,0.0009311155084718008,0.9561862837574466,0.10401291327409246
Classical,5000,-0.005807762429082486,0.4699012979517524,0,0.0,0.01,False,0.05656775881026532,,0.4757090603808349
PPI,5000,0.4123062774171605,0.5190022989149085,1,0.0,0.01,True,0.0010525575493403197,,0.10669602149774793
Tuned PPI,5000,0.42035381974837327,0.5245605215184722,1,0.0,0.01,True,0.0009797335222056253,0.9345919018793835,0.10420670177009894
Classical,5000,0.3399954734497628,0.7993265649109211,1,0.0,0.01,True,0.006949967711224701,,0.45933109146115836
PPI,5000,0.417376853007064,0.523940513364418,2,0.0,0.01,True,0.0006919330003576961,,0.10656366035735404
Tuned PPI,5000,0.4187316514743084,0.5229825344571981,2,0.0,0.01,True,0.0008752023694775235,0.9676452893150533,0.1042508829828897
Classical,5000,0.24062442752026875,0.7129575999043876,2,0.0,0.01,True,0.030002884598645346,,0.4723331723841188
PPI,5000,0.42439396742250396,0.5310715388182986,3,0.0,0.01,True,0.0007346008082103302,,0.10667757139579465
Tuned PPI,5000,0.41500772124826835,0.5198002515828577,3,0.0,0.01,True,0.0011733451253084764,0.9223877175366981,0.10479253033458935
Classical,5000,0.11533014184773668,0.5739721650380619,3,0.0,0.01,True,0.016201739712817364,,0.4586420231903252
PPI,5000,0.42541416688109046,0.5321443151770152,4,0.0,0.01,True,0.00048616684027398506,,0.10673014829592475
Tuned PPI,5000,0.4132809023373456,0.5181787588270093,4,0.0,0.01,True,0.0014205502570778005,0.9194698462317242,0.10489785648966365
Classical,5000,0.08451721084050506,0.5489537130483981,4,0.0,0.01,True,0.04707109935352789,,0.46443650220789306
PPI,5000,0.4040529482726112,0.5108138266554884,5,0.0,0.01,True,0.0014875852524911413,,0.10676087838287718
Tuned PPI,5000,0.43503886943185416,0.5429956596270537,5,0.0,0.01,True,0.000600139490899671,0.8863713347261393,0.10795679019519949
Classical,5000,0.5015812841840577,0.9691993878101117,5,0.0,0.01,False,0.02797157846275661,,0.46761810362605405
PPI,5000,0.40912097074000126,0.5156570460166735,6,0.0,0.01,True,0.001236523459239601,,0.10653607527667225
Tuned PPI,5000,0.41790583942132514,0.5218773849310767,6,0.0,0.01,True,0.00101846574628445,0.9541973453302052,0.10397154550975157
Classical,5000,0.3973200424452017,0.8550636055549949,6,0.0,0.01,True,0.00954596950878341,,0.45774356310979325
PPI,5000,0.4274011215743362,0.5340325444541001,7,0.0,0.01,True,0.0007608202507859807,,0.1066314228797639
Tuned PPI,5000,0.4217178717159549,0.5258809230952975,7,0.0,0.01,True,0.0009272024947175998,0.9639925257355372,0.10416305137934267
Classical,5000,0.05709911203793677,0.5201123473571905,7,0.0,0.01,True,0.02319684113226065,,0.4630132353192537
PPI,5000,0.4163482344287951,0.5229322685328494,8,0.0,0.01,True,0.0012524424845437542,,0.10658403410405426
Tuned PPI,5000,0.41903565112553376,0.5230052272676939,8,0.0,0.01,True,0.0009867701119522483,0.9496557463542309,0.10396957614216018
Classical,5000,0.266871619048992,0.727238883995794,8,0.0,0.01,True,0.0033449667371679157,,0.46036726494680197
PPI,5000,0.41729870123380297,0.5238155176159267,9,0.0,0.01,True,0.0014063737762072164,,0.10651681638212374
Tuned PPI,5000,0.41775491724097397,0.523572267408149,9,0.0,0.01,True,0.0013433840443167824,0.992918819841915,0.10581735016717503
Classical,5000,0.2522469350485345,0.7189421858145817,9,0.0,0.01,True,0.011438784231925082,,0.4666952507660472
PPI,1000,0.45108553596420564,0.5560491987544172,0,0.0,0.1,True,0.0027084267054310746,,0.10496366279021152
Tuned PPI,1000,0.45108553596420564,0.5560491987544172,0,0.0,0.1,True,0.0027084267054310746,1.0,0.10496366279021152
Classical,1000,-0.59833283487074,0.40352731377761164,0,0.0,0.1,False,0.25002243671749086,,1.0018601486483516
PPI,1000,0.4557174264874334,0.5605090872996398,1,0.0,0.1,True,0.0020764794946337047,,0.10479166081220637
Tuned PPI,1000,0.45125447714092454,0.5610697298890346,1,0.0,0.1,True,0.0032584267535847866,0.9577157720837308,0.10981525274811005
Classical,1000,-0.06931812022109823,0.9932571086253912,1,0.0,0.1,True,0.10450206527163419,,1.0625752288464894
PPI,1000,0.4497864982817614,0.5546867657007892,2,0.0,0.1,True,0.002385540379487024,,0.1049002674190278
Tuned PPI,1000,0.4497864982817614,0.5546867657007892,2,0.0,0.1,True,0.002385540379487024,1.0,0.1049002674190278
Classical,1000,-0.07860746192413626,0.9186280101305704,2,0.0,0.1,True,0.004491626064970994,,0.9972354720547066
PPI,1000,0.45209509214196947,0.5570825328770722,3,0.0,0.1,True,0.0028985498822051313,,0.10498744073510274
Tuned PPI,1000,0.46119389803730904,0.5687128573531878,3,0.0,0.1,True,0.0018616437673414513,0.9614179764279294,0.10751895931587874
Classical,1000,0.3189673390834881,1.227484603150504,3,0.0,0.1,True,0.1023165125843338,,0.9085172640670158
PPI,1000,0.4464671115087296,0.551334292663193,4,0.0,0.1,True,0.0017094114148340544,,0.10486718115446342
Tuned PPI,1000,0.4464671115087296,0.551334292663193,4,0.0,0.1,True,0.0017094114148340544,1.0,0.10486718115446342
Classical,1000,0.1496284375150897,1.1289569703282791,4,0.0,0.1,True,0.043419683448143634,,0.9793285328131894
PPI,1000,0.44807122364618673,0.552881727963944,5,0.0,0.1,True,0.002148327635445229,,0.10481050431775724
Tuned PPI,1000,0.44807122364618673,0.552881727963944,5,0.0,0.1,True,0.002148327635445229,1.0,0.10481050431775724
Classical,1000,0.21620870056446306,1.2401654857110167,5,0.0,0.1,True,0.04124756291343434,,1.0239567851465536
PPI,1000,0.4451638093139621,0.5499142193532464,6,0.0,0.1,True,0.0025188215877493536,,0.10475041003928426
Tuned PPI,1000,0.4451638093139621,0.5499142193532464,6,0.0,0.1,True,0.0025188215877493536,1.0,0.10475041003928426
Classical,1000,0.0015182735802450331,1.1057112268177773,6,0.0,0.1,True,0.005348290981780522,,1.1041929532375323
PPI,1000,0.4625312774214825,0.5673748592413741,7,0.0,0.1,True,0.0027467528248402715,,0.10484358181989162
Tuned PPI,1000,0.4172803551523729,0.5369528875722371,7,0.0,0.1,True,0.001175436653428342,0.9317915647895844,0.11967253241986425
Classical,1000,-0.5176035909533138,0.4380737215737541,7,0.0,0.1,False,0.21228826085703376,,0.9556773125270679
PPI,1000,0.44875576547535384,0.5536418730540583,8,0.0,0.1,True,0.0022781324423614578,,0.10488610757870448
Tuned PPI,1000,0.44875576547535384,0.5536418730540583,8,0.0,0.1,True,0.0022781324423614578,1.0,0.10488610757870448
Classical,1000,0.04918640904742366,1.0422372909099793,8,0.0,0.1,True,0.02206962687911903,,0.9930508818625556
PPI,1000,0.45292404433641975,0.5577466966308815,9,0.0,0.1,True,0.002051423054924116,,0.10482265229446175
Tuned PPI,1000,0.4607495083522137,0.5675197203324474,9,0.0,0.1,True,0.0022982561797668193,0.9678521638671429,0.10677021198023368
Classical,1000,0.2419878051841603,1.3161066455666228,9,0.0,0.1,True,0.048857144542129756,,1.0741188403824626
PPI,2000,0.454320195729321,0.5594423317606574,0,0.0,0.1,True,0.0025111126020520556,,0.10512213603133641
Tuned PPI,2000,0.4545569036153431,0.5586657553503531,0,0.0,0.1,True,0.002537484280080191,0.9804333613070614,0.10410885173501
Classical,2000,0.1322908666674305,0.8538803850416492,0,0.0,0.1,True,0.004155619996650164,,0.7215895183742187
PPI,2000,0.4583401419546146,0.5635359460591939,1,0.0,0.1,True,0.0021402457976531473,,0.1051958041045793
Tuned PPI,2000,0.44490964700477315,0.5502599660400371,1,0.0,0.1,True,0.0023904532087985378,0.9563223220363031,0.10535031903526398
Classical,2000,-0.15398737389972167,0.5644189846866208,1,0.0,0.1,True,0.057857851638227535,,0.7184063585863425
PPI,2000,0.45753264708661967,0.5626347546568646,2,0.0,0.1,True,0.002103477105493335,,0.10510210757024496
Tuned PPI,2000,0.4430831949974088,0.549535162691023,2,0.0,0.1,True,0.0023311998660764024,0.9513262469508467,0.1064519676936142
Classical,2000,-0.1273260406036531,0.5814996093416507,2,0.0,0.1,True,0.04826733607367529,,0.7088256499453038
PPI,2000,0.45183265684019924,0.5568224139981978,3,0.0,0.1,True,0.0023597994647402347,,0.10498975715799852
Tuned PPI,2000,0.45183265684019924,0.5568224139981978,3,0.0,0.1,True,0.0023597994647402347,1.0,0.10498975715799852
Classical,2000,0.3869616410803229,1.1573749199883867,3,0.0,0.1,True,0.03703890778797094,,0.7704132789080638
PPI,2000,0.4521590259407427,0.5572745529227904,4,0.0,0.1,True,0.002676292318317486,,0.10511552698204768
Tuned PPI,2000,0.45446542651934874,0.5586120760336065,4,0.0,0.1,True,0.0025735337161559746,0.9855668780001389,0.10414664951425778
Classical,2000,0.267916033789366,0.9939870862765012,4,0.0,0.1,True,0.009200740770101346,,0.7260710524871352
PPI,2000,0.4470357309219357,0.5521761022273365,5,0.0,0.1,True,0.002025485612120964,,0.10514037130540077
Tuned PPI,2000,0.45605430716610956,0.560145927588767,5,0.0,0.1,True,0.0023559455314441455,0.9788848708021951,0.10409162042265746
Classical,2000,0.535621653275833,1.2681508077748092,5,0.0,0.1,False,0.1192862849711841,,0.7325291544989762
PPI,2000,0.44624963959249486,0.5514451009115187,6,0.0,0.1,True,0.0022394444578302895,,0.1051954613190238
Tuned PPI,2000,0.4693892887120577,0.5870364545106254,6,0.0,0.1,True,0.002801710531107478,0.9004480997492246,0.11764716579856765
Classical,2000,0.4387323268364482,1.148916021491463,6,0.0,0.1,True,0.04732832068546329,,0.7101836946550149
PPI,2000,0.4529151363531961,0.5581231931650211,7,0.0,0.1,True,0.002853622800571272,,0.10520805681182505
Tuned PPI,2000,0.4488504479235292,0.5529649940552143,7,0.0,0.1,True,0.002074025617947642,0.9738216534702887,0.10411454613168508
Classical,2000,-0.03211690605837031,0.6908454543226126,7,0.0,0.1,True,0.07330292139463944,,0.7229623603809829
PPI,2000,0.4446976007278407,0.5498286435100465,8,0.0,0.1,True,0.0020157291513634764,,0.10513104278220575
Tuned PPI,2000,0.449180141177293,0.5535375096709779,8,0.0,0.1,True,0.0020873917046197303,0.9739923405176704,0.10435736849368493
Classical,2000,0.28636943666350895,1.0231181217960215,8,0.0,0.1,True,0.01782345334215013,,0.7367486851325125
PPI,2000,0.4461038905006421,0.5512238518046875,9,0.0,0.1,True,0.0030082758872214377,,0.10511996130404538
Tuned PPI,2000,0.4461038905006421,0.5512238518046875,9,0.0,0.1,True,0.0030082758872214377,1.0,0.10511996130404538
Classical,2000,0.3094513073746406,1.0279355392000413,9,0.0,0.1,True,0.058199195416372085,,0.7184842318254008
PPI,3000,0.45124586776774755,0.5567820154384977,0,0.0,0.1,True,0.0021023627623526805,,0.10553614767075015
Tuned PPI,3000,0.45345664413552067,0.5574349116528733,0,0.0,0.1,True,0.0024740486438392375,0.9729995763591125,0.10397826751735262
Classical,3000,0.25268357453419976,0.8614045920304103,0,0.0,0.1,True,0.03678307495876205,,0.6087210174962105
PPI,3000,0.4540966418454687,0.5596429690510966,1,0.0,0.1,True,0.001611397611822402,,0.10554632720562784
Tuned PPI,3000,0.45641743969408644,0.5605938085572629,1,0.0,0.1,True,0.002086838944906664,0.9800782492140026,0.1041763688631765
Classical,3000,0.27709133324359386,0.9008726668609519,1,0.0,0.1,True,0.10178293637607358,,0.6237813336173581
PPI,3000,0.45287587128500734,0.5585100997528611,2,0.0,0.1,True,0.002195064457054371,,0.10563422846785381
Tuned PPI,3000,0.451990244827997,0.5560258935495964,2,0.0,0.1,True,0.0022341620419942688,0.9749745604051894,0.10403564872159943
Classical,3000,0.14229166534776366,0.7344380233295809,2,0.0,0.1,True,0.006362057515757609,,0.5921463579818171
PPI,3000,0.45755130201495503,0.5631285867928875,3,0.0,0.1,True,0.0018889339405136756,,0.10557728477793243
Tuned PPI,3000,0.4565889670277045,0.5617659807560539,3,0.0,0.1,True,0.0019524328262955552,0.9959216119462788,0.10517701372834937
Classical,3000,-0.07182328475510141,0.5224394637197982,3,0.0,0.1,True,0.10268791512306925,,0.5942627484748997
PPI,3000,0.4417533832423345,0.5473815421149997,4,0.0,0.1,True,0.002718790134090916,,0.10562815887266519
Tuned PPI,3000,0.46325827886578186,0.5710657946978329,4,0.0,0.1,True,0.0021426117135560046,0.9213620505851458,0.10780751583205106
Classical,3000,0.49213514235420885,1.0716478828395741,4,0.0,0.1,True,0.04143091768638178,,0.5795127404853653
PPI,3000,0.44251427604348736,0.5480076357328559,5,0.0,0.1,True,0.0021003845677667584,,0.10549335968936857
Tuned PPI,3000,0.44251427604348736,0.5480076357328559,5,0.0,0.1,True,0.0021003845677667584,1.0,0.10549335968936857
Classical,3000,0.5814051998634631,1.2102016437081091,5,0.0,0.1,False,0.09437588529739056,,0.6287964438446461
PPI,3000,0.44576754317415473,0.5512200097009698,6,0.0,0.1,True,0.0019910187582534763,,0.10545246652681511
Tuned PPI,3000,0.44576754317415473,0.5512200097009698,6,0.0,0.1,True,0.0019910187582534763,1.0,0.10545246652681511
Classical,3000,0.2853513662682894,0.9000965915917256,6,0.0,0.1,True,0.023850126253915627,,0.6147452253234362
PPI,3000,0.44947456069577757,0.5550740705688847,7,0.0,0.1,True,0.0030579972413085355,,0.10559950987310712
