method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,100,0,1.0,0.7478639740414889,0.5624399821973852,0.004806808071286246,0.009566001693345871,4.7614449226620667e-05
Debias,2,100,0,1.0,,0.5624399821973852,0.00809719723070654,0.015926509297182603,0.00026788516423047605
Classical,2,100,0,1.0,,0.5624399821973852,0.00037124687859741513,0.0005618995476840669,0.0001805942095107634
PPI,2,100,1,1.0,0.6932765026653289,0.5624399821973852,0.0028345630580108483,0.0055728663012069015,9.62598148147955e-05
Debias,2,100,1,1.0,,0.5624399821973852,0.00365409988997865,0.0041525089514811275,0.0031556908284761727
Classical,2,100,1,1.0,,0.5624399821973852,0.01710378240585966,0.024332383456165348,0.009875181355553974
PPI,2,100,2,1.0,0.6292912531397933,0.5624399821973852,0.004760506683985632,0.0093984484799154,0.00012256488805586563
Debias,2,100,2,1.0,,0.5624399821973852,0.00023098961466024197,0.0004543658958385191,7.6133334819648385e-06
Classical,2,100,2,1.0,,0.5624399821973852,0.0354483704258209,0.06648196246952282,0.004414778382118987
PPI,2,100,3,1.0,0.510652961263898,0.5624399821973852,0.005897048677588397,0.011545850923961452,0.00024824643121534157
Debias,2,100,3,1.0,,0.5624399821973852,0.0014458280940352953,0.0026576925921612342,0.0002339635959093566
Classical,2,100,3,1.0,,0.5624399821973852,0.014682201595933891,0.027126441032295102,0.00223796215957268
PPI,2,100,4,1.0,0.7818609594376356,0.5624399821973852,0.004009832373663526,0.007877985198509676,0.0001416795488173753
Debias,2,100,4,1.0,,0.5624399821973852,0.005126006202624095,0.009241566947382202,0.001010445457865989
Classical,2,100,4,1.0,,0.5624399821973852,0.003695717067789252,0.0038848036902040654,0.0035066304453744384
PPI,2,100,5,1.0,0.5565213735992143,0.5624399821973852,0.003172730878258565,0.006344970972597047,4.907839200834809e-07
Debias,2,100,5,1.0,,0.5624399821973852,0.005626461141006197,0.010713700052732467,0.0005392222292799276
Classical,2,100,5,1.0,,0.5624399821973852,0.001662206296770931,0.002393232665382239,0.0009311799281596231
PPI,2,100,6,1.0,0.6265961509731015,0.5624399821973852,0.003397220912342271,0.006660128243732954,0.00013431358095158756
Debias,2,100,6,1.0,,0.5624399821973852,0.004822839257458524,0.009603701299633075,4.197721528397341e-05
Classical,2,100,6,1.0,,0.5624399821973852,0.0022885125491217814,0.002898755860833662,0.0016782692374099006
PPI,2,100,7,1.0,0.8077429198791888,0.5624399821973852,0.003175295553654061,0.006350351781672951,2.3932563517072305e-07
Debias,2,100,7,1.0,,0.5624399821973852,0.00276759897390214,0.005448665391875157,8.653255592912205e-05
Classical,2,100,7,1.0,,0.5624399821973852,0.006275768804441208,0.011201087992460982,0.0013504496164214355
PPI,2,100,8,1.0,0.6158540249064104,0.5624399821973852,0.0068455515962888005,0.013316691159234308,0.00037441203334329223
Debias,2,100,8,1.0,,0.5624399821973852,0.0006233987860984134,0.0009851460105802644,0.0002616515616165624
Classical,2,100,8,1.0,,0.5624399821973852,0.03151683988172713,0.06250250573430223,0.0005311740291520227
PPI,2,100,9,1.0,0.7609368399036088,0.5624399821973852,0.001454522057880056,0.0025869203612052744,0.0003221237545548378
Debias,2,100,9,1.0,,0.5624399821973852,0.0004982981497875262,0.0006700144098876831,0.0003265818896873695
Classical,2,100,9,1.0,,0.5624399821973852,0.0445900074670593,0.08885643759112496,0.00032357734299363303
PPI,2,100,10,1.0,0.7150606572904941,0.5624399821973852,0.003202931609939966,0.006389555659525547,1.6307560354385138e-05
Debias,2,100,10,1.0,,0.5624399821973852,0.0011101562990071191,0.0021926917274621752,2.7620870552062908e-05
Classical,2,100,10,1.0,,0.5624399821973852,0.013769365955308154,0.026897795291963757,0.0006409366186525505
PPI,2,100,11,1.0,0.7725346486250818,0.5624399821973852,0.006747935325625088,0.013483725135017277,1.2145516232897626e-05
Debias,2,100,11,1.0,,0.5624399821973852,0.014721921978828772,0.029115150564062137,0.00032869339359540753
Classical,2,100,11,1.0,,0.5624399821973852,0.0034569244732500382,0.00436145779079789,0.002552391155702187
PPI,2,100,12,1.0,0.526495850725092,0.5624399821973852,0.0040858746522387706,0.008098850593459526,7.289871101801555e-05
Debias,2,100,12,1.0,,0.5624399821973852,0.0031530460953640045,0.005839125609864773,0.0004669665808632363
Classical,2,100,12,1.0,,0.5624399821973852,0.006359992436758486,0.010909651904324393,0.0018103329691925804
PPI,2,100,13,1.0,0.8009024744603613,0.5624399821973852,0.005372841998223369,0.010517350909499358,0.0002283330869473803
Debias,2,100,13,1.0,,0.5624399821973852,0.007690239705961825,0.01480601160836485,0.0005744678035587997
Classical,2,100,13,1.0,,0.5624399821973852,0.0005431658588535124,0.0006635994075688014,0.00042273231013822336
PPI,2,100,14,1.0,1.0,0.5624399821973852,0.009280860852339232,0.011347537584603242,0.007214184120075224
Debias,2,100,14,1.0,,0.5624399821973852,0.009258030169647633,0.01133372475884997,0.007182335580445297
Classical,2,100,14,1.0,,0.5624399821973852,0.009557513592925802,0.014792924604064714,0.004322102581786889
