method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.8085998956136676,0.7580387587893572,0.25896866848796896,0.41491035848098556,0.1030269784949523
Classical,2,10,0,1.0,,0.7580387587893572,0.17014427957935585,0.21157039394468818,0.12871816521402354
PPI,2,10,1,1.0,0.34879433996566994,0.7580387587893572,0.13865905669924652,0.1821054147308517,0.09521269866764134
Classical,2,10,1,1.0,,0.7580387587893572,0.009119259327850003,0.017557718943423194,0.0006807997122768117
PPI,2,10,2,1.0,0.897679578681662,0.7580387587893572,0.4552182211653756,0.9102959744639383,0.00014046786681292287
Classical,2,10,2,1.0,,0.7580387587893572,0.18814324085247502,0.3578330168611386,0.018453464843811412
PPI,2,10,3,1.0,0.2574669399681478,0.7580387587893572,0.27838990568626204,0.5208390198078025,0.035940791564721616
Classical,2,10,3,1.0,,0.7580387587893572,0.13900709385444351,0.2602784946114185,0.01773569309746854
PPI,2,10,4,1.0,0.4537493539147595,0.7580387587893572,0.03764638056303465,0.07361452412595716,0.001678237000112133
Classical,2,10,4,1.0,,0.7580387587893572,0.031232229289106933,0.032866757245833135,0.029597701332380728
PPI,2,10,5,1.0,0.47567456441185807,0.7580387587893572,0.007634555788992536,0.014049263280311362,0.0012198482976737103
Classical,2,10,5,1.0,,0.7580387587893572,0.2127600481159601,0.4032990455804032,0.022221050651517013
PPI,2,10,6,1.0,0.6905487541434017,0.7580387587893572,0.11040978289406582,0.22044423822735956,0.0003753275607720682
Classical,2,10,6,1.0,,0.7580387587893572,0.035966021289374206,0.04492459856365494,0.027007444015093467
PPI,2,10,7,1.0,0.5992156772709735,0.7580387587893572,0.6895847726138553,0.7105665891366992,0.6686029560910113
Classical,2,10,7,1.0,,0.7580387587893572,0.008076086418778957,0.016151592055936286,5.807816216295436e-07
PPI,2,10,8,1.0,0.6918787856802088,0.7580387587893572,0.21769070800790835,0.35003795446569747,0.08534346155011927
Classical,2,10,8,1.0,,0.7580387587893572,0.2080009369035919,0.2275455084523332,0.1884563653548506
PPI,2,10,9,1.0,0.32087836901588157,0.7580387587893572,0.16738704659501394,0.331012344366547,0.003761748823480883
Classical,2,10,9,1.0,,0.7580387587893572,0.14744100738565424,0.28763676000934146,0.007245254761967042
PPI,2,10,10,1.0,0.028183727923541284,0.7580387587893572,0.009064827635244174,0.009376107656905386,0.008753547613582961
Classical,2,10,10,1.0,,0.7580387587893572,0.010282454838715847,0.010905128849425866,0.009659780828005825
PPI,2,10,11,1.0,0.05515226724489993,0.7580387587893572,0.03485824636993373,0.046644612132495815,0.02307188060737165
Classical,2,10,11,1.0,,0.7580387587893572,0.029406506158857378,0.031916081135247264,0.02689693118246749
PPI,2,10,12,1.0,0.4209573511810403,0.7580387587893572,0.1745321569895919,0.23807145902263133,0.11099285495655245
Classical,2,10,12,1.0,,0.7580387587893572,0.18587696944367757,0.3627561288498055,0.008997810037549634
PPI,2,10,13,1.0,0.23825217344346664,0.7580387587893572,0.029143410550584135,0.03526454243934703,0.02302227866182124
Classical,2,10,13,1.0,,0.7580387587893572,0.06131922957455357,0.0661333127929372,0.05650514635616993
