method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,100,0,1.0,0.7836011933709228,0.7268354646390325,0.0004370614821400246,0.0005496934950030958,0.0003244294692769534
Debias,2,100,0,1.0,,0.7268354646390325,0.00043286182674414123,0.0008537348513075297,1.1988802180752846e-05
Classical,2,100,0,1.0,,0.7268354646390325,0.0048263348133301565,0.00914563591453424,0.0005070337121260744
PPI,2,100,1,1.0,1.0,0.7268354646390325,0.00026242744420475634,0.0005149795058189282,9.875382590584421e-06
Debias,2,100,1,1.0,,0.7268354646390325,0.00026637442233669805,0.000524946828289879,7.802016383517006e-06
Classical,2,100,1,1.0,,0.7268354646390325,0.0697012425844711,0.1341036996485056,0.005298785520436594
PPI,2,100,2,1.0,1.0,0.7268354646390325,0.00039491878321012405,0.0006801076195595859,0.0001097299468606622
Debias,2,100,2,1.0,,0.7268354646390325,0.0003957085228997733,0.0006796522695310312,0.00011176477626851547
Classical,2,100,2,1.0,,0.7268354646390325,0.0045259871753394,0.007749313271297722,0.0013026610793810765
PPI,2,100,3,1.0,1.0,0.7268354646390325,0.0004570457477500454,0.0008351085026788247,7.898299282126614e-05
Debias,2,100,3,1.0,,0.7268354646390325,0.000455901037959604,0.0008325396426050094,7.92624333141985e-05
Classical,2,100,3,1.0,,0.7268354646390325,0.0038355528101280028,0.006356031239770465,0.0013150743804855414
PPI,2,100,4,1.0,0.802761641050178,0.7268354646390325,0.0015964270810574445,0.00285307065919986,0.0003397835029150289
Debias,2,100,4,1.0,,0.7268354646390325,0.00030681015905509117,0.0005558714337258948,5.774888438428751e-05
Classical,2,100,4,1.0,,0.7268354646390325,0.01724884556670976,0.03062277915942432,0.0038749119739951987
PPI,2,100,5,1.0,0.7872145175079552,0.7268354646390325,0.0005597683227181457,0.001115828909383585,3.7077360527064467e-06
Debias,2,100,5,1.0,,0.7268354646390325,0.000379288069490444,0.0006572475204185144,0.00010132861856237354
Classical,2,100,5,1.0,,0.7268354646390325,0.0027299104416151345,0.0036678948579308888,0.00179192602529938
PPI,2,100,6,1.0,0.9347484322458908,0.7268354646390325,0.0005045734037817205,0.0009137291247572222,9.541768280621879e-05
Debias,2,100,6,1.0,,0.7268354646390325,0.00018884784921243905,0.00035128989426424687,2.6405804160631248e-05
Classical,2,100,6,1.0,,0.7268354646390325,0.024222550816791217,0.04280501817544937,0.0056400834581330625
PPI,2,100,7,1.0,1.0,0.7268354646390325,0.000554773604401865,0.00101632474650656,9.322246229716989e-05
Debias,2,100,7,1.0,,0.7268354646390325,0.00050887541177174,0.0009103176435015822,0.00010743318004189776
Classical,2,100,7,1.0,,0.7268354646390325,0.0038150813924009122,0.006198006579185033,0.0014321562056167916
PPI,2,100,8,1.0,1.0,0.7268354646390325,0.00038999636943156226,0.0007402602191643165,3.973251969880802e-05
Debias,2,100,8,1.0,,0.7268354646390325,0.0003815153247916707,0.0007079472033984279,5.508344618491353e-05
