method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.03152303808300871,-0.060990980778806936,0.2818928173812553,0.49778115033253506,0.06600448442997557
Classical,2,10,0,1.0,,-0.060990980778806936,0.29300166469215866,0.517452587433754,0.06855074195056331
PPI,2,10,1,1.0,0.11669698685001334,-0.060990980778806936,0.010056051744820936,0.01813977220978955,0.001972331279852324
Classical,2,10,1,1.0,,-0.060990980778806936,0.008535582102649552,0.015172843004656806,0.001898321200642297
PPI,2,10,2,1.0,0.20901472391318462,-0.060990980778806936,0.028928340366842362,0.056543677051675165,0.001313003682009561
Classical,2,10,2,1.0,,-0.060990980778806936,0.06013203274666618,0.10908364391959598,0.011180421573736384
PPI,2,10,3,1.0,0.0,-0.060990980778806936,0.14842240596734288,0.2521596494020262,0.0446851625326596
Classical,2,10,3,1.0,,-0.060990980778806936,0.14842240596734288,0.2521596494020262,0.0446851625326596
PPI,2,10,4,1.0,0.8436280526866935,-0.060990980778806936,0.28052235429585753,0.5045365480980974,0.05650816049361758
Classical,2,10,4,1.0,,-0.060990980778806936,0.05768213036351369,0.11441765945995343,0.0009466012670739534
PPI,2,10,5,1.0,0.2581503241366616,-0.060990980778806936,0.02794505707344943,0.04031473657639592,0.015575377570502934
Classical,2,10,5,1.0,,-0.060990980778806936,0.029606906820603712,0.04647056462865075,0.012743249012556674
PPI,2,10,6,1.0,0.42541811551871705,-0.060990980778806936,0.11620667494349989,0.23241332821702826,2.166997150062256e-08
Classical,2,10,6,1.0,,-0.060990980778806936,0.1852407435358314,0.20518820540585006,0.16529328166581272
PPI,2,10,7,1.0,0.2542971448640334,-0.060990980778806936,0.05285581976704268,0.07598442061662809,0.029727218917457263
Classical,2,10,7,1.0,,-0.060990980778806936,0.16413170039388247,0.2979415279607268,0.030321872827038108
PPI,2,10,8,1.0,0.24345699195317283,-0.060990980778806936,0.0910736489744859,0.1810399803939116,0.001107317555060229
Classical,2,10,8,1.0,,-0.060990980778806936,0.15754831917486145,0.21993248844244354,0.09516414990727938
PPI,2,10,9,1.0,0.4234518489532824,-0.060990980778806936,0.047612732885114334,0.0676232403761259,0.02760222539410278
Classical,2,10,9,1.0,,-0.060990980778806936,0.7166512628028829,1.0435106201143165,0.38979190549144926
PPI,2,10,10,1.0,0.3258701002480782,-0.060990980778806936,0.025405137321643737,0.03851507151757688,0.012295203125710592
Classical,2,10,10,1.0,,-0.060990980778806936,0.022293439235850816,0.026361986577487312,0.01822489189421432
PPI,2,10,11,1.0,0.33813121085010966,-0.060990980778806936,0.2638887205442035,0.30529995980306995,0.22247748128533698
Classical,2,10,11,1.0,,-0.060990980778806936,0.09518883986260526,0.13251709497291958,0.05786058475229095
PPI,2,10,12,1.0,0.19159521529041848,-0.060990980778806936,0.2545322242820462,0.4249985739378013,0.0840658746262911
Classical,2,10,12,1.0,,-0.060990980778806936,0.1079640214766717,0.1496475871341572,0.06628045581918617
PPI,2,10,13,1.0,0.27328784905338244,-0.060990980778806936,0.03623962635073727,0.06418528840078376,0.008293964300690772
Classical,2,10,13,1.0,,-0.060990980778806936,0.0003824708908993809,0.000515181295055649,0.00024976048674311274
PPI,2,10,14,1.0,0.0,-0.060990980778806936,0.1687832380539234,0.2876172549944045,0.04994922111344229
Classical,2,10,14,1.0,,-0.060990980778806936,0.1687832380539234,0.2876172549944045,0.04994922111344229
PPI,2,10,15,1.0,0.49887659246523847,-0.060990980778806936,0.6939658863286327,0.7314224066248375,0.6565093660324279
Classical,2,10,15,1.0,,-0.060990980778806936,0.05966123791067395,0.09319151035666623,0.026130965464681674
PPI,2,10,16,1.0,0.15965455301320733,-0.060990980778806936,0.08901363001071992,0.17615862296749288,0.0018686370539469776
Classical,2,10,16,1.0,,-0.060990980778806936,0.14618912823746427,0.2782791598893249,0.014099096585603647
PPI,2,10,17,1.0,0.2393610025985133,-0.060990980778806936,0.044198392968593674,0.07959354901306817,0.008803236924119176
Classical,2,10,17,1.0,,-0.060990980778806936,0.06529829650448879,0.1096007608445828,0.020995832164394795
PPI,2,10,18,1.0,0.5478610493522975,-0.060990980778806936,0.10171985779284402,0.202774445134564,0.000665270451124056
Classical,2,10,18,1.0,,-0.060990980778806936,0.03242489512361278,0.04954373201353085,0.01530605823369471
PPI,2,10,19,1.0,0.0,-0.060990980778806936,0.17803931369927797,0.2648985179582679,0.09118010944028802
Classical,2,10,19,1.0,,-0.060990980778806936,0.17803931369927797,0.2648985179582679,0.09118010944028802
PPI,2,10,20,1.0,0.7170529971096321,-0.060990980778806936,0.9387173232101483,1.8026674817154609,0.07476716470483576
Classical,2,10,20,1.0,,-0.060990980778806936,0.005168851970644138,0.005900196184316657,0.0044375077569716185
PPI,2,10,21,1.0,0.894930722566533,-0.060990980778806936,0.48087135985329016,0.8185044130960846,0.14323830661049575
Classical,2,10,21,1.0,,-0.060990980778806936,0.04191070482324105,0.0710872488303803,0.012734160816101804
PPI,2,10,22,1.0,0.4638518508764743,-0.060990980778806936,0.09085803021864579,0.09886592096351408,0.08285013947377749
Classical,2,10,22,1.0,,-0.060990980778806936,0.0024235323472807497,0.004824229057684295,2.2835636877204607e-05
PPI,2,10,23,1.0,0.8059037767592732,-0.060990980778806936,0.3203673279863335,0.43989501248577395,0.2008396434868931
Classical,2,10,23,1.0,,-0.060990980778806936,0.004730601003700807,0.009460060167685445,1.1418397161690588e-06
PPI,2,10,24,1.0,0.8701285536863957,-0.060990980778806936,0.4139928593346623,0.730382124670056,0.09760359399926859
Classical,2,10,24,1.0,,-0.060990980778806936,0.07083540802614101,0.13671944199979105,0.004951374052490962
PPI,2,10,25,1.0,0.0638539853803835,-0.060990980778806936,0.07688960347491501,0.08959598286295532,0.0641832240868747
Classical,2,10,25,1.0,,-0.060990980778806936,0.08436122410887262,0.10513036245229325,0.06359208576545199
PPI,2,10,26,1.0,0.19889519469050168,-0.060990980778806936,0.09572903818498468,0.17899957409431264,0.012458502275656733
Classical,2,10,26,1.0,,-0.060990980778806936,0.15307503769717967,0.3038003038199316,0.0023497715744277368
PPI,2,10,27,1.0,0.004323272710616879,-0.060990980778806936,0.0873269721173778,0.09388553212871309,0.0807684121060425
Classical,2,10,27,1.0,,-0.060990980778806936,0.08769533588843578,0.09473700531177653,0.08065366646509502
PPI,2,10,28,1.0,0.12120696389013905,-0.060990980778806936,0.4261195088747866,0.8440583787761851,0.008180638973388187
Classical,2,10,28,1.0,,-0.060990980778806936,0.44907561907381993,0.8709078593804023,0.027243378767237644
PPI,2,10,29,1.0,0.41205984524720857,-0.060990980778806936,0.11727463905439894,0.1297915274710376,0.10475775063776031
Classical,2,10,29,1.0,,-0.060990980778806936,0.013312557364590683,0.015921372769222075,0.01070374195995929
PPI,2,100,0,1.0,0.2714811117909035,-0.060990980778806936,0.001478348595685023,0.002748293580478441,0.0002084036108916051
Classical,2,100,0,1.0,,-0.060990980778806936,0.005430840921467838,0.010119452274965314,0.0007422295679703622
PPI,2,100,1,1.0,0.19701454942846566,-0.060990980778806936,0.007763310464942282,0.015410397769122123,0.00011622316076244193
Classical,2,100,1,1.0,,-0.060990980778806936,0.014061983531045215,0.024811943018110162,0.0033120240439802676
PPI,2,100,2,1.0,0.1436818343865799,-0.060990980778806936,0.00041163859799415396,0.0005065708528782511,0.00031670634311005685
Classical,2,100,2,1.0,,-0.060990980778806936,0.0014209126759562273,0.001695955723450788,0.0011458696284616665
PPI,2,100,3,1.0,0.3000517191771331,-0.060990980778806936,0.010689717326143456,0.021201407107687243,0.0001780275445996666
Classical,2,100,3,1.0,,-0.060990980778806936,0.0053564553599829414,0.008863613323528018,0.001849297396437865
PPI,2,100,4,1.0,0.16166548478073997,-0.060990980778806936,0.011390160579202134,0.01985292940096842,0.002927391757435847
Classical,2,100,4,1.0,,-0.060990980778806936,0.010766374177973721,0.020535874372305026,0.0009968739836424179
PPI,2,100,5,1.0,0.26960950507701875,-0.060990980778806936,0.010192863635600477,0.019583964802902663,0.000801762468298291
Classical,2,100,5,1.0,,-0.060990980778806936,0.0034849809752817147,0.006364656106156636,0.0006053058444067931
PPI,2,100,6,1.0,0.2476831658950091,-0.060990980778806936,0.005878373968415133,0.006555913105960106,0.00520083483087016
Classical,2,100,6,1.0,,-0.060990980778806936,0.013017012531278481,0.017080309053126106,0.008953716009430858
PPI,2,100,7,1.0,0.1645366084434028,-0.060990980778806936,0.0035572213054660407,0.004644229086701061,0.0024702135242310203
Classical,2,100,7,1.0,,-0.060990980778806936,0.0007371168864913552,0.0010424210787505152,0.00043181269423219507
PPI,2,100,8,1.0,0.07864119261690206,-0.060990980778806936,0.0038179346797292406,0.005643870636184608,0.001991998723273873
Classical,2,100,8,1.0,,-0.060990980778806936,0.004509571829885843,0.005045198768137642,0.003973944891634043
PPI,2,100,9,1.0,0.2880943278838211,-0.060990980778806936,0.024962377690987626,0.04990852731607745,1.6228065897803823e-05
Classical,2,100,9,1.0,,-0.060990980778806936,0.011145609841508076,0.01210802038326974,0.010183199299746414
PPI,2,100,10,1.0,0.2628324845251923,-0.060990980778806936,0.0004351616778006603,0.000652305286336274,0.00021801806926504669
Classical,2,100,10,1.0,,-0.060990980778806936,0.0016587201564571465,0.003235875087567537,8.156522534675602e-05
PPI,2,100,11,1.0,0.18473139404782216,-0.060990980778806936,0.007920679905145677,0.015518755285136262,0.0003226045251550918
Classical,2,100,11,1.0,,-0.060990980778806936,0.011815121252328316,0.020727754467467344,0.002902488037189287
PPI,2,100,12,1.0,0.26469581462238967,-0.060990980778806936,0.0161765088357043,0.032352798156127925,2.1951528067597234e-07
Classical,2,100,12,1.0,,-0.060990980778806936,0.008665883920913007,0.013757589361269364,0.003574178480556649
PPI,2,100,13,1.0,0.1751308644807364,-0.060990980778806936,0.032160791147823865,0.06213890063891766,0.0021826816567300663
Classical,2,100,13,1.0,,-0.060990980778806936,0.022892084920244055,0.044200923054835674,0.001583246785652436
PPI,2,100,14,1.0,0.14718674731878142,-0.060990980778806936,0.0010664474004278568,0.0014162421206984604,0.0007166526801572531
Classical,2,100,14,1.0,,-0.060990980778806936,0.0005249722666679351,0.0006470301764956001,0.00040291435684027015
PPI,2,100,15,1.0,0.34209060533407715,-0.060990980778806936,0.01459463075947138,0.028937758659220398,0.0002515028597223627
