method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.7939997127925702,0.47195226329536333,0.10443208627824689,0.20022731153015844,0.008636861026335355
Classical,2,10,0,1.0,,0.47195226329536333,0.11049717378072549,0.21344989258286395,0.007544454978587014
PPI,2,10,1,1.0,0.31280247116817494,0.47195226329536333,0.23613936555434276,0.4313704240649674,0.04090830704371811
Classical,2,10,1,1.0,,0.47195226329536333,0.23485149582309492,0.43350376537310675,0.03619922627308309
PPI,2,10,2,1.0,0.36651294384272315,0.47195226329536333,0.05951739279715459,0.1068313242232034,0.012203461371105772
Classical,2,10,2,1.0,,0.47195226329536333,0.06552291377083311,0.11513707910880558,0.015908748432860623
PPI,2,10,3,1.0,0.26662905686576394,0.47195226329536333,0.11102237396713799,0.2209906234956882,0.0010541244385877625
Classical,2,10,3,1.0,,0.47195226329536333,0.23498112816613123,0.46993391163208137,2.8344700181117514e-05
PPI,2,10,4,1.0,0.973256639367144,0.47195226329536333,0.028443110783383036,0.041966584068228466,0.014919637498537605
Classical,2,10,4,1.0,,0.47195226329536333,0.1874283122745578,0.25067780655889577,0.12417881799021986
PPI,2,10,5,1.0,0.08301077497545996,0.47195226329536333,0.33526387658246637,0.5493554579067516,0.12117229525818124
Classical,2,10,5,1.0,,0.47195226329536333,0.37011485862894394,0.6175357259496677,0.12269399130822023
PPI,2,10,6,1.0,0.009411554382047925,0.47195226329536333,0.015403669417380531,0.017830633215062036,0.012976705619699025
Classical,2,10,6,1.0,,0.47195226329536333,0.01551717230493075,0.020780448065458052,0.01025389654440345
PPI,2,10,7,1.0,0.13756442492792062,0.47195226329536333,0.009527991007706451,0.018785745743240854,0.0002702362721720479
Classical,2,10,7,1.0,,0.47195226329536333,0.017898337480966156,0.03441463753493126,0.0013820374270010587
PPI,2,10,8,1.0,0.802370166096746,0.47195226329536333,0.03191827086868472,0.04434159584672706,0.01949494589064238
Classical,2,10,8,1.0,,0.47195226329536333,0.027651437017533902,0.03680692348067675,0.018495950554391058
PPI,2,10,9,1.0,0.280148693658114,0.47195226329536333,0.015267183913131442,0.01854484318939678,0.011989524636866103
Classical,2,10,9,1.0,,0.47195226329536333,0.01942593398173807,0.028347559176569833,0.010504308786906306
PPI,2,10,10,1.0,1.0,0.47195226329536333,0.06821615907519654,0.1085173690115595,0.027914949138833578
Classical,2,10,10,1.0,,0.47195226329536333,0.2992037018014782,0.43886851646922864,0.1595388871337278
