method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,1000,0,1.0,0.810900879234008,-0.003060008701073813,5.32943717934724e-05,7.335316600034102e-05,3.323557758660377e-05
Classical,2,1000,0,1.0,,-0.003060008701073813,0.00015471370618737833,0.00030789413185323576,1.5332805215209047e-06
PPI,2,1000,1,1.0,0.9441119044490793,-0.003060008701073813,6.853251430705509e-05,9.292548705195269e-05,4.413954156215747e-05
Classical,2,1000,1,1.0,,-0.003060008701073813,0.000838277544087262,0.0015702275844951686,0.00010632750367935547
PPI,2,1000,2,1.0,0.8379850359630828,-0.003060008701073813,9.517231161149608e-05,0.00012430916845182946,6.603545477116269e-05
Classical,2,1000,2,1.0,,-0.003060008701073813,0.000857946585614895,0.0016020189059034722,0.00011387426532631764
PPI,2,1000,3,1.0,0.8845935485133702,-0.003060008701073813,5.8266695702013916e-05,6.451308258754125e-05,5.2020308816486584e-05
Classical,2,1000,3,1.0,,-0.003060008701073813,0.0005976550408848311,0.0011477995456883568,4.7510536081305395e-05
PPI,2,1000,4,1.0,0.9375764179880853,-0.003060008701073813,0.00010384085263200608,0.00013498451028073644,7.269719498327571e-05
Classical,2,1000,4,1.0,,-0.003060008701073813,0.0014685589123963469,0.002801339775523262,0.00013577804926943177
PPI,2,1000,5,1.0,0.845671437450443,-0.003060008701073813,0.0001046989290549399,0.00011212180630188365,9.727605180799616e-05
Classical,2,1000,5,1.0,,-0.003060008701073813,0.0014325531629564017,0.0020877279535739123,0.000777378372338891
PPI,2,1000,6,1.0,0.9307141681299517,-0.003060008701073813,8.861807209891471e-05,0.00011133959747369347,6.589654672413596e-05
Classical,2,1000,6,1.0,,-0.003060008701073813,0.0014258888478765096,0.0014866975266898238,0.0013650801690631952
PPI,2,1000,7,1.0,0.9936252053725018,-0.003060008701073813,3.214638701019338e-05,3.678517363186462e-05,2.7507600388522145e-05
Classical,2,1000,7,1.0,,-0.003060008701073813,0.0012105602273830129,0.0013080027803666558,0.0011131176743993702
PPI,2,1000,8,1.0,0.871098923813597,-0.003060008701073813,7.755465542841911e-05,0.00010444755810770936,5.066175274912885e-05
Classical,2,1000,8,1.0,,-0.003060008701073813,0.0017262170429264187,0.0018192104822996635,0.0016332236035531739
PPI,2,1000,9,1.0,0.8481161557896988,-0.003060008701073813,8.58918166500692e-05,9.337733110002414e-05,7.840630220011428e-05
Classical,2,1000,9,1.0,,-0.003060008701073813,0.0004872599443316341,0.0008250335482157887,0.00014948634044747942
PPI,2,1000,10,1.0,0.9278946437111386,-0.003060008701073813,7.443815509503731e-05,8.85069977846789e-05,6.036931240539571e-05
Classical,2,1000,10,1.0,,-0.003060008701073813,0.00038616159056529696,0.0006656939292260252,0.00010662925190456876
PPI,2,1000,11,1.0,0.9015419924971875,-0.003060008701073813,7.27269152620488e-05,7.594675155317429e-05,6.95070789709233e-05
