method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,2000,0.4836538218350973,0.5558411229660923,7,0.0,0.01,True,0.0005639309038727496,,0.07218730113099503
PPI,2000,0.47149429093097445,0.546650563125987,8,0.0,0.01,True,9.765957473381959e-05,,0.07515627219501259
Tuned PPI,2000,0.47165119088467083,0.5468198175842438,8,0.0,0.01,True,0.0001011500997463722,0.2592211688540769,0.07516862669957297
Classical,2000,0.4724976327523323,0.5460875071203677,8,0.0,0.01,True,0.00010238601919325266,,0.07358987436803538
PPI,2000,0.46332639557340155,0.5389625112411214,9,0.0,0.01,True,0.00014501805391011995,,0.07563611566771983
Tuned PPI,2000,0.46338448276434396,0.5384937525942352,9,0.0,0.01,True,0.00014177481700329843,0.0,0.07510926982989119
Classical,2000,0.4633938725969485,0.5384843627616307,9,0.0,0.01,True,0.00014177481700329748,,0.07509049016468222
PPI,3000,0.4549431832040802,0.515964243760794,0,0.0,0.01,True,0.00038504524814967093,,0.061021060556713747
Tuned PPI,3000,0.4562619741760642,0.5150904326457614,0,0.0,0.01,True,0.00037827408505944707,0.0,0.0588284584696972
Classical,3000,0.4562668769562024,0.5150855298656232,0,0.0,0.01,True,0.00037827408505944707,,0.05881865290942079
PPI,3000,0.49787524348154877,0.5549527648204673,1,0.0,0.01,True,0.0004924639268788985,,0.057077521338918524
Tuned PPI,3000,0.4979229232075399,0.5549218702792106,1,0.0,0.01,True,0.0004932522712827013,0.0,0.05699894707167069
Classical,3000,0.49792767351568784,0.5549171199710625,1,0.0,0.01,True,0.0004932522712827013,,0.05698944645537468
PPI,3000,0.4875695592600882,0.547636093299008,2,0.0,0.01,True,0.00031191885413312133,,0.06006653403891976
Tuned PPI,3000,0.486854020740633,0.5482211618687324,2,0.0,0.01,True,0.00031098404030420793,0.0,0.06136714112809938
Classical,3000,0.4868591350952922,0.5482160475140732,2,0.0,0.01,True,0.00031098404030420793,,0.06135691241878094
PPI,3000,0.4802456576583244,0.5387708113750019,3,0.0,0.01,True,0.0001346434977818813,,0.05852515371667755
Tuned PPI,3000,0.4802456576583244,0.5387708113750019,3,0.0,0.01,True,0.0001346434977818813,1.0,0.05852515371667755
Classical,3000,0.4810055967504676,0.5382131853931169,3,0.0,0.01,True,0.00013350628510490312,,0.0572075886426493
PPI,3000,0.49889549709734876,0.5583411736539668,4,0.0,0.01,True,0.000714086810418611,,0.05944567655661809
Tuned PPI,3000,0.49877119864279573,0.5582161248830296,4,0.0,0.01,True,0.000710014077492429,0.623566983422181,0.0594449262402339
Classical,3000,0.49831199362016393,0.5582622824566441,4,0.0,0.01,True,0.0007033026835778433,,0.05995028883648018
PPI,3000,0.46126946428944615,0.5206732008659637,5,0.0,0.01,True,5.4784349075570054e-05,,0.05940373657651754
Tuned PPI,3000,0.4602810607382584,0.5214347492054254,5,0.0,0.01,True,5.748629179241516e-05,0.0,0.06115368846716701
Classical,3000,0.46028615730371325,0.5214296526399705,5,0.0,0.01,True,5.748629179241485e-05,,0.06114349533625729
PPI,3000,0.488082977659211,0.5484218505303549,6,0.0,0.01,True,0.0002197348953127158,,0.06033887287114387
Tuned PPI,3000,0.4880138706081414,0.5483391371734592,6,0.0,0.01,True,0.000216216909686348,0.17572093833700397,0.06032526656531778
Classical,3000,0.48898869460197114,0.5473319478973026,6,0.0,0.01,True,0.00021547334585766219,,0.05834325329533141
PPI,3000,0.4713129627183182,0.5289234511884043,7,0.0,0.01,True,2.5090278291255232e-05,,0.05761048847008615
Tuned PPI,3000,0.4713129627183182,0.5289234511884043,7,0.0,0.01,True,2.5090278291255232e-05,1.0,0.05761048847008615
Classical,3000,0.47002279784943646,0.5302536860561275,7,0.0,0.01,True,2.549088981048184e-05,,0.06023088820669109
PPI,3000,0.4361903894408739,0.49862786528533004,8,0.0,0.01,False,0.0007209329675282904,,0.062437475844456136
Tuned PPI,3000,0.43680271547213795,0.49797524416731315,8,0.0,0.01,False,0.0007222779590576329,0.0,0.0611725286951752
Classical,3000,0.4368078136077426,0.49797014603170847,8,0.0,0.01,False,0.0007222779590576329,,0.06116233242396585
PPI,3000,0.45102629444772435,0.5130137773806736,9,0.0,0.01,True,0.00016216864343196471,,0.0619874829329492
Tuned PPI,3000,0.4509729770215476,0.5129492584385151,9,0.0,0.01,True,0.00016325504124977026,0.6117320474103929,0.06197628141696754
Classical,3000,0.45147282643949865,0.5122637530003322,9,0.0,0.01,True,0.00016497494885442753,,0.06079092656083357
PPI,4000,0.4705591868820689,0.5240595511952405,0,0.0,0.01,True,3.285127383285965e-05,,0.05350036431317162
Tuned PPI,4000,0.4709806657390467,0.5232741314463675,0,0.0,0.01,True,3.186980915659166e-05,0.0,0.052293465707320796
Classical,4000,0.47098393428495033,0.5232708629004638,0,0.0,0.01,True,3.186980915659166e-05,,0.05228692861551343
PPI,4000,0.4491233903791012,0.5001902522351063,1,0.0,0.01,True,0.0004737800046718033,,0.051066861856005064
Tuned PPI,4000,0.44915017996833856,0.5002155230672353,1,0.0,0.01,True,0.0004719811269590468,0.6561861321708847,0.05106534309889671
Classical,4000,0.4483280583332158,0.5011370046460146,1,0.0,0.01,True,0.0004685616087537883,,0.05280894631279881
PPI,4000,0.4753816804361694,0.5271149122539919,2,0.0,0.01,True,8.29866917966181e-05,,0.05173323181782247
Tuned PPI,4000,0.47566039028448226,0.5271948612722435,2,0.0,0.01,True,8.305519497591643e-05,0.0,0.051534470987761205
Classical,4000,0.4756636113902507,0.527191640166475,2,0.0,0.01,True,8.305519497591643e-05,,0.05152802877622431
PPI,4000,0.4651614466014587,0.5185602197720517,3,0.0,0.01,True,0.0005179140681442902,,0.053398773170592995
Tuned PPI,4000,0.46543596107534385,0.5180960111775125,3,0.0,0.01,True,0.0005241805192724223,0.0,0.05266005010216862
Classical,4000,0.46543925253420426,0.518092719718652,3,0.0,0.01,True,0.0005241805192724228,,0.052653467184447744
PPI,4000,0.4633594744917814,0.5145281430651284,4,0.0,0.01,True,7.039132152884075e-05,,0.05116866857334701
Tuned PPI,4000,0.4633454636886039,0.5145067212482755,4,0.0,0.01,True,7.025262350233568e-05,0.7060544902603122,0.05116125755967155
Classical,4000,0.46313887818949884,0.5146281979103855,4,0.0,0.01,True,6.994589792357494e-05,,0.05148931972088666
PPI,4000,0.42649114696094254,0.47892032967563497,5,0.0,0.01,False,0.001345415097079864,,0.052429182714692435
Tuned PPI,4000,0.4270031654661699,0.4780305301412223,5,0.0,0.01,False,0.0013606688674254262,0.0,0.05102736467505242
Classical,4000,0.4270063548758127,0.47802734073157954,5,0.0,0.01,False,0.0013606688674254262,,0.051020985855766865
PPI,4000,0.48506336260294186,0.5369480125804601,6,0.0,0.01,True,6.12350511936233e-05,,0.05188464997751824
Tuned PPI,4000,0.48507432866237515,0.5369580839936967,6,0.0,0.01,True,6.133577709304812e-05,0.8966556615976601,0.05188375533132156
Classical,4000,0.48453399216615156,0.5376809497824442,6,0.0,0.01,True,6.22215519483766e-05,,0.05314695761629262
PPI,4000,0.45596465798041974,0.5070985306363114,7,0.0,0.01,True,0.00018279013966252485,,0.05113387265589164
Tuned PPI,4000,0.4559814784076509,0.5071096645285226,7,0.0,0.01,True,0.00018369426776317327,0.0,0.051128186120871666
Classical,4000,0.45598467411902793,0.5071064688171455,7,0.0,0.01,True,0.00018369426776317327,,0.05112179469811756
PPI,4000,0.47842388646353357,0.529851535104573,8,0.0,0.01,True,2.346111083440409e-05,,0.05142764864103938
Tuned PPI,4000,0.47820722582464276,0.5296461760049944,8,0.0,0.01,True,2.3343996728628632e-05,0.16460973651794933,0.05143895018035166
Classical,4000,0.47773166396644584,0.5300385808514431,8,0.0,0.01,True,2.3328250616553986e-05,,0.05230691688499722
PPI,4000,0.4480989417044502,0.5000843894966821,9,0.0,0.01,True,0.0004303819931401158,,0.05198544779223191
Tuned PPI,4000,0.4480989417044502,0.5000843894966821,9,0.0,0.01,True,0.0004303819931401158,1.0,0.05198544779223191
Classical,4000,0.4472885410354912,0.5007142463278393,9,0.0,0.01,True,0.0004324122916442684,,0.053425705292348136
PPI,5000,0.48133246179705297,0.5281467917089123,0,0.0,0.01,True,0.0001467450351555682,,0.046814329911859354
Tuned PPI,5000,0.48133246179705297,0.5281467917089123,0,0.0,0.01,True,0.0001467450351555682,1.0,0.046814329911859354
Classical,5000,0.48165708514085553,0.5277930588727222,0,0.0,0.01,True,0.00014671547800494753,,0.046135973731866675
PPI,5000,0.47754642086131854,0.524297131041727,1,0.0,0.01,True,5.3868022454227334e-05,,0.046750710180408495
Tuned PPI,5000,0.477609197531963,0.5243595762573503,1,0.0,0.01,True,5.347420553464648e-05,0.4912585288648672,0.04675037872538729
Classical,5000,0.4780297538534126,0.5240599385618032,1,0.0,0.01,True,5.309947631997108e-05,,0.0460301847083906
PPI,5000,0.45722481691975897,0.5044656290735379,2,0.0,0.01,True,0.0003159251645595655,,0.0472408121537789
Tuned PPI,5000,0.4572708699932595,0.5042748781062873,2,0.0,0.01,True,0.0003154062964445686,0.0,0.04700400811302785
Classical,5000,0.4572732203111869,0.50427252778836,2,0.0,0.01,True,0.0003154062964445686,,0.04699930747717307
PPI,5000,0.4696935607306567,0.5155605254658049,3,0.0,0.01,True,0.00013403165128237317,,0.045866964735148175
Tuned PPI,5000,0.46956907876442977,0.5154282484894679,3,0.0,0.01,True,0.00013276253193666448,0.4791187150653844,0.04585916972503812
Classical,5000,0.46967246808967195,0.5150886863198537,3,0.0,0.01,True,0.00013163036810089494,,0.04541621823018177
PPI,5000,0.4572003331137468,0.5049810950346026,4,0.0,0.01,True,0.0002730774888195506,,0.04778076192085584
Tuned PPI,5000,0.45781272449611105,0.5042802250663156,4,0.0,0.01,True,0.00027236416616567707,0.0,0.0464675005702046
Classical,5000,0.4578150479873199,0.5042779015751069,4,0.0,0.01,True,0.00027236416616567495,,0.046462853587786956
PPI,5000,0.4743650270433013,0.5202979876612324,5,0.0,0.01,True,4.200018651239138e-06,,0.04593296061793106
Tuned PPI,5000,0.4743637278173023,0.520296716386826,5,0.0,0.01,True,4.186020073997057e-06,0.9462250697749207,0.04593298856952366
Classical,5000,0.4742066989435744,0.5204085146686198,5,0.0,0.01,True,3.979362228068426e-06,,0.04620181572504539
PPI,5000,0.4800159280527454,0.5255016694813228,6,0.0,0.01,True,6.899516919859559e-05,,0.04548574142857742
Tuned PPI,5000,0.4800159280527454,0.5255016694813228,6,0.0,0.01,True,6.899516919859559e-05,1.0,0.04548574142857742
Classical,5000,0.47917310859379214,0.5264891075197421,6,0.0,0.01,True,6.925736615980951e-05,,0.047315998925949954
PPI,5000,0.47886199293034554,0.5268366013034559,7,0.0,0.01,True,0.00023253246346345997,,0.04797460837311035
Tuned PPI,5000,0.4788628095650048,0.5268400161392234,7,0.0,0.01,True,0.00022937516214490536,0.1282821588933716,0.047977206574218556
Classical,5000,0.47883032879586,0.5268731196123388,7,0.0,0.01,True,0.00022891239483829455,,0.04804279081647883
PPI,5000,0.4664375593564808,0.5131467308195949,8,0.0,0.01,True,5.443286217946149e-05,,0.04670917146311415
Tuned PPI,5000,0.46582003344588807,0.5130624970484184,8,0.0,0.01,True,5.81341230806144e-05,0.0,0.04724246360253037
Classical,5000,0.4658223956871862,0.5130601348071203,8,0.0,0.01,True,5.81341230806144e-05,,0.04723773911993412
PPI,5000,0.4663418195892867,0.5116280227652208,9,0.0,0.01,True,6.177851544292123e-05,,0.04528620317593407
Tuned PPI,5000,0.4668684663391806,0.5115323554104884,9,0.0,0.01,True,5.922866597945414e-05,0.0,0.04466388907130775
Classical,5000,0.466870699645305,0.511530122104364,9,0.0,0.01,True,5.922866597945414e-05,,0.04465942245905902
PPI,1000,0.5030418859409131,0.6208052894569149,0,0.0,0.1,False,0.0019382899047042613,,0.11776340351600179
Tuned PPI,1000,0.4987181488785659,0.6162646675088597,0,0.0,0.1,True,0.001667656881400072,0.12322620644642025,0.11754651863029375
Classical,1000,0.49812185339147935,0.6156151213188082,0,0.0,0.1,True,0.0016312757795190983,,0.11749326792732889
PPI,1000,0.4745330891578785,0.5821089577907148,1,0.0,0.1,True,0.001251753102399525,,0.1075758686328363
Tuned PPI,1000,0.47403598340536635,0.5768834873351228,1,0.0,0.1,True,0.0011889329167847707,0.0,0.1028475039297565
Classical,1000,0.4740617017125338,0.5768577690279554,1,0.0,0.1,True,0.0011889329167847707,,0.10279606731542157
PPI,1000,0.4252901541453686,0.5275809879236694,2,0.0,0.1,True,0.002087968279420367,,0.10229083377830078
Tuned PPI,1000,0.42099740544961567,0.52516001369171,2,0.0,0.1,True,0.0022119812946132427,0.0,0.10416260824209428
Classical,1000,0.4210234526150963,0.5251339665262292,2,0.0,0.1,True,0.0022119812946132427,,0.10411051391113291
PPI,1000,0.43185353339748844,0.5268538383032576,3,0.0,0.1,True,0.0002444993639483814,,0.09500030490576916
Tuned PPI,1000,0.4299665019829751,0.5303933040409956,3,0.0,0.1,True,0.00020690572581402242,0.0,0.10042680205802051
Classical,1000,0.42999161496330507,0.5303681910606657,3,0.0,0.1,True,0.00020690572581402107,,0.10037657609736061
PPI,1000,0.4637519437501164,0.5666982307330285,4,0.0,0.1,True,0.0003469167383830124,,0.10294628698291208
Tuned PPI,1000,0.4606716630644222,0.5636302938506804,4,0.0,0.1,True,0.00023360799008434956,0.017399071313356763,0.10295863078625822
Classical,1000,0.46074513446301274,0.5634479549833206,4,0.0,0.1,True,0.0002318047324085354,,0.10270282052030782
PPI,1000,0.45887368608319956,0.5695066768271811,5,0.0,0.1,True,0.00040521247612020236,,0.11063299074398159
Tuned PPI,1000,0.46018399108463487,0.5706853043014782,5,0.0,0.1,True,0.0004415785018068071,0.6417110808599871,0.11050131321684337
Classical,1000,0.46126976691146526,0.5740573150928422,5,0.0,0.1,True,0.0005118646886560849,,0.11278754818137693
PPI,1000,0.43840659459792175,0.5464585489800793,6,0.0,0.1,True,0.004470256570292416,,0.10805195438215753
Tuned PPI,1000,0.44179811259045093,0.5488158569801772,6,0.0,0.1,True,0.004068756132495249,0.29205546332031646,0.10701774438972628
Classical,1000,0.44102255700903586,0.5519630334327681,6,0.0,0.1,True,0.003910582768361307,,0.11094047642373223
PPI,1000,0.4749467263381834,0.5850764479526602,7,0.0,0.1,True,0.0005651656238674059,,0.11012972161447682
Tuned PPI,1000,0.47889016946054863,0.581668527236383,7,0.0,0.1,True,0.0005648726109513606,0.0,0.10277835777583433
Classical,1000,0.47891587047685386,0.5816428262200778,7,0.0,0.1,True,0.0005648726109513606,,0.10272695574322394
PPI,1000,0.43671469011562625,0.5402104618762726,8,0.0,0.1,True,0.0003129503670490993,,0.1034957717606464
Tuned PPI,1000,0.43446769417948544,0.5432293801590069,8,0.0,0.1,True,0.0003421484222457968,0.0,0.10876168597952146
Classical,1000,0.4344948914019867,0.5432021829365056,8,0.0,0.1,True,0.0003421484222457968,,0.10870729153451886
PPI,1000,0.43632765571531995,0.5346833149731016,9,0.0,0.1,True,0.0039179876741563145,,0.09835565925778167
Tuned PPI,1000,0.43464185702815344,0.5338357608392608,9,0.0,0.1,True,0.003978049165574457,0.0,0.09919390381110732
Classical,1000,0.43466666170682694,0.5338109561605874,9,0.0,0.1,True,0.003978049165574455,,0.09914429445376044
PPI,2000,0.4811070835968088,0.5541495106876209,0,0.0,0.1,True,0.0007200727776261098,,0.07304242709081205
Tuned PPI,2000,0.4766703191130002,0.5491955104096038,0,0.0,0.1,True,0.0005930994201497053,0.0,0.07252519129660362
Classical,2000,0.47667938589540165,0.5491864436272023,0,0.0,0.1,True,0.0005930994201497053,,0.0725070577318006
PPI,2000,0.45971494753367603,0.5317646821582503,1,0.0,0.1,True,0.00013090881716674993,,0.07204973462457431
Tuned PPI,2000,0.4584530961732094,0.5302978905470558,1,0.0,0.1,True,0.00016877642909159866,0.17844194584956047,0.07184479437384639
Classical,2000,0.45749898035506975,0.530659346651214,1,0.0,0.1,True,0.0001777148161853465,,0.0731603662961442
PPI,2000,0.4784709168177581,0.5515143840261096,2,0.0,0.1,True,0.00011356457444324395,,0.07304346720835153
Tuned PPI,2000,0.4776617362257476,0.5521486445212027,2,0.0,0.1,True,0.00011214779536106234,0.0,0.07448690829545512
Classical,2000,0.47767104825343343,0.5521393324935169,2,0.0,0.1,True,0.00011214779536106234,,0.07446828424008345
PPI,2000,0.4452023873246759,0.5212302076869539,3,0.0,0.1,True,0.00014109782847596816,,0.07602782036227806
Tuned PPI,2000,0.44317686717967747,0.5188053342272752,3,0.0,0.1,True,0.00018124296759046676,0.12345577889065164,0.07562846704759768
Classical,2000,0.4436882608168965,0.5176671304467645,3,0.0,0.1,True,0.00018754966295734865,,0.073978869629868
PPI,2000,0.48600008322584576,0.5606714017877246,4,0.0,0.1,True,0.0004667149225901394,,0.07467131856187881
Tuned PPI,2000,0.48502846956349643,0.5591619147032957,4,0.0,0.1,True,0.0004216314801770083,0.06095518599755618,0.07413344513979925
Classical,2000,0.485207346597308,0.5588219846981638,4,0.0,0.1,True,0.0004187847828862236,,0.07361463810085578
PPI,2000,0.4622811524639693,0.5343036397606317,5,0.0,0.1,True,5.499289120296829e-05,,0.07202248729666239
Tuned PPI,2000,0.4653614789435,0.5368600719406779,5,0.0,0.1,True,4.3530841397438625e-05,0.047988794701080806,0.07149859299717787
Classical,2000,0.4645779820807443,0.537927705431857,5,0.0,0.1,True,4.319441617990041e-05,,0.07334972335111267
PPI,2000,0.4556566374630733,0.5331611367060661,6,0.0,0.1,True,2.291458398878612e-05,,0.07750449924299285
Tuned PPI,2000,0.4549347304673627,0.5321048247515521,6,0.0,0.1,True,3.105622212608242e-05,0.3778236415553113,0.07717009428418936
Classical,2000,0.45491926541037997,0.5310404462077011,6,0.0,0.1,True,3.660423030757895e-05,,0.07612118079732111
PPI,2000,0.4380434604805442,0.5098136059812318,7,0.0,0.1,True,0.0003779166460180129,,0.07177014550068761
Tuned PPI,2000,0.4363714403922077,0.5104174332335321,7,0.0,0.1,True,0.0004157998057669482,0.0,0.07404599284132435
Classical,2000,0.4363806972985709,0.510408176327169,7,0.0,0.1,True,0.00041579980576694737,,0.07402747902859808
PPI,2000,0.4621263456970676,0.5390825959342745,8,0.0,0.1,True,1.2841468170220856e-05,,0.07695625023720692
Tuned PPI,2000,0.46167809431550494,0.5385794162057403,8,0.0,0.1,True,2.383476230855658e-05,0.3704872673880284,0.07690132189023541
Classical,2000,0.46167673207694065,0.5380208324832032,8,0.0,0.1,True,3.204760403266276e-05,,0.07634410040626255
PPI,2000,0.45646295845770246,0.5326741098583819,9,0.0,0.1,True,2.1038701190426412e-05,,0.07621115140067947
Tuned PPI,2000,0.45674097843004546,0.5329266456608863,9,0.0,0.1,True,2.1724408584362847e-05,0.31925286774019673,0.07618566723084086
Classical,2000,0.45780875035568813,0.5321076907255614,9,0.0,0.1,True,2.217346815041189e-05,,0.07429894036987328
PPI,3000,0.45637108886255695,0.5180493684491305,0,0.0,0.1,True,0.00010893639441591784,,0.06167827958657357
Tuned PPI,3000,0.45824792470337483,0.5186294022699409,0,0.0,0.1,True,8.446625356265278e-05,0.0,0.06038147756656609
Classical,3000,0.45825295691255785,0.5186243700607579,0,0.0,0.1,True,8.446625356265278e-05,,0.06037141314820005
PPI,3000,0.44480652128376036,0.504571515369584,1,0.0,0.1,True,0.0004602838752744958,,0.05976499408582364
Tuned PPI,3000,0.4443687172311845,0.5045464666175461,1,0.0,0.1,True,0.0004454779835940638,0.0,0.06017774938636161
Classical,3000,0.4443737324616041,0.5045414513871265,1,0.0,0.1,True,0.0004454779835940638,,0.06016771892552236
PPI,3000,0.5078447864300358,0.5672819802068251,2,0.0,0.1,False,0.0008437181039805356,,0.05943719377678924
Tuned PPI,3000,0.506399847388617,0.5654603617862851,2,0.0,0.1,False,0.0007890428072942466,0.12138019694823918,0.05906051439766813
Classical,3000,0.5060176119760442,0.5653913264823338,2,0.0,0.1,False,0.0007817071676210156,,0.05937371450628959
PPI,3000,0.4570345539715424,0.517205482495967,3,0.0,0.1,True,8.296358506876592e-05,,0.06017092852442457
Tuned PPI,3000,0.454628461639511,0.5145919621513994,3,0.0,0.1,True,0.00011845584994072319,0.09956986686732243,0.05996350051188837
Classical,3000,0.4545721500897535,0.514093203243668,3,0.0,0.1,True,0.0001227677330424315,,0.05952105315391454
PPI,3000,0.5007094933060009,0.5633957550599761,4,0.0,0.1,False,0.0006851865042728579,,0.06268626175397518
Tuned PPI,3000,0.5044521152273396,0.5657122311995841,4,0.0,0.1,False,0.0007761946436930868,0.0,0.061260115972244567
Classical,3000,0.5044572206624923,0.5657071257644314,4,0.0,0.1,False,0.0007761946436930868,,0.06124990510193906
PPI,3000,0.4570665974491024,0.5197522566015108,5,0.0,0.1,True,0.0013977697160510048,,0.06268565915240842
Tuned PPI,3000,0.457903236267384,0.5201934664543298,5,0.0,0.1,True,0.0012805026717021054,0.17201957477162674,0.06229023018694585
Classical,3000,0.4587413559608359,0.5196208300722317,5,0.0,0.1,True,0.0012567867659061605,,0.060879474111395826
PPI,3000,0.4761052549172192,0.5359128684085473,6,0.0,0.1,True,2.523233347272453e-05,,0.05980761349132813
Tuned PPI,3000,0.4766537784678166,0.5362655658157349,6,0.0,0.1,True,3.308395853880154e-05,0.06792090182957224,0.05961178734791833
