method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,4000,0.46172367425730765,0.5151142130295598,9,0.0,0.01,True,8.106999834948132e-05,,0.053390538772252194
PPI,5000,0.4924217285910957,0.5397121681914652,0,0.0,0.01,True,0.00023476711819429824,,0.047290439600369494
Tuned PPI,5000,0.49316375388931927,0.5385816366121828,0,0.0,0.01,True,0.00023283454584731894,0.0,0.04541788272286357
Classical,5000,0.4931660248970115,0.5385793656044906,0,0.0,0.01,True,0.00023283454584731894,,0.0454133407074791
PPI,5000,0.49798278018386005,0.5449757835281314,1,0.0,0.01,True,0.00024202324433018188,,0.04699300334427131
Tuned PPI,5000,0.4981296129323652,0.5450553164118896,1,0.0,0.01,True,0.00024507211609284637,0.0,0.04692570347952446
Classical,5000,0.4981319593348651,0.5450529700093897,1,0.0,0.01,True,0.00024507211609284637,,0.04692101067452459
PPI,5000,0.5029958000104228,0.5518572467067934,2,0.0,0.01,False,0.0007471004797563475,,0.0488614466963706
Tuned PPI,5000,0.5031093075556612,0.5516062071538435,2,0.0,0.01,False,0.0007486259234369641,0.0,0.048496899598182264
Classical,5000,0.5031117325218954,0.5516037821876092,2,0.0,0.01,False,0.0007486259234369641,,0.04849204966571374
PPI,5000,0.48939583706443895,0.5356906660254109,3,0.0,0.01,True,0.0001655140160259828,,0.04629482896097198
Tuned PPI,5000,0.4894228083394502,0.5355857270628263,3,0.0,0.01,True,0.00016490280992825112,0.0,0.04616291872337608
Classical,5000,0.4894251166008052,0.5355834188014713,3,0.0,0.01,True,0.00016490280992825112,,0.046158302200666135
PPI,5000,0.4361601635713212,0.48188081765540774,4,0.0,0.01,False,0.0008839205822305464,,0.04572065408408654
Tuned PPI,5000,0.4356656038803263,0.48219214897757473,4,0.0,0.01,False,0.0008858084408768089,0.0,0.046526545097248406
Classical,5000,0.4356679303239092,0.48218982253399184,4,0.0,0.01,False,0.0008858084408768089,,0.04652189221008263
PPI,5000,0.45799418979952844,0.5053027622964515,5,0.0,0.01,True,0.0007210189895550638,,0.04730857249692311
Tuned PPI,5000,0.4578973766140912,0.505222146478064,5,0.0,0.01,True,0.0007185330663395011,0.32150067248938985,0.04732476986397277
Classical,5000,0.45809577139419505,0.5049396785946628,5,0.0,0.01,True,0.0007173632599215401,,0.04684390720046777
PPI,5000,0.4884515376384708,0.5354141078916599,6,0.0,0.01,True,8.32316109535721e-05,,0.04696257025318906
Tuned PPI,5000,0.4882326178217202,0.5357447003893601,6,0.0,0.01,True,8.443610324071923e-05,0.0,0.047512082567639835
Classical,5000,0.48823499354464084,0.5357423246664395,6,0.0,0.01,True,8.443610324071923e-05,,0.04750733112179861
PPI,5000,0.46215767355976517,0.5112218624192483,7,0.0,0.01,True,8.891116262554145e-05,,0.049064188859483104
Tuned PPI,5000,0.46220409611013735,0.5112691075223901,7,0.0,0.01,True,8.825648273189764e-05,0.6077979964861163,0.049065011412252724
Classical,5000,0.46263153142188274,0.510986829582691,7,0.0,0.01,True,8.724956254345492e-05,,0.0483552981608083
PPI,5000,0.4516869976324556,0.4989681853691426,8,0.0,0.01,False,0.000336609478024266,,0.04728118773668699
Tuned PPI,5000,0.45150942107753966,0.49875534299420976,8,0.0,0.01,False,0.00034156971146620123,0.0,0.0472459219166701
Classical,5000,0.4515117834917622,0.49875298057998724,8,0.0,0.01,False,0.00034156971146620123,,0.04724119708822505
PPI,5000,0.48931424195315393,0.5359672445872322,9,0.0,0.01,True,0.00011912403001737061,,0.04665300263407829
Tuned PPI,5000,0.48931424195315393,0.5359672445872322,9,0.0,0.01,True,0.00011912403001737061,1.0,0.04665300263407829
Classical,5000,0.48934317372297176,0.5356435419136593,9,0.0,0.01,True,0.00011749422959983139,,0.0463003681906875
PPI,1000,0.5087310193101647,0.6090216439167236,0,0.0,0.1,False,0.0018069182141939165,,0.10029062460655891
Tuned PPI,1000,0.5071224724912758,0.6068221543508464,0,0.0,0.1,False,0.0017093787596398357,0.0,0.09969968185957057
Classical,1000,0.5071474036460883,0.6067972231960339,0,0.0,0.1,False,0.0017093787596398357,,0.09964981954994556
PPI,1000,0.4857652510651365,0.5879073896391372,1,0.0,0.1,True,0.0007680053372743913,,0.10214213857400073
Tuned PPI,1000,0.4864726973144665,0.5816007901211054,1,0.0,0.1,True,0.0007212736181730851,0.0,0.09512809280663892
Classical,1000,0.4864964852861486,0.5815770021494233,1,0.0,0.1,True,0.0007212736181730851,,0.09508051686327473
PPI,1000,0.41083885965758554,0.5158269165277285,2,0.0,0.1,True,0.0008288530565932642,,0.10498805687014295
Tuned PPI,1000,0.41343350324249345,0.514719994640976,2,0.0,0.1,True,0.0008086663662520657,0.0,0.1012864913984825
Classical,1000,0.413458831198916,0.5146946666845534,2,0.0,0.1,True,0.0008086663662520637,,0.10123583548563742
PPI,1000,0.4853047697596784,0.5965130543615171,3,0.0,0.1,True,0.0016437897633846045,,0.11120828460183874
Tuned PPI,1000,0.48704791757732807,0.5921637255245751,3,0.0,0.1,True,0.0015188481297077683,0.0,0.10511580794724701
Classical,1000,0.48707420310233984,0.5921374399995634,3,0.0,0.1,True,0.0015188481297077683,,0.10506323689722352
PPI,1000,0.3860791424027652,0.4925877637895345,4,0.0,0.1,False,0.003128771154983433,,0.10650862138676931
Tuned PPI,1000,0.3850361533967109,0.4941625465480825,4,0.0,0.1,False,0.0028989542372139417,0.0,0.10912639315137163
Classical,1000,0.3850634418188105,0.49413525812598286,4,0.0,0.1,False,0.0028989542372139417,,0.10907181630717233
PPI,1000,0.4632830995425859,0.566619949053911,5,0.0,0.1,True,0.000787021958222314,,0.1033368495113251
Tuned PPI,1000,0.46289465446737094,0.5658696689662442,5,0.0,0.1,True,0.0008904472997717908,0.3112589991606002,0.10297501449887331
Classical,1000,0.46296789123434995,0.5652818142890703,5,0.0,0.1,True,0.0009401013893994022,,0.10231392305472037
PPI,1000,0.4491628201998853,0.5504345989545198,6,0.0,0.1,True,0.002852052085052451,,0.10127177875463456
Tuned PPI,1000,0.4481242978305149,0.5493101017614108,6,0.0,0.1,True,0.0032595048585917046,0.1415430444074137,0.10118580393089593
Classical,1000,0.4460837722633328,0.5509939869962017,6,0.0,0.1,True,0.003329399988579141,,0.10491021473286893
PPI,1000,0.4600419397169257,0.5661492629584748,7,0.0,0.1,True,0.00012457161725010319,,0.10610732324154909
Tuned PPI,1000,0.45750113730912195,0.5635267569185115,7,0.0,0.1,True,0.00011826685051779455,0.0,0.10602561960938955
Classical,1000,0.45752765034394094,0.5635002438836925,7,0.0,0.1,True,0.00011826685051779455,,0.10597259353975153
PPI,1000,0.399121292337231,0.5018918029303452,8,0.0,0.1,True,0.0015569864688800288,,0.1027705105931142
Tuned PPI,1000,0.4027019137300378,0.5047564778503411,8,0.0,0.1,True,0.0013792381086882007,0.0,0.10205456412030328
Classical,1000,0.40272743375266934,0.5047309578277095,8,0.0,0.1,True,0.0013792381086882007,,0.10200352407504015
PPI,1000,0.4399176134328383,0.5460356748022523,9,0.0,0.1,True,0.0033194742806135647,,0.10611806136941404
Tuned PPI,1000,0.4314961030878428,0.5367895888314687,9,0.0,0.1,True,0.0035366255629091033,0.029164204772547886,0.10529348574362585
Classical,1000,0.43220988445062236,0.535545067461651,9,0.0,0.1,True,0.0035443872734129698,,0.10333518301102862
PPI,2000,0.4888865115167353,0.5618890619853174,0,0.0,0.1,True,0.0009721890867245313,,0.07300255046858212
Tuned PPI,2000,0.49122873019409063,0.5624630497658404,0,0.0,0.1,True,0.000963639220718274,0.0,0.07123431957174975
Classical,2000,0.4912376355973517,0.5624541443625793,0,0.0,0.1,True,0.000963639220718274,,0.07121650876522767
PPI,2000,0.4828056904922435,0.5572820620778729,1,0.0,0.1,True,0.0031440279647347957,,0.07447637158562942
Tuned PPI,2000,0.48236781270184087,0.5579740527048168,1,0.0,0.1,True,0.003001352167352642,0.0,0.07560624000297594
Classical,2000,0.4823772646634841,0.5579646007431736,1,0.0,0.1,True,0.003001352167352642,,0.07558733607968948
PPI,2000,0.45458917328926396,0.5265870986439806,2,0.0,0.1,True,6.477792909245151e-05,,0.07199792535471661
Tuned PPI,2000,0.45508319233761435,0.5266656526909113,2,0.0,0.1,True,5.639632234992183e-05,0.05913980834300745,0.0715824603532969
Classical,2000,0.4549327073218063,0.5268521280306993,2,0.0,0.1,True,5.5903521875867326e-05,,0.07191942070889296
PPI,2000,0.44876816813193743,0.5214098885401167,3,0.0,0.1,True,0.00017096682130265646,,0.07264172040817929
Tuned PPI,2000,0.44108377572781643,0.516483277326907,3,0.0,0.1,True,0.0003111077204360606,0.0,0.07539950159909059
Classical,2000,0.4410932018439282,0.5164738512107953,3,0.0,0.1,True,0.0003111077204360606,,0.07538064936686706
PPI,2000,0.44760461912508065,0.5182846615570752,4,0.0,0.1,True,0.00037536124612736887,,0.07068004243199455
Tuned PPI,2000,0.4495424905663302,0.5197362156297656,4,0.0,0.1,True,0.0003434979367531988,0.07332353742485935,0.07019372506343535
Classical,2000,0.4486668161221119,0.5208800793272532,4,0.0,0.1,True,0.00034110117105338664,,0.07221326320514132
PPI,2000,0.49393082971736546,0.567491386787085,5,0.0,0.1,True,0.001055337581053722,,0.07356055706971953
Tuned PPI,2000,0.49504407197896844,0.5681962603625885,5,0.0,0.1,True,0.001015336028972105,0.24263598754136037,0.07315218838362009
Classical,2000,0.49479162998096093,0.5690311704001958,5,0.0,0.1,True,0.0010035949078378154,,0.07423954041923486
PPI,2000,0.5179430152677996,0.5892780882446323,6,0.0,0.1,False,0.0017679076000074163,,0.07133507297683273
Tuned PPI,2000,0.5150621853086091,0.5887122238759267,6,0.0,0.1,False,0.0017209503651215697,0.0,0.07365003856731756
Classical,2000,0.5150713927144998,0.5887030164700361,6,0.0,0.1,False,0.0017209503651215697,,0.07363162375553634
PPI,2000,0.4807950047536387,0.5516173145087577,7,0.0,0.1,True,0.0007107507654736362,,0.07082230975511905
Tuned PPI,2000,0.48026951237995985,0.5507287068129469,7,0.0,0.1,True,0.000623907022173663,0.24047629381864516,0.0704591944329871
Classical,2000,0.48120807297414336,0.5493424214920276,7,0.0,0.1,True,0.0005976173150067465,,0.06813434851788425
PPI,2000,0.46864087917283725,0.5429109982543522,8,0.0,0.1,True,0.0004408741804027954,,0.07427011908151493
Tuned PPI,2000,0.46681948847468796,0.5420695307783756,8,0.0,0.1,True,0.0005081834311086462,0.0,0.07525004230368765
Classical,2000,0.4668288959060518,0.5420601233470117,8,0.0,0.1,True,0.0005081834311086462,,0.07523122744095989
PPI,2000,0.49469178881697673,0.5679893809710045,9,0.0,0.1,True,0.0005684054724137234,,0.07329759215402776
Tuned PPI,2000,0.4952622347110803,0.5684352016747339,9,0.0,0.1,True,0.0005701102649281566,0.0,0.07317296696365366
Classical,2000,0.4952713824755643,0.56842605391025,9,0.0,0.1,True,0.0005701102649281566,,0.07315467143468574
PPI,3000,0.4573942218944462,0.5183930977574344,0,0.0,0.1,True,7.35733565525409e-05,,0.06099887586298819
Tuned PPI,3000,0.4555201862149523,0.5173251374734561,0,0.0,0.1,True,0.00010916232321935655,0.0,0.06180495125850377
Classical,3000,0.4555253370568298,0.5173199866315787,0,0.0,0.1,True,0.00010916232321935655,,0.06179464957474895
PPI,3000,0.46752145233667847,0.5294644288913618,1,0.0,0.1,True,1.1694480709253025e-06,,0.06194297655468334
Tuned PPI,3000,0.4688639091728753,0.5300684819898565,1,0.0,0.1,True,1.039035342479423e-06,0.0,0.06120457281698116
Classical,3000,0.468869009979046,0.5300633811836858,1,0.0,0.1,True,1.0390353424793933e-06,,0.061194371204639775
PPI,3000,0.5093141949666146,0.5695851000920867,2,0.0,0.1,False,0.0007834571788513616,,0.060270905125472174
Tuned PPI,3000,0.5081380535931947,0.5680577717273834,2,0.0,0.1,False,0.000737193232549446,0.0,0.059919718134188615
Classical,3000,0.5081430473192177,0.5680527780013604,2,0.0,0.1,False,0.000737193232549446,,0.05990973068214278
PPI,3000,0.44043305004993966,0.5000903482022417,3,0.0,0.1,True,0.00045567068915117843,,0.059657298152302085
Tuned PPI,3000,0.4406333566848201,0.5001021271948808,3,0.0,0.1,True,0.00044863925712786574,0.344610594074568,0.059468770510060665
Classical,3000,0.4404630690268367,0.5003839316906906,3,0.0,0.1,True,0.00044521044769045825,,0.059920862663853935
PPI,3000,0.4793792074517066,0.5406618819133696,4,0.0,0.1,True,5.371030203335377e-05,,0.06128267446166302
Tuned PPI,3000,0.47844253500076533,0.5407691494243893,4,0.0,0.1,True,4.951305195023483e-05,0.0,0.062326614423623916
Classical,3000,0.4784477293181965,0.5407639551069582,4,0.0,0.1,True,4.951305195023483e-05,,0.06231622578876167
PPI,3000,0.4693108272487046,0.5303155479396975,5,0.0,0.1,True,1.0255686726819096e-05,,0.061004720690992886
Tuned PPI,3000,0.46970656849738524,0.528415979074391,5,0.0,0.1,True,5.929329225841423e-06,0.0,0.05870941057700574
Classical,3000,0.4697114613560389,0.5284110862157373,5,0.0,0.1,True,5.929329225841423e-06,,0.058699624859698374
PPI,3000,0.47923852693259833,0.5374236604508698,6,0.0,0.1,True,5.109792353046605e-05,,0.058185133518271426
Tuned PPI,3000,0.4784725400530595,0.5392467073226613,6,0.0,0.1,True,7.808753251465703e-05,0.0,0.06077416726960183
Classical,3000,0.4784776049891118,0.5392416423866091,6,0.0,0.1,True,7.808753251465703e-05,,0.060764037397497306
PPI,3000,0.4834098506909173,0.5439420490158595,7,0.0,0.1,True,0.00019796043172628125,,0.06053219832494222
