method,p,n,trial,std,theta,error,error_max,error_min
PPI,200,1000,4,1.0,-0.029283022483304978,0.001144141356447251,0.015058553977802687,1.800484799868819e-07
Classical,200,1000,4,1.0,-0.029283022483304978,0.0011441413564472537,0.015058553977802086,1.8004847998716453e-07
PPI,200,1000,5,1.0,-0.029283022483304978,0.0012823096196336124,0.008505802043666784,6.820170366564745e-07
Classical,200,1000,5,1.0,-0.029283022483304978,0.0012823096196336137,0.008505802043666251,6.820170366612422e-07
PPI,200,1000,6,1.0,-0.029283022483304978,0.001496491661022197,0.012490676296260566,6.406743580104485e-11
Classical,200,1000,6,1.0,-0.029283022483304978,0.001496491661022179,0.012490676296260491,6.406743575128066e-11
PPI,200,1000,7,1.0,-0.029283022483304978,0.0015287870743760773,0.01670133194480504,1.2737093676476688e-09
Classical,200,1000,7,1.0,-0.029283022483304978,0.0015287870743760773,0.01670133194480577,1.2737093677506881e-09
PPI,200,1000,8,1.0,-0.029283022483304978,0.0012568624188610427,0.00861048080170409,8.318948442756398e-10
Classical,200,1000,8,1.0,-0.029283022483304978,0.0012568624188610466,0.008610480801704606,8.318948442372137e-10
PPI,200,1000,9,1.0,-0.029283022483304978,0.0012725398800109509,0.009186843241435972,1.778118306858046e-07
Classical,200,1000,9,1.0,-0.029283022483304978,0.001272539880010966,0.009186843241435982,1.778118306849619e-07
PPI,500,1000,0,1.0,0.016554240484133936,0.0020164624711637106,0.019800436537540586,6.397912052499966e-08
Classical,500,1000,0,1.0,0.016554240484133936,0.002016462471163722,0.01980043653754079,6.397912052558939e-08
PPI,500,1000,1,1.0,0.016554240484133936,0.002161888034440201,0.023038128446460002,4.763463431904872e-13
Classical,500,1000,1,1.0,0.016554240484133936,0.002161888034440213,0.023038128446461182,4.763463510062581e-13
PPI,500,1000,2,1.0,0.016554240484133936,0.0018904958590929488,0.01954106452123725,2.2657992981541216e-09
Classical,500,1000,2,1.0,0.016554240484133936,0.0018904958590929483,0.019541064521239302,2.265799298270385e-09
PPI,500,1000,3,1.0,0.016554240484133936,0.0020208838147337386,0.016722936351215984,2.967937768715031e-08
Classical,500,1000,3,1.0,0.016554240484133936,0.002020883814733744,0.01672293635121686,2.967937768814489e-08
PPI,500,1000,4,1.0,0.016554240484133936,0.0018829460983233704,0.013442043711713288,1.1149631623482292e-10
Classical,500,1000,4,1.0,0.016554240484133936,0.0018829460983233672,0.013442043711714369,1.1149631631453965e-10
PPI,500,1000,5,1.0,0.016554240484133936,0.00187964404945268,0.022248543755027415,2.3304413584739853e-09
Classical,500,1000,5,1.0,0.016554240484133936,0.001879644049452676,0.02224854375502844,2.3304413586133338e-09
PPI,500,1000,6,1.0,0.016554240484133936,0.001633493234276431,0.015204190599030066,2.016744040226154e-08
Classical,500,1000,6,1.0,0.016554240484133936,0.001633493234276448,0.0152041905990303,2.016744040226154e-08
PPI,500,1000,7,1.0,0.016554240484133936,0.0023705889883523625,0.023427171022971257,1.232041204472142e-10
Classical,500,1000,7,1.0,0.016554240484133936,0.0023705889883523616,0.02342717102297231,1.2320412040778e-10
PPI,500,1000,8,1.0,0.016554240484133936,0.0017725833431956977,0.018353474675083626,1.1151296893775215e-08
Classical,500,1000,8,1.0,0.016554240484133936,0.0017725833431957124,0.018353474675084108,1.115129689393935e-08
PPI,500,1000,9,1.0,0.016554240484133936,0.001927157647592662,0.0176966487141985,1.419287984676221e-12
Classical,500,1000,9,1.0,0.016554240484133936,0.001927157647592672,0.017696648714197495,1.4192879833535693e-12
PPI,800,1000,0,1.0,0.010246088420440619,0.005012676388202055,0.05769088888066819,3.5652822368324483e-09
Classical,800,1000,0,1.0,0.010246088420440619,0.005012676388202074,0.05769088888066637,3.5652822368854813e-09
PPI,800,1000,1,1.0,0.010246088420440619,0.005504216649312539,0.052677304083922634,7.0158749021167606e-09
Classical,800,1000,1,1.0,0.010246088420440619,0.005504216649312531,0.052677304083925944,7.01587490267472e-09
PPI,800,1000,2,1.0,0.010246088420440619,0.005133874875814688,0.04966380485997696,1.799540922747154e-10
Classical,800,1000,2,1.0,0.010246088420440619,0.005133874875814679,0.04966380485997651,1.799540923670539e-10
PPI,800,1000,3,1.0,0.010246088420440619,0.005151900983364723,0.05931599322846289,4.298679513668737e-09
Classical,800,1000,3,1.0,0.010246088420440619,0.005151900983364697,0.05931599322846527,4.298679514105483e-09
PPI,800,1000,4,1.0,0.010246088420440619,0.004997052101847047,0.0549098402252377,8.623268745669739e-09
