method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.11533964096708132,0.12865450277985324,0.0011935104286894744,0.005937583727531788,1.7428428340414705e-06
Classical,50,1000,0,1.0,,0.12865450277985324,0.0008538259435053174,0.005486586055093897,8.076802118835171e-08
PPI,50,1000,1,1.0,0.1320517307482116,0.12865450277985324,0.0012242834086414053,0.007852732170769944,4.5674785825021853e-07
Classical,50,1000,1,1.0,,0.12865450277985324,0.0009573020346417419,0.0036293398638552244,1.7224723769168917e-09
PPI,50,1000,2,1.0,0.1283840769467873,0.12865450277985324,0.001559254476648069,0.010247378875458799,2.3727166170492427e-08
Classical,50,1000,2,1.0,,0.12865450277985324,0.0011200349375935614,0.00492236608975257,1.8720463379605967e-09
PPI,50,1000,3,1.0,0.10524106379366324,0.12865450277985324,0.0010576504966463202,0.004075614583714568,5.8770812899875253e-08
Classical,50,1000,3,1.0,,0.12865450277985324,0.0008841032466235574,0.0035132596099081456,4.129103395811893e-09
PPI,50,1000,4,1.0,0.1250818920293097,0.12865450277985324,0.0015818893691044763,0.007110013377915811,1.9917780125095628e-07
Classical,50,1000,4,1.0,,0.12865450277985324,0.0011604868415784416,0.008886296293751761,9.727845861492642e-08
PPI,50,1000,5,1.0,0.10995589309697515,0.12865450277985324,0.0015543972064729287,0.011952309142854334,1.3710705083528368e-07
Classical,50,1000,5,1.0,,0.12865450277985324,0.0015930774120958043,0.009733803382847381,4.8883405709761276e-11
PPI,50,1000,6,1.0,0.1158744618702981,0.12865450277985324,0.001497647270086356,0.007697195773980497,1.9812280664025157e-06
Classical,50,1000,6,1.0,,0.12865450277985324,0.0013856533312074269,0.009313799108550196,7.992037871954536e-10
PPI,50,1000,7,1.0,0.1450289561089606,0.12865450277985324,0.0014072118044815324,0.008796344219340632,1.0877247121946448e-07
Classical,50,1000,7,1.0,,0.12865450277985324,0.0011069502125181736,0.007900042084347664,9.240497820550131e-09
PPI,50,1000,8,1.0,0.13778928432270104,0.12865450277985324,0.0013626065352140768,0.01093262136871501,3.9549350087483453e-08
Classical,50,1000,8,1.0,,0.12865450277985324,0.0010450428059394017,0.0059595743421343335,1.0885113987733695e-10
PPI,50,1000,9,1.0,0.0939381036053963,0.12865450277985324,0.0013234075941663192,0.008947315243220203,4.1267360496445015e-08
Classical,50,1000,9,1.0,,0.12865450277985324,0.0011423835967127101,0.007671768540801185,2.2299305767098754e-06
PPI,50,1000,10,1.0,0.1072829664344582,0.12865450277985324,0.0008013434173523517,0.005089089783912695,3.418128088786888e-07
Classical,50,1000,10,1.0,,0.12865450277985324,0.0008794727203590137,0.0064744893968171294,9.99003735773645e-07
PPI,50,1000,11,1.0,0.10541180822103376,0.12865450277985324,0.0015678659711640648,0.009845336107583457,3.1059729584210816e-06
Classical,50,1000,11,1.0,,0.12865450277985324,0.0012781875276160761,0.006079470071066672,1.7110253228937154e-07
PPI,50,1000,12,1.0,0.11487590677641922,0.12865450277985324,0.0012119631181554803,0.0070652093335802045,1.967252297927315e-08
Classical,50,1000,12,1.0,,0.12865450277985324,0.0013564062062258004,0.009509793565458221,6.8232711279375345e-06
PPI,50,1000,13,1.0,0.12692674642618984,0.12865450277985324,0.0012668259279702725,0.012504620396683385,2.0934142466299722e-06
Classical,50,1000,13,1.0,,0.12865450277985324,0.0007802538341493702,0.0048795223490502755,6.510097440009534e-07
PPI,50,1000,14,1.0,0.10359794939570252,0.12865450277985324,0.0017189491607802207,0.016046253218719542,5.7201535680198015e-08
Classical,50,1000,14,1.0,,0.12865450277985324,0.001558934450183134,0.010866673306297528,3.02902009321154e-07
PPI,50,1000,15,1.0,0.11969244565681315,0.12865450277985324,0.0012420441250964196,0.0067495500439987465,7.427770189638007e-07
Classical,50,1000,15,1.0,,0.12865450277985324,0.001017793552144034,0.0066659022059629884,1.6189587578754604e-07
PPI,50,1000,16,1.0,0.10995606349027365,0.12865450277985324,0.0012689469498335564,0.010514804171307093,6.96410768072785e-07
