method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,100,0,1.0,0.2502326921813101,-0.607347365537501,0.0009232109854840748,0.001153151973873916,0.0006932699970942337
Debias,2,100,0,1.0,,-0.607347365537501,0.004782324420758137,0.00945992980131475,0.00010471904020152479
Classical,2,100,0,1.0,,-0.607347365537501,0.0009618301779809944,0.0009865558757841473,0.0009371044801778415
PPI,2,100,1,1.0,0.37996000592651624,-0.607347365537501,0.018353610019627344,0.036699081056210246,8.138983044439297e-06
Debias,2,100,1,1.0,,-0.607347365537501,0.011668643559062962,0.022112616512645563,0.0012246706054803611
Classical,2,100,1,1.0,,-0.607347365537501,0.0056929579339273706,0.011011681278346529,0.00037423458950821295
PPI,2,100,2,1.0,0.4816889811950661,-0.607347365537501,0.020613310614534103,0.0384630348846341,0.0027635863444341064
Debias,2,100,2,1.0,,-0.607347365537501,0.08146865563172201,0.13966325473699667,0.02327405652644736
Classical,2,100,2,1.0,,-0.607347365537501,0.0005312065924725834,0.0008233022882149434,0.0002391108967302233
PPI,2,100,3,1.0,0.309273212333503,-0.607347365537501,0.005312403819781176,0.0070876267387874285,0.003537180900774924
Debias,2,100,3,1.0,,-0.607347365537501,0.0016516827887218045,0.002859639282517027,0.0004437262949265819
Classical,2,100,3,1.0,,-0.607347365537501,0.0064451466669578775,0.010897405598620194,0.001992887735295561
PPI,2,100,4,1.0,0.3542965700198134,-0.607347365537501,0.0021746816865923046,0.0030024907515860733,0.001346872621598536
Debias,2,100,4,1.0,,-0.607347365537501,0.001034661688859254,0.0016243593107547112,0.0004449640669637968
Classical,2,100,4,1.0,,-0.607347365537501,0.007192597702843754,0.010139584029790568,0.004245611375896939
PPI,2,100,5,1.0,0.2260968692846208,-0.607347365537501,0.003898550738922243,0.007231238619012204,0.0005658628588322814
Debias,2,100,5,1.0,,-0.607347365537501,0.00631129147181894,0.010029275194255921,0.0025933077493819593
Classical,2,100,5,1.0,,-0.607347365537501,0.0037421074648353015,0.004696214676387252,0.0027880002532833506
PPI,2,100,6,1.0,0.3159678018393212,-0.607347365537501,0.0072551817777843485,0.014030195691159479,0.00048016786440921867
Debias,2,100,6,1.0,,-0.607347365537501,0.004069974857841416,0.005534834066309321,0.0026051156493735106
Classical,2,100,6,1.0,,-0.607347365537501,0.012303244132911551,0.023667837103965656,0.0009386511618574463
PPI,2,100,7,1.0,0.3720655773819455,-0.607347365537501,0.006320562597275301,0.012443497607875506,0.00019762758667509633
Debias,2,100,7,1.0,,-0.607347365537501,0.006718670730844846,0.0133921570548978,4.5184406791892705e-05
Classical,2,100,7,1.0,,-0.607347365537501,0.003806579583502551,0.0076103355609974145,2.823606007687629e-06
PPI,2,100,8,1.0,0.3273542710232456,-0.607347365537501,0.003776167605509811,0.006478978944528239,0.001073356266491383
Debias,2,100,8,1.0,,-0.607347365537501,0.0019676349916636538,0.0027273733941889796,0.0012078965891383282
Classical,2,100,8,1.0,,-0.607347365537501,0.011926490247979914,0.01710430716275439,0.00674867333320544
PPI,2,100,9,1.0,0.33101669641724596,-0.607347365537501,0.010919803875891407,0.0215615739725507,0.00027803377923211407
Debias,2,100,9,1.0,,-0.607347365537501,0.0003090719460064509,0.0006034754530926279,1.4668438920273988e-05
Classical,2,100,9,1.0,,-0.607347365537501,0.027241785446448428,0.054384789135923546,9.878175697330895e-05
PPI,2,100,10,1.0,0.38141456643964816,-0.607347365537501,0.008203749693719377,0.015501683104246787,0.0009058162831919654
Debias,2,100,10,1.0,,-0.607347365537501,0.06820393408947208,0.10257255124434783,0.03383531693459633
Classical,2,100,10,1.0,,-0.607347365537501,0.0020730891154531438,0.004123930649682823,2.2247581223464776e-05
PPI,2,100,11,1.0,0.31954754568734395,-0.607347365537501,0.001114759892781537,0.0012789608145368332,0.0009505589710262406
Debias,2,100,11,1.0,,-0.607347365537501,0.012281837122949174,0.02263598368622752,0.0019276905596708265
Classical,2,100,11,1.0,,-0.607347365537501,0.0037853632233879253,0.006674803094569066,0.0008959233522067843
PPI,2,100,12,1.0,0.2742323012891549,-0.607347365537501,0.003807707592401168,0.007606817039540062,8.598145262274109e-06
Debias,2,100,12,1.0,,-0.607347365537501,0.003138047199902821,0.006165047664279436,0.00011104673552620612
Classical,2,100,12,1.0,,-0.607347365537501,0.005106540103097307,0.010212997228047539,8.297814707525284e-08
PPI,2,100,13,1.0,0.2030584526131449,-0.607347365537501,0.0065750551707369495,0.007245207736719272,0.005904902604754627
Debias,2,100,13,1.0,,-0.607347365537501,0.009927045372167952,0.016986206832564136,0.0028678839117717682
Classical,2,100,13,1.0,,-0.607347365537501,0.007843325220873734,0.011770302449289503,0.003916347992457965
PPI,2,100,14,1.0,0.32684773866937894,-0.607347365537501,0.007314416019443255,0.008671784480932138,0.005957047557954373
Debias,2,100,14,1.0,,-0.607347365537501,0.004349950040328767,0.0063813889275478675,0.0023185111531096674
Classical,2,100,14,1.0,,-0.607347365537501,0.013232308150419099,0.01653060729954163,0.009934009001296568
PPI,2,100,15,1.0,0.2713573647979852,-0.607347365537501,0.002119969363819317,0.004239925029955528,1.3697683105877756e-08
Debias,2,100,15,1.0,,-0.607347365537501,6.421097720309752e-05,7.605431859424452e-05,5.2367635811950515e-05
Classical,2,100,15,1.0,,-0.607347365537501,0.003975722046082433,0.004232010437976526,0.0037194336541883405
PPI,2,100,16,1.0,0.31079872932274083,-0.607347365537501,0.0038555905142561094,0.007332331095293823,0.0003788499332183951
Debias,2,100,16,1.0,,-0.607347365537501,0.0028193735798279712,0.004635718273274686,0.0010030288863812564
Classical,2,100,16,1.0,,-0.607347365537501,0.0016551075765197695,0.0033047492014964433,5.465951543095757e-06
PPI,2,100,17,1.0,0.3132408036112148,-0.607347365537501,0.0002906544592687345,0.0005280398686979204,5.326904983954859e-05
Debias,2,100,17,1.0,,-0.607347365537501,0.0015506038307887178,0.001720591399524045,0.0013806162620533906
Classical,2,100,17,1.0,,-0.607347365537501,0.004211485581439211,0.0071255267725534345,0.0012974443903249876
PPI,2,100,18,1.0,0.29222727226322764,-0.607347365537501,0.0015526139671524532,0.0022976852518176052,0.0008075426824873013
Debias,2,100,18,1.0,,-0.607347365537501,0.0001418621788920623,0.0002836802265037512,4.413128037339426e-08
Classical,2,100,18,1.0,,-0.607347365537501,0.0012880470772496655,0.0019581751494405558,0.0006179190050587754
PPI,2,100,19,1.0,0.5056514881539388,-0.607347365537501,0.00932823244228614,0.009625468153684586,0.009030996730887697
Debias,2,100,19,1.0,,-0.607347365537501,0.018925015789499868,0.03546314008805486,0.0023868914909448784
Classical,2,100,19,1.0,,-0.607347365537501,0.02404642004068993,0.02630619237293559,0.021786647708444268
PPI,2,100,20,1.0,0.48736939589088535,-0.607347365537501,0.0036289045739924036,0.004268189876338124,0.0029896192716466832
Debias,2,100,20,1.0,,-0.607347365537501,0.0009372418762242415,0.0017581970465731494,0.00011628670587533363
Classical,2,100,20,1.0,,-0.607347365537501,0.02858146685410526,0.05502031255272456,0.0021426211554859535
PPI,2,100,21,1.0,0.45020250956804475,-0.607347365537501,0.0010644520758255225,0.002118694542630742,1.0209609020303201e-05
Debias,2,100,21,1.0,,-0.607347365537501,0.008618529521833222,0.017192953919737738,4.410512392870676e-05
Classical,2,100,21,1.0,,-0.607347365537501,0.022728537995824416,0.02299247902706409,0.022464596964584745
PPI,2,100,22,1.0,0.3138520581290212,-0.607347365537501,0.019057016010331284,0.0331190578990235,0.0049949741216390635
Debias,2,100,22,1.0,,-0.607347365537501,0.022090894137488257,0.043370943603790485,0.0008108446711860293
Classical,2,100,22,1.0,,-0.607347365537501,0.007596041837247974,0.007998582728349229,0.0071935009461467185
PPI,2,100,23,1.0,0.39598689425003314,-0.607347365537501,0.002850903849243971,0.0031813014366719283,0.0025205062618160134
Debias,2,100,23,1.0,,-0.607347365537501,0.004814253019206205,0.009223112117595744,0.0004053939208166658
Classical,2,100,23,1.0,,-0.607347365537501,0.0014402380390389883,0.0017554426088269347,0.001125033469251042
PPI,2,100,24,1.0,0.3827598562126181,-0.607347365537501,0.015790922982907945,0.025704920999935446,0.005876924965880446
Debias,2,100,24,1.0,,-0.607347365537501,0.012609021151320628,0.017368785346983398,0.007849256955657857
Classical,2,100,24,1.0,,-0.607347365537501,0.008404941789004404,0.01679443108066199,1.5452497346818006e-05
PPI,2,100,25,1.0,0.2803164732015674,-0.607347365537501,0.00232500249256712,0.004549156776548987,0.00010084820858525272
Debias,2,100,25,1.0,,-0.607347365537501,0.0028386042853987404,0.00417810473853294,0.0014991038322645412
Classical,2,100,25,1.0,,-0.607347365537501,0.006070010763922112,0.011384012844464355,0.0007560086833798693
PPI,2,100,26,1.0,0.2675447209888899,-0.607347365537501,0.0015808392273997,0.0029591359718275003,0.00020254248297189972
Debias,2,100,26,1.0,,-0.607347365537501,0.008190815924319625,0.01394046202837582,0.002441169820263431
