method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.5525321395041223,-0.19003973320473022,0.10174858864480354,0.15905061141546833,0.04444656587413874
Classical,2,10,0,1.0,,-0.19003973320473022,0.06089070985273881,0.11719235696026185,0.004589062745215776
PPI,2,10,1,1.0,0.33106720076271245,-0.19003973320473022,0.004662996982342465,0.005593313345622395,0.0037326806190625347
Classical,2,10,1,1.0,,-0.19003973320473022,0.009001422150505235,0.017386369379279114,0.0006164749217313558
PPI,2,10,2,1.0,0.44417107415889373,-0.19003973320473022,0.13225763709030816,0.2643815677658734,0.00013370641474291426
Classical,2,10,2,1.0,,-0.19003973320473022,0.8190425277701874,1.5423279820818232,0.0957570734585516
PPI,2,10,3,1.0,0.48339124327264804,-0.19003973320473022,0.044502615190179395,0.05502835355658437,0.03397687682377441
Classical,2,10,3,1.0,,-0.19003973320473022,0.04584023764425625,0.04999675988424149,0.04168371540427101
PPI,2,10,4,1.0,0.12906175650158258,-0.19003973320473022,0.020573159398055634,0.025102517731803994,0.016043801064307275
Classical,2,10,4,1.0,,-0.19003973320473022,0.0343914013374473,0.05677590552443775,0.01200689715045685
PPI,2,10,5,1.0,0.24967968021710188,-0.19003973320473022,0.05918023564814752,0.08324145760627785,0.03511901369001718
Classical,2,10,5,1.0,,-0.19003973320473022,0.060376486369452594,0.10283110196434542,0.01792187077455977
PPI,2,10,6,1.0,0.21923417866850742,-0.19003973320473022,0.14859807876959313,0.2719109202266417,0.025285237312544562
Classical,2,10,6,1.0,,-0.19003973320473022,0.26238625253562564,0.5122746932191573,0.012497811852094032
PPI,2,10,7,1.0,0.866837789852188,-0.19003973320473022,0.8131299532019476,1.0268228439322096,0.5994370624716855
Classical,2,10,7,1.0,,-0.19003973320473022,0.5786777908545381,0.9486030146242544,0.20875256708482162
PPI,2,10,8,1.0,0.3016627122600303,-0.19003973320473022,0.1993302808677375,0.20925516355024046,0.18940539818523452
Classical,2,10,8,1.0,,-0.19003973320473022,0.26088660051675594,0.4682345169276892,0.05353868410582263
PPI,2,10,9,1.0,0.5548038367007578,-0.19003973320473022,0.03498178721941431,0.06995720808631616,6.36635251246506e-06
Classical,2,10,9,1.0,,-0.19003973320473022,0.08767747523554474,0.14440365411526157,0.030951296355827912
PPI,2,10,10,1.0,0.39991096853033686,-0.19003973320473022,0.015915351993022703,0.027886730037854825,0.0039439739481905815
Classical,2,10,10,1.0,,-0.19003973320473022,0.08131411722627876,0.13679880320502952,0.02582943124752801
PPI,2,10,11,1.0,0.4319727239997195,-0.19003973320473022,0.2293017707110137,0.45435910964358084,0.004244431778446582
Classical,2,10,11,1.0,,-0.19003973320473022,0.02022268971430112,0.04020508079464017,0.0002402986339620725
PPI,2,10,12,1.0,0.65128887572339,-0.19003973320473022,0.19830518470540748,0.36359680963500723,0.033013559775807735
Classical,2,10,12,1.0,,-0.19003973320473022,0.1363001431402316,0.2628908273928388,0.009709458887624351
PPI,2,10,13,1.0,0.9010241982194116,-0.19003973320473022,0.14195346601758488,0.27543440449194195,0.00847252754322779
Classical,2,10,13,1.0,,-0.19003973320473022,0.01304248028691718,0.025540136819265563,0.0005448237545687974
PPI,2,10,14,1.0,0.17671138502394174,-0.19003973320473022,0.2553370575211755,0.46825446148648914,0.0424196535558619
Classical,2,10,14,1.0,,-0.19003973320473022,0.16233979302700668,0.25018944908864,0.07449013696537338
PPI,2,10,15,1.0,0.673633389380058,-0.19003973320473022,0.44094282332697265,0.7323242908884009,0.14956135576554444
Classical,2,10,15,1.0,,-0.19003973320473022,0.20129126266640135,0.38820011371743607,0.01438241161536661
PPI,2,10,16,1.0,0.2662628295430418,-0.19003973320473022,0.029586050929254218,0.058344938797027526,0.0008271630614809091
Classical,2,10,16,1.0,,-0.19003973320473022,0.12257923986131966,0.18994230318507888,0.05521617653756043
PPI,2,10,17,1.0,0.6387993092597279,-0.19003973320473022,0.10796033589040979,0.15976859843479693,0.056152073346022666
Classical,2,10,17,1.0,,-0.19003973320473022,0.009686817208561734,0.011550274676941245,0.007823359740182225
PPI,2,10,18,1.0,0.5750906024417144,-0.19003973320473022,0.540338486380802,1.0713844321546808,0.009292540606923078
Classical,2,10,18,1.0,,-0.19003973320473022,0.023232709692501085,0.0335050725459098,0.01296034683909237
PPI,2,10,19,1.0,0.26617033068615903,-0.19003973320473022,0.002935062836914384,0.005333961510568544,0.0005361641632602241
Classical,2,10,19,1.0,,-0.19003973320473022,0.06372288490130625,0.12044660665311348,0.0069991631494990035
PPI,2,10,20,1.0,0.07926087139327895,-0.19003973320473022,0.032973928318156966,0.058189502373530474,0.007758354262783461
Classical,2,10,20,1.0,,-0.19003973320473022,0.04647496803293685,0.08055615907012578,0.012393776995747929
