method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,50,1000,0,1.0,0.928021715543069,-0.06414814667884376,0.00011267719026614525,0.0005765375539018091,3.013521647244466e-07
Classical,50,1000,0,1.0,,-0.06414814667884376,0.0008731539244745913,0.006529893211746384,3.6528361030653515e-07
PPI,50,1000,1,1.0,0.9142110863506158,-0.06414814667884376,8.642254463933764e-05,0.0004774825216930399,6.326626965839277e-07
Classical,50,1000,1,1.0,,-0.06414814667884376,0.0009197082479156189,0.01129815086190192,3.60726133497462e-11
PPI,50,1000,2,1.0,0.9230776191765743,-0.06414814667884376,0.00011452841501636802,0.0006157325886027906,1.7376642337597598e-07
Classical,50,1000,2,1.0,,-0.06414814667884376,0.0008636525048166707,0.004119422117657253,1.292170327387814e-07
PPI,50,1000,3,1.0,0.9433766128786358,-0.06414814667884376,0.00011251570687573833,0.0006626641569365007,1.1614336907304731e-07
Classical,50,1000,3,1.0,,-0.06414814667884376,0.0009926631958395741,0.007157473457167955,2.112242401441814e-05
PPI,50,1000,4,1.0,0.9624353247803876,-0.06414814667884376,0.00011584164846172387,0.0005456855154106704,1.489355369144085e-07
Classical,50,1000,4,1.0,,-0.06414814667884376,0.001471322943987572,0.012558113821650119,6.727789442771307e-07
PPI,50,1000,5,1.0,0.9083457068241066,-0.06414814667884376,0.0001004534493252859,0.00047043501268238114,2.673101295046747e-09
Classical,50,1000,5,1.0,,-0.06414814667884376,0.0011282100136856695,0.010910630525985546,1.0353047732536774e-06
PPI,50,1000,6,1.0,0.9098211836046939,-0.06414814667884376,0.00011922527439683891,0.00047262277760665904,1.9110093362927545e-07
Classical,50,1000,6,1.0,,-0.06414814667884376,0.0008959002575013287,0.0032661389039694714,3.87451031421918e-08
PPI,50,1000,7,1.0,0.9208338123739143,-0.06414814667884376,0.00012088511110040068,0.000492981061813638,2.5639212558004547e-08
Classical,50,1000,7,1.0,,-0.06414814667884376,0.000927367339080477,0.007108546274819185,5.7786441803133516e-08
PPI,50,1000,8,1.0,0.919587886769714,-0.06414814667884376,0.00012546733828743836,0.0007027046845480804,3.145184563613055e-08
Classical,50,1000,8,1.0,,-0.06414814667884376,0.001103380848925077,0.00699156791688919,5.170977106609358e-06
PPI,50,1000,9,1.0,0.9123316921100443,-0.06414814667884376,0.00010316935484062142,0.0007300255072468138,5.1350094384312325e-08
Classical,50,1000,9,1.0,,-0.06414814667884376,0.0008003432982931546,0.004416737548661906,1.1120021710559455e-07
PPI,50,1000,10,1.0,0.8912234923308516,-0.06414814667884376,0.00010277741841595201,0.0005112101482451175,1.2207138298079885e-08
Classical,50,1000,10,1.0,,-0.06414814667884376,0.001607107877449671,0.006729930042898473,1.0379603247549722e-08
PPI,50,1000,11,1.0,0.8633067874344987,-0.06414814667884376,0.00011770906398276693,0.0006927368505417298,4.56032564333628e-08
Classical,50,1000,11,1.0,,-0.06414814667884376,0.0005532005491467874,0.00421594157477343,2.656271770811287e-07
PPI,50,1000,12,1.0,0.8885689821484707,-0.06414814667884376,9.354504574894895e-05,0.0004955592943222582,1.683267691708233e-11
Classical,50,1000,12,1.0,,-0.06414814667884376,0.0012882543203381418,0.0064392633389314235,2.6732106963914486e-07
PPI,50,1000,13,1.0,0.9009570430805922,-0.06414814667884376,0.00010058169545013535,0.000456736325547728,1.1894677009142347e-08
Classical,50,1000,13,1.0,,-0.06414814667884376,0.0009781474532841,0.007405461348959061,1.2838281175130935e-12
PPI,50,1000,14,1.0,0.8563739265944824,-0.06414814667884376,0.00011817261173663065,0.0009967773882734244,9.353330627053276e-08
Classical,50,1000,14,1.0,,-0.06414814667884376,0.0011377156084327945,0.01376007228321522,1.3198659121441867e-09
PPI,50,1000,15,1.0,0.9490916336587234,-0.06414814667884376,0.00011365302858549751,0.0007107308776854339,1.3574916547650383e-07
Classical,50,1000,15,1.0,,-0.06414814667884376,0.0015965152143917237,0.011624581465349558,4.928937800430751e-06
PPI,50,1000,16,1.0,0.8685621556384219,-0.06414814667884376,0.00010761337666274752,0.00041992021418848943,2.2574938838897928e-07
Classical,50,1000,16,1.0,,-0.06414814667884376,0.001244088182103085,0.011299935695743238,8.041286513062208e-08
PPI,50,1000,17,1.0,0.9277532327028344,-0.06414814667884376,0.00010369603897135567,0.0005809434788250929,3.7376203292576873e-07
Classical,50,1000,17,1.0,,-0.06414814667884376,0.0011788063323659908,0.004654513578601293,1.1726828342781262e-06
PPI,50,1000,18,1.0,0.8902070938433613,-0.06414814667884376,0.00011771144006730708,0.0007738883809129984,5.405951764246619e-07
Classical,50,1000,18,1.0,,-0.06414814667884376,0.0013345109220639071,0.008379068233229262,2.8372310082110158e-06
PPI,50,1000,19,1.0,1.0,-0.06414814667884376,0.0001224180086654578,0.000644047017484072,4.156025790317245e-08
Classical,50,1000,19,1.0,,-0.06414814667884376,0.0011554322933372324,0.006093292623049625,5.7093703025661255e-06
PPI,50,1000,20,1.0,0.9905949678858705,-0.06414814667884376,0.000135215616558337,0.0005509330542212477,2.0003611780749853e-08
Classical,50,1000,20,1.0,,-0.06414814667884376,0.0013577315846838647,0.009627881873828417,1.601061113228469e-06
PPI,50,1000,21,1.0,0.8912363868981342,-0.06414814667884376,0.00012812928491540363,0.0006478195567285727,1.7440497050106324e-07
Classical,50,1000,21,1.0,,-0.06414814667884376,0.0009780812283796457,0.003963156570351331,9.432822613060316e-09
