method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,2000,0.4605263911023419,0.5360931840307711,5,0.0,0.01,True,3.7216502792422044e-06,,0.07556679292842922
PPI,2000,0.4959972270029112,0.5727146015725142,6,0.0,0.01,True,0.0013236521670712833,,0.07671737456960298
Tuned PPI,2000,0.495883323686148,0.5724956714470657,6,0.0,0.01,True,0.0013142816270306286,0.3402175945126433,0.07661234776091769
Classical,2000,0.49644252831630087,0.5717648408503203,6,0.0,0.01,True,0.0013094641099783105,,0.07532231253401944
PPI,2000,0.485400407668444,0.5586519495975819,7,0.0,0.01,True,0.0004597729253742627,,0.07325154192913791
Tuned PPI,2000,0.48625305643797695,0.5573629215658659,7,0.0,0.01,True,0.00045569903284301276,0.0,0.07110986512788892
Classical,2000,0.48626194628248737,0.5573540317213553,7,0.0,0.01,True,0.00045569903284301276,,0.07109208543886797
PPI,2000,0.4751523726633736,0.545233106538009,8,0.0,0.01,True,9.984977582642982e-05,,0.07008073387463543
Tuned PPI,2000,0.4751523726633736,0.545233106538009,8,0.0,0.01,True,9.984977582642982e-05,1.0,0.07008073387463543
Classical,2000,0.4750920389027659,0.5451817215200905,8,0.0,0.01,True,9.426424580576838e-05,,0.07008968261732457
PPI,2000,0.4741301080802144,0.5497508448794769,9,0.0,0.01,True,0.0009701533107179372,,0.07562073679926251
Tuned PPI,2000,0.474599941988134,0.5493320789891663,9,0.0,0.01,True,0.0009749691153193851,0.0,0.07473213700103226
Classical,2000,0.4746092846732407,0.5493227363040595,9,0.0,0.01,True,0.0009749691153193851,,0.07471345163081877
PPI,3000,0.46581975383757096,0.5281471217110459,0,0.0,0.01,True,5.939618287903589e-05,,0.06232736787347498
Tuned PPI,3000,0.465796121409454,0.5279995698707223,0,0.0,0.01,True,5.9122973511325136e-05,0.0,0.062203448461268296
Classical,3000,0.46580130546219956,0.5279943858179768,0,0.0,0.01,True,5.9122973511324966e-05,,0.0621930803557772
PPI,3000,0.5002849088263486,0.559985031477495,1,0.0,0.01,False,0.0005146393042059017,,0.05970012265114644
Tuned PPI,3000,0.49935603626185693,0.5607976691636914,1,0.0,0.01,True,0.0005126111607908191,0.0,0.06144163290183452
Classical,3000,0.4993611568246812,0.5607925486008671,1,0.0,0.01,True,0.0005126111607908191,,0.06143139177618595
PPI,3000,0.47729954679776887,0.5389950838333125,2,0.0,0.01,True,8.62692324769476e-05,,0.061695537035543646
Tuned PPI,3000,0.47729954679776887,0.5389950838333125,2,0.0,0.01,True,8.62692324769476e-05,1.0,0.061695537035543646
Classical,3000,0.47853305318539713,0.5380567534365771,2,0.0,0.01,True,8.522468496254318e-05,,0.05952370025117998
PPI,3000,0.475322771735162,0.536038969469437,3,0.0,0.01,True,0.00010391112515860232,,0.060716197734274946
Tuned PPI,3000,0.475322771735162,0.536038969469437,3,0.0,0.01,True,0.00010391112515860232,1.0,0.060716197734274946
Classical,3000,0.4747398793990433,0.5361364152016778,3,0.0,0.01,True,0.00010099600743135335,,0.06139653580263449
PPI,3000,0.47897982827196645,0.5408244909394457,4,0.0,0.01,True,0.0005510376886198533,,0.06184466266747929
Tuned PPI,3000,0.4795554737086887,0.5402883994643104,4,0.0,0.01,True,0.0005427348367991653,0.0,0.060732925755621725
Classical,3000,0.4795605352076616,0.5402833379653375,4,0.0,0.01,True,0.0005427348367991653,,0.06072280275767583
PPI,3000,0.4753613366956689,0.5358990037050997,5,0.0,0.01,True,0.0003392309153143392,,0.06053766700943081
Tuned PPI,3000,0.47438771668667484,0.5366499223026826,5,0.0,0.01,True,0.00033475053572338425,0.0,0.06226220561600776
Classical,3000,0.474392905636258,0.5366447333530994,5,0.0,0.01,True,0.00033475053572338425,,0.062251827716841346
PPI,3000,0.49024897334846845,0.5531099302995407,6,0.0,0.01,True,0.000793081271656561,,0.06286095695107224
Tuned PPI,3000,0.4903712869080337,0.5530751051759408,6,0.0,0.01,True,0.0007914861485463204,0.0,0.06270381826790711
Classical,3000,0.4903765126617385,0.5530698794222361,6,0.0,0.01,True,0.0007914861485463204,,0.06269336676049758
PPI,3000,0.5153652687953945,0.5756121398457446,7,0.0,0.01,False,0.001114708116949223,,0.06024687105035009
Tuned PPI,3000,0.5170485557706733,0.5737563046693205,7,0.0,0.01,False,0.001112248741487011,0.0,0.05670774889864716
Classical,3000,0.5170532818102843,0.5737515786297095,7,0.0,0.01,False,0.001112248741487011,,0.056698296819425176
PPI,3000,0.46534083555176914,0.5257953145989229,8,0.0,0.01,True,3.2513845888304584e-05,,0.060454479047153786
Tuned PPI,3000,0.4645379520202043,0.5259603551200678,8,0.0,0.01,True,3.7136961403578084e-05,0.0,0.061422403099863465
Classical,3000,0.4645430709804116,0.5259552361598605,8,0.0,0.01,True,3.7136961403578084e-05,,0.06141216517944892
PPI,3000,0.47588988073912997,0.5363516747937881,9,0.0,0.01,True,2.6148754998554535e-05,,0.060461794054658125
Tuned PPI,3000,0.4763362970512388,0.5362716893777366,9,0.0,0.01,True,2.8149174204579192e-05,0.0,0.059935392326497805
Classical,3000,0.47634129208355336,0.5362666943454221,9,0.0,0.01,True,2.8149174204579192e-05,,0.05992540226186871
PPI,4000,0.48267089878834935,0.5357027783742218,0,0.0,0.01,True,0.0001554903545811015,,0.05303187958587241
Tuned PPI,4000,0.4826473136357173,0.5350997073369329,0,0.0,0.01,True,0.00015088608856936636,0.0,0.05245239370121563
Classical,4000,0.4826505921152415,0.5350964288574088,0,0.0,0.01,True,0.00015088608856936636,,0.05244583674216735
PPI,4000,0.49144208438481696,0.543342819697853,1,0.0,0.01,True,0.0001856683008962593,,0.05190073531303607
Tuned PPI,4000,0.49144208438481696,0.543342819697853,1,0.0,0.01,True,0.0001856683008962593,1.0,0.05190073531303607
Classical,4000,0.49118165857813717,0.5434402010260481,1,0.0,0.01,True,0.00018439393886575322,,0.052258542447910894
PPI,4000,0.48832532664236944,0.5399286910297345,2,0.0,0.01,True,0.0001020798119236901,,0.05160336438736507
Tuned PPI,4000,0.4886630676750611,0.539107614498221,2,0.0,0.01,True,9.828380547646819e-05,0.0,0.05044454682315985
Classical,4000,0.4886662206563112,0.5391044615169709,2,0.0,0.01,True,9.828380547646819e-05,,0.05043824086065968
PPI,4000,0.4919798534455568,0.5418897221249555,3,0.0,0.01,True,0.0003955774127661314,,0.04990986867939867
Tuned PPI,4000,0.4917062934044991,0.5426278511157983,3,0.0,0.01,True,0.0003975121901182382,0.0,0.05092155771129914
Classical,4000,0.4917094762007933,0.5426246683195041,3,0.0,0.01,True,0.0003975121901182382,,0.05091519211871076
PPI,4000,0.5020598492384246,0.5538971115400954,4,0.0,0.01,False,0.00039176554734012534,,0.05183726230167074
Tuned PPI,4000,0.5021115694224387,0.5539297467821296,4,0.0,0.01,False,0.0003930383413703578,0.5108990238903128,0.051818177359690853
Classical,4000,0.5023722539009913,0.5537571772469806,4,0.0,0.01,False,0.0003943806767374986,,0.05138492334598932
PPI,4000,0.4543069416364511,0.5068108376736584,5,0.0,0.01,True,0.0001921023103364149,,0.05250389603720734
Tuned PPI,4000,0.45533112947740734,0.5062624755396173,5,0.0,0.01,True,0.0001878626541523762,0.0,0.05093134606221
Classical,4000,0.4553343128855116,0.5062592921315131,5,0.0,0.01,True,0.00018786265415237516,,0.05092497924600148
PPI,4000,0.48950610351645907,0.5409551194464531,6,0.0,0.01,True,0.00012148781832909649,,0.05144901592999407
Tuned PPI,4000,0.48959740154428966,0.5410348159864096,6,0.0,0.01,True,0.00012226735309586918,0.34096215509123556,0.05143741444211991
Classical,4000,0.4889990617451587,0.5417216221411394,6,0.0,0.01,True,0.00012268390807252346,,0.05272256039598067
PPI,4000,0.47468315067225136,0.5261251360936194,7,0.0,0.01,True,1.3451454747247344e-05,,0.051441985421368075
Tuned PPI,4000,0.4747868302887942,0.5263786323185345,7,0.0,0.01,True,1.224839349793844e-05,0.0,0.05159180202974034
Classical,4000,0.47479005497797666,0.5263754076293521,7,0.0,0.01,True,1.224839349793844e-05,,0.05158535265137543
PPI,4000,0.4838836640878449,0.5361978232633603,8,0.0,0.01,True,8.86605176597878e-05,,0.05231415917551541
Tuned PPI,4000,0.48390606069152003,0.5362221012198355,8,0.0,0.01,True,8.892159849957318e-05,0.6167168159865104,0.052316040528315455
Classical,4000,0.48437446921657584,0.5358287937879778,8,0.0,0.01,True,8.934284964919184e-05,,0.05145432457140192
PPI,4000,0.48404016292575247,0.5374277210969864,9,0.0,0.01,True,0.00016074491041231988,,0.05338755817123397
Tuned PPI,4000,0.48410230574717816,0.53749461948446,9,0.0,0.01,True,0.00016054396871862517,0.5989024023995859,0.053392313737281816
Classical,4000,0.4846540623014908,0.5371355419451314,9,0.0,0.01,True,0.00016025894869507173,,0.05248147964364058
PPI,5000,0.5064756180824626,0.5522857095322582,0,0.0,0.01,False,0.000456665594185844,,0.04581009144979564
Tuned PPI,5000,0.5063022363151292,0.5521223673536079,0,0.0,0.01,False,0.0004510601776075025,0.2589432726291351,0.045820131038478706
Classical,5000,0.5062944614627415,0.5520124826566984,0,0.0,0.01,False,0.0004491103515231617,,0.04571802119395696
PPI,5000,0.48090764510389516,0.527064881046353,1,0.0,0.01,True,1.3239126620035484e-05,,0.0461572359424578
Tuned PPI,5000,0.48074838590849195,0.5276539115560173,1,0.0,0.01,True,1.4525862945810676e-05,0.0,0.046905525647525315
Classical,5000,0.48075073130204987,0.5276515661624593,1,0.0,0.01,True,1.4525862945810676e-05,,0.04690083486040947
PPI,5000,0.4581964385466559,0.5045975481002875,2,0.0,0.01,True,0.00019755208647886385,,0.046401109553631525
Tuned PPI,5000,0.4574837618095289,0.5051380011182537,2,0.0,0.01,True,0.00019882904805145957,0.0,0.04765423930872481
Classical,5000,0.45748614464064186,0.5051356182871407,2,0.0,0.01,True,0.00019882904805145957,,0.04764947364649885
PPI,5000,0.48226959195218777,0.5286884361130306,3,0.0,0.01,True,1.669027847906092e-05,,0.046418844160842854
Tuned PPI,5000,0.48226959195218777,0.5286884361130306,3,0.0,0.01,True,1.669027847906092e-05,1.0,0.046418844160842854
Classical,5000,0.4823140959048111,0.5289422854468337,3,0.0,0.01,True,1.7589055125849744e-05,,0.046628189542022636
PPI,5000,0.49614559148410364,0.5416474848639697,4,0.0,0.01,True,0.00020513696643842353,,0.0455018933798661
Tuned PPI,5000,0.4961924592060676,0.5417080450379546,4,0.0,0.01,True,0.00020687022259562106,0.5540000727593335,0.04551558583188697
Classical,5000,0.496029685572117,0.5420042605371099,4,0.0,0.01,True,0.00020904048183535703,,0.04597457496499291
PPI,5000,0.4680513511756833,0.513571708106136,5,0.0,0.01,True,5.433794132704048e-05,,0.04552035693045264
Tuned PPI,5000,0.4681203877791089,0.5136428673816664,5,0.0,0.01,True,5.363373982668459e-05,0.7528931732592102,0.04552247960255751
Classical,5000,0.4680565091224441,0.5141338994342016,5,0.0,0.01,True,5.1519446597922556e-05,,0.046077390311757505
PPI,5000,0.47096468414799136,0.5181536149771268,6,0.0,0.01,True,9.64589217505387e-05,,0.04718893082913539
Tuned PPI,5000,0.4708470222255976,0.5180415259359815,6,0.0,0.01,True,9.77474505596374e-05,0.11283368110419557,0.04719450371038392
Classical,5000,0.4712140900631283,0.517645237369033,6,0.0,0.01,True,9.791246583424777e-05,,0.046431147305904696
PPI,5000,0.46986820166413346,0.5170521278504362,7,0.0,0.01,True,2.6983169786647607e-05,,0.04718392618630274
Tuned PPI,5000,0.46964764786504437,0.5174588806842356,7,0.0,0.01,True,2.62753464594363e-05,0.0,0.04781123281919125
Classical,5000,0.46965003854622533,0.5174564900030547,7,0.0,0.01,True,2.6275346459436127e-05,,0.04780645145682938
PPI,5000,0.4811229946619953,0.5282817064660954,8,0.0,0.01,True,1.4850196989605573e-05,,0.047158711804100084
Tuned PPI,5000,0.4811213162134656,0.5282742858946644,8,0.0,0.01,True,1.437742151791158e-05,0.10409612456298817,0.04715296968119881
Classical,5000,0.4810030499620631,0.5283914949202407,8,0.0,0.01,True,1.4324343693657827e-05,,0.04738844495817762
PPI,5000,0.49704219546071077,0.544695709953893,9,0.0,0.01,True,0.00026947906547516,,0.04765351449318228
Tuned PPI,5000,0.4971154773492562,0.5447332904263772,9,0.0,0.01,True,0.00027000107600935606,0.3004131626039395,0.047617813077120985
Classical,5000,0.4978589237541974,0.5440374499950055,9,0.0,0.01,True,0.0002702273869506447,,0.04617852624080809
PPI,1000,0.4631478311268935,0.5796560214111772,0,0.0,0.1,True,0.00026529076117408476,,0.11650819028428372
Tuned PPI,1000,0.46574624929536557,0.5742771679428466,0,0.0,0.1,True,0.0002706635625474162,0.0,0.10853091864748099
Classical,1000,0.4657733888116035,0.5742500284266085,0,0.0,0.1,True,0.0002706635625474162,,0.10847663961500503
PPI,1000,0.4670992831850513,0.5765846451839957,1,0.0,0.1,True,0.0003428559457865554,,0.10948536199894437
Tuned PPI,1000,0.46800924484715956,0.5714881787303587,1,0.0,0.1,True,0.0002446438838538626,0.0,0.10347893388319918
Classical,1000,0.46803512105129946,0.5714623025262188,1,0.0,0.1,True,0.0002446438838538626,,0.1034271814749193
PPI,1000,0.41196941591944747,0.5247526846567729,2,0.0,0.1,True,0.0016609524229573504,,0.11278326873732547
Tuned PPI,1000,0.4122259945926707,0.5248131410392118,2,0.0,0.1,True,0.0014220161582871528,0.1140485702797539,0.11258714644654116
Classical,1000,0.4122377142458655,0.5248422333240238,2,0.0,0.1,True,0.0013931708090605774,,0.11260451907815827
PPI,1000,0.43953943506826376,0.5465734522200282,3,0.0,0.1,True,0.0005361781721696148,,0.10703401715176442
Tuned PPI,1000,0.44524079526803156,0.5440008574352218,3,0.0,0.1,True,0.0002217048257322483,0.0,0.09876006216719019
Classical,1000,0.4452654914591655,0.5439761612440878,3,0.0,0.1,True,0.0002217048257322483,,0.09871066978492227
PPI,1000,0.41922577082309287,0.5293500784965721,4,0.0,0.1,True,0.001109267370652372,,0.11012430767347925
Tuned PPI,1000,0.4208898507204478,0.5304278960704077,4,0.0,0.1,True,0.0009583996236110614,0.04648543638027991,0.10953804534995992
Classical,1000,0.4250348694988224,0.5264165493987016,4,0.0,0.1,True,0.0009513340513056362,,0.10138167989987923
PPI,1000,0.42142618722852543,0.5203584559424138,5,0.0,0.1,True,0.00043795529992668924,,0.09893226871388838
Tuned PPI,1000,0.4216276450942844,0.5204350771245103,5,0.0,0.1,True,0.00044565992271257496,0.34175685188920807,0.0988074320302259
Classical,1000,0.42054279935022015,0.5216643002468188,5,0.0,0.1,True,0.00045104352731039103,,0.1011215008965986
PPI,1000,0.43088238318040295,0.5342843453043072,6,0.0,0.1,True,0.00016774098828012653,,0.10340196212390429
Tuned PPI,1000,0.4335063126277553,0.5369117195121716,6,0.0,0.1,True,0.00013063115413437364,0.2498542264635436,0.10340540688441635
Classical,1000,0.43289421043146276,0.5392728956338078,6,0.0,0.1,True,0.00011996133412051343,,0.106378685202345
PPI,1000,0.47096148840539964,0.5750142473003299,7,0.0,0.1,True,0.0008705752787989021,,0.10405275889493026
Tuned PPI,1000,0.468513168047894,0.5726066205470999,7,0.0,0.1,True,0.0006568045853130541,0.0,0.10409345249920587
Classical,1000,0.46853919792011445,0.5725805906748794,7,0.0,0.1,True,0.0006568045853130541,,0.10404139275476498
PPI,1000,0.4468612162408265,0.5556897076149561,8,0.0,0.1,True,0.00041974414406005636,,0.10882849137412959
Tuned PPI,1000,0.45092786421386233,0.559076714764253,8,0.0,0.1,True,0.0005171714310896817,0.010600909908042492,0.1081488505503907
Classical,1000,0.4506957604005488,0.5593886807153319,8,0.0,0.1,True,0.0005183337008850395,,0.10869292031478306
PPI,1000,0.4247965215499504,0.5326548982391802,9,0.0,0.1,True,0.00027960451670863115,,0.10785837668922982
Tuned PPI,1000,0.42409540104822585,0.5296979503263457,9,0.0,0.1,True,0.0003134866995697144,0.0,0.10560254927811985
Classical,1000,0.4241218082890068,0.5296715430855647,9,0.0,0.1,True,0.0003134866995697144,,0.10554973479655794
PPI,2000,0.4895966089572217,0.567654085615011,0,0.0,0.1,True,0.00043671549362300923,,0.07805747665778928
Tuned PPI,2000,0.49164040006867904,0.5660718301342508,0,0.0,0.1,True,0.0004560169521443813,0.0,0.07443143006557174
Classical,2000,0.49164970516071915,0.5660625250422107,0,0.0,0.1,True,0.0004560169521443813,,0.07441281988149151
PPI,2000,0.43558155581277674,0.5096473973699475,1,0.0,0.1,True,0.00040476502004685954,,0.07406584155717072
Tuned PPI,2000,0.43647615176078197,0.5101029901867704,1,0.0,0.1,True,0.0004190950157334411,0.11877286645914993,0.07362683842598844
Classical,2000,0.4371773063569754,0.5095838156769307,1,0.0,0.1,True,0.00042197210357609915,,0.07240650931995529
PPI,2000,0.45835959081397204,0.5294517945587481,2,0.0,0.1,True,0.0005107108274899293,,0.0710922037447761
Tuned PPI,2000,0.45591110066958473,0.5264023396340137,2,0.0,0.1,True,0.0005118844510005466,0.14063938136541568,0.07049123896442899
Classical,2000,0.4538899936445997,0.5275236758566889,2,0.0,0.1,True,0.0005128330632882749,,0.07363368221208921
PPI,2000,0.45812578900761647,0.5324688739160208,3,0.0,0.1,True,4.0199565464269734e-05,,0.07434308490840436
Tuned PPI,2000,0.45677941069949946,0.5309798296771782,3,0.0,0.1,True,5.864816352330504e-05,0.18928383536032709,0.0742004189776787
Classical,2000,0.4569642787629513,0.5301329547635307,3,0.0,0.1,True,6.348854793354803e-05,,0.07316867600057941
PPI,2000,0.45086471291528335,0.520571341870689,4,0.0,0.1,True,0.0004116418792843217,,0.06970662895540564
Tuned PPI,2000,0.4572264693009027,0.528626816687885,4,0.0,0.1,True,0.00042842071414455403,0.0,0.07140034738698231
Classical,2000,0.45723539546023556,0.5286178905285522,4,0.0,0.1,True,0.00042842071414455365,,0.07138249506831668
PPI,2000,0.4475960355180435,0.5179320707244196,5,0.0,0.1,True,0.00015875796692782298,,0.0703360352063761
Tuned PPI,2000,0.44406781338151685,0.5141389523398189,5,0.0,0.1,True,0.00022314249770264438,0.2293333845337703,0.07007113895830203
Classical,2000,0.44198098034503897,0.5140471159395541,5,0.0,0.1,True,0.00024527828362420266,,0.07206613559451513
PPI,2000,0.4905980763163808,0.563922639616621,6,0.0,0.1,True,0.00044516277185381993,,0.07332456330024023
Tuned PPI,2000,0.4920472337951857,0.5649247969692719,6,0.0,0.1,True,0.0004612863766329348,0.07416096692176956,0.07287756317408617
Classical,2000,0.4910584428336641,0.566109941585841,6,0.0,0.1,True,0.000462752412477599,,0.07505149875217693
PPI,2000,0.484005998184629,0.5571858824609317,7,0.0,0.1,True,0.0006493027187076032,,0.07317988427630268
Tuned PPI,2000,0.4844562417928166,0.5572240967588038,7,0.0,0.1,True,0.0006221159750744527,0.14836663499857844,0.0727678549659872
Classical,2000,0.48502429202616554,0.5567411428343112,7,0.0,0.1,True,0.0006175120965566593,,0.07171685080814566
PPI,2000,0.49623550426860635,0.568114305871833,8,0.0,0.1,True,0.0005591236742594306,,0.07187880160322663
Tuned PPI,2000,0.49744629018818903,0.5687806747944674,8,0.0,0.1,True,0.0005922995699998913,0.0,0.07133438460627833
Classical,2000,0.4974552081011434,0.5687717568815129,8,0.0,0.1,True,0.0005922995699998913,,0.07131654878036953
PPI,2000,0.4384547999139228,0.5112394548482636,9,0.0,0.1,True,0.00035233690528225424,,0.07278465493434083
Tuned PPI,2000,0.4426314208814506,0.5119942894036587,9,0.0,0.1,True,0.00029241759617141454,0.0,0.06936286852220808
Classical,2000,0.4426400923240817,0.5119856179610276,9,0.0,0.1,True,0.00029241759617141454,,0.0693455256369459
PPI,3000,0.44392929435073136,0.5035177401822846,0,0.0,0.1,True,0.0005565441389393097,,0.059588445831553205
Tuned PPI,3000,0.4417980121119797,0.5003699269464476,0,0.0,0.1,True,0.0006473905391413525,0.0,0.05857191483446783
Classical,3000,0.4418028935116998,0.5003650455467273,0,0.0,0.1,True,0.0006473905391413525,,0.058562152035027515
PPI,3000,0.4518759106744585,0.5147587294700057,1,0.0,0.1,True,0.00014063708977762104,,0.06288281879554719
Tuned PPI,3000,0.4537755097328497,0.5143300561850155,1,0.0,0.1,True,0.00014216394586572803,0.0,0.06055454645216579
Classical,3000,0.45378055636564185,0.5143250095522234,1,0.0,0.1,True,0.00014216394586572803,,0.060544453186581526
PPI,3000,0.5027711112393104,0.5622748961152312,2,0.0,0.1,False,0.0009191645899395491,,0.059503784875920784
Tuned PPI,3000,0.502198252481777,0.5614666249605575,2,0.0,0.1,False,0.0009200396423763167,0.01716745419233438,0.059268372478780584
Classical,3000,0.5007818194230617,0.562858933376064,2,0.0,0.1,False,0.000920065064043485,,0.062077113953002305
PPI,3000,0.4534905842162811,0.5145547165398582,3,0.0,0.1,True,0.00018338289872721382,,0.0610641323235771
Tuned PPI,3000,0.4536275035260924,0.5134354842628657,3,0.0,0.1,True,0.00019330622694530112,0.0,0.05980798073677329
Classical,3000,0.45363248793988953,0.5134304998490685,3,0.0,0.1,True,0.00019330622694530112,,0.059798011909178994
PPI,3000,0.4905707165242351,0.5494641072128782,4,0.0,0.1,True,0.0003272311901864733,,0.05889339068864308
Tuned PPI,3000,0.49187689420289205,0.5498124257908478,4,0.0,0.1,True,0.00031119472604888734,0.0,0.057935531587955724
Classical,3000,0.49188172256625484,0.549807597427485,4,0.0,0.1,True,0.00031119472604888734,,0.05792587486123013
PPI,3000,0.46011470786799774,0.520047600773526,5,0.0,0.1,True,8.308426340364339e-05,,0.05993289290552822
Tuned PPI,3000,0.45770226025812644,0.5184149980360957,5,0.0,0.1,True,0.00012129774375936532,0.0,0.06071273777796926
Classical,3000,0.4577073200746277,0.5184099382195944,5,0.0,0.1,True,0.00012129774375936532,,0.060702618144966636
PPI,3000,0.4445862821499391,0.5031483695547087,6,0.0,0.1,True,0.0003469269585366102,,0.058562087404769536
Tuned PPI,3000,0.44478884538582497,0.5060982619854663,6,0.0,0.1,True,0.0003070152438297526,0.0,0.06130941659964129
Classical,3000,0.4447939549297058,0.5060931524415854,6,0.0,0.1,True,0.0003070152438297526,,0.061299197511879566
PPI,3000,0.48543373179172555,0.5452578016629844,7,0.0,0.1,True,0.0001613393252666527,,0.05982406987125888
