method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Tuned PPI,2000,0.47549833031857314,0.5485239775444153,8,0.0,0.01,True,0.00013937724084220527,1.0,0.07302564722584215
Classical,2000,0.4746449028050598,0.548955879405168,8,0.0,0.01,True,0.0001341560841740439,,0.07431097660010821
PPI,2000,0.4177673488564014,0.49334687175992403,9,0.0,0.01,False,0.0010260464413239683,,0.07557952290352266
Tuned PPI,2000,0.41780509399045773,0.49320666017613024,9,0.0,0.01,False,0.001028131022590762,0.26670336639258435,0.07540156618567251
Classical,2000,0.4183637934084346,0.4926106932379785,9,0.0,0.01,False,0.00102888996659657,,0.07424689982954391
PPI,3000,0.4385595282008486,0.4983599546068504,0,0.0,0.01,False,0.0008193668390395741,,0.059800426406001805
Tuned PPI,3000,0.43886775892988633,0.4981779698510333,0,0.0,0.01,False,0.0008218526194375883,0.0,0.059310210921146966
Classical,3000,0.4388727018594082,0.49817302692151144,0,0.0,0.01,False,0.0008218526194375883,,0.059300325062103254
PPI,3000,0.47490187249087623,0.5347808635245259,1,0.0,0.01,True,2.770555128608935e-05,,0.05987899103364969
Tuned PPI,3000,0.4754204335114861,0.5341140029944952,1,0.0,0.01,True,2.767015683030132e-05,0.0,0.05869356948300908
Classical,3000,0.4754253250499385,0.5341091114560428,1,0.0,0.01,True,2.767015683030132e-05,,0.05868378640610428
PPI,3000,0.4314609034997346,0.49073983695923057,2,0.0,0.01,False,0.0010339092139162172,,0.059278933459495975
Tuned PPI,3000,0.4310026747731208,0.4912289072095679,2,0.0,0.01,False,0.0010348846099758895,0.0,0.06022623243644709
Classical,3000,0.43100769404413136,0.49122388793855737,2,0.0,0.01,False,0.0010348846099758895,,0.06021619389442601
PPI,3000,0.47201333016008035,0.5300295165888738,3,0.0,0.01,True,0.00033331257078327085,,0.058016186428793415
Tuned PPI,3000,0.4716578821314341,0.5300218706709932,3,0.0,0.01,True,0.0003242286679361052,0.0,0.05836398853955904
Classical,3000,0.47166274620251886,0.5300170065999084,3,0.0,0.01,True,0.0003242286679361052,,0.0583542603973895
PPI,3000,0.44530529966369903,0.5075680824560588,4,0.0,0.01,True,0.0003872012948062882,,0.06226278279235975
Tuned PPI,3000,0.445458738273574,0.5076658178039348,4,0.0,0.01,True,0.00038769296202324294,0.19985159379226197,0.06220707953036081
Classical,3000,0.44482210219157914,0.5083651891427724,4,0.0,0.01,True,0.0003878265381221326,,0.06354308695119326
PPI,3000,0.4664513612474222,0.5267364309248291,5,0.0,0.01,True,7.716826693277325e-05,,0.06028506967740693
Tuned PPI,3000,0.46637334450729695,0.527150384975143,5,0.0,0.01,True,7.517265987959589e-05,0.0,0.060777040467846044
Classical,3000,0.46637840968280236,0.5271453197996375,5,0.0,0.01,True,7.517265987959589e-05,,0.06076691011683516
PPI,3000,0.4816345467078683,0.5412451583819095,6,0.0,0.01,True,0.000507958743205622,,0.059610611674041136
Tuned PPI,3000,0.4804417237004064,0.5425001128562534,6,0.0,0.01,True,0.0005090520295401775,0.0,0.06205838915584705
Classical,3000,0.4804468956638689,0.5424949408927909,6,0.0,0.01,True,0.0005090520295401775,,0.062048045228922044
PPI,3000,0.491171650194012,0.5479487768261229,7,0.0,0.01,True,0.0005094970667693498,,0.056777126632110875
Tuned PPI,3000,0.4911928918124164,0.54798084406135,7,0.0,0.01,True,0.0005104631739238547,0.6540583428232867,0.05678795224893357
Classical,3000,0.49000773984763635,0.5492667849879105,7,0.0,0.01,True,0.0005122925436738591,,0.059259045140274136
PPI,3000,0.4654013927124645,0.5269673978307944,8,0.0,0.01,True,6.743696605539284e-05,,0.06156600511832988
Tuned PPI,3000,0.4657850307910742,0.5260591411395715,8,0.0,0.01,True,6.524491288310456e-05,0.0,0.060274110348497334
