method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,4000,0.49704993647231854,0.5021940314635448,0,-0.01,0.1,True,4.671111963500955e-07,,0.005144094991226256
PPI,4000,0.4961129157181745,0.5034915998879244,1,-0.01,0.1,True,3.5554134399049504e-07,,0.0073786841697498495
Tuned PPI,4000,0.4982792823635399,0.5034025323330048,1,-0.01,0.1,True,4.1555250490891523e-07,0.0007235260196983322,0.005123249969464894
Classical,4000,0.49823245094538193,0.5034508678193377,1,-0.01,0.1,True,4.1606601506836587e-07,,0.005218416873955745
PPI,4000,0.4947586992989929,0.5019752775209104,2,-0.01,0.1,True,5.288456897407536e-06,,0.007216578221917513
Tuned PPI,4000,0.4966177054843051,0.5016899053852565,2,-0.01,0.1,True,3.643341281518839e-07,0.03606530672087912,0.0050721999009513685
Classical,4000,0.4966079887269396,0.5017584991547921,2,-0.01,0.1,True,3.336093785044389e-07,,0.005150510427852473
PPI,4000,0.4993658094782022,0.5067155271788283,3,-0.01,0.1,True,2.2847328897572412e-05,,0.0073497177006260905
Tuned PPI,4000,0.4990401902889255,0.504366595203423,3,-0.01,0.1,True,3.1835154514823166e-06,0.0058373478513699915,0.0053264049144974845
Classical,4000,0.49908052663389973,0.5043105549035065,3,-0.01,0.1,True,3.124829145118369e-06,,0.005230028269606779
PPI,4000,0.49422058204825486,0.501378520612229,4,-0.01,0.1,True,2.4425405121485763e-06,,0.00715793856397412
Tuned PPI,4000,0.49507476636526604,0.5001997145647538,4,-0.01,0.1,True,2.8005114170578828e-06,0.02551662592001405,0.005124948199487722
Classical,4000,0.4949220770552682,0.5003439037284361,4,-0.01,0.1,True,2.810308421324735e-06,,0.005421826673167873
PPI,4000,0.49618812401993756,0.5037475902817153,5,-0.01,0.1,True,1.0569842526832679e-06,,0.007559466261777781
Tuned PPI,4000,0.4981490578561182,0.5033520490000242,5,-0.01,0.1,True,2.831478158569156e-07,0.0,0.005202991143905988
Classical,4000,0.4981493830633914,0.503351723792751,5,-0.01,0.1,True,2.831478158569156e-07,,0.005202340729359545
PPI,4000,0.4992626236148888,0.5067522920288284,6,-0.01,0.1,True,1.5759511803415938e-05,,0.00748966841393961
Tuned PPI,4000,0.498209849561956,0.5033885354906247,6,-0.01,0.1,True,1.711494270170413e-06,0.0,0.005178685928668658
Classical,4000,0.4982101732500583,0.5033882118025224,6,-0.01,0.1,True,1.711494270170413e-06,,0.00517803855246407
PPI,4000,0.4928279709777966,0.5003755273839929,7,-0.01,0.1,True,6.2808053751534025e-06,,0.00754755640619631
Tuned PPI,4000,0.49650972266070303,0.501730690570925,7,-0.01,0.1,True,4.7163845860952917e-07,0.0,0.005220967910221974
Classical,4000,0.4965100489915944,0.5017303642400337,7,-0.01,0.1,True,4.7163845860952917e-07,,0.0052203152484393
PPI,4000,0.4930221244843007,0.5004116387201262,8,-0.01,0.1,True,7.831965151957538e-06,,0.007389514235825456
Tuned PPI,4000,0.4957558079330865,0.500842177354544,8,-0.01,0.1,True,1.7359757741659683e-06,0.0,0.0050863694214574595
Classical,4000,0.49575612585104645,0.500841859436584,8,-0.01,0.1,True,1.7359757741659261e-06,,0.005085733585537544
PPI,4000,0.49645450738411045,0.5040155785711844,9,-0.01,0.1,True,3.6881818338051194e-06,,0.007561071187073942
Tuned PPI,4000,0.4956299934177951,0.5008473222887212,9,-0.01,0.1,True,3.5921778173958223e-06,0.0,0.0052173288709260746
Classical,4000,0.49563031952123227,0.500846996185284,9,-0.01,0.1,True,3.5921778173958223e-06,,0.005216676664051789
PPI,5000,0.49297812777960337,0.4993635556449626,0,-0.01,0.1,False,7.907199831200744e-06,,0.006385427865359228
Tuned PPI,5000,0.4955333065895982,0.5001888077746396,0,-0.01,0.1,True,2.5655973783146283e-06,0.07058716036130368,0.0046555011850413774
Classical,5000,0.49563516201320784,0.500343689734734,0,-0.01,0.1,True,2.281021075350692e-06,,0.0047085277215261345
PPI,5000,0.4973273174355049,0.5042312165196604,1,-0.01,0.1,True,7.635962784998232e-06,,0.006903899084155507
Tuned PPI,5000,0.4980183216688492,0.502688729431916,1,-0.01,0.1,True,2.8010668296388424e-06,0.0,0.0046704077630668195
Classical,5000,0.49801855520091454,0.5026884958998507,1,-0.01,0.1,True,2.8010668296388424e-06,,0.004669940698936115
PPI,5000,0.49493088202548147,0.5012715971112018,2,-0.01,0.1,True,2.2922688637125447e-06,,0.006340715085720372
Tuned PPI,5000,0.4980794201796819,0.5026336410662724,2,-0.01,0.1,True,2.1331080592620147e-07,0.05278348122490364,0.004554220886590521
Classical,5000,0.4981594498609262,0.5028049628145673,2,-0.01,0.1,True,2.528304098424768e-07,,0.004645512953641129
PPI,5000,0.4985342968187458,0.5049779706657883,3,-0.01,0.1,True,1.7551955745103636e-06,,0.00644367384704253
Tuned PPI,5000,0.49819955842527075,0.5027156512140134,3,-0.01,0.1,True,2.311660616562981e-06,0.021445034578082927,0.004516092788742654
Classical,5000,0.4981157202111199,0.5027425748988225,3,-0.01,0.1,True,2.3662132834311295e-06,,0.004626854687702575
PPI,5000,0.49372826653807755,0.5004512973680012,4,-0.01,0.1,True,9.233453915837171e-06,,0.0067230308299236485
Tuned PPI,5000,0.49523963700287643,0.49988605863263036,4,-0.01,0.1,False,9.337236560020794e-06,0.0,0.004646421629753927
Classical,5000,0.4952398693355751,0.49988582629993167,4,-0.01,0.1,False,9.337236560020794e-06,,0.004645956964356546
PPI,5000,0.49667450098974825,0.5033670234804762,5,-0.01,0.1,True,9.010106057914326e-09,,0.006692522490727992
Tuned PPI,5000,0.4966393760522586,0.5012352246553371,5,-0.01,0.1,True,1.0287907620149679e-06,0.0,0.0045958486030784895
Classical,5000,0.49663960585617956,0.5012349948514161,5,-0.01,0.1,True,1.028790762015027e-06,,0.004595388995236538
PPI,5000,0.4961268805660775,0.502665349618123,6,-0.01,0.1,True,8.819208443289588e-07,,0.006538469052045526
Tuned PPI,5000,0.4976442800111023,0.5022886489348484,6,-0.01,0.1,True,1.3325417949670149e-06,0.01024304587871447,0.0046443689237460895
Classical,5000,0.4976657905093577,0.5022789435870404,6,-0.01,0.1,True,1.339961378770956e-06,,0.004613153077682675
PPI,5000,0.4971811990885311,0.5035999165327751,7,-0.01,0.1,True,7.916129838022645e-07,,0.006418717444244049
Tuned PPI,5000,0.4988097870499512,0.5034281874686045,7,-0.01,0.1,True,6.28901832261592e-07,0.010379079100128705,0.004618400418653301
Classical,5000,0.4988557725649765,0.5033974813938309,7,-0.01,0.1,True,6.385728610474131e-07,,0.004541708828854407
PPI,5000,0.49363742126202836,0.5003772834958148,8,-0.01,0.1,True,7.464640096003351e-06,,0.00673986223378642
Tuned PPI,5000,0.49639674708006537,0.5009321384742317,8,-0.01,0.1,True,8.930791268537667e-07,0.0,0.00453539139416631
Classical,5000,0.4963969738609747,0.5009319116933223,8,-0.01,0.1,True,8.930791268537667e-07,,0.004534937832347596
PPI,5000,0.49546211629805953,0.5019879040030281,9,-0.01,0.1,True,2.1347624201173335e-06,,0.006525787704968533
Tuned PPI,5000,0.49868488875998057,0.5034450700022824,9,-0.01,0.1,True,8.119566787289648e-07,0.0,0.004760181242301875
Classical,5000,0.49868512678094434,0.5034448319813186,9,-0.01,0.1,True,8.119566787289648e-07,,0.004759705200374276
PPI,1000,0.47906068547928515,0.5331404126145927,0,-0.01,0.5,True,3.375096619933412e-05,,0.05407972713530751
Tuned PPI,1000,0.48717590026540314,0.49774990569018474,0,-0.01,0.5,False,2.851382231284572e-05,0.0,0.010574005424781596
Classical,1000,0.4871785444279653,0.49774726152762255,0,-0.01,0.5,False,2.851382231284572e-05,,0.010568717099657232
PPI,1000,0.4890233484218177,0.5424549457091764,1,-0.01,0.5,True,0.00013328685875994855,,0.05343159728735869
Tuned PPI,1000,0.4987280152836391,0.5084970379585769,1,-0.01,0.5,True,6.663509327920772e-06,0.0,0.009769022674937844
Classical,1000,0.49873045815017725,0.5084945950920388,1,-0.01,0.5,True,6.663509327920772e-06,,0.009764136941861512
PPI,1000,0.4914315371393694,0.5411484832108022,2,-0.01,0.5,True,0.0002128973501325752,,0.049716946071432844
Tuned PPI,1000,0.4953455347866393,0.5050530231827384,2,-0.01,0.5,True,4.272566311662593e-06,0.009674506020982068,0.009707488396099084
Classical,1000,0.4950867542081564,0.5049974225265058,2,-0.01,0.5,True,3.980358753579542e-06,,0.009910668318349414
PPI,1000,0.46210049013263754,0.5119708203781969,3,-0.01,0.5,True,0.0002872418426725803,,0.04987033024555931
Tuned PPI,1000,0.49214735523839565,0.5024945142774481,3,-0.01,0.5,True,1.0462935800888002e-05,0.00927250804800079,0.010347159039052423
Classical,1000,0.49217442468631023,0.5026599707011536,3,-0.01,0.5,True,1.1062904357537497e-05,,0.010485546014843417
PPI,1000,0.4727607816162279,0.5239459846033194,4,-0.01,0.5,True,4.428648542165594e-06,,0.051185202987091505
Tuned PPI,1000,0.49431846931986034,0.5054369702268937,4,-0.01,0.5,True,1.2320199309246775e-07,0.003279447823792586,0.011118500907033368
Classical,1000,0.49450018425867365,0.5052652861488734,4,-0.01,0.5,True,1.1946021478004494e-07,,0.010765101890199802
PPI,1000,0.46666967371126084,0.5182071118691759,5,-0.01,0.5,True,0.00018019412292272284,,0.05153743815791506
Tuned PPI,1000,0.4953786781731724,0.506551921637814,5,-0.01,0.5,True,8.468407683277435e-07,0.012301583371535422,0.011173243464641658
Classical,1000,0.4959951465354093,0.5061478550715379,5,-0.01,0.5,True,7.96403232775748e-07,,0.010152708536128596
PPI,1000,0.47048861983657286,0.5202184362672599,6,-0.01,0.5,True,6.951900855583243e-05,,0.04972981643068708
Tuned PPI,1000,0.4948736117251294,0.5050023450454499,6,-0.01,0.5,True,4.0130566116632615e-06,0.0007480133853832286,0.010128733320320549
Classical,1000,0.49463865267156626,0.5052441676935017,6,-0.01,0.5,True,4.041884950330563e-06,,0.010605515021935408
PPI,1000,0.47740377326564776,0.5290648660575954,7,-0.01,0.5,True,0.00031470763381426,,0.05166109279194764
Tuned PPI,1000,0.4999583607133574,0.5103860804468155,7,-0.01,0.5,True,1.3856391623904318e-05,0.005817936025682759,0.01042771973345813
Classical,1000,0.49980532568349184,0.510561796601148,7,-0.01,0.5,True,1.407490188823628e-05,,0.010756470917656136
PPI,1000,0.47833978865456545,0.5333768489160229,8,-0.01,0.5,True,0.00026158483226491354,,0.05503706026145744
Tuned PPI,1000,0.49297957812497506,0.5035819937011993,8,-0.01,0.5,True,3.2502246976585062e-06,0.0,0.010602415576224211
Classical,1000,0.4929822293918516,0.5035793424343227,8,-0.01,0.5,True,3.250224697658601e-06,,0.010597113042471074
PPI,1000,0.4770289893160647,0.5298909572259061,9,-0.01,0.5,True,7.704133435521177e-06,,0.05286196790984138
Tuned PPI,1000,0.495731881226518,0.5054847683219345,9,-0.01,0.5,True,6.062797419263396e-07,0.002157716576285577,0.00975288709541644
Classical,1000,0.4954485944931704,0.5057557223463292,9,-0.01,0.5,True,6.006918864453644e-07,,0.010307127853158737
PPI,2000,0.4666205935204933,0.5031595532633522,0,-0.01,0.5,True,0.00011639964188597252,,0.03653895974285887
Tuned PPI,2000,0.4936007531765937,0.5008360277798236,0,-0.01,0.5,True,4.513959571124461e-06,0.0015311555403222533,0.007235274603229924
Classical,2000,0.49344044255064257,0.5010341494423721,0,-0.01,0.5,True,4.467233272972264e-06,,0.007593706891729557
PPI,2000,0.49576519221368,0.5333628933939524,1,-0.01,0.5,True,0.00013503108165280122,,0.03759770118027239
Tuned PPI,2000,0.5015028665182175,0.508682760935349,1,-0.01,0.5,False,1.717973312825291e-05,0.0015824040841459519,0.007179894417131516
Classical,2000,0.5014486209187534,0.5087069844045247,1,-0.01,0.5,False,1.7081758810047824e-05,,0.0072583634857712465
PPI,2000,0.46360536910404526,0.49888302962450604,2,-0.01,0.5,False,0.000199567507261912,,0.035277660520460774
Tuned PPI,2000,0.4949849863821807,0.5021627102766089,2,-0.01,0.5,True,4.1713687740848354e-06,0.0,0.007177723894428167
Classical,2000,0.4949858837098475,0.5021618129489421,2,-0.01,0.5,True,4.1713687740848354e-06,,0.007175929239094658
PPI,2000,0.47725428205827125,0.5156995213945721,3,-0.01,0.5,True,1.699034610650887e-05,,0.03844523933630084
Tuned PPI,2000,0.4913580547132871,0.4990087143415348,3,-0.01,0.5,False,1.939769747292366e-05,0.016779083274864267,0.007650659628247736
Classical,2000,0.49146211939011664,0.49886050082199795,3,-0.01,0.5,False,1.9457492970540386e-05,,0.007398381431881318
PPI,2000,0.4845823604719834,0.5208376177198557,4,-0.01,0.5,True,0.0002687444049813159,,0.03625525724787232
Tuned PPI,2000,0.4943480337641594,0.5017804662825671,4,-0.01,0.5,True,3.494685743853612e-06,0.000472118924844846,0.0074324325184076945
Classical,2000,0.4944681993593391,0.5016559119327009,4,-0.01,0.5,True,3.4809347367659713e-06,,0.00718771257336176
PPI,2000,0.5074269445644176,0.5447615099405957,5,-0.01,0.5,False,0.00042745750166998074,,0.037334565376178075
Tuned PPI,2000,0.4974942956574654,0.5044654197365114,5,-0.01,0.5,True,1.184372602063375e-06,0.0,0.006971124079045987
Classical,2000,0.4974951671569263,0.5044645482370504,5,-0.01,0.5,True,1.184372602063375e-06,,0.006969381080124126
PPI,2000,0.4812392477952192,0.5179690705053194,6,-0.01,0.5,True,5.153553214352961e-06,,0.03672982271010017
Tuned PPI,2000,0.4976461258434025,0.5047493637951653,6,-0.01,0.5,True,1.3890228826535579e-06,0.004837579128123793,0.00710323795176282
Classical,2000,0.49740490109238145,0.5050060816890337,6,-0.01,0.5,True,1.3869595522683509e-06,,0.007601180596652268
PPI,2000,0.4745240049175776,0.5118836749789965,7,-0.01,0.5,True,8.97229963612159e-05,,0.037359670061418826
Tuned PPI,2000,0.49646836130025634,0.5036233581686498,7,-0.01,0.5,True,1.5050133468916571e-05,0.0,0.007154996868393437
Classical,2000,0.49646925578668966,0.5036224636822164,7,-0.01,0.5,True,1.5050133468916571e-05,,0.007153207895526759
PPI,2000,0.49772280901998395,0.536779598464148,8,-0.01,0.5,True,0.0003437293017157572,,0.039056789444164075
Tuned PPI,2000,0.4955488192755105,0.5025889684639622,8,-0.01,0.5,True,1.1875031029828383e-06,0.006670595203546143,0.007040149188451694
Classical,2000,0.4954917259729877,0.5024018591315121,8,-0.01,0.5,True,1.1636765721077118e-06,,0.006910133158524456
PPI,2000,0.492707887990864,0.5286766388659843,9,-0.01,0.5,True,0.00013314164287149655,,0.03596875087512025
Tuned PPI,2000,0.4990629042735843,0.5063156224848,9,-0.01,0.5,True,4.248226966869635e-06,0.0,0.007252718211215703
Classical,2000,0.49906381097671276,0.5063147157816715,9,-0.01,0.5,True,4.248226966869635e-06,,0.007250904804958769
PPI,3000,0.49615924209893647,0.5261160344966078,0,-0.01,0.5,True,0.00012461886749013252,,0.02995679239767135
Tuned PPI,3000,0.4987150027587466,0.504586675697301,0,-0.01,0.5,True,1.3842946607060127e-06,0.0,0.005871672938554395
Classical,3000,0.4987154921056071,0.5045861863504404,0,-0.01,0.5,True,1.3842946607060127e-06,,0.005870694244833274
PPI,3000,0.4966863853465202,0.5268292858413253,1,-0.01,0.5,True,0.00012502513737993386,,0.03014290049480506
Tuned PPI,3000,0.4991254764692574,0.5050536627033155,1,-0.01,0.5,True,9.67095794328975e-06,0.004220409551360421,0.005928186234058108
Classical,3000,0.49914388565738743,0.504953299551487,1,-0.01,0.5,True,9.476623056445933e-06,,0.005809413894099613
PPI,3000,0.490853272788251,0.5238308658473039,2,-0.01,0.5,True,0.0002596132502333484,,0.032977593059052845
Tuned PPI,3000,0.4995341094341331,0.5052861485144703,2,-0.01,0.5,True,6.110143507859436e-06,0.0,0.005752039080337168
Classical,3000,0.49953458881067453,0.5052856691379288,2,-0.01,0.5,True,6.110143507859436e-06,,0.005751080327254299
PPI,3000,0.49480141254899396,0.5245020740849706,3,-0.01,0.5,True,6.324125399879289e-05,,0.02970066153597667
Tuned PPI,3000,0.4984808039703372,0.5043450111039882,3,-0.01,0.5,True,6.230170670405573e-06,0.000989243943980063,0.005864207133650989
Classical,3000,0.4984222623550876,0.5043872361413606,3,-0.01,0.5,True,6.210550236258881e-06,,0.005964973786273031
PPI,3000,0.48184019340714657,0.5122825504057656,4,-0.01,0.5,True,4.377748319328234e-05,,0.03044235699861908
Tuned PPI,3000,0.4974227585395441,0.5035781142350102,4,-0.01,0.5,True,2.141048706187505e-07,0.0,0.006155355695466103
Classical,3000,0.49742327152860466,0.5035776012459496,4,-0.01,0.5,True,2.141048706187505e-07,,0.006154329717344975
PPI,3000,0.47840076924425917,0.5104135074030614,5,-0.01,0.5,True,3.161179251273345e-05,,0.03201273815880218
Tuned PPI,3000,0.49621398894651736,0.5024229767964444,5,-0.01,0.5,True,1.0981408995118084e-06,0.0060290686826397445,0.006208987849927072
Classical,3000,0.49640695400023227,0.5022895926271798,5,-0.01,0.5,True,1.0440175973830587e-06,,0.0058826386269474895
PPI,3000,0.4816966767528103,0.5128371415069247,6,-0.01,0.5,True,4.3942718270087004e-05,,0.031140464754114416
Tuned PPI,3000,0.4968650419873203,0.5029242307424574,6,-0.01,0.5,True,9.388136018692316e-07,0.010253104028268432,0.006059188755137113
Classical,3000,0.4969420756794847,0.5029016399807196,6,-0.01,0.5,True,1.0882983539688455e-06,,0.005959564301234899
PPI,3000,0.481804746346711,0.51269014995338,7,-0.01,0.5,True,0.00015662623920930537,,0.030885403606669026
Tuned PPI,3000,0.49527866640444096,0.5015112743479992,7,-0.01,0.5,True,1.4148282814838074e-06,0.0060513554782434045,0.006232607943558288
Classical,3000,0.4953735284438461,0.5014303849920879,7,-0.01,0.5,True,1.4647759892696832e-06,,0.00605685654824184
PPI,3000,0.487918002522633,0.5185148719917908,8,-0.01,0.5,True,6.170465806453922e-06,,0.030596869469157795
Tuned PPI,3000,0.49824868856138044,0.5040990402185851,8,-0.01,0.5,True,1.5846182143734859e-06,0.0,0.0058503516572046554
Classical,3000,0.49824917613131947,0.5040985526486461,8,-0.01,0.5,True,1.5846182143734859e-06,,0.005849376517326643
PPI,3000,0.47479212014579564,0.5063016711596076,9,-0.01,0.5,True,0.00010214163823955266,,0.03150955101381192
Tuned PPI,3000,0.4952888386210455,0.5015828745950713,9,-0.01,0.5,True,1.3009727068956202e-06,0.0,0.006294035974025836
Classical,3000,0.49528936316775923,0.5015823500483577,9,-0.01,0.5,True,1.3009727068956202e-06,,0.0062929868805984834
PPI,4000,0.4878733188864271,0.5145569920682639,0,-0.01,0.5,True,4.208136281846779e-05,,0.026683673181836787
Tuned PPI,4000,0.49653466842677507,0.5019182099246408,0,-0.01,0.5,True,6.126874650829493e-06,0.006929009715221952,0.005383541497865685
Classical,4000,0.4965712397418539,0.5018538866467924,0,-0.01,0.5,True,6.00320777324687e-06,,0.005282646904938515
PPI,4000,0.48495316025762997,0.5109978454961492,1,-0.01,0.5,True,2.074525549165666e-06,,0.026044685238519272
Tuned PPI,4000,0.49755511339980185,0.5027657075746336,1,-0.01,0.5,True,5.239886964208032e-06,0.0,0.0052105941748317175
Classical,4000,0.4975554390822942,0.5027653818921413,1,-0.01,0.5,True,5.239886964208032e-06,,0.005209942809847046
PPI,4000,0.48312409367848164,0.5095304823091039,2,-0.01,0.5,True,3.2214306093545726e-05,,0.02640638863062228
Tuned PPI,4000,0.49820398802495436,0.5035052401968431,2,-0.01,0.5,True,1.6043748855097335e-06,0.0,0.005301252171888704
Classical,4000,0.4982043193739257,0.5035049088478717,2,-0.01,0.5,True,1.6043748855097335e-06,,0.005300589473946016
PPI,4000,0.5002512547982311,0.5275352283478446,3,-0.01,0.5,False,0.0001176625368035425,,0.02728397354961354
Tuned PPI,4000,0.49706997047208684,0.5024561490502745,3,-0.01,0.5,True,1.397667384185285e-06,0.001170931392357942,0.005386178578187628
Classical,4000,0.49711016224251353,0.5023828275402693,3,-0.01,0.5,True,1.4176057235434378e-06,,0.005272665297755774
PPI,4000,0.4862253123211157,0.5122906762477624,4,-0.01,0.5,True,4.3460551411021045e-05,,0.026065363926646656
Tuned PPI,4000,0.4983723672045141,0.5036624747035965,4,-0.01,0.5,True,5.23259850794858e-07,0.0019024543938992763,0.005290107499082375
Classical,4000,0.49829486928702155,0.5037466798392622,4,-0.01,0.5,True,5.287489437293411e-07,,0.005451810552240699
PPI,4000,0.48856273952792045,0.5141732683763798,5,-0.01,0.5,True,2.2353216227661113e-05,,0.025610528848459324
Tuned PPI,4000,0.4975233696273983,0.5027165398716881,5,-0.01,0.5,True,7.950491980838172e-08,0.0,0.00519317024428978
Classical,4000,0.49752369422082693,0.5027162152782594,5,-0.01,0.5,True,7.950491980838172e-08,,0.005192521057432453
PPI,4000,0.49243775716035265,0.5188632428878162,6,-0.01,0.5,True,4.5185386875154696e-05,,0.026425485727463505
Tuned PPI,4000,0.49885985176093983,0.5040353456339789,6,-0.01,0.5,True,3.897579791769601e-06,0.0,0.005175493873039061
Classical,4000,0.4988601752495262,0.5040350221453925,6,-0.01,0.5,True,3.897579791769601e-06,,0.005174846895866336
PPI,4000,0.47806215360082027,0.5034694869877143,7,-0.01,0.5,True,0.00010527239055744408,,0.02540733338689405
Tuned PPI,4000,0.49767971207027834,0.5029575193728457,7,-0.01,0.5,True,1.972911691949105e-07,0.0,0.005277807302567383
Classical,4000,0.49768004195385374,0.5029571894892703,7,-0.01,0.5,True,1.972911691949706e-07,,0.0052771475354165265
PPI,4000,0.47760687926918677,0.5056299650887958,8,-0.01,0.5,True,5.318702092964542e-05,,0.028023085819608995
Tuned PPI,4000,0.4978769232821287,0.5031602500778939,8,-0.01,0.5,True,4.5243014671590085e-07,0.0,0.005283326795765209
Classical,4000,0.49787725351069395,0.5031599198493285,8,-0.01,0.5,True,4.5243014671590085e-07,,0.005282666338634556
PPI,4000,0.4712092246392783,0.4980778741738132,9,-0.01,0.5,False,0.00011949951238465231,,0.02686864953453494
Tuned PPI,4000,0.4952462082291292,0.5003742434520378,9,-0.01,0.5,True,6.228064259684371e-06,0.0,0.005128035222908667
Classical,4000,0.49524652875136455,0.5003739229298025,9,-0.01,0.5,True,6.228064259684371e-06,,0.005127394178437994
PPI,5000,0.4733428960530676,0.4971082090655316,0,-0.01,0.5,False,0.00011098940854926493,,0.023765313012463984
Tuned PPI,5000,0.4958989013025462,0.5005443674688641,0,-0.01,0.5,True,1.6281812467211775e-06,0.0037615935455852277,0.004645466166317891
Classical,5000,0.495882460760029,0.5006589491334249,0,-0.01,0.5,True,1.540270024512793e-06,,0.004776488373395893
PPI,5000,0.47586192406813027,0.5002035509750524,1,-0.01,0.5,True,7.337217042220051e-05,,0.024341626906922154
Tuned PPI,5000,0.49664179487038684,0.5012581439517629,1,-0.01,0.5,True,2.0868874973440755e-06,0.0,0.004616349081376092
Classical,5000,0.4966420256993829,0.5012579131227669,1,-0.01,0.5,True,2.086887497344017e-06,,0.00461588742338398
PPI,5000,0.47802025186427843,0.50225211114221,2,-0.01,0.5,True,5.116623670638349e-05,,0.02423185927793159
Tuned PPI,5000,0.49697221830812544,0.5016534446380118,2,-0.01,0.5,True,3.777968359226511e-06,0.0,0.004681226329886323
Classical,5000,0.4969724523811462,0.501653210564991,2,-0.01,0.5,True,3.777968359226511e-06,,0.004680758183844835
PPI,5000,0.48446793397815496,0.5086092879958456,3,-0.01,0.5,True,0.00016099558182592632,,0.02414135401769063
Tuned PPI,5000,0.49792590133410447,0.5025293032627111,3,-0.01,0.5,True,7.813168823444244e-07,0.0024192639837585387,0.0046034019286065875
Classical,5000,0.49789648042452994,0.5025766167467792,3,-0.01,0.5,True,7.353613571793893e-07,,0.004680136322249284
PPI,5000,0.4908600147118885,0.5141309773256542,4,-0.01,0.5,True,8.849132693316653e-06,,0.023270962613765656
Tuned PPI,5000,0.49811682940604285,0.5027043258710958,4,-0.01,0.5,True,1.345512733412071e-06,6.64941089490291e-05,0.004587496465052965
Classical,5000,0.4981180764054179,0.5027028015837033,4,-0.01,0.5,True,1.3459813135214894e-06,,0.004584725178285398
PPI,5000,0.5015605773415324,0.524886387451097,5,-0.01,0.5,False,9.558529548658338e-05,,0.023325810109564582
Tuned PPI,5000,0.4968139425985359,0.5015550161695145,5,-0.01,0.5,True,5.81182201553381e-07,0.004160628605236811,0.004741073570978582
Classical,5000,0.49675336315390817,0.5014982853747609,5,-0.01,0.5,True,6.449097633269502e-07,,0.004744922220852765
PPI,5000,0.4779756219203659,0.5015557697991001,6,-0.01,0.5,True,5.287327141433826e-05,,0.023580147878734192
Tuned PPI,5000,0.4978564900465562,0.502669805590633,6,-0.01,0.5,True,2.3784755167242457e-06,0.0005358029409861832,0.004813315544076824
Classical,5000,0.4979081924131143,0.5026293583858883,6,-0.01,0.5,True,2.383650629235889e-06,,0.004721165972774
PPI,5000,0.497465308816606,0.5212409293277293,7,-0.01,0.5,True,7.40935126951626e-05,,0.023775620511123252
Tuned PPI,5000,0.4984337703107245,0.503248418300856,7,-0.01,0.5,True,1.3384647640321981e-06,0.0,0.004814647990131482
Classical,5000,0.49843401105516183,0.5032481775564187,7,-0.01,0.5,True,1.3384647640321981e-06,,0.004814166501256878
PPI,5000,0.47894580376316526,0.5022591416768709,8,-0.01,0.5,True,4.652026013900635e-05,,0.023313337913705656
Tuned PPI,5000,0.49972872717341,0.5043359808158597,8,-0.01,0.5,True,5.530358820164495e-06,0.005755814189906851,0.004607253642449738
Classical,5000,0.4997854307488874,0.5044116155004764,8,-0.01,0.5,True,5.674016240130516e-06,,0.004626184751588991
PPI,5000,0.4905934662527251,0.5141878535499567,9,-0.01,0.5,True,1.5215072734104185e-05,,0.023594387297231567
Tuned PPI,5000,0.49808376500003193,0.5026421054482214,9,-0.01,0.5,True,8.42000421243773e-07,0.0020702859024209603,0.00455834044818948
Classical,5000,0.4980411877511305,0.502676269339441,9,-0.01,0.5,True,8.308829656633205e-07,,0.004635081588310497
PPI,1000,0.45711883345157406,0.559671192365397,0,-0.01,1.0,True,6.654866494830409e-05,,0.10255235891382292
Tuned PPI,1000,0.4965992350590802,0.5075952772977463,0,-0.01,1.0,True,2.2567856477754056e-06,0.0032200063163620907,0.010996042238666126
Classical,1000,0.4967926274256657,0.5073611962805491,0,-0.01,1.0,True,2.223724732126193e-06,,0.010568568854883387
PPI,1000,0.47989623939124326,0.5866360812940264,1,-0.01,1.0,True,0.0012500665714708873,,0.10673984190278318
Tuned PPI,1000,0.4946673207868924,0.5050454585774435,1,-0.01,1.0,True,1.1586263653407144e-06,0.0001677084785193296,0.010378137790551134
Classical,1000,0.4948065350528472,0.5048950362281881,1,-0.01,1.0,True,1.15036101578807e-06,,0.01008850117534088
PPI,1000,0.4794599856730588,0.5922662564832688,2,-0.01,1.0,True,0.001930459156690985,,0.11280627081021
Tuned PPI,1000,0.4969428586007076,0.5073627755600714,2,-0.01,1.0,True,3.136612243164674e-05,0.0,0.010419916959363784
Classical,1000,0.4969454642315181,0.5073601699292609,2,-0.01,1.0,True,3.136612243164674e-05,,0.010414705697742832
PPI,1000,0.38991866604587805,0.4884184983978506,3,-0.01,1.0,False,0.001988673526529189,,0.09849983235197257
Tuned PPI,1000,0.48943008929195225,0.49946502282470057,3,-0.01,1.0,False,1.549692404880482e-05,0.00406096870308751,0.010034933532748314
Classical,1000,0.4894919241355534,0.49985399104360495,3,-0.01,1.0,False,1.4301377390350614e-05,,0.010362066908051526
PPI,1000,0.49092232550265424,0.5946624466737755,4,-0.01,1.0,True,0.0012195296841237414,,0.1037401211711213
Tuned PPI,1000,0.4947311220209481,0.5055918679131345,4,-0.01,1.0,True,3.966303902857893e-07,0.0,0.010860745892186385
Classical,1000,0.4947338378865574,0.5055891520475252,4,-0.01,1.0,True,3.966303902857893e-07,,0.0108553141609678
