method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,0.8362880143273671,-0.035450709761031485,3.3197132418095965,3.936961290960327,2.7024651926588654
Classical,2,10,0,1.0,,-0.035450709761031485,0.07529606125477564,0.10155627532035458,0.04903584718919671
PPI,2,10,1,1.0,0.299745872026116,-0.035450709761031485,0.1935200536188143,0.20004651489099978,0.1869935923466288
Classical,2,10,1,1.0,,-0.035450709761031485,0.19098616980319583,0.2260921388643616,0.15588020074203005
PPI,2,10,2,1.0,1.0,-0.035450709761031485,6.114853326004576,11.303223659772591,0.9264829922365619
Classical,2,10,2,1.0,,-0.035450709761031485,0.048039517070511656,0.09605244244037044,2.6591700652874705e-05
PPI,2,10,3,1.0,0.32811657756319934,-0.035450709761031485,0.06857303137233992,0.11550794512806857,0.021638117616611267
Classical,2,10,3,1.0,,-0.035450709761031485,0.0821159172526315,0.10502590000996008,0.059205934495302905
PPI,2,10,4,1.0,0.2633588809271685,-0.035450709761031485,0.21747122795861995,0.40147961446044816,0.03346284145679175
Classical,2,10,4,1.0,,-0.035450709761031485,0.2125256847301591,0.41809157781615336,0.006959791644164809
PPI,2,10,5,1.0,0.23880193904451338,-0.035450709761031485,0.14424029416810338,0.2883442358275469,0.00013635250865986213
Classical,2,10,5,1.0,,-0.035450709761031485,0.02721057981492085,0.02763709187815548,0.026784067751686225
PPI,2,10,6,1.0,0.13286224061915605,-0.035450709761031485,0.01316478276801324,0.025843720401358357,0.00048584513466812365
Classical,2,10,6,1.0,,-0.035450709761031485,0.09531628935781465,0.18800889956176575,0.002623679153863564
PPI,2,10,7,1.0,0.09514790523011064,-0.035450709761031485,0.04556439363636333,0.08125520856097117,0.009873578711755489
Classical,2,10,7,1.0,,-0.035450709761031485,0.02608934923709108,0.03503747878775254,0.01714121968642962
PPI,2,10,8,1.0,0.7505866479976918,-0.035450709761031485,1.6399732323268599,3.2799266146607575,1.984999296213439e-05
Classical,2,10,8,1.0,,-0.035450709761031485,0.015954673346740292,0.028345124133011393,0.0035642225604691938
PPI,2,10,9,1.0,0.0,-0.035450709761031485,0.04685314849105231,0.08373737582877203,0.009968921153332588
Classical,2,10,9,1.0,,-0.035450709761031485,0.046853148491052286,0.08373737582877198,0.009968921153332583
PPI,2,10,10,1.0,0.19736044618815848,-0.035450709761031485,0.8732319365199004,1.3878155628388054,0.35864831020099547
Classical,2,10,10,1.0,,-0.035450709761031485,0.26557540915666134,0.5061984431359483,0.024952375177374392
PPI,2,10,11,1.0,0.4251824522145454,-0.035450709761031485,0.161359597867844,0.24751190019788644,0.07520729553780157
Classical,2,10,11,1.0,,-0.035450709761031485,0.008172506868182775,0.016311854533025635,3.315920333991439e-05
