method,p,n,trial,std,lambda,theta,error,error_max,error_min
PPI,2,10,0,1.0,1.0,-0.09695172802729524,1.6432138811831594,3.1425062325032873,0.1439215298630315
Classical,2,10,0,1.0,,-0.09695172802729524,0.22319124499967632,0.42906539790598286,0.017317092093369787
PPI,2,10,1,1.0,1.0,-0.09695172802729524,3.3197413655629733,4.889736443372589,1.7497462877533574
Classical,2,10,1,1.0,,-0.09695172802729524,0.04679870684498798,0.07015402612609761,0.02344338756387835
PPI,2,10,2,1.0,0.24240285518451246,-0.09695172802729524,0.02098074999997487,0.031911111538350516,0.010050388461599224
Classical,2,10,2,1.0,,-0.09695172802729524,0.01892082670800647,0.03280575971209069,0.005035893703922252
PPI,2,10,3,1.0,0.4747685486352041,-0.09695172802729524,0.13729335853991087,0.25546573998875305,0.019120977091068695
Classical,2,10,3,1.0,,-0.09695172802729524,0.022911009604493104,0.029364875210680826,0.016457143998305387
PPI,2,10,4,1.0,0.3649972509407719,-0.09695172802729524,0.16937210286921528,0.27242974476075194,0.06631446097767864
Classical,2,10,4,1.0,,-0.09695172802729524,0.06450971175314395,0.09922990285792052,0.029789520648367367
PPI,2,10,5,1.0,0.2333360013194733,-0.09695172802729524,0.09256259524720069,0.16418682035598506,0.020938370138416325
Classical,2,10,5,1.0,,-0.09695172802729524,0.038487344869148836,0.05304839245371412,0.02392629728458355
PPI,2,10,6,1.0,0.019994633596937927,-0.09695172802729524,0.03240516894432529,0.03514230948144282,0.029668028407207763
Classical,2,10,6,1.0,,-0.09695172802729524,0.03800400610098525,0.04188577297134119,0.034122239230629306
PPI,2,10,7,1.0,1.0,-0.09695172802729524,1.0553366915887141,1.9865776699138584,0.12409571326356994
Classical,2,10,7,1.0,,-0.09695172802729524,0.04186476963300027,0.07966005055826347,0.00406948870773708
PPI,2,10,8,1.0,0.0,-0.09695172802729524,0.20127374528498457,0.3450824334301615,0.05746505713980763
Classical,2,10,8,1.0,,-0.09695172802729524,0.20127374528498457,0.3450824334301615,0.05746505713980763
PPI,2,10,9,1.0,0.07117000240449656,-0.09695172802729524,0.006223645644339103,0.011220328532014899,0.001226962756663307
Classical,2,10,9,1.0,,-0.09695172802729524,0.010718411585941938,0.018951995545394007,0.00248482762648987
PPI,2,10,10,1.0,0.0,-0.09695172802729524,0.07018808321398229,0.07382442864639695,0.06655173778156764
Classical,2,10,10,1.0,,-0.09695172802729524,0.07018808321398229,0.07382442864639695,0.06655173778156764
PPI,2,10,11,1.0,0.5745857099965777,-0.09695172802729524,0.21417829778986797,0.21470287752183945,0.2136537180578965
Classical,2,10,11,1.0,,-0.09695172802729524,0.07882515612660254,0.14131839215475997,0.01633192009844512
PPI,2,10,12,1.0,0.23877512653470068,-0.09695172802729524,0.39967858644279436,0.5095489993300579,0.2898081735555308
Classical,2,10,12,1.0,,-0.09695172802729524,0.4261796557889538,0.5478321767139525,0.30452713486395516
PPI,2,10,13,1.0,0.13379370173821503,-0.09695172802729524,0.13893587990265743,0.2121537664494668,0.06571799335584806
Classical,2,10,13,1.0,,-0.09695172802729524,0.10859696432306133,0.1570547651640317,0.06013916348209097
PPI,2,10,14,1.0,0.0,-0.09695172802729524,0.11591969116579003,0.15753935509704345,0.0743000272345366
Classical,2,10,14,1.0,,-0.09695172802729524,0.11591969116579,0.1575393550970434,0.0743000272345366
PPI,2,10,15,1.0,0.005370230483294922,-0.09695172802729524,0.01439465932839579,0.028771848040089455,1.7470616702126317e-05
Classical,2,10,15,1.0,,-0.09695172802729524,0.014109474237675328,0.02819069136376522,2.8257111585434442e-05
