method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,5000,0.059146148331740506,0.5160601687261855,7,-0.01,0.01,True,0.022587744893312462,,0.45691402039444506
PPI,5000,0.42807314352389925,0.5350398812341537,8,-0.01,0.01,True,0.0001807931417531176,,0.10696673771025444
Tuned PPI,5000,0.428125867009826,0.5345035246498426,8,-0.01,0.01,True,0.00018652828549113173,0.9941259253362148,0.10637765764001661
Classical,5000,0.20415930871238203,0.676620220803235,8,-0.01,0.01,True,0.0029867510991453163,,0.472460912090853
PPI,5000,0.43011342923717233,0.5373671960106685,9,-0.01,0.01,True,0.00013241018110765325,,0.10725376677349618
Tuned PPI,5000,0.42876759125685976,0.533651935112373,9,-0.01,0.01,True,0.00018471753890887715,0.9680022431325432,0.1048843438555132
Classical,5000,0.17588928032206003,0.6334209175557428,9,-0.01,0.01,True,0.015283633111281069,,0.4575316372336828
PPI,1000,0.4388046013327993,0.5445889176380263,0,-0.01,0.1,True,4.42143218312023e-05,,0.105784316305227
Tuned PPI,1000,0.4453305220877905,0.57916484319262,0,-0.01,0.1,True,0.00021991593696664666,0.9052493884352418,0.13383432110482946
Classical,1000,0.19879302333705928,1.2183902689218629,0,-0.01,0.1,True,0.031208584428153243,,1.0195972455848037
PPI,1000,0.4436451922884811,0.5493891592656386,1,-0.01,0.1,True,3.249681947681957e-05,,0.10574396697715749
Tuned PPI,1000,0.437094250457133,0.54763687021342,1,-0.01,0.1,True,7.555275552080556e-05,0.9548943097954863,0.11054261975628699
Classical,1000,-0.15242159051673376,0.9613720527451589,1,-0.01,0.1,True,0.006342901580061668,,1.1137936432618927
PPI,1000,0.44150724312849465,0.5472012619931319,2,-0.01,0.1,True,2.4881787465740077e-05,,0.10569401886463725
Tuned PPI,1000,0.4254409967295095,0.5402026100731967,2,-0.01,0.1,True,0.0001691500037852149,0.9445417387430243,0.11476161334368717
Classical,1000,-0.2513681229905302,0.8241800998736457,2,-0.01,0.1,True,0.04096865387255268,,1.075548222864176
PPI,1000,0.4314817474312208,0.5371116667685459,3,-0.01,0.1,True,0.00013167612743922717,,0.10562991933732513
Tuned PPI,1000,0.4314817474312208,0.5371116667685459,3,-0.01,0.1,True,0.00013167612743922717,1.0,0.10562991933732513
Classical,1000,0.33690999247730113,1.407455311734108,3,-0.01,0.1,True,0.07880059408513591,,1.0705453192568068
PPI,1000,0.42948099835028675,0.5352894011527941,4,-0.01,0.1,True,0.00018292385977820673,,0.10580840280250736
Tuned PPI,1000,0.42948099835028675,0.5352894011527941,4,-0.01,0.1,True,0.00018292385977820673,1.0,0.10580840280250736
Classical,1000,0.28029397393331257,1.3479649021486788,4,-0.01,0.1,True,0.049352554576388326,,1.0676709282153662
PPI,1000,0.4470555833685213,0.5529009930194648,5,-0.01,0.1,True,7.016012447675589e-06,,0.10584540965094352
Tuned PPI,1000,0.425644844146285,0.5385213845008139,5,-0.01,0.1,True,0.00016705960530959073,0.9460269728566092,0.11287654035452888
Classical,1000,-0.3398993795677105,0.6767405141294909,5,-0.01,0.1,True,0.06378073767526603,,1.0166398936972014
PPI,1000,0.442787983504641,0.5486189482555041,6,-0.01,0.1,True,4.8185044565938884e-05,,0.10583096475086307
Tuned PPI,1000,0.4245693466563025,0.5553267922048727,6,-0.01,0.1,True,5.339039532560953e-05,0.9066427397100851,0.13075744554857016
Classical,1000,-0.05363420629524951,0.9217428229246408,6,-0.01,0.1,True,0.003977932872436012,,0.9753770292198903
PPI,1000,0.4423611206057081,0.5480916043571682,7,-0.01,0.1,True,4.171381778579618e-05,,0.1057304837514601
Tuned PPI,1000,0.4423611206057081,0.5480916043571682,7,-0.01,0.1,True,4.171381778579618e-05,1.0,0.1057304837514601
Classical,1000,0.010258786522473806,1.068184540149796,7,-0.01,0.1,True,0.0030269146002862984,,1.0579257536273223
PPI,1000,0.44332238423057185,0.5491191981738707,8,-0.01,0.1,True,6.460363111381123e-05,,0.10579681394329882
Tuned PPI,1000,0.44332238423057185,0.5491191981738707,8,-0.01,0.1,True,6.460363111381123e-05,1.0,0.10579681394329882
Classical,1000,-0.39154577828539355,0.6393412037599349,8,-0.01,0.1,True,0.13461693507784273,,1.0308869820453284
PPI,1000,0.43710067226554883,0.5427591605608764,9,-0.01,0.1,True,6.735487762002954e-05,,0.10565848829532754
Tuned PPI,1000,0.43710067226554883,0.5427591605608764,9,-0.01,0.1,True,6.735487762002954e-05,1.0,0.10565848829532754
Classical,1000,0.16257155448610938,1.3194421313433637,9,-0.01,0.1,True,0.02931107585479986,,1.1568705768572545
PPI,2000,0.4422647514236852,0.548312782376685,0,-0.01,0.1,True,1.1946703627849506e-05,,0.1060480309529998
Tuned PPI,2000,0.43042499484721075,0.5383985361091068,0,-0.01,0.1,True,0.0001865639458543792,0.9459928277337248,0.10797354126189607
Classical,2000,-0.06924045281244112,0.657019581675087,0,-0.01,0.1,True,0.03898848579888954,,0.7262600344875281
PPI,2000,0.445943751970631,0.5519378866182845,1,-0.01,0.1,True,2.460579043279821e-05,,0.10599413464765345
Tuned PPI,2000,0.445943751970631,0.5519378866182845,1,-0.01,0.1,True,2.460579043279821e-05,1.0,0.10599413464765345
Classical,2000,-0.07308793755259135,0.6593358708763226,1,-0.01,0.1,True,0.036552028780477065,,0.732423808428914
PPI,2000,0.4337722958414875,0.5397849469393198,2,-0.01,0.1,True,9.271376180413263e-05,,0.10601265109783226
Tuned PPI,2000,0.4343314911093546,0.540173827749061,2,-0.01,0.1,True,8.778209398880457e-05,0.9983525627569927,0.10584233663970638
Classical,2000,0.4039617890433206,1.1450808518199715,2,-0.01,0.1,True,0.06172965607497653,,0.741119062776651
PPI,2000,0.43716637421540955,0.5431471756404083,3,-0.01,0.1,True,4.940106269193113e-05,,0.10598080142499872
Tuned PPI,2000,0.4467272384586173,0.5518025297548836,3,-0.01,0.1,True,2.2806614415268173e-05,0.9744205134681734,0.10507529129626636
Classical,2000,0.4795936770988551,1.2128615467119142,3,-0.01,0.1,True,0.08193909945224273,,0.733267869613059
PPI,2000,0.4445505829625635,0.5505638455941771,4,-0.01,0.1,True,6.244790871585567e-06,,0.10601326263161365
Tuned PPI,2000,0.4445505829625635,0.5505638455941771,4,-0.01,0.1,True,6.244790871585567e-06,1.0,0.10601326263161365
Classical,2000,0.06388591120313991,0.8107925978032932,4,-0.01,0.1,True,0.014423530977953288,,0.7469066866001532
PPI,2000,0.4343859249724543,0.5403343858078753,5,-0.01,0.1,True,0.00011807516096642085,,0.10594846083542098
Tuned PPI,2000,0.4343859249724543,0.5403343858078753,5,-0.01,0.1,True,0.00011807516096642085,1.0,0.10594846083542098
Classical,2000,0.3173894596057034,1.1160001932482755,5,-0.01,0.1,True,0.030519461210721303,,0.7986107336425721
PPI,2000,0.4302712359958083,0.536292640889675,6,-0.01,0.1,True,0.00016179729967929276,,0.10602140489386669
Tuned PPI,2000,0.4539600037027046,0.5609640733546376,6,-0.01,0.1,True,2.8889718871535433e-05,0.9526407329457406,0.10700406965193299
Classical,2000,0.6195337657556022,1.3681650057314534,6,-0.01,0.1,False,0.1272483300280724,,0.7486312399758512
PPI,2000,0.4437205892524453,0.5498034458970621,7,-0.01,0.1,True,5.705588451459965e-06,,0.10608285664461681
Tuned PPI,2000,0.4437205892524453,0.5498034458970621,7,-0.01,0.1,True,5.705588451459965e-06,1.0,0.10608285664461681
Classical,2000,-0.04830435526727134,0.6772004339381121,7,-0.01,0.1,True,0.10388194285330722,,0.7255047892053834
PPI,2000,0.4368074619463935,0.5428914765723167,8,-0.01,0.1,True,0.00014415334306232792,,0.1060840146259232
Tuned PPI,2000,0.4397697022253845,0.549114920838837,8,-0.01,0.1,True,3.0448061672756475e-05,0.9365895355606386,0.10934521861345248
Classical,2000,0.1979087889985855,0.9266508539279201,8,-0.01,0.1,True,0.04324880151098864,,0.7287420649293346
PPI,2000,0.4379634199005672,0.5439626638910875,9,-0.01,0.1,True,6.97921974551886e-05,,0.1059992439905203
Tuned PPI,2000,0.44915142966249033,0.5548900295486634,9,-0.01,0.1,True,2.3389939462381423e-06,0.9618382093668485,0.10573859988617307
Classical,2000,0.3845621036079526,1.1768801677780814,9,-0.01,0.1,True,0.0541266080906936,,0.7923180641701287
PPI,3000,0.4369695862346369,0.5436735601633564,0,-0.01,0.1,True,0.0001370872696152377,,0.10670397392871955
Tuned PPI,3000,0.4376932441166421,0.5476787298468697,0,-0.01,0.1,True,3.5861270000564984e-05,0.9066961009393621,0.1099854857302276
Classical,3000,0.22479040908398729,0.8065347303831819,0,-0.01,0.1,True,0.015666329375859357,,0.5817443212991946
PPI,3000,0.43887456650181766,0.5453638580104848,1,-0.01,0.1,True,0.00015271813094332098,,0.10648929150866715
Tuned PPI,3000,0.442362672211482,0.5472577882600902,1,-0.01,0.1,True,3.558923469055476e-05,0.9691830997191,0.10489511604860818
Classical,3000,0.278268690802334,0.8806153311000993,1,-0.01,0.1,True,0.040896538121000046,,0.6023466402977653
PPI,3000,0.43253156857777036,0.539032701678319,2,-0.01,0.1,True,0.000280135856900638,,0.1065011331005486
Tuned PPI,3000,0.4444752414605839,0.5496694136059628,2,-0.01,0.1,True,2.2804897343650903e-05,0.9563754994159228,0.10519417214537885
Classical,3000,0.4314585865770285,1.0577135532966921,2,-0.01,0.1,True,0.06782423243561637,,0.6262549667196636
PPI,3000,0.43327461191832034,0.5398096158324637,3,-0.01,0.1,True,0.00013367064951252654,,0.10653500391414333
Tuned PPI,3000,0.4464689749051805,0.5520143258149117,3,-0.01,0.1,True,1.3062416565775209e-05,0.9487888966798117,0.10554535090973122
Classical,3000,0.43237238097967123,1.0366799342092046,3,-0.01,0.1,True,0.030190340866949317,,0.6043075532295333
PPI,3000,0.4436816577622624,0.550269226306478,4,-0.01,0.1,True,0.00012226942825997646,,0.10658756854421558
Tuned PPI,3000,0.4378912222036291,0.5427317092887363,4,-0.01,0.1,True,7.660408364119861e-05,0.9701669240563449,0.10484048708510718
Classical,3000,-0.02415465128820299,0.5713546672417338,4,-0.01,0.1,True,0.05460191702217797,,0.5955093185299367
PPI,3000,0.43962151401923927,0.5461062208378252,5,-0.01,0.1,True,8.025919736576005e-05,,0.10648470681858596
Tuned PPI,3000,0.43962151401923927,0.5461062208378252,5,-0.01,0.1,True,8.025919736576005e-05,1.0,0.10648470681858596
Classical,3000,0.2380256216822793,0.8323740198532943,5,-0.01,0.1,True,0.018853269193654914,,0.5943483981710149
PPI,3000,0.44488420447348054,0.5514971619769355,6,-0.01,0.1,True,4.051682438982157e-05,,0.10661295750345501
Tuned PPI,3000,0.4375885671841761,0.5429304785191009,6,-0.01,0.1,True,4.769554459317875e-05,0.9511646789539624,0.10534191133492482
Classical,3000,0.04358161158945145,0.6279872952032262,6,-0.01,0.1,True,0.025818509096176633,,0.5844056836137748
PPI,3000,0.4403308546513911,0.5466771642237529,7,-0.01,0.1,True,6.39395417591053e-05,,0.1063463095723618
Tuned PPI,3000,0.44200379610433327,0.5469621155454732,7,-0.01,0.1,True,5.1381321418512325e-05,0.9793051900829371,0.10495831944113998
Classical,3000,0.22661245574517003,0.8550034760564247,7,-0.01,0.1,True,0.0011993547262013021,,0.6283910203112546
PPI,3000,0.43658472206682397,0.5430490917696104,8,-0.01,0.1,True,0.00013820193469976872,,0.10646436970278639
Tuned PPI,3000,0.4403323711845025,0.5454121931441831,8,-0.01,0.1,True,5.9235671129125186e-05,0.9815971488639175,0.10507982195968057
Classical,3000,0.3497697396572406,0.9619186263278849,8,-0.01,0.1,True,0.0443974803267936,,0.6121488866706444
PPI,3000,0.44581863946457934,0.5523213777575203,9,-0.01,0.1,True,2.91659406668052e-05,,0.10650273829294099
Tuned PPI,3000,0.43746286577504556,0.5428693219610518,9,-0.01,0.1,True,9.395305618834995e-05,0.9507065162748051,0.10540645618600619
Classical,3000,0.015927893960861972,0.62095079336054,9,-0.01,0.1,True,0.01761163913585125,,0.605022899399678
PPI,4000,0.44029826286375323,0.5474989152662452,0,-0.01,0.1,True,7.951569653225554e-05,,0.10720065240249194
Tuned PPI,4000,0.44220932873577834,0.5573094713992501,0,-0.01,0.1,True,4.167110673152434e-05,0.861900219620882,0.1151001426634718
Classical,4000,0.28200823381895146,0.7906668635434407,0,-0.01,0.1,True,0.0006641216643252286,,0.5086586297244893
PPI,4000,0.4320347603884344,0.5387870065985731,1,-0.01,0.1,True,0.0001937363614795832,,0.10675224621013873
Tuned PPI,4000,0.4320347603884344,0.5387870065985731,1,-0.01,0.1,True,0.0001937363614795832,1.0,0.10675224621013873
Classical,4000,0.4772073738587616,1.0083851734907916,1,-0.01,0.1,True,0.03471981726531111,,0.5311777996320299
PPI,4000,0.4395169100565995,0.5463788579803823,2,-0.01,0.1,True,2.4876287360239073e-05,,0.10686194792378284
Tuned PPI,4000,0.4415066352693445,0.5463718390114723,2,-0.01,0.1,True,3.859949174211195e-05,0.9650732827233622,0.10486520374212782
Classical,4000,0.2527850270812477,0.789878350351463,2,-0.01,0.1,True,0.017537300594363297,,0.5370933232702153
PPI,4000,0.43995070633037286,0.5469170492820566,3,-0.01,0.1,True,0.00018284178580099743,,0.10696634295168378
Tuned PPI,4000,0.44204371541105664,0.5470612402165187,3,-0.01,0.1,True,7.55788948261562e-05,0.9715511887457663,0.10501752480546206
Classical,4000,0.26604343028851635,0.7994638155702185,3,-0.01,0.1,True,0.02605807053092362,,0.5334203852817021
PPI,4000,0.44722749138808154,0.5540417849436043,4,-0.01,0.1,True,3.877806636650621e-05,,0.1068142935555228
Tuned PPI,4000,0.44722749138808154,0.5540417849436043,4,-0.01,0.1,True,3.877806636650621e-05,1.0,0.1068142935555228
Classical,4000,0.06942866058427788,0.5919641249272397,4,-0.01,0.1,True,0.01611285241105408,,0.5225354643429618
PPI,4000,0.4328687153635945,0.5400538348133013,5,-0.01,0.1,True,0.0001398840413884607,,0.10718511944970677
Tuned PPI,4000,0.44219803437356525,0.5472236305690954,5,-0.01,0.1,True,2.721130754326354e-05,0.9437923444676705,0.10502559619553015
Classical,4000,0.3738547169912999,0.8926064020781413,5,-0.01,0.1,True,0.01157100613276638,,0.5187516850868414
PPI,4000,0.4473678022480846,0.5543644759208174,6,-0.01,0.1,True,1.7778378955312782e-06,,0.1069966736727328
Tuned PPI,4000,0.4385479028363572,0.5447157935348039,6,-0.01,0.1,True,8.239856028445598e-05,0.9286181420678251,0.10616789069844673
Classical,4000,0.11633262097371905,0.6266703058901351,6,-0.01,0.1,True,0.02076475427370657,,0.5103376849164161
PPI,4000,0.4410773357439665,0.5479907074902798,7,-0.01,0.1,True,2.5700914607494525e-05,,0.10691337174631327
Tuned PPI,4000,0.44116513283466824,0.5467684962533396,7,-0.01,0.1,True,3.5019094244967934e-05,0.9848713790777514,0.10560336341867133
Classical,4000,0.19302182115625804,0.7210615852053384,7,-0.01,0.1,True,0.004230990753024208,,0.5280397640490804
PPI,4000,0.444457289884591,0.5514237642248099,8,-0.01,0.1,True,3.2245560272208302e-06,,0.10696647434021889
Tuned PPI,4000,0.4415642528065271,0.5464408633603811,8,-0.01,0.1,True,5.0829791578964104e-05,0.9612512493380636,0.104876610553854
Classical,4000,0.1282768045077297,0.6643476849912061,8,-0.01,0.1,True,0.02022051163631603,,0.5360708804834764
PPI,4000,0.43841636841866066,0.5454331326942516,9,-0.01,0.1,True,6.515375120134397e-05,,0.10701676427559098
Tuned PPI,4000,0.4440210580603055,0.5491636039992951,9,-0.01,0.1,True,2.477243919445401e-05,0.9432908625152959,0.10514254593898958
Classical,4000,0.3138469816994352,0.8346172774708795,9,-0.01,0.1,True,0.003082916919987334,,0.5207702957714444
PPI,5000,0.43984347848808497,0.5473274789242609,0,-0.01,0.1,True,2.1133090184154248e-05,,0.10748400043617595
Tuned PPI,5000,0.440016829849623,0.5457373796730579,0,-0.01,0.1,True,2.7769441852039435e-05,0.9795574612334732,0.10572054982343493
Classical,5000,0.2307243975937602,0.6871426487023927,0,-0.01,0.1,True,0.0024391224805224133,,0.45641825110863254
PPI,5000,0.4378580701181487,0.545450619872228,1,-0.01,0.1,True,3.8559164630312334e-05,,0.10759254975407928
Tuned PPI,5000,0.4386474703825143,0.5434995816239256,1,-0.01,0.1,True,6.0664149938633125e-05,0.9572705075102663,0.10485211124141136
Classical,5000,0.2486832676604355,0.7074395627221806,1,-0.01,0.1,True,0.004273156573974447,,0.4587562950617451
PPI,5000,0.4312342565105352,0.5387256586319742,2,-0.01,0.1,True,0.00011363100020456087,,0.10749140212143898
Tuned PPI,5000,0.43998106734984255,0.5450482499281433,2,-0.01,0.1,True,6.441659453632002e-05,0.9358308883651165,0.10506718257830072
Classical,5000,0.37435966422280037,0.8304391282477939,2,-0.01,0.1,True,0.011760958615586594,,0.4560794640249935
PPI,5000,0.43394226493161375,0.541395929588812,3,-0.01,0.1,True,0.0001042240450667868,,0.10745366465719824
Tuned PPI,5000,0.43635338888194,0.5421284273655753,3,-0.01,0.1,True,8.512050708167817e-05,0.9805083409716894,0.10577503848363534
Classical,5000,0.3322196246777711,0.8043989268673455,3,-0.01,0.1,True,0.0023334977385277445,,0.4721793021895744
PPI,5000,0.44042422028986805,0.5479462705947918,4,-0.01,0.1,True,0.00010122467355350711,,0.10752205030492379
Tuned PPI,5000,0.44141001152765297,0.5470059378756763,4,-0.01,0.1,True,7.451364579091454e-05,0.9770083320801427,0.10559592634802334
Classical,5000,0.26452495821195526,0.7258227062656628,4,-0.01,0.1,True,0.003576449294394008,,0.46129774805370755
PPI,5000,0.4479215630799871,0.5553430436900155,5,-0.01,0.1,True,2.900436597528531e-05,,0.10742148061002843
Tuned PPI,5000,0.4441749792459729,0.5491229892412748,5,-0.01,0.1,True,1.4737804286451107e-05,0.9641120420557288,0.1049480099953019
Classical,5000,0.126461321991496,0.5990878934979003,5,-0.01,0.1,True,0.06025771254228263,,0.47262657150640425
PPI,5000,0.4389632737205576,0.5466206781169098,6,-0.01,0.1,True,4.1611112437037395e-05,,0.10765740439635224
Tuned PPI,5000,0.43788138493980955,0.5444968069410057,6,-0.01,0.1,True,0.0001335862284551614,0.906632237365493,0.10661542200119611
Classical,5000,0.24432141471279725,0.7069277746092476,6,-0.01,0.1,True,0.02064860583584224,,0.4626063598964504
PPI,5000,0.4367919534437446,0.5444775822876704,7,-0.01,0.1,True,4.4615128681442664e-05,,0.1076856288439258
Tuned PPI,5000,0.44517785507762636,0.5545416243816743,7,-0.01,0.1,True,6.230330885353074e-05,0.8801517115475334,0.10936376930404795
Classical,5000,0.33719668732180985,0.7980170053610259,7,-0.01,0.1,True,0.00581931290777264,,0.4608203180392161
PPI,5000,0.4458685201920898,0.5533890151601879,8,-0.01,0.1,True,6.785338479044335e-05,,0.10752049496809812
Tuned PPI,5000,0.43435386798438386,0.5400964971693358,8,-0.01,0.1,True,9.935238346944185e-05,0.9209961553039471,0.10574262918495198
Classical,5000,0.10637011586097325,0.5788878882786519,8,-0.01,0.1,True,0.014201376317426743,,0.47251777241767867
PPI,5000,0.4436206714568854,0.5509974699487387,9,-0.01,0.1,True,5.743447284377841e-06,,0.10737679849185328
Tuned PPI,5000,0.44341653028401784,0.5504510248579948,9,-0.01,0.1,True,7.428585908706362e-06,0.9966988101916158,0.10703449457397696
Classical,5000,0.1364551686391451,0.6307945670768653,9,-0.01,0.1,True,0.010419174444447524,,0.49433939843772023
PPI,1000,0.4682870567955089,0.5844638336277471,0,-0.01,0.5,True,0.0025881013057511043,,0.1161767768322382
Tuned PPI,1000,0.4683909849302973,0.5839678393241582,0,-0.01,0.5,True,0.0025017995908479525,0.9862612830341406,0.1155768543938609
Classical,1000,-0.031921494842345965,1.0561350648029286,0,-0.01,0.5,True,0.0003179342882325178,,1.0880565596452745
PPI,1000,0.4450036365542018,0.5629822845820555,1,-0.01,0.5,True,0.0007104532518538263,,0.11797864802785368
Tuned PPI,1000,0.41793447128650185,0.5786231532006292,1,-0.01,0.5,True,0.0011043441868687472,0.8557899712216798,0.16068868191412733
Classical,1000,0.010095438786392963,0.9186428964091251,1,-0.01,0.5,True,0.005963654750599751,,0.9085474576227321
PPI,1000,0.4743869289064825,0.5900392930082347,2,-0.01,0.5,True,0.0007908582644377078,,0.11565236410175217
Tuned PPI,1000,0.4743869289064825,0.5900392930082347,2,-0.01,0.5,True,0.0007908582644377078,1.0,0.11565236410175217
Classical,1000,0.6172065485635136,1.6761956444836645,2,-0.01,0.5,False,0.3003764797648783,,1.058989095920151
PPI,1000,0.4574359979162752,0.573180556167654,3,-0.01,0.5,True,0.0019032906570396674,,0.11574455825137875
Tuned PPI,1000,0.4514235836645659,0.5668018499151739,3,-0.01,0.5,True,0.0019689732543390548,0.9887935059722699,0.11537826625060799
Classical,1000,-0.5592647962793543,0.48417242181452685,3,-0.01,0.5,False,0.18005902277766841,,1.0434372180938811
PPI,1000,0.45013435048268274,0.567420437106172,4,-0.01,0.5,True,0.0014342192234430267,,0.11728608662348922
Tuned PPI,1000,0.45013435048268274,0.567420437106172,4,-0.01,0.5,True,0.0014342192234430267,1.0,0.11728608662348922
Classical,1000,0.14579019151507222,1.2376654149268385,4,-0.01,0.5,True,0.033859688649098885,,1.0918752234117663
PPI,1000,0.4497731566909023,0.5661753021753284,5,-0.01,0.5,True,0.0014526967890081792,,0.11640214548442612
Tuned PPI,1000,0.4497731566909023,0.5661753021753284,5,-0.01,0.5,True,0.0014526967890081792,1.0,0.11640214548442612
Classical,1000,0.35561398832199176,1.3486643089338757,5,-0.01,0.5,True,0.09230182304846843,,0.9930503206118839
PPI,1000,0.463883889604792,0.5792190815884749,6,-0.01,0.5,True,0.0015754606257360913,,0.11533519198368292
Tuned PPI,1000,0.46156253289731863,0.5773618445651977,6,-0.01,0.5,True,0.0013626753854901505,0.9772140834313876,0.11579931166787905
Classical,1000,-0.08593356153467502,0.9456516020332226,6,-0.01,0.5,True,0.0071572320428775985,,1.0315851635678976
PPI,1000,0.46101035036065763,0.5761980064926583,7,-0.01,0.5,True,0.0018516939380432754,,0.11518765613200066
Tuned PPI,1000,0.46101035036065763,0.5761980064926583,7,-0.01,0.5,True,0.0018516939380432754,1.0,0.11518765613200066
Classical,1000,0.6867665145289052,1.801027656227125,7,-0.01,0.5,False,0.38313952489516084,,1.1142611416982198
PPI,1000,0.4330212039480994,0.5496852367808245,8,-0.01,0.5,True,0.002744823552289197,,0.11666403283272508
Tuned PPI,1000,0.41702401619857543,0.5634786405008361,8,-0.01,0.5,True,0.006330706866131164,0.9023082376401583,0.14645462430226064
Classical,1000,-0.020463005989478533,0.9806109015936355,8,-0.01,0.5,True,0.10962896348740543,,1.001073907583114
PPI,1000,0.46772917681968945,0.5854551439841097,9,-0.01,0.5,True,0.0021106758258854497,,0.11772596716442024
Tuned PPI,1000,0.46772917681968945,0.5854551439841097,9,-0.01,0.5,True,0.0021106758258854497,1.0,0.11772596716442024
Classical,1000,0.025099119523737556,1.0264742844598103,9,-0.01,0.5,True,0.005738477152126376,,1.0013751649360727
PPI,2000,0.47983058386894833,0.5907817126093079,0,-0.01,0.5,True,0.0034663629938788917,,0.11095112874035956
Tuned PPI,2000,0.4744941759035512,0.587371378193299,0,-0.01,0.5,True,0.003303851267213181,0.939303049288678,0.11287720228974779
Classical,2000,0.10117082388969573,0.825336335857622,0,-0.01,0.5,True,0.003234184977425551,,0.7241655119679262
PPI,2000,0.47746574477727255,0.5889997569951864,1,-0.01,0.5,True,0.004275851830779609,,0.11153401221791381
Tuned PPI,2000,0.46239765686435946,0.5730465658975263,1,-0.01,0.5,True,0.003143577190169776,0.959479003827489,0.11064890903316688
Classical,2000,-0.19933521730930742,0.5002400976571217,1,-0.01,0.5,True,0.07035397188514822,,0.6995753149664292
PPI,2000,0.5020276227706068,0.612788946551032,2,-0.01,0.5,False,0.0036724333271080678,,0.11076132378042525
Tuned PPI,2000,0.47267015267477175,0.5846437480254406,2,-0.01,0.5,True,0.002004996795430141,0.9477020581221002,0.11197359535066886
Classical,2000,-0.3491886863720416,0.36448457559352343,2,-0.01,0.5,False,0.12389514254764622,,0.713673261965565
PPI,2000,0.4562115563804811,0.5670452712225833,3,-0.01,0.5,True,0.0010515586518734547,,0.1108337148421022
Tuned PPI,2000,0.45444855867851985,0.5699618402375228,3,-0.01,0.5,True,0.0010724925320141178,0.924773482385216,0.11551328155900298
Classical,2000,0.14658357308089087,0.8920078911576932,3,-0.01,0.5,True,0.001365169547766192,,0.7454243180768023
PPI,2000,0.4818346042219458,0.5930503956656278,4,-0.01,0.5,True,0.001962495862758647,,0.11121579144368199
Tuned PPI,2000,0.4773219089789717,0.5951950507662443,4,-0.01,0.5,True,0.0012740932916353409,0.9176923195456563,0.11787314178727265
Classical,2000,0.16771731183085853,0.8783971027445552,4,-0.01,0.5,True,0.009154641229594208,,0.7106797909136966
PPI,2000,0.5142419900944522,0.6257334131796035,5,-0.01,0.5,False,0.005853044296367236,,0.11149142308515136
Tuned PPI,2000,0.5121075283493707,0.6231873021781885,5,-0.01,0.5,False,0.004323813418116636,0.9539691215339531,0.11107977382881784
Classical,2000,0.15075179909688607,0.8875402797985281,5,-0.01,0.5,True,0.05259755502390638,,0.736788480701642
PPI,2000,0.4721480760675246,0.58332701706129,6,-0.01,0.5,True,0.003017800290407745,,0.11117894099376535
Tuned PPI,2000,0.4724053914030877,0.5838921517086011,6,-0.01,0.5,True,0.004423821178420639,0.9503454811304493,0.11148676030551341
Classical,2000,0.1738733841387361,0.8981651558142159,6,-0.01,0.5,True,0.08826555122909949,,0.7242917716754798
PPI,2000,0.48984485423908697,0.6015311384283188,7,-0.01,0.5,True,0.003128194369723386,,0.11168628418923188
Tuned PPI,2000,0.48984485423908697,0.6015311384283188,7,-0.01,0.5,True,0.003128194369723386,1.0,0.11168628418923188
Classical,2000,0.25384317638435944,0.9698244158525846,7,-0.01,0.5,True,0.023204826847603336,,0.7159812394682252
PPI,2000,0.47624399094445563,0.5882117303340366,8,-0.01,0.5,True,0.0028292270337960143,,0.11196773938958099
Tuned PPI,2000,0.4848670499392701,0.5984402950395796,8,-0.01,0.5,True,0.004212462590883359,0.9449256210563688,0.11357324510030953
Classical,2000,0.34341356592920586,1.0633360506586105,8,-0.01,0.5,True,0.07154479779192038,,0.7199224847294046
PPI,2000,0.4743887179963719,0.5857695494118892,9,-0.01,0.5,True,0.002365782026953125,,0.1113808314155173
Tuned PPI,2000,0.4740523947650164,0.5841483827912402,9,-0.01,0.5,True,0.003423066336842937,0.9633644019456146,0.11009598802622372
Classical,2000,0.14719990532189753,0.8595270014436687,9,-0.01,0.5,True,0.11883914875235793,,0.7123270961217711
PPI,3000,0.4827179482625485,0.5921735884212092,0,-0.01,0.5,True,0.0027407823459953532,,0.10945564015866066
Tuned PPI,3000,0.4687346564027186,0.5767473961743927,0,-0.01,0.5,True,0.002307226016433017,0.9536920969061522,0.10801273977167414
Classical,3000,-0.07902783497239457,0.5188337352574297,0,-0.01,0.5,True,0.04146470681618845,,0.5978615702298242
PPI,3000,0.5066988987192299,0.6163328653358632,1,-0.01,0.5,False,0.0036841866777478573,,0.10963396661663327
Tuned PPI,3000,0.49547180354099357,0.6043164206595159,1,-0.01,0.5,True,0.00281801442573868,0.937824896122137,0.10884461711852228
Classical,3000,0.07957899841318195,0.6696127813896433,1,-0.01,0.5,True,0.007863432087128721,,0.5900337829764614
PPI,3000,0.49497118668522155,0.6044889348999558,2,-0.01,0.5,True,0.0031562977961317722,,0.10951774821473426
Tuned PPI,3000,0.4909935309923167,0.5998649987603181,2,-0.01,0.5,True,0.0032299434566464323,0.9398172232503399,0.10887146776800138
Classical,3000,0.18623449592502894,0.7703011496373352,2,-0.01,0.5,True,0.009222354470329602,,0.5840666537123063
PPI,3000,0.47120650237128753,0.5809395765347826,3,-0.01,0.5,True,0.002442049522335858,,0.10973307416349504
